,0,1,2,3,4,5
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,36.425489044200006,28.583197402939998,28.66460800172,28.363520813,27.404130172739997,26.5229358673
R.hand.palm_position_y,151.2137023926,159.18164672860001,159.18690490720002,159.1638885498,159.3135284422,159.284179688
R.hand.palm_position_z,-16.0179737091,-15.16382293702,-14.788964653019999,-14.49517154694,-14.306168937680003,-14.1067476273
R.pitch,8.198999985769998,8.35605557719,8.420392374072,8.235886252053998,8.069738654218,7.94210990865
R.roll,-9.845161826087999,-8.32616547375,-8.421170503384001,-8.465387782546,-8.456815041264,-8.69023505133
R.yaw,-17.660490146096,-21.223595953839997,-21.042432697200002,-20.9990046464,-21.068001852160002,-21.0580045042
R.Arm direction_x,-0.48527820110319997,-0.5380961418152,-0.5358559489248,-0.5357488036156,-0.5389471173285999,-0.541858673096
R.Arm direction_y,0.381701529026,0.3477940201758,0.3499360144138,0.3517925441266,0.355458432436,0.35801163315800005
R.Arm direction_z,-0.7730707883834002,-0.7677809119226,-0.7683765411376,-0.7676019668580001,-0.7636611461640002,-0.76040571928
R.wrist position_x,69.70230255126,66.23858337403999,66.11217193606,65.78058929442,64.94173126222002,64.1076049805
R.wrist position_y,141.23537902840002,149.8479705814,149.735244751,149.8697601318,150.15215148939998,150.186233521
R.wrist position_z,52.8352622986,52.22567214966,52.698892974859994,53.02459640506,53.15498809814001,53.33221817020001
R.elbow position_x,203.65958862320002,214.7758544922,214.0310546874,213.66989135720002,213.71390686019998,213.683486938
R.elbow position_y,35.869631195059995,53.8421257019,53.138113403320006,52.760157775879996,52.03060836791999,51.3598861694
R.elbow position_z,266.23546752939995,264.16564331079996,264.803277588,264.9151794434,263.95772705080003,263.236328125
R.Thumb_M_s_x,32.987995910660004,28.9909248352,28.867337799060003,28.52639770506,27.65083847044,26.752346038800003
R.Thumb_M_s_y,139.6669937136,146.8531677246,146.8231201172,147.01663513160003,147.344302368,147.548049927
R.Thumb_M_s_z,45.13597946169999,46.432959747299996,46.80175094604,47.138745880120005,47.3621688843,47.606708526599995
R.Thumb_M_e_x,32.987995910660004,28.9909248352,28.867337799060003,28.52639770506,27.65083847044,26.752346038800003
R.Thumb_M_e_y,139.6669937136,146.8531677246,146.8231201172,147.01663513160003,147.344302368,147.548049927
R.Thumb_M_e_z,45.13597946169999,46.432959747299996,46.80175094604,47.138745880120005,47.3621688843,47.606708526599995
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,32.987995910660004,28.9909248352,28.867337799060003,28.52639770506,27.65083847044,26.752346038800003
R.Thumb_P_s_y,139.6669937136,146.8531677246,146.8231201172,147.01663513160003,147.344302368,147.548049927
R.Thumb_P_s_z,45.13597946169999,46.432959747299996,46.80175094604,47.138745880120005,47.3621688843,47.606708526599995
R.Thumb_P_e_x,-3.943434333810001,-9.546033668516,-9.638558387758001,-9.944521522526,-10.820485496519998,-11.630506515499999
R.Thumb_P_e_y,155.2925979616,162.31027832040002,161.4732513426,161.6918884278,162.38077392579999,163.025405884
R.Thumb_P_e_z,14.047198486331999,16.761986923200006,16.68238372804,16.98644447328,17.38977470398,17.744562149
R.Thumb_P_d_x,0.723653423786,0.7551129937172,0.7545043349268001,0.7538189411164,0.7538269162178001,0.752093315125
R.Thumb_P_d_y,-0.30617611706259995,-0.302874571085,-0.2870622038842,-0.287554448843,-0.2946323633194,-0.30327129364
R.Thumb_P_d_z,0.6091695547102,0.5813882827756001,0.5901743769644,0.590819680691,0.5872945070266,0.585134267807
R.Thumb_I_s_x,-3.943434333810001,-9.546033668516,-9.638558387758001,-9.944521522526,-10.820485496519998,-11.630506515499999
R.Thumb_I_s_y,155.2925979616,162.31027832040002,161.4732513426,161.6918884278,162.38077392579999,163.025405884
R.Thumb_I_s_z,14.047198486331999,16.761986923200006,16.68238372804,16.98644447328,17.38977470398,17.744562149
R.Thumb_I_e_x,-29.912139701829993,-37.144345855720005,-37.5346939087,-37.8447364807,-38.67277908324,-39.3474464417
R.Thumb_I_e_y,167.186138916,174.72614440900003,173.7145507812,174.0063781736,174.90739746100002,175.800354004
R.Thumb_I_e_z,-3.7346441984106002,1.4226473093060001,1.745141959192,2.11689338684,2.608354711534,2.9207417964899998
R.Thumb_I_d_x,0.7653849005697999,0.8134149193764,0.8221927404403999,0.8223130106926,0.8209005594254,0.816911220551
R.Thumb_I_d_y,-0.3505425632002,-0.3659372627736,-0.360792171955,-0.3629493534564,-0.3692016482354,-0.376520574093
R.Thumb_I_d_z,0.5240905702114,0.45210185050980006,0.440250647068,0.43825559020040006,0.4356580615044,0.436907708645
R.Thumb_D_s_x,-29.912139701829993,-37.144345855720005,-37.5346939087,-37.8447364807,-38.67277908324,-39.3474464417
R.Thumb_D_s_y,167.186138916,174.72614440900003,173.7145507812,174.0063781736,174.90739746100002,175.800354004
R.Thumb_D_s_z,-3.7346441984106002,1.4226473093060001,1.745141959192,2.11689338684,2.608354711534,2.9207417964899998
R.Thumb_D_e_x,-49.26465034486,-57.3956588745,-57.91013565062,-58.199797821059995,-58.967636108399994,-59.5404129028
R.Thumb_D_e_y,177.500769043,185.460571289,184.342263794,184.6927001954,185.7041351318,186.7762146
R.Thumb_D_e_z,-10.550205421454,-2.70205078125,-2.033287930488,-1.60610487461,-1.1238867759698,-0.84246391058
R.Thumb_D_d_x,0.830964708328,0.869557702541,0.8748876094815999,0.8740126609801999,0.8714274406434,0.8670525550839999
R.Thumb_D_d_y,-0.44289310574540003,-0.4609184384344,-0.4563363194464,-0.45885298252100004,-0.4635939776896,-0.471285283566
R.Thumb_D_d_z,0.2926488935946,0.1771076709032,0.16223950088019998,0.1598593860864,0.1602562487126,0.161585822701
R.Index_M_s_x,40.78172760008,35.55537872316,35.5042427063,35.18618164062,34.29095230104,33.4692115784
R.Index_M_s_y,159.615939331,167.2033721924,167.16713562019999,167.3148040772,167.6107330322,167.743560791
R.Index_M_s_z,34.135845947259995,35.0274208069,35.42710342406001,35.69578704832001,35.8519760132,36.0162811279
R.Index_M_e_x,5.36240444183,-3.872045755388,-3.733893299102,-4.021187591554,-5.000725841522,-5.85533046722
R.Index_M_e_y,160.2625610352,167.4204772952,167.495587158,167.45124206539998,167.55319519059998,167.60295105
R.Index_M_e_z,-31.63508110048,-29.02614440918,-28.742127990719997,-28.49285240174,-28.28525238038,-28.1008472443
R.Index_M_d_x,0.47090148925780007,0.5241893887519999,0.5216727852822001,0.5212637066842,0.5223846316337999,0.522821605206
R.Index_M_d_y,-0.008596865739674001,-0.002886422141455,-0.004366778116672,-0.001813949132338,0.0007649681065212,0.00186941295397
R.Index_M_d_z,0.8744274377823998,0.851595044136,0.8531328320503999,0.8533908486364,0.8527073383332,0.8524401783939999
R.Index_P_s_x,5.36240444183,-3.872045755388,-3.733893299102,-4.021187591554,-5.000725841522,-5.85533046722
R.Index_P_s_y,160.2625610352,167.4204772952,167.495587158,167.45124206539998,167.55319519059998,167.60295105
R.Index_P_s_z,-31.63508110048,-29.02614440918,-28.742127990719997,-28.49285240174,-28.28525238038,-28.1008472443
R.Index_P_e_x,-8.638193893419999,-19.11401939392,-18.909921264639998,-19.218410873419998,-20.21664352418,-21.0723323822
R.Index_P_e_y,153.0257202148,161.94652404779998,162.0779907226,161.7326812742,161.80776977559998,161.848861694
R.Index_P_e_z,-71.25802764892,-68.59212493897999,-68.34133758544,-68.04159698486,-67.82288665772,-67.63693237300001
R.Index_P_d_x,0.3274809241294,0.35651728510860003,0.3549747884274,0.35547056794180004,0.3559078454972,0.35593318939199997
R.Index_P_d_y,0.1692732870578,0.12803847044699998,0.1267202556134,0.1337599635122,0.13438834547999998,0.134590998292
R.Index_P_d_z,0.9268003225326,0.925467824936,0.9262450456618001,0.9250646591185999,0.9248048305509998,0.92476862669
R.Index_I_s_x,-8.638193893419999,-19.11401939392,-18.909921264639998,-19.218410873419998,-20.21664352418,-21.0723323822
R.Index_I_s_y,153.0257202148,161.94652404779998,162.0779907226,161.7326812742,161.80776977559998,161.848861694
R.Index_I_s_z,-71.25802764892,-68.59212493897999,-68.34133758544,-68.04159698486,-67.82288665772,-67.63693237300001
R.Index_I_e_x,-16.68974418642,-27.695429992660003,-27.463150024419996,-27.782782745379997,-28.79520759582,-29.6659812927
R.Index_I_e_y,145.28236694319997,155.723120117,155.9565185546,155.5162536622,155.7167175294,155.811676025
R.Index_I_e_z,-92.46138610838,-90.18217315673999,-89.97183990478,-89.64062652588,-89.45177764892,-89.27515411379999
R.Index_I_d_x,0.33475229740120005,0.3567818939688,0.3556101918222,0.3560734272006,0.35666348934139996,0.35729074478100004
R.Index_I_d_y,0.3219386577606,0.2587450802326,0.2545071542264,0.258454990387,0.25324237644680003,0.251002877951
R.Index_I_d_z,0.8815535783769999,0.8976307630540001,0.8993126869201999,0.8980040192604001,0.8992455601692001,0.899633705616
R.Index_D_s_x,-16.68974418642,-27.695429992660003,-27.463150024419996,-27.782782745379997,-28.79520759582,-29.6659812927
R.Index_D_s_y,145.28236694319997,155.723120117,155.9565185546,155.5162536622,155.7167175294,155.811676025
R.Index_D_s_z,-92.46138610838,-90.18217315673999,-89.97183990478,-89.64062652588,-89.45177764892,-89.27515411379999
R.Index_D_e_x,-22.25801544188,-33.40950393678,-33.09501876832,-33.4282585144,-34.51610031126,-35.4528999329
R.Index_D_e_y,135.93880310056002,146.881039429,146.6368957518,146.1663146974,146.8016357422,147.143035889
R.Index_D_e_z,-105.35450286860001,-103.53087615960001,-103.028968811,-102.6701156616,-102.74916381819999,-102.707862854
R.Index_D_d_x,0.32750511765479995,0.33608067035680006,0.33124563097959997,0.33204602599120003,0.336481702328,0.340364933014
R.Index_D_d_y,0.5495538532734001,0.5200584530829999,0.5481456398964,0.5499288678168,0.5243520736696,0.509857058525
R.Index_D_d_z,0.7583254337312001,0.7851212978364,0.7679718732836001,0.7663463950156,0.7821029543875999,0.7900617718699999
R.Middle_M_s_x,51.464617157,45.92891464234,45.90009231568,45.58602294922,44.68130111696,43.8587913513
R.Middle_M_s_y,159.98129882799998,167.9793304442,167.92722473139997,168.04114379880002,168.3190155028,168.38259887700002
R.Middle_M_s_z,27.690718078600003,27.937545776360004,28.368246459960005,28.63923606874,28.779755020159996,28.9361934662
R.Middle_M_e_x,26.640613555900007,17.171990966800003,17.33433647156,17.0508266449,16.06040019988,15.2007026672
R.Middle_M_e_y,159.41828002900002,167.3295440674,167.3690582276,167.2776306154,167.36050109860003,167.29296875
R.Middle_M_e_z,-38.68034362792,-37.334745025640004,-36.98877487183999,-36.72899856566001,-36.54844284058,-36.3738212585
R.Middle_M_d_x,0.34801963269700004,0.4031571269036,0.4004770636558,0.4000486433506,0.4012501716611999,0.401771515608
R.Middle_M_d_y,0.007893230486657998,0.009109667595478,0.00782520454377,0.010704058594996001,0.013437874242639999,0.015276048332499998
R.Middle_M_d_z,0.9304877758026,0.9150836110114,0.9162714958192,0.9164287090300001,0.9158674120902001,0.915612459183
R.Middle_P_s_x,26.640613555900007,17.171990966800003,17.33433647156,17.0508266449,16.06040019988,15.2007026672
R.Middle_P_s_y,159.41828002900002,167.3295440674,167.3690582276,167.2776306154,167.36050109860003,167.29296875
R.Middle_P_s_z,-38.68034362792,-37.334745025640004,-36.98877487183999,-36.72899856566001,-36.54844284058,-36.3738212585
R.Middle_P_e_x,12.16081237793,3.822946834564,3.971052026748,3.6689805984480004,2.657463836668,1.61527299881
R.Middle_P_e_y,113.82186889644001,121.3394729616,121.3751678468,121.27752532960001,121.36361846940001,121.339782715
R.Middle_P_e_z,-40.85423812866,-40.04163208008,-39.557157135,-39.08070755004,-38.83792037962,-38.462646484400004
R.Middle_P_d_x,0.30188384652139993,0.27830913066880003,0.2786060214044,0.2789929866792,0.27943270802500003,0.283237487078
R.Middle_P_d_y,0.950622153282,0.9588294506071999,0.9589090824128,0.9590386152268,0.9589714527132,0.9580605626109999
R.Middle_P_d_z,0.0453226953745,0.05643485561012,0.053547221422159993,0.049029882252220006,0.04773244336246,0.043549124151499995
R.Middle_I_s_x,12.16081237793,3.822946834564,3.971052026748,3.6689805984480004,2.657463836668,1.61527299881
R.Middle_I_s_y,113.82186889644001,121.3394729616,121.3751678468,121.27752532960001,121.36361846940001,121.339782715
R.Middle_I_s_z,-40.85423812866,-40.04163208008,-39.557157135,-39.08070755004,-38.83792037962,-38.462646484400004
R.Middle_I_e_x,16.619577026362002,9.97002124787,10.041989517232,9.74062652588,8.76141204834,7.70040416718
R.Middle_I_e_y,102.9388015745,109.94865417479998,110.00796966560002,110.05002288840001,110.20187988299999,110.283424377
R.Middle_I_e_z,-15.3705745697,-14.878130722039998,-14.364484214760001,-13.825655174259998,-13.56149311064,-13.135355949400001
R.Middle_I_d_x,-0.1575679451227,-0.21723099052899997,-0.21454038620000002,-0.2145654141904,-0.215706947446,-0.215041965246
R.Middle_I_d_y,0.38459587097139997,0.4025392651560001,0.4017045140268,0.39676783084879996,0.39444380998600004,0.39071977138499997
R.Middle_I_d_z,-0.9005651831628001,-0.8892510294912,-0.8902818918228,-0.8924863338469999,-0.8932416796684001,-0.895039021969
R.Middle_D_s_x,16.619577026362002,9.97002124787,10.041989517232,9.74062652588,8.76141204834,7.70040416718
R.Middle_D_s_y,102.9388015745,109.94865417479998,110.00796966560002,110.05002288840001,110.20187988299999,110.283424377
R.Middle_D_s_z,-15.3705745697,-14.878130722039998,-14.364484214760001,-13.825655174259998,-13.56149311064,-13.135355949400001
R.Middle_D_e_x,23.45814476012,17.57301177978,17.61444892886,17.31252059934,16.34911804198,15.3261880875
