,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,-1.0816701888999993,-8.040344142914,-8.188897609712003,-6.72908859253,-4.747317218779999,-3.7975240707399998,-3.633855628968,-3.816861391068,-3.995261573794,-4.275013256074001,-4.567811870573999,-4.797722911834001,-4.916592693328,-5.0993183135999995,-5.317253112792,-5.351912117006,-5.436438083652,-5.538385295867999,-5.611641311646
R.hand.palm_position_y,153.78088073739997,157.940701294,157.4614440918,157.2455657958,158.0900268552,159.36516418460002,158.92502746579999,158.604498291,159.2396697998,159.4358642578,159.7925048828,160.86204223640001,161.50464782720002,161.505770874,161.1477600096,161.32608947760002,161.3813934328,161.2544006348,161.4394927978
R.hand.palm_position_z,-28.578491592400002,-43.04346466064,-42.69377746582,-42.25680465696,-41.8378112793,-41.474829864499995,-41.1158805847,-41.3298942566,-41.5064430237,-41.4314300537,-41.303175354000004,-41.381308746340004,-41.23535232546,-40.89315109252,-40.576039123559994,-40.63382644654,-40.59883270264,-40.57791519164,-40.50081863404
R.pitch,-126.25473637273998,-154.22794361400003,-156.642205144,-156.83063913719997,-157.29144195279997,-156.68263986440002,-152.7825799462,-150.08007623359998,-149.4315825492,-149.311423128,-149.2930444548,-149.3643844154,-149.06624938659996,-149.56922998700003,-149.65427403939998,-149.636460906,-149.7795205858,-149.5346637654,-149.4357134476
R.roll,73.379941580526,92.74104182926,93.71782309576001,92.37441502883999,89.58411059954,88.73870665719998,88.96387204205999,90.62055356914,90.19855032631999,89.60261904636002,89.45080033180001,88.98768344784,88.5888167881,88.67295788946,89.22409132415999,89.14088186062,88.97284827678,89.09552803796001,88.92440174444
R.yaw,-112.41812584242,-133.8445524624,-133.39118089239997,-133.0969008226,-132.474809918,-132.5554963098,-133.2109786436,-133.8151990412,-133.0745059982,-132.5193564122,-132.20383718559998,-131.7610387488,-131.4978633608,-131.7206258852,-132.0216815026,-131.9136880144,-131.9043087986,-131.89310182399998,-131.8216880974
R.Arm direction_x,-0.8650360703468,-0.867477798462,-0.8751501441002001,-0.8792068958282,-0.8750959634782,-0.8759417891502,-0.8697229623796,-0.8417898774148,-0.82958984375,-0.8348386764525999,-0.8388766884804,-0.8443506360053998,-0.8468618631364,-0.848994255066,-0.8477960467340001,-0.8468603610994,-0.8478444576262,-0.8465999484061999,-0.8469323396682
R.Arm direction_y,-0.07059656381599999,-0.2444648534058,-0.2102330952884,-0.15672161579139998,-0.1266534626482,-0.129123583436,-0.18750789761540002,-0.28902600407619994,-0.30536537766460004,-0.28466627001760003,-0.2698647975924,-0.255240905285,-0.2477498024702,-0.246486005187,-0.255619132519,-0.257247722149,-0.2553551852702,-0.25929974317579996,-0.2576443374158
R.Arm direction_z,-0.44682775735839997,-0.43309728503219996,-0.43531498909020006,-0.4496292889118,-0.467079705,-0.46481315493579994,-0.45531610846520004,-0.455505800247,-0.46743351221080004,-0.471131026745,-0.4726977467536001,-0.47107296586040004,-0.47057117223739997,-0.4673829972742,-0.4646436810494,-0.46545433998099994,-0.4647065460684,-0.464792060852,-0.46510701179499997
R.wrist position_x,45.00086364744,39.67707061768,40.2987312317,42.06666259766,44.42225112916,45.2005241394,44.28856582642,43.000717926040004,43.12648010254,43.26808395386,43.24675903322001,43.364995574940004,43.382667541480004,43.139718627959994,42.72797546386,42.75180587768,42.693263244620006,42.55124053954,42.50649719238
R.wrist position_y,166.0978485108,172.46561279300002,169.63613891580002,168.69284973140003,168.8279693604,170.632369995,173.91466369660003,176.87415161119998,177.93995666479998,177.8211029052,177.91703796400003,178.61445007340004,179.30963745139996,178.9998718262,178.7654693604,178.936895752,178.86669616720002,178.9553833006,179.1765563966
R.wrist position_z,-47.879983520479996,-79.67067871094,-79.21138916016,-78.52418518066,-77.69781188964001,-77.40363922116,-77.13835754394,-77.27995300292,-76.81206359864,-76.37567901614,-76.04418029786001,-75.89983520508,-75.57531433106001,-75.46891632078,-75.35096435547999,-75.33478698734,-75.32948913576001,-75.26135559082,-75.13178253172
R.elbow position_x,243.93953247079997,239.17727661140003,241.56341247539999,244.2643005372,245.67446594220002,246.64726257319998,244.3051086424,236.59328308140002,233.91332092279998,235.2620422362,236.16936035179998,237.5464813232,238.1416809082,238.389135742,237.70183410619998,237.51047058120002,237.67825317380002,237.25001525879998,237.2817199708
R.elbow position_y,182.33345260606,228.68698120099998,217.98498229979995,204.73526000980002,197.95539245599997,200.32786560039997,217.03722534179997,243.34356994620003,248.167062378,243.2878845216,239.9798217776,237.3140655518,236.2864715574,235.6860595704,237.5520690916,238.09803161620002,237.59259338380002,238.58843994140003,238.42891235359997
R.elbow position_z,54.880261993379996,19.93186759948,20.90118293764,24.88034934996,29.71992111206,29.492839050280004,27.574016571059996,27.47604904176,30.687034606919998,31.97376670836,32.665576171880005,32.43625869752,32.6453781128,32.01856880186,31.50653839112,31.70915222168,31.54247283936,31.63027420044,31.832278442379998
R.Thumb_M_s_x,27.1530948639,24.696428680420002,25.38665542604,27.282614517200006,30.19390182496,31.061594390840003,29.631157684319998,27.92736816406,28.01058273314,28.100582122819997,28.00132141112,28.117923355100004,28.105706405659998,27.96236572262,27.51648330688,27.54880256654,27.54736557008,27.34609413146,27.30645179748
R.Thumb_M_s_y,179.4723693846,190.49157714860002,188.6521331788,188.1926055908,188.48204040519997,190.0466796876,191.88065185559998,193.2741088868,194.046963501,194.128363037,194.4039184572,195.29068298340002,195.9953491212,195.79390563980002,195.5056640622,195.66017150859997,195.62586975099998,195.63416748039998,195.8417663576
R.Thumb_M_s_z,-37.80837554932,-67.68554229736,-67.97042388916,-67.2386871338,-66.22075805666,-65.61145172120001,-64.46697540282,-64.33747711182,-63.93679351804,-63.50766906736,-63.22141647338001,-63.0689628601,-62.660558319079996,-62.580793762199995,-62.49875793458,-62.49318923948,-62.47389144896,-62.39017868042,-62.22668685912
R.Thumb_M_e_x,27.1530948639,24.696428680420002,25.38665542604,27.282614517200006,30.19390182496,31.061594390840003,29.631157684319998,27.92736816406,28.01058273314,28.100582122819997,28.00132141112,28.117923355100004,28.105706405659998,27.96236572262,27.51648330688,27.54880256654,27.54736557008,27.34609413146,27.30645179748
R.Thumb_M_e_y,179.4723693846,190.49157714860002,188.6521331788,188.1926055908,188.48204040519997,190.0466796876,191.88065185559998,193.2741088868,194.046963501,194.128363037,194.4039184572,195.29068298340002,195.9953491212,195.79390563980002,195.5056640622,195.66017150859997,195.62586975099998,195.63416748039998,195.8417663576
R.Thumb_M_e_z,-37.80837554932,-67.68554229736,-67.97042388916,-67.2386871338,-66.22075805666,-65.61145172120001,-64.46697540282,-64.33747711182,-63.93679351804,-63.50766906736,-63.22141647338001,-63.0689628601,-62.660558319079996,-62.580793762199995,-62.49875793458,-62.49318923948,-62.47389144896,-62.39017868042,-62.22668685912
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,27.1530948639,24.696428680420002,25.38665542604,27.282614517200006,30.19390182496,31.061594390840003,29.631157684319998,27.92736816406,28.01058273314,28.100582122819997,28.00132141112,28.117923355100004,28.105706405659998,27.96236572262,27.51648330688,27.54880256654,27.54736557008,27.34609413146,27.30645179748
R.Thumb_P_s_y,179.4723693846,190.49157714860002,188.6521331788,188.1926055908,188.48204040519997,190.0466796876,191.88065185559998,193.2741088868,194.046963501,194.128363037,194.4039184572,195.29068298340002,195.9953491212,195.79390563980002,195.5056640622,195.66017150859997,195.62586975099998,195.63416748039998,195.8417663576
R.Thumb_P_s_z,-37.80837554932,-67.68554229736,-67.97042388916,-67.2386871338,-66.22075805666,-65.61145172120001,-64.46697540282,-64.33747711182,-63.93679351804,-63.50766906736,-63.22141647338001,-63.0689628601,-62.660558319079996,-62.580793762199995,-62.49875793458,-62.49318923948,-62.47389144896,-62.39017868042,-62.22668685912
R.Thumb_P_e_x,6.981360816956,5.926069831847999,6.327696895598,7.842061519623999,9.992571449267999,10.626381683359998,9.971788978586,9.148827171326001,9.184136009216,9.201621437074,9.019429588318,8.975470352172001,8.884320831298,8.853169441222,8.371988105774,8.274149322509999,8.29194698334,8.078083801270001,8.046284484864
R.Thumb_P_e_y,175.74267883299999,191.6493286132,192.1412353516,191.29557189919998,190.74806518559998,191.4910064696,191.42537841799998,191.82314147940002,192.5423828124,192.5611511232,192.6947357178,193.617089844,194.1507537844,193.99604187020003,193.4360839844,193.5150482176,193.53243713359998,193.39921875,193.5257904052
R.Thumb_P_e_z,-13.187214660659999,-29.573102188119996,-30.12390975952,-29.554474258420004,-28.87900543214,-28.3545639038,-26.777842712400002,-26.21871604918,-25.8435920715,-25.452859115619997,-25.2142223358,-25.14062461852,-24.780055999779997,-24.64133605958,-24.591133117680002,-24.655636596679997,-24.623615264900003,-24.55440330506,-24.39182662962
R.Thumb_P_d_x,0.474425828457,0.44146637916560005,0.4482540547848,0.4572289049624,0.47512189149859996,0.48062263727200005,0.46237530708320007,0.4416588425636,0.4427855491638,0.44449104070659995,0.4464415311814,0.45021777749059994,0.4520742595194,0.4494356215,0.4502658188342,0.45332704186440004,0.4528746902944,0.45317081213020005,0.45298635959600003
R.Thumb_P_d_y,0.08771986262872401,-0.027229548059380004,-0.08206137120722,-0.07297970801591999,-0.05329540148378,-0.03396960645914,0.010707729589188,0.03412579298018,0.03538673892616,0.03685978725552,0.040198846161360005,0.03936180025342,0.043383659422380004,0.04228456243872001,0.048675151169319995,0.05045187622307999,0.04923615008592,0.052564510703080006,0.05447021722794
R.Thumb_P_d_z,-0.579073369503,-0.896379303932,-0.8901249408723999,-0.8863077044486,-0.8782532572746,-0.8762572407724001,-0.8864234089851999,-0.8965280056002001,-0.8959268093107999,-0.8950239419938001,-0.8939040541648,-0.8920493602754,-0.8909243345260001,-0.8923108577728,-0.8915621638298001,-0.8899141550064,-0.8902134418488,-0.8898723363876,-0.8898508548738
R.Thumb_I_s_x,6.981360816956,5.926069831847999,6.327696895598,7.842061519623999,9.992571449267999,10.626381683359998,9.971788978586,9.148827171326001,9.184136009216,9.201621437074,9.019429588318,8.975470352172001,8.884320831298,8.853169441222,8.371988105774,8.274149322509999,8.29194698334,8.078083801270001,8.046284484864
R.Thumb_I_s_y,175.74267883299999,191.6493286132,192.1412353516,191.29557189919998,190.74806518559998,191.4910064696,191.42537841799998,191.82314147940002,192.5423828124,192.5611511232,192.6947357178,193.617089844,194.1507537844,193.99604187020003,193.4360839844,193.5150482176,193.53243713359998,193.39921875,193.5257904052
R.Thumb_I_s_z,-13.187214660659999,-29.573102188119996,-30.12390975952,-29.554474258420004,-28.87900543214,-28.3545639038,-26.777842712400002,-26.21871604918,-25.8435920715,-25.452859115619997,-25.2142223358,-25.14062461852,-24.780055999779997,-24.64133605958,-24.591133117680002,-24.655636596679997,-24.623615264900003,-24.55440330506,-24.39182662962
R.Thumb_I_e_x,-1.2069776058200001,-2.5752098560320005,-2.8355394363400004,-2.0050428867340004,-0.7290434956553999,-0.21221097707740003,0.47853351738287797,0.6187856197358,0.5214966297149999,0.44119411110879997,0.14973806962363997,-0.051671053096639996,-0.17700910270200002,-0.15387787818899998,-0.6296333789826001,-0.7959026098252,-0.7974376678466,-1.03186645508,-1.0494469881059998
R.Thumb_I_e_y,166.68271789556,184.25617065420002,186.672253418,186.2730621338,185.638031006,185.8444671628,183.50647583,183.172418213,183.9518127442,183.90026550279998,184.023995972,184.9520874022,185.3161926272,185.2115722656,184.59043884279998,184.5947479248,184.6547393798,184.5125701904,184.55966186519998
R.Thumb_I_e_z,2.666289043434,-3.833613824844,-4.122080230711999,-3.7132010936740003,-3.4037030696860002,-3.0431550025940006,-1.5461721658720002,-0.8713219285016001,-0.520790576935,-0.18758496344092,0.009481809474520002,0.029150116629904,0.3184197992086,0.49422979354859997,0.524882853031,0.4093453645708,0.44949516654019994,0.5080780744551999,0.6474753141404
R.Thumb_I_d_x,0.2913110673428,0.3024443626404,0.3259943485258,0.3503238797188,0.3814357459548,0.38559737205520006,0.337735259533,0.3034676074982,0.3081849575042,0.31166388988500004,0.3155510783194,0.32115260362619996,0.322368890047,0.3204377233982,0.3202446997164,0.3226791739464,0.3233669877052,0.32409862279880003,0.32359278202060004
R.Thumb_I_d_y,0.3223201930522,0.26302145421519996,0.194566318393,0.17868248224260003,0.1817962765692,0.20088315904139997,0.28172554373739994,0.30776103138919997,0.3056210041048,0.3081225574016,0.3084731161594,0.30826901793479994,0.3143012821674,0.312519222498,0.31469562649719995,0.31735157370559997,0.3158359467982,0.31615436673180003,0.3189819812774
R.Thumb_I_d_z,-0.5640095591544,-0.9157166242599999,-0.9250497341156001,-0.9193377494813999,-0.9063178420066,-0.900487101078,-0.8976503968237999,-0.9017673492432001,-0.9008924722669999,-0.8988458275796001,-0.8973668456076,-0.8954483032228,-0.892911696434,-0.8942312717436,-0.8935357809066,-0.8917201280592,-0.8920093536378,-0.8916311979293999,-0.8908065557476
R.Thumb_D_s_x,-1.2069776058200001,-2.5752098560320005,-2.8355394363400004,-2.0050428867340004,-0.7290434956553999,-0.21221097707740003,0.47853351738287797,0.6187856197358,0.5214966297149999,0.44119411110879997,0.14973806962363997,-0.051671053096639996,-0.17700910270200002,-0.15387787818899998,-0.6296333789826001,-0.7959026098252,-0.7974376678466,-1.03186645508,-1.0494469881059998
R.Thumb_D_s_y,166.68271789556,184.25617065420002,186.672253418,186.2730621338,185.638031006,185.8444671628,183.50647583,183.172418213,183.9518127442,183.90026550279998,184.023995972,184.9520874022,185.3161926272,185.2115722656,184.59043884279998,184.5947479248,184.6547393798,184.5125701904,184.55966186519998
R.Thumb_D_s_z,2.666289043434,-3.833613824844,-4.122080230711999,-3.7132010936740003,-3.4037030696860002,-3.0431550025940006,-1.5461721658720002,-0.8713219285016001,-0.520790576935,-0.18758496344092,0.009481809474520002,0.029150116629904,0.3184197992086,0.49422979354859997,0.524882853031,0.4093453645708,0.44949516654019994,0.5080780744551999,0.6474753141404
R.Thumb_D_e_x,-2.7703761100759996,-5.411650276184,-5.798179531096,-5.2471380233759986,-4.357210254668,-3.7180561065680005,-3.017996978758,-2.8068766593939998,-3.078741836548,-3.154348278046,-3.4401493549339994,-3.7418494224540004,-3.9028436183940003,-3.83211250305,-4.244427776338001,-4.466574382782,-4.506211471558,-4.749165916444,-4.767141342162
R.Thumb_D_e_y,156.24203948978,174.4972534178,177.364328003,176.81356811519998,175.597369385,175.27442321779998,173.2635406494,173.5439453124,174.43509521480001,174.1933258058,174.1892822264,175.0682769774,175.3387298586,175.2373779298,174.5638916014,174.5436553952,174.64029541040003,174.50617370599997,174.51378784160002
R.Thumb_D_e_z,12.392827606200001,12.563040542599998,12.516394615180001,12.78436260226,12.66491374968,12.71234035492,14.423103141799999,15.49337024688,15.87199287412,16.09436798094,16.21592292786,16.18315124512,16.40652656556,16.595325088499997,16.60781707764,16.464260864259998,16.51858024598,16.58021316528,16.694854354860002
R.Thumb_D_d_x,0.08103011846540001,0.1470112383366,0.15355209410200002,0.16803611218919998,0.1880460053682,0.18170611858379998,0.18122335970419998,0.1775503009558,0.1865984737872,0.1863550901414,0.1860620081424,0.19126002192519997,0.1931080758572,0.19064098000519997,0.1873529016974,0.1902490139006,0.19222382903100002,0.1926656991242,0.19268617928039997
R.Thumb_D_d_y,0.5411349296568,0.5057996273042,0.48242492675779997,0.49028068184859996,0.5204022884370001,0.5478398442268,0.5308859825136001,0.4990387737751999,0.4932464957238,0.5031056463716,0.5097281336784001,0.5122727394104,0.5171267271041999,0.51695728302,0.519670712948,0.5209429144858,0.5190434575080001,0.5186263442042001,0.5206724762916
R.Thumb_D_d_z,-0.5041213870050001,-0.8498301029203998,-0.8623635053634,-0.8550602078436,-0.8328280806539998,-0.8165991067887999,-0.8276792287827999,-0.8481735229494,-0.8496293902398,-0.8438851714136,-0.8399714827538001,-0.8372534751892001,-0.833838236332,-0.8345113635062,-0.833570075035,-0.8321179628372001,-0.8328523755074,-0.8330104112626,-0.8317273855210001
R.Index_M_s_x,14.142766571034002,8.796986007693999,9.400631713867998,11.16867084504,13.8154478073,14.643813323980002,13.514766311639999,12.19660129546,12.36320686342,12.44829349518,12.36443271636,12.465848732,12.46421031954,12.259231376639999,11.836894989,11.8724712372,11.839139556900003,11.67638587952,11.634066581739999
R.Index_M_s_y,175.0851165772,180.54721984840003,178.74819335939998,178.5765594484,179.4747253416,181.1506713866,182.58183898919998,183.39465332059999,184.22687377940002,184.4376556396,184.75341491679998,185.75326843279998,186.52164917,186.336529541,185.9358306886,186.1091644288,186.1199401856,186.08457031260002,186.320413208
R.Index_M_s_z,-46.40789947508,-75.16255950926,-75.31899871828,-74.68187561036,-73.85363311766,-73.29028778076,-72.3006652832,-72.24788818358,-72.08308715820002,-71.79881286622,-71.58820495604,-71.53656311033998,-71.2186477661,-71.04348602296,-70.87837829591999,-70.9003036499,-70.87268981934001,-70.81135864257999,-70.67481994628
R.Index_M_e_x,-23.302688169482,-29.24541854858,-29.344745254519996,-27.694514083839998,-25.3097595215,-24.2780872345,-24.50556221008,-25.175154876719997,-25.541040801999998,-25.86662368776,-26.21276893616,-26.461760330199997,-26.611876678460003,-26.6935569763,-26.923526382439995,-26.972298049939997,-27.0123310089,-27.16824531556,-27.241122436519998
R.Index_M_e_y,164.352494812,171.33032226560002,171.745727539,171.67234497080003,172.8282806396,173.9030578612,171.97857360819998,170.51768798839998,171.04504394539998,171.3084014894,171.7189514162,172.90547790500003,173.49197998060004,173.6390960694,173.2479431152,173.4407653806,173.5545501712,173.33557128939998,173.4997528074
R.Index_M_e_z,-16.6682346344,-26.241419219960004,-26.56924133302,-26.01334075926,-25.35880622864,-24.71768569948,-23.645822525039996,-23.62468185424,-23.955807495120002,-23.9827381134,-23.957683181759997,-24.14068260194,-23.99487457276,-23.628080368040003,-23.302707290660003,-23.38831863404,-23.33872413638,-23.32073173522,-23.228557968140002
R.Index_M_d_x,0.5975572109223999,0.6070833683015999,0.6183014512062,0.620181453228,0.6243628144265999,0.6211184382438,0.6067311048508001,0.5963811397552,0.6048786520956,0.6114321589468,0.6156177043914,0.6212095260618,0.6235789418218001,0.6216113686562,0.6185415267942,0.6198875784872,0.61999450922,0.6198853373527999,0.6203729987145999
R.Index_M_d_y,0.1712719395754,0.14708390235899998,0.1117458432912,0.1101779416204,0.10606443434940001,0.11565793007599998,0.16920766234419998,0.20549151897440004,0.21035657525059998,0.20951756536959998,0.2080048918726,0.20502595007439997,0.20792837738980002,0.2026265442372,0.2024742037056,0.2021632015706,0.2005193799732,0.2034494251014,0.20459300577659997
R.Index_M_d_z,-0.4745876669882,-0.7806870102884,-0.7779520511628,-0.7766559004782001,-0.7738838911058,-0.7751250028612,-0.7764374375344,-0.7759325504304,-0.7680185317992,-0.7630522966383999,-0.7600912332534,-0.756346821785,-0.7536003232004,-0.7566583871842001,-0.7592159152032,-0.758199596405,-0.7585503935816,-0.7578587770464,-0.7571508049964
R.Index_P_s_x,-23.302688169482,-29.24541854858,-29.344745254519996,-27.694514083839998,-25.3097595215,-24.2780872345,-24.50556221008,-25.175154876719997,-25.541040801999998,-25.86662368776,-26.21276893616,-26.461760330199997,-26.611876678460003,-26.6935569763,-26.923526382439995,-26.972298049939997,-27.0123310089,-27.16824531556,-27.241122436519998
R.Index_P_s_y,164.352494812,171.33032226560002,171.745727539,171.67234497080003,172.8282806396,173.9030578612,171.97857360819998,170.51768798839998,171.04504394539998,171.3084014894,171.7189514162,172.90547790500003,173.49197998060004,173.6390960694,173.2479431152,173.4407653806,173.5545501712,173.33557128939998,173.4997528074
R.Index_P_s_z,-16.6682346344,-26.241419219960004,-26.56924133302,-26.01334075926,-25.35880622864,-24.71768569948,-23.645822525039996,-23.62468185424,-23.955807495120002,-23.9827381134,-23.957683181759997,-24.14068260194,-23.99487457276,-23.628080368040003,-23.302707290660003,-23.38831863404,-23.33872413638,-23.32073173522,-23.228557968140002
R.Index_P_e_x,-37.97620925906,-36.860759735100004,-31.265665817280002,-33.246445465079994,-38.91297683718,-41.38395690918,-37.652951049799995,-31.839638137819996,-28.706027221699998,-27.8081970215,-28.374454498299997,-28.4391986847,-28.859503936779998,-29.826145172099995,-31.614382934560002,-32.2754234314,-32.8098716736,-33.2675621033,-33.30260620114
