,0,1,2,3,4,5
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,18.818944931032,22.964002990740003,22.669750976539998,22.39811782838,22.337503814679998,22.3734064102
R.hand.palm_position_y,149.7203521728,147.5278564454,147.88039245599998,147.5195465086,147.04202880859998,146.8836212155
R.hand.palm_position_z,-0.820005726814,-1.1108320355418,-0.678870868683,-0.4871079921722,-0.47848347425459997,-0.5948049426074999
R.pitch,7.131082479592,5.949494658728001,6.017040620028,5.7672359251100005,5.495084643882,5.367803256129999
R.roll,3.21095695947,5.29109489477,5.428868520428,5.659599911870001,5.7656999863,5.695244876645001
R.yaw,-10.79405935724,-9.915211734776,-9.849110187744,-9.973342109446,-10.03566485426,-9.99841266061
R.Arm direction_x,-0.4558357059956,-0.4544169008732,-0.4589971899988,-0.4597767353058,-0.4585724174974001,-0.4574314802885
R.Arm direction_y,0.28626416325540005,0.2768426358702,0.2756690204144,0.2737671494482,0.2737602710724,0.276009708643
R.Arm direction_z,-0.8423918247222,-0.8466766119003999,-0.8445862412452,-0.844781076908,-0.8454380869866001,-0.8453249335290001
R.wrist position_x,39.554682540900004,42.77221603394,42.45050125124,42.28833999632,42.270648193339994,42.2693805695
R.wrist position_y,144.44652709960002,143.63095703119998,143.942214966,143.8620635984,143.65327453599997,143.58431243900003
R.wrist position_z,60.44295806884001,60.58493499758,61.02379608158001,61.193747711179995,61.198107910139996,61.0934524536
R.elbow position_x,144.63455505359997,147.5250274658,148.25916442899998,148.2767059326,147.98139648440002,147.7171173095
R.elbow position_y,78.45651245116,79.8128097534,80.39461364746,80.75288085938,80.54567565916,79.9581756592
R.elbow position_z,254.6322906492,255.76199646,255.7189819336,255.9338500978,256.089666748,255.95892334
R.Thumb_M_s_x,10.76695985793,14.376315307639999,14.039034080499999,13.911399459840002,13.924281311020001,13.9200463295
R.Thumb_M_s_y,136.8630340576,135.088153076,135.341897583,135.12783203119997,134.85533142079998,134.83001709
R.Thumb_M_s_z,49.39330291750001,49.124722290040005,49.52477493288001,49.77747039794,49.84853134156,49.75754737855
R.Thumb_M_e_x,10.76695985793,14.376315307639999,14.039034080499999,13.911399459840002,13.924281311020001,13.9200463295
R.Thumb_M_e_y,136.8630340576,135.088153076,135.341897583,135.12783203119997,134.85533142079998,134.83001709
R.Thumb_M_e_z,49.39330291750001,49.124722290040005,49.52477493288001,49.77747039794,49.84853134156,49.75754737855
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,10.76695985793,14.376315307639999,14.039034080499999,13.911399459840002,13.924281311020001,13.9200463295
R.Thumb_P_s_y,136.8630340576,135.088153076,135.341897583,135.12783203119997,134.85533142079998,134.83001709
R.Thumb_P_s_z,49.39330291750001,49.124722290040005,49.52477493288001,49.77747039794,49.84853134156,49.75754737855
R.Thumb_P_e_x,6.467266273498,9.763374137878,9.32308368683,9.12136707306,8.961905479432001,8.91624212265
R.Thumb_P_e_y,123.8446914674,121.21748962400002,121.5047058104,121.1014022828,120.6956054688,120.6090011595
R.Thumb_P_e_z,9.076190757752002,9.091183853148001,9.491625022888,9.819079399107999,9.958242797844,9.89421224594
R.Thumb_P_d_x,0.10088727027166,0.1082372531296,0.11065424531700001,0.112392486632,0.11643632352340001,0.11740839481349999
R.Thumb_P_d_y,0.3054601490496,0.32545884847640005,0.3246734797956,0.3291137099266,0.3322413504124,0.33367945253849995
R.Thumb_P_d_z,0.9459937930108,0.9393400311469999,0.9393309235576,0.9375767707824,0.9359788179396,0.9353464245795
R.Thumb_I_s_x,6.467266273498,9.763374137878,9.32308368683,9.12136707306,8.961905479432001,8.91624212265
R.Thumb_I_s_y,123.8446914674,121.21748962400002,121.5047058104,121.1014022828,120.6956054688,120.6090011595
R.Thumb_I_s_z,9.076190757752002,9.091183853148001,9.491625022888,9.819079399107999,9.958242797844,9.89421224594
R.Thumb_I_e_x,20.287258911151998,22.96974525452,22.30445899962,22.16471939086,22.10573501586,22.06510543825
R.Thumb_I_e_y,113.36124725340001,110.76949768060001,111.09307556159999,110.6519836424,110.18275451660001,110.0296669005
R.Thumb_I_e_z,-14.146817207319998,-14.511185455339998,-14.25167484284,-13.87354907992,-13.65068569184,-13.68219566345
R.Thumb_I_d_x,-0.47664703130720004,-0.4554834663866,-0.44772340655320003,-0.449860972166,-0.45332641005519997,-0.453500047326
R.Thumb_I_d_y,0.361570560932,0.3603478610514,0.35909373760240004,0.36039705276480005,0.362584811449,0.364877820015
R.Thumb_I_d_z,0.8009539604186001,0.8140380859374,0.8188987016678,0.8171510338782,0.8142642736434,0.8131426870825
R.Thumb_D_s_x,20.287258911151998,22.96974525452,22.30445899962,22.16471939086,22.10573501586,22.06510543825
R.Thumb_D_s_y,113.36124725340001,110.76949768060001,111.09307556159999,110.6519836424,110.18275451660001,110.0296669005
R.Thumb_D_s_z,-14.146817207319998,-14.511185455339998,-14.25167484284,-13.87354907992,-13.65068569184,-13.68219566345
R.Thumb_D_e_x,37.269538497940005,39.800328063980004,38.988179779060005,38.896253967300005,38.91403961182,38.8689212799
R.Thumb_D_e_y,107.39700164800001,105.1091522216,105.41369628900001,105.03002471940002,104.585267639,104.3865585325
R.Thumb_D_e_z,-22.601181411760003,-23.49753570556,-23.49745788574,-23.067692184460004,-22.719057846059997,-22.73059368135
R.Thumb_D_d_x,-0.8532980322838,-0.8456758141517999,-0.8382965683938,-0.8406989932060001,-0.8445564270018,-0.844330906868
R.Thumb_D_d_y,0.29968173503900003,0.2844118535518,0.28536823987980003,0.2824830651286,0.2812534451484,0.2835457772015
R.Thumb_D_d_z,0.424801170826,0.4515315473078,0.4645671129226,0.4619723796844,0.4556528568268,0.45464925468000006
R.Index_M_s_x,14.886083602906002,18.03780174256,17.67148780822,17.451284408559996,17.4196418762,17.44230747225
R.Index_M_s_y,155.014840698,153.2842803954,153.55892944320001,153.33072204579997,153.0293579102,152.97966766349998
R.Index_M_s_z,41.49064025878,41.057787322980005,41.491896820060006,41.6716445923,41.65898742676,41.5255470276
R.Index_M_e_x,-6.183008098608001,-1.8291671752940002,-2.1027736902239997,-2.4121385097499997,-2.492318248748,-2.446216583255
R.Index_M_e_y,152.4399536132,149.1773132324,149.50230712880003,148.97212829580002,148.36841430660002,148.19921875
R.Index_M_e_z,-17.56436157226,-18.38826141354,-17.988586044319998,-17.757677459740002,-17.731178283680002,-17.8629970551
R.Index_M_d_x,0.335428494215,0.31629021763820003,0.3148142814636,0.31623376011820004,0.31700651049640005,0.3166333884
R.Index_M_d_y,0.04099324792624,0.06538458615542,0.06458307802676,0.06939058154822,0.07420411705972,0.07610668987034999
R.Index_M_d_z,0.9401796102524,0.9464052557946001,0.9469534635546,0.9461389541628,0.9455155730246,0.9454897046085
R.Index_P_s_x,-6.183008098608001,-1.8291671752940002,-2.1027736902239997,-2.4121385097499997,-2.492318248748,-2.446216583255
R.Index_P_s_y,152.4399536132,149.1773132324,149.50230712880003,148.97212829580002,148.36841430660002,148.19921875
R.Index_P_s_z,-17.56436157226,-18.38826141354,-17.988586044319998,-17.757677459740002,-17.731178283680002,-17.8629970551
R.Index_P_e_x,-13.48760910034,-8.804843711856,-9.243125724792,-9.637783432008002,-9.62093524933,-9.495489597319999
R.Index_P_e_y,154.17316284179998,149.75411987299998,150.067755127,149.5602752688,149.1483337406,149.059715271
R.Index_P_e_z,-53.27094039916,-54.24579620362,-53.81385574342001,-53.56544876099999,-53.55475006104,-53.700466156000005
R.Index_P_d_x,0.1999380260706,0.190934866667,0.19544226825240002,0.1977768659592,0.195121064782,0.1929492875935
R.Index_P_d_y,-0.047440566495059996,-0.01578807402402,-0.0154771696776,-0.01609847508372,-0.02134757824242,-0.023553094826649995
R.Index_P_d_z,0.9773432970048,0.981475186348,0.9805920004846002,0.9801130533216,0.9805455327034001,0.9809259176255
R.Index_I_s_x,-13.48760910034,-8.804843711856,-9.243125724792,-9.637783432008002,-9.62093524933,-9.495489597319999
R.Index_I_s_y,154.17316284179998,149.75411987299998,150.067755127,149.5602752688,149.1483337406,149.059715271
R.Index_I_s_z,-53.27094039916,-54.24579620362,-53.81385574342001,-53.56544876099999,-53.55475006104,-53.700466156000005
R.Index_I_e_x,-17.21948318482,-12.2267868042,-12.74621219632,-13.181740570079999,-13.129793167120003,-12.98296403885
R.Index_I_e_y,151.77362060540003,146.6259887696,146.91508483880003,146.4498077394,146.26678466779998,146.322555542
R.Index_I_e_z,-73.3008331299,-74.27008209228,-73.82023773194001,-73.57117767334,-73.60087127686,-73.7706489563
R.Index_I_d_x,0.181564360857,0.1664854824546,0.1704333066942,0.1724217623472,0.1707140952348,0.1696737408635
R.Index_I_d_y,0.11674331412667201,0.15219084024440002,0.153384745121,0.15133148431780002,0.14019406735900003,0.13316918164449998
R.Index_I_d_z,0.9745008945465999,0.9742280125618,0.9733570218086001,0.973325264454,0.9752904176712001,0.9764610528944999
R.Index_D_s_x,-17.21948318482,-12.2267868042,-12.74621219632,-13.181740570079999,-13.129793167120003,-12.98296403885
R.Index_D_s_y,151.77362060540003,146.6259887696,146.91508483880003,146.4498077394,146.26678466779998,146.322555542
R.Index_D_s_z,-73.3008331299,-74.27008209228,-73.82023773194001,-73.57117767334,-73.60087127686,-73.7706489563
R.Index_D_e_x,-19.50282230376,-14.19528446196,-14.760668182379998,-15.21564922332,-15.144022178659998,-14.995718479150002
R.Index_D_e_y,147.608798218,141.90978088359998,142.16833190900002,141.7310821534,141.71365966780002,141.89451599150001
R.Index_D_e_z,-86.9979537964,-87.87085113526,-87.40363769531999,-87.16139984129998,-87.25032348634,-87.46150588985
R.Index_D_d_x,0.1571547776458,0.13548529744139998,0.1386484265328,0.1399873107674,0.1386327922344,0.13853135705
R.Index_D_d_y,0.28665112257,0.3246012628078,0.32670350074779997,0.324774515629,0.3133766889574,0.3047675937415
R.Index_D_d_z,0.9427280902862,0.9360967159270001,0.9349010825156,0.9353707432746001,0.9394471287727999,0.94229722023
R.Middle_M_s_x,24.27936668396,27.432997131360004,27.0660850525,26.827123641999997,26.78616142272,26.81421756745
R.Middle_M_s_y,157.466189575,155.9972869872,156.2988952634,156.0968170168,155.7971984862,155.7262649535
R.Middle_M_s_z,37.48003311158,37.199027252200004,37.65068359374,37.80344085694,37.76950225832,37.6339817047
R.Middle_M_e_x,12.113436841943999,16.43124542236,16.15302181246,15.821389961239998,15.7302968979,15.7829093933
R.Middle_M_e_y,155.77069091799999,153.0807037352,153.4507598876,152.9882415772,152.40836792,152.20912170399998
R.Middle_M_e_z,-20.762184906,-21.270123290999997,-20.83852462768,-20.65508499146,-20.66400489808,-20.7966041565
R.Middle_M_d_x,0.20424036383619998,0.18469626307499998,0.1832073718308,0.1847631037234,0.1856046974658,0.185192450881
R.Middle_M_d_y,0.02846385464074,0.04896329641344,0.047814200073479994,0.05218643993141999,0.05689133405684001,0.0590454339981
R.Middle_M_d_z,0.977764284611,0.9815739989282,0.9819107294082,0.9813956379891999,0.9809756278994,0.9809265732765
R.Middle_P_s_x,12.113436841943999,16.43124542236,16.15302181246,15.821389961239998,15.7302968979,15.7829093933
R.Middle_P_s_y,155.77069091799999,153.0807037352,153.4507598876,152.9882415772,152.40836792,152.20912170399998
R.Middle_P_s_z,-20.762184906,-21.270123290999997,-20.83852462768,-20.65508499146,-20.66400489808,-20.7966041565
R.Middle_P_e_x,6.58116874696,11.24789352418,10.88709087374,10.46938037874,10.46060848238,10.59393310545
R.Middle_P_e_y,154.30963745100001,150.0842346192,150.2113189698,149.7319854738,149.2443847658,149.06288146949998
R.Middle_P_e_z,-61.30440826416001,-61.81892242432,-61.3581489563,-61.162083435039996,-61.1891166687,-61.3335208893
R.Middle_P_d_x,0.1349708586932,0.126458337903,0.12847302258,0.13057308197040002,0.1285646975038,0.12659557163700003
R.Middle_P_d_y,0.03564535081388,0.07310491502283999,0.07903270423412001,0.0794429421425,0.07719175964594001,0.07675888761875
R.Middle_P_d_z,0.9891094446182,0.9892698526386001,0.9885580778124001,0.9882500290872,0.9886919498444,0.9889799952505001
R.Middle_I_s_x,6.58116874696,11.24789352418,10.88709087374,10.46938037874,10.46060848238,10.59393310545
R.Middle_I_s_y,154.30963745100001,150.0842346192,150.2113189698,149.7319854738,149.2443847658,149.06288146949998
R.Middle_I_s_z,-61.30440826416001,-61.81892242432,-61.3581489563,-61.162083435039996,-61.1891166687,-61.3335208893
R.Middle_I_e_x,3.101505374906,8.132180595398001,7.7415965080280005,7.2974475860600005,7.3418292999279995,7.51150894165
R.Middle_I_e_y,148.916003418,143.44508667,143.00155639659997,142.3587310792,141.9468566896,141.84845733650002
R.Middle_I_e_z,-84.5882675171,-84.86071929932001,-84.22445220946,-83.97281036376,-84.03146057128001,-84.20722579955
R.Middle_I_d_x,0.14389643967159998,0.1288457930088,0.1300773590804,0.13117068111900002,0.1289725929498,0.127469174564
R.Middle_I_d_y,0.2230459094048,0.2745523393154,0.2981492817402,0.30491024851820003,0.3017786920070001,0.2983420342205
R.Middle_I_d_z,0.9628702640533999,0.9528601169588,0.9456028223037999,0.9433045506479999,0.9446120142937999,0.945908844471
R.Middle_D_s_x,3.101505374906,8.132180595398001,7.7415965080280005,7.2974475860600005,7.3418292999279995,7.51150894165
R.Middle_D_s_y,148.916003418,143.44508667,143.00155639659997,142.3587310792,141.9468566896,141.84845733650002
R.Middle_D_s_z,-84.5882675171,-84.86071929932001,-84.22445220946,-83.97281036376,-84.03146057128001,-84.20722579955
R.Middle_D_e_x,0.7333535671159999,6.095243167878001,5.702623653412,5.259513282776,5.342952632906,5.529895305635
