,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,9.35235476494,12.613587188716,17.144487380999998,17.414727401740002,17.2996055603,16.88415069578,14.461749076839999,11.858426857,10.64749927522,10.92809028624,11.84353351592,12.21112957002,12.27383327484,12.43307724,12.5088262558,12.558153152500001
R.hand.palm_position_y,170.7895019532,177.99805908220003,179.632156372,180.028796387,179.5557800294,178.772705078,179.753338623,179.4070068362,178.1219329836,175.699685669,175.0472869874,175.81035766580004,176.35184021,176.12426452620002,175.6246063234,175.4001998905
R.hand.palm_position_z,51.97261123656,54.71537094117999,53.806856536859996,53.73710021974,51.82630844114,44.79995727539999,34.73300666812,27.250962066659998,25.35833358766,26.11794891358,27.184033966060003,27.88872756958,28.405495452900006,29.07657318116,30.240203857439997,31.06910419465
R.pitch,-24.780732731134,-12.951107059108,-5.81295635817,-5.266804607364,-5.105281816046,-4.961841011608,-6.02435626498,-5.859727274342,-5.478627302888001,-6.308342044362,-6.603188166154,-6.605837681944,-6.8002683250719995,-6.95429822803,-7.5326627735119995,-7.65596211824
R.roll,34.147680905988,23.55831890544,19.38320726616,20.879340755279998,20.93413697306,21.12578627776,20.08033872818,18.48575352516,19.163320593079998,18.62694548978,18.85233148976,19.12171449528,19.07821301994,19.39474857846,20.328263669640002,21.08718648775
R.yaw,-43.5630580254,-30.96418724104,-21.035837124940002,-20.7313978316,-20.09691081636,-18.75247890406,-17.46621664002,-16.06169238118,-16.3137188513,-16.39095907094,-16.483249271120002,-16.69813590418,-16.754022220139998,-17.07153449574,-17.78061434928,-18.19150043455
R.Arm direction_x,-0.5348586797714,-0.4352155745028,-0.5362159609796,-0.5996043443679999,-0.5678412079812001,-0.5294974803928,-0.5094144701960001,-0.5187297463416,-0.5281587839126,-0.5198318362236,-0.5201609492302001,-0.517180597782,-0.5187853097916,-0.5220502018928,-0.5250195503236,-0.5255624949935
R.Arm direction_y,0.61416451931,0.6240826368332,0.6151119112966,0.6401580810546,0.6648784160615999,0.6581282377244,0.661386823654,0.6864629149436,0.7231506228446001,0.7311651349068,0.727078330517,0.7256266713141999,0.7213279485702001,0.7146525740626,0.7010601639744001,0.6931351721285
R.Arm direction_z,-0.5784965515138001,-0.6481208443644,-0.5744213819504,-0.47997288703940005,-0.48468418121340007,-0.5351469635963999,-0.5505023479461999,-0.5088819503786001,-0.44490357637399996,-0.4417622208596,-0.448092532158,-0.45385867357259996,-0.4588487505914,-0.46553555130960006,-0.4825106799604,-0.49329940974700004
R.wrist position_x,50.72377014159999,47.32333679198,46.147792053219995,46.82881774901999,45.88745422364,43.844899749759996,40.216361999520004,36.75294342042,35.95195388792,36.29125213624,37.25301437378,37.736061096179995,37.85346603394,38.2671356201,38.83897018432,39.13665390015
R.wrist position_y,186.7030822754,187.4000915528,184.14090271,183.86677856440002,183.0097839354,182.26846313459998,184.0600616454,183.12951049819998,181.0767578126,179.22013854959997,178.89429626440003,179.705331421,180.4636047362,180.47432556180001,180.7065368652,180.74452209449998
R.wrist position_z,91.57348327638002,103.38233337400001,107.76772003159999,107.30410308819998,105.7681365964,99.66269378663999,90.06595458983999,82.86699676514,80.5813491821,81.20257263181999,82.23660888672,82.9010787964,83.39521789552,83.96129760742001,84.87629699706,85.5993385315
R.elbow position_x,170.07961120619998,144.44342651359997,165.80652160640003,180.63291320780002,172.6034759522,162.0043701172,153.8942321778,152.5095458984,153.8126861572,152.29378967280002,153.3290008546,153.1469696046,153.6224731446,154.764715576,155.9991729734,156.418006897
R.elbow position_y,49.64983062744,48.13357238768,46.87622909548,41.012952423079994,34.63952026366,35.404528808600006,36.46896057128,29.9425765991,19.70282135012,16.057729911819997,16.64387283324,17.778853988659996,19.49640197754,20.99676094056,24.262168502799998,26.06865406035
R.elbow position_z,220.6672912596,248.01307983400002,235.9521362306,214.4119628906,213.92734375,219.08287048360003,212.91274414059998,196.4260314942,179.86335449220002,179.78356933619997,182.2302398684,184.18144836419998,185.7891418456,187.847402954,192.55047607420002,195.681060791
R.Thumb_M_s_x,34.76276512145999,25.46503448488,20.810602188119997,21.121065521219997,20.459181594860002,18.89462585448,15.10357379912,10.95775241854,10.106630516060001,10.332406425472,11.364023971539998,11.97214221954,12.06994667056,12.565392303460001,13.429914092999999,13.989363193500001
R.Thumb_M_s_y,171.8244934082,175.77575378400002,173.55913696279998,173.08510131839998,172.48225708,171.57502441420002,173.80688171399999,173.7806549074,171.9717010498,170.42303772000002,169.96778259279998,170.65498962400002,171.37851562500003,171.19295654299998,170.93275451660003,170.60115814250003
R.Thumb_M_s_z,93.54514160158001,103.08690795880003,104.0895858766,103.90734405520001,102.01250305174,95.02972412108,85.15953216552,77.71280975342,75.76538543702,76.6216003418,77.71055450438,78.40972595216002,78.9447265625,79.61961059569998,80.79805755614,81.6054267883
R.Thumb_M_e_x,34.76276512145999,25.46503448488,20.810602188119997,21.121065521219997,20.459181594860002,18.89462585448,15.10357379912,10.95775241854,10.106630516060001,10.332406425472,11.364023971539998,11.97214221954,12.06994667056,12.565392303460001,13.429914092999999,13.989363193500001
R.Thumb_M_e_y,171.8244934082,175.77575378400002,173.55913696279998,173.08510131839998,172.48225708,171.57502441420002,173.80688171399999,173.7806549074,171.9717010498,170.42303772000002,169.96778259279998,170.65498962400002,171.37851562500003,171.19295654299998,170.93275451660003,170.60115814250003
R.Thumb_M_e_z,93.54514160158001,103.08690795880003,104.0895858766,103.90734405520001,102.01250305174,95.02972412108,85.15953216552,77.71280975342,75.76538543702,76.6216003418,77.71055450438,78.40972595216002,78.9447265625,79.61961059569998,80.79805755614,81.6054267883
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,34.76276512145999,25.46503448488,20.810602188119997,21.121065521219997,20.459181594860002,18.89462585448,15.10357379912,10.95775241854,10.106630516060001,10.332406425472,11.364023971539998,11.97214221954,12.06994667056,12.565392303460001,13.429914092999999,13.989363193500001
R.Thumb_P_s_y,171.8244934082,175.77575378400002,173.55913696279998,173.08510131839998,172.48225708,171.57502441420002,173.80688171399999,173.7806549074,171.9717010498,170.42303772000002,169.96778259279998,170.65498962400002,171.37851562500003,171.19295654299998,170.93275451660003,170.60115814250003
R.Thumb_P_s_z,93.54514160158001,103.08690795880003,104.0895858766,103.90734405520001,102.01250305174,95.02972412108,85.15953216552,77.71280975342,75.76538543702,76.6216003418,77.71055450438,78.40972595216002,78.9447265625,79.61961059569998,80.79805755614,81.6054267883
R.Thumb_P_e_x,15.381855392439999,2.6920008659360013,-1.56396958828,-0.49949392527369996,0.16498755514618,0.50366376340386,-2.0639746189133996,-5.85703983307,-6.964986896516,-6.776786518096,-5.356819057462,-4.7975955009460005,-4.837887382506,-4.499785995482,-3.8558815956119994,-3.314190268515
R.Thumb_P_e_y,144.35641784679999,152.3618072508,153.3156433108,153.3625610354,152.9985565188,151.6910400392,152.5838348386,151.52807922379998,149.12252197280003,147.312008667,147.18436584479997,148.2512329102,149.1070983888,148.91194458,148.48774108860002,148.217628479
R.Thumb_P_e_z,70.8067955017,78.18143768312001,75.95632476806,74.82889709474,71.8426574707,63.913948059099994,54.227248382560006,47.31380386352,45.95671386718,47.03764266966,47.65356369018,48.0955116272,48.60966339114,49.379869842519994,50.8058532715,51.5774383545
R.Thumb_P_d_x,0.46976383328460003,0.5519837975499999,0.5423256397246,0.5240495443341999,0.491900461912,0.4457690477372,0.41611533164979997,0.40756504535660004,0.4137901186944,0.41470090746899996,0.40528786182399995,0.40647298693679995,0.4098202705382,0.41363402605039995,0.4189814269544,0.419411897659
R.Thumb_P_d_y,0.6657844662668,0.5675185561180001,0.4906715512274,0.4780444443226,0.4722553431988,0.48195765614520003,0.5144144415855999,0.5393686652184,0.5538294792178,0.5601763129234,0.5522354602814,0.5430330514905999,0.5398253917696,0.5400579214096,0.544033038616,0.5425428152085
R.Thumb_P_d_z,0.5511430025102,0.6036708235742,0.6819075345992001,0.7048174023628,0.7312712907792,0.7541992664338,0.7497516274452,0.7368257761002,0.7225170254705999,0.7170702815058,0.7285358667374,0.7347705364227999,0.7352759480476,0.7329654335975999,0.7269654750824001,0.7278329133985
R.Thumb_I_s_x,15.381855392439999,2.6920008659360013,-1.56396958828,-0.49949392527369996,0.16498755514618,0.50366376340386,-2.0639746189133996,-5.85703983307,-6.964986896516,-6.776786518096,-5.356819057462,-4.7975955009460005,-4.837887382506,-4.499785995482,-3.8558815956119994,-3.314190268515
R.Thumb_I_s_y,144.35641784679999,152.3618072508,153.3156433108,153.3625610354,152.9985565188,151.6910400392,152.5838348386,151.52807922379998,149.12252197280003,147.312008667,147.18436584479997,148.2512329102,149.1070983888,148.91194458,148.48774108860002,148.217628479
R.Thumb_I_s_z,70.8067955017,78.18143768312001,75.95632476806,74.82889709474,71.8426574707,63.913948059099994,54.227248382560006,47.31380386352,45.95671386718,47.03764266966,47.65356369018,48.0955116272,48.60966339114,49.379869842519994,50.8058532715,51.5774383545
R.Thumb_I_e_x,10.321211624145999,-1.0878642559059999,-5.111495780946,-4.241527414321999,-2.57248325348,-0.8380762100226,-2.3770252466199997,-5.53875131607,-6.616252899171999,-6.129615879057999,-4.5024556159980005,-4.072099685668,-4.24895067215,-3.979237222672,-3.4818095684039996,-3.0610517263399997
R.Thumb_I_e_y,130.88813476579998,138.62273254400003,140.3904418946,141.027029419,140.961489868,139.6350891112,139.623760986,137.79420166020003,135.227520752,133.163394165,133.27201538100002,134.5735046388,135.44533081059998,135.2859313966,134.88226623539998,134.7646713255
R.Thumb_I_e_z,49.39453086851999,56.245274353,53.483113098160004,52.05587387084,48.77280120848,40.72906036376,31.498689651480003,25.04123077392,23.78438110354,25.03384437562,25.50611686706,25.797521209719996,26.297856903079996,27.04465522766,28.45501480104,29.1327638626
R.Thumb_I_d_x,0.1933839440346,0.1444411605596,0.1355627119542,0.1429954707624,0.10460781157016,0.051272317022079995,0.011962700169536,-0.012162856385126,-0.01332627870144,-0.024730528891079996,-0.032648052647699995,-0.02772359587252,-0.022505220398300003,-0.0198918901384,-0.01429453175516,-0.009673260618
R.Thumb_I_d_y,0.514667659998,0.5250155210495999,0.4939147233964,0.4713814496994,0.45997611880299993,0.46069774627660004,0.495247322321,0.5248168826104,0.530973935127,0.5406653285023999,0.5316369175912,0.5226712703702,0.5220613360406,0.5206950306892,0.5199102520946001,0.514081984758
R.Thumb_I_d_z,0.8182334661483999,0.8382534146306,0.858775794506,0.8702325105670001,0.8815755009652,0.8859712123872001,0.8685334563256,0.8511086940766001,0.8472781181333999,0.8408378481866,0.8463271975518,0.852079987526,0.8526079535482,0.8535024285318,0.8540995955466,0.857685238123
R.Thumb_D_s_x,10.321211624145999,-1.0878642559059999,-5.111495780946,-4.241527414321999,-2.57248325348,-0.8380762100226,-2.3770252466199997,-5.53875131607,-6.616252899171999,-6.129615879057999,-4.5024556159980005,-4.072099685668,-4.24895067215,-3.979237222672,-3.4818095684039996,-3.0610517263399997
R.Thumb_D_s_y,130.88813476579998,138.62273254400003,140.3904418946,141.027029419,140.961489868,139.6350891112,139.623760986,137.79420166020003,135.227520752,133.163394165,133.27201538100002,134.5735046388,135.44533081059998,135.2859313966,134.88226623539998,134.7646713255
R.Thumb_D_s_z,49.39453086851999,56.245274353,53.483113098160004,52.05587387084,48.77280120848,40.72906036376,31.498689651480003,25.04123077392,23.78438110354,25.03384437562,25.50611686706,25.797521209719996,26.297856903079996,27.04465522766,28.45501480104,29.1327638626
R.Thumb_D_e_x,12.269478893283999,3.6285434931514,0.983748078346,1.663047409056,3.883448648452,6.3202177047740005,5.213851022722,2.5496993064880002,1.664705729484,2.55274271965,4.250599145888001,4.565570640562001,4.303555870058,4.53027410507,4.925735950472,5.217267990115
R.Thumb_D_e_y,126.06601715100001,131.7500091552,133.4644317628,134.5368560792,134.7077697754,133.48368835460002,132.85364685040003,130.56889343280002,128.18203887939998,126.03291626000001,126.25304412860001,127.65027771,128.4737243654,128.3702819826,128.0760406494,128.101585388
R.Thumb_D_e_z,32.75032348632,40.40732192992,38.07355575562,36.38229827878,33.22366905212,25.44696311948,16.69643115998,10.723147392289999,9.486370849610001,11.01971397398,11.47893562314,11.651346015940002,12.123740005480002,12.8176340103,14.114812087999999,14.65082120895
R.Thumb_D_d_x,-0.10846229675220198,-0.26256791055199996,-0.33932929039,-0.3287145972252,-0.3594092786312,-0.3985105514524,-0.4225929200652,-0.45029346346879995,-0.46101058721559995,-0.48335703015340004,-0.48729273080799995,-0.4808691740038,-0.476127976179,-0.47373436689400006,-0.4680577397344,-0.46086367964749997
R.Thumb_D_d_y,0.26845289468739997,0.3826124966146,0.3855790078638,0.3613155543804,0.34815191030500003,0.34245564937580003,0.3769001305104,0.402241331339,0.3922301650048,0.3969620108606,0.3907542943954,0.38542411327359993,0.38811743259419995,0.385002231598,0.3789104223252,0.370941743255
R.Thumb_D_d_z,0.9266024231913998,0.8817172288894,0.8578679323198,0.872566330433,0.8656383752822,0.850772178173,0.8240589499474,0.7971043825149999,0.7959868431089999,0.7801829576492,0.7809095025064,0.787534058094,0.7890895724294,0.7920347928997999,0.7983356356619999,0.8062266111375
R.Index_M_s_x,23.725026321420003,19.652866745,18.109679794340003,18.01779212952,17.456805419940004,16.08202381134,12.85005378724,9.448552894596,8.342200279238,8.722825622558002,9.670326614374,10.15662078858,10.25898685456,10.600264930719998,11.05222263334,11.30332565305
R.Index_M_s_y,185.01633911119998,191.17565612799996,190.0860870362,189.7326171874,189.1537322998,188.2653503418,190.2868347168,190.24893493660002,188.52742004400002,186.8139648438,186.3107086182,187.0055358888,187.6920471192,187.48713684060002,187.14296875,186.80417633049998
R.Index_M_s_z,87.41763000488001,93.12662811277998,93.92607727050002,94.05604553224,92.17312316896002,85.16452178954,74.81343841552,67.20975036621999,65.44009094236,66.01336212158,67.04058532714001,67.77096862792,68.24862823486,68.92179870606,70.05648803711999,70.9253425598
R.Index_M_e_x,-13.921215343457998,-13.823093986519998,-8.894101524352,-8.414894485474,-8.39493637085,-8.508305358887998,-10.74505500794,-13.1756374359,-14.38711109162,-14.16897029878,-13.25265560152,-12.91068668366,-12.86377296448,-12.746580123920001,-12.73430175782,-12.69506502155
R.Index_M_e_y,155.42408142079998,168.46438903799998,172.7522491456,172.7009857176,172.2474060058,171.43713684059998,172.56223144540002,172.83277282720002,171.3910980224,168.96983642560002,168.16647338880003,168.8323822022,169.34562377920003,168.9698028566,168.00535888680002,167.4788742065
R.Index_M_e_z,51.676242446900005,48.506228637700005,42.2820007324,42.01296691894,39.80048141478,32.16238861082,21.651136016819997,13.52610778806,11.70969619748,12.584199333179999,13.72500896454,14.5273584366,15.088790512100001,15.91945590974,17.47197265626,18.5053701401
R.Index_M_d_x,0.6191307246686,0.5505462229252001,0.4441046714784,0.43471241593359994,0.42515817880620005,0.40441297888780003,0.38804557323479993,0.372077822685,0.37380664944639996,0.3764788687228,0.376991760731,0.3793653249742,0.3802773058414,0.3839626193046,0.3911935985088,0.394677951932
R.Index_M_d_y,0.4866747677326,0.37350988984120004,0.28507260680200003,0.2801024973392,0.2780417263508,0.276757097244,0.2914991319176,0.2864265084266,0.2818242490292,0.2934648513794,0.2984004080296,0.2988759934902,0.3017255961898,0.30453640222559997,0.3147374689578,0.31782425940049996
R.Index_M_d_z,0.5878034710886,0.7338278651237999,0.849339401722,0.8559013724326,0.8613213419916,0.8716740012166,0.8743081450464001,0.882882118225,0.8836510062218,0.8786969542504,0.8768288969992,0.8756453156472,0.8742676258087998,0.8716774463656002,0.8648058652878001,0.8620997965335
R.Index_P_s_x,-13.921215343457998,-13.823093986519998,-8.894101524352,-8.414894485474,-8.39493637085,-8.508305358887998,-10.74505500794,-13.1756374359,-14.38711109162,-14.16897029878,-13.25265560152,-12.91068668366,-12.86377296448,-12.746580123920001,-12.73430175782,-12.69506502155
R.Index_P_s_y,155.42408142079998,168.46438903799998,172.7522491456,172.7009857176,172.2474060058,171.43713684059998,172.56223144540002,172.83277282720002,171.3910980224,168.96983642560002,168.16647338880003,168.8323822022,169.34562377920003,168.9698028566,168.00535888680002,167.4788742065
R.Index_P_s_z,51.676242446900005,48.506228637700005,42.2820007324,42.01296691894,39.80048141478,32.16238861082,21.651136016819997,13.52610778806,11.70969619748,12.584199333179999,13.72500896454,14.5273584366,15.088790512100001,15.91945590974,17.47197265626,18.5053701401
R.Index_P_e_x,-4.121898555755999,-5.358675289152,-7.767323589326,-9.292460632324,-8.800673484802001,-8.279570960997999,-8.738753128054,-8.936737442017998,-8.622311592101997,-8.505658531188,-8.435021972656,-8.578806877136,-8.802927207946,-8.762636184694001,-8.8635055542,-8.920653343200001
R.Index_P_e_y,132.6560546874,139.1491455076,158.0634246826,164.8367340088,163.45452880859997,163.1044830322,160.9503936768,154.5988220214,148.5393798828,145.330783081,147.2347473144,149.57694702140003,150.82376708959998,150.493331909,149.56233825680002,149.44883728050002
R.Index_P_e_z,35.369412612928,37.05822067262,13.34262065886,10.003821372994,8.02352399826,0.2613029658788001,-9.067148590096,-13.541408348080001,-11.32268505096,-9.680331802362,-11.278143692019999,-11.88377437592,-11.88786792754,-11.10001163482,-9.586343574526001,-8.843533992765
R.Index_P_d_x,-0.297180491686,-0.2566974535584,-0.03417140031233799,0.026613641157760003,0.012304648570699999,-0.0069367480638874,-0.06084441356358,-0.12855163365619998,-0.17482703924180001,-0.1717492431404,-0.1461026877162,-0.1313714027404,-0.1231518477202,-0.120819658041,-0.1173882886768,-0.11446526646649999
R.Index_P_d_y,0.6904780328272,0.8890330672264002,0.445462834835,0.23849641084660003,0.266658526659,0.252701476216,0.3521481335162,0.5529746353625999,0.6930159926413999,0.716893172264,0.6347891092300001,0.5839528441432,0.561705863476,0.5603293895720001,0.5593150496484,0.5467906594280001
R.Index_P_d_z,0.49453153610219996,0.3471797108652,0.8776344537736002,0.9707301497458,0.9636887192726,0.9674530506132001,0.9315826296806,0.820867073536,0.6984949111938,0.6752085208892,0.7582618474958001,0.8009611606597999,0.8181116700174,0.8194098353388,0.8205881357192,0.8294006586075
R.Index_I_s_x,-4.121898555755999,-5.358675289152,-7.767323589326,-9.292460632324,-8.800673484802001,-8.279570960997999,-8.738753128054,-8.936737442017998,-8.622311592101997,-8.505658531188,-8.435021972656,-8.578806877136,-8.802927207946,-8.762636184694001,-8.8635055542,-8.920653343200001
R.Index_I_s_y,132.6560546874,139.1491455076,158.0634246826,164.8367340088,163.45452880859997,163.1044830322,160.9503936768,154.5988220214,148.5393798828,145.330783081,147.2347473144,149.57694702140003,150.82376708959998,150.493331909,149.56233825680002,149.44883728050002
R.Index_I_s_z,35.369412612928,37.05822067262,13.34262065886,10.003821372994,8.02352399826,0.2613029658788001,-9.067148590096,-13.541408348080001,-11.32268505096,-9.680331802362,-11.278143692019999,-11.88377437592,-11.88786792754,-11.10001163482,-9.586343574526001,-8.843533992765
R.Index_I_e_x,9.515729331958001,6.439537215244,-3.1492507338542,-8.79429283142,-8.363369560242,-7.5050379753100005,-6.556942081452,-6.022308921814,-2.8177165269840003,-1.5563957214359998,-2.0943809032439997,-2.815198469164,-3.592046403882,-3.7688379764559996,-3.818956136704,-3.9062660932550006
R.Index_I_e_y,130.7248733522,130.9461761472,144.96728820799999,158.4349487304,157.1890289306,157.114782715,152.24177551280002,143.24677429180002,132.25382995620004,128.2386749266,130.16327209460002,133.2359008788,135.2496520998,135.30403442380003,134.5062377928,134.714607239
R.Index_I_e_z,33.42312431334,47.58233413696,6.304088902472,-7.39797592163,-9.431406211844001,-17.274018096920003,-25.25481147768,-27.878235626239995,-16.67150230408,-7.951527595518,-14.498879432679999,-18.46188964846,-20.5062046051,-20.506431579599997,-19.1751979828,-18.9380235672
R.Index_I_d_x,-0.7351364850996,-0.6359827518464,-0.24893724322311997,-0.02685373686254,-0.02357287295164,-0.04175120741128,-0.11761054843672,-0.15710230171659997,-0.312896808982,-0.3746000885966,-0.34179237484939995,-0.3106874346734,-0.28089256882679997,-0.26919076442719997,-0.27192646861059994,-0.270300552249
R.Index_I_d_y,0.10410034358502,0.4421811401846,0.7059473216532,0.345088261366,0.3377418398856,0.3228748440742,0.4694381773472,0.6119322657584,0.8778728485107999,0.9213502883914,0.9202382087707999,0.8808644175528,0.8395227551459999,0.8187792539598,0.8115992069243999,0.794248700142
R.Index_I_d_z,0.10491467788806,-0.5673024356366,0.37941201403742,0.9380439400674,0.9409081935884,0.9452416300772001,0.872596180439,0.7728268265723999,0.28832806386037996,-0.09319121465092,0.17361381873488,0.35459343194959997,0.46457148790360003,0.5070531785487999,0.5168872594831999,0.5441434681414999
R.Index_D_s_x,9.515729331958001,6.439537215244,-3.1492507338542,-8.79429283142,-8.363369560242,-7.5050379753100005,-6.556942081452,-6.022308921814,-2.8177165269840003,-1.5563957214359998,-2.0943809032439997,-2.815198469164,-3.592046403882,-3.7688379764559996,-3.818956136704,-3.9062660932550006
R.Index_D_s_y,130.7248733522,130.9461761472,144.96728820799999,158.4349487304,157.1890289306,157.114782715,152.24177551280002,143.24677429180002,132.25382995620004,128.2386749266,130.16327209460002,133.2359008788,135.2496520998,135.30403442380003,134.5062377928,134.714607239
R.Index_D_s_z,33.42312431334,47.58233413696,6.304088902472,-7.39797592163,-9.431406211844001,-17.274018096920003,-25.25481147768,-27.878235626239995,-16.67150230408,-7.951527595518,-14.498879432679999,-18.46188964846,-20.5062046051,-20.506431579599997,-19.1751979828,-18.9380235672
R.Index_D_e_x,16.23680877686,11.89857912064,0.710930848124,-7.640374183656,-7.823454952238,-6.592952823638001,-4.440281248092,-3.663526916504,1.5231292933232001,3.2169239044180005,2.962536525726,2.17091639042,1.0595873117458,0.5729277789592,0.37673464715480004,-0.3616901189085
R.Index_D_e_y,135.3170837402,135.00248413100002,137.9518310548,152.38901977560002,152.311904907,152.16171875,144.942349243,134.60942077640001,121.06460571279999,119.489199829,119.0555770874,121.153866577,123.15778961140002,123.52763519280002,123.0756469724,124.29926300049999
R.Index_D_e_z,35.70854873656,58.38752212526,8.851419544227998,-18.928202819819997,-21.591404342660002,-29.37233657836,-35.89863128664,-37.4547492981,-18.137474823006,0.5248640298830001,-9.989312839502,-17.831864166259997,-22.452273941039998,-24.28794860838,-24.02135543824,-26.0736284256
R.Index_D_d_x,-0.5125329196452,-0.41629299819460003,-0.2943679422138,-0.08799500241886002,-0.04117254987362,-0.06955335140221999,-0.16141133308420003,-0.1798748999836,-0.3310221195222,-0.36400154232980003,-0.3856279373168,-0.3802287995814,-0.3547220587728,-0.3310924351214,-0.319953042269,-0.27030064165600004
R.Index_D_d_y,-0.3501906275748,-0.3093239963054,0.53498150110254,0.461047679186,0.37191739678400004,0.3777083933354,0.5566362321375999,0.6586632847785999,0.853262460232,0.6672133207322,0.8470451831818,0.9213460803032,0.9220954537394,0.8980394124985999,0.8716686964036,0.7942485511300001
R.Index_D_d_z,-0.17428081035620002,-0.8239768743515998,-0.19425315558920003,0.8792667508123999,0.9272913217544,0.9225878357885999,0.8116714358331999,0.7302813410759998,0.11179149746899997,-0.6463886380196,-0.34388833642,-0.048044176213436006,0.1484024226664,0.2883692473174,0.36955601573,0.5441436767579999
R.Middle_M_s_x,25.874681091319996,25.27381782532,25.387418365480002,25.20033035278,24.69852561952,23.441188430800004,20.422472000120003,17.279273223880004,16.09559669496,16.51413726808,17.436248397820002,17.8815246582,17.98293991088,18.26975250246,18.58005790712,18.7275362015
R.Middle_M_s_y,190.36759948739999,195.4143737792,194.2380218506,194.18201599119996,193.6211029054,192.7638671876,194.5104858398,194.2249145508,192.6482513428,190.7728057862,190.27923583979995,191.0178436278,191.67926025399998,191.51187438979997,191.2652282714,191.038345337
R.Middle_M_s_z,79.91506195065999,86.05057525634001,88.15356750487999,88.38306884763999,86.59160156248001,79.7635787964,69.48801727294,62.06840057372,60.2949935913,60.7993637085,61.795848083479996,62.498726654079995,62.95603027344,63.578958892820005,64.58795013426,65.40072631835
R.Middle_M_e_x,-6.840281486500001,-0.9858140707026003,6.370946407316,6.669588851928,6.755654907223999,6.7676102638260005,4.821688556671999,2.752727079394,1.42406489849,1.7105477571480001,2.588200998306,2.872411441802,2.920624256136,2.9625429630299998,2.771164083482,2.6551915407199997
R.Middle_M_e_y,166.1187286376,176.5242126466,180.2399475098,180.7095916748,180.2797058104,179.52067260719997,180.2094818114,180.00552673340002,178.80726318359999,176.1428833008,175.3792755128,176.1270782472,176.60740661640003,176.31262512220002,175.5720794676,175.2638549805
R.Middle_M_e_z,40.48558177946,38.928369140620006,35.551188659679994,35.466867065459994,33.44221458433999,26.177355194119997,15.85072803496,8.108482360832,6.2748458862300005,7.024905395507998,8.106684970855998,8.851634025574,9.374670410154,10.10322933196,11.401762390139998,12.31718301775
R.Middle_M_d_x,0.5673476815221999,0.45539839267759996,0.32978644967060006,0.3213628292084,0.31116789579399995,0.2891556441784,0.2705510795116,0.2519214957954,0.25443586111079997,0.2567260205746,0.257497012615,0.2602902412414,0.2612128913404,0.2654598653318,0.2741601526736,0.27872896194450003
R.Middle_M_d_y,0.42052748203300006,0.3275959432126,0.24275665879259994,0.23364075422279998,0.23136846423159999,0.2296654284,0.2480101078748,0.24659470915779996,0.2400324434042,0.25371426641940004,0.2583972930908,0.2582378327846,0.26137830018999997,0.2635876119136,0.272152900696,0.27356351912
