,0,1,2,3,4,5,6,7,8
L.Thumb_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,27.315350723259996,25.706835937519998,25.55693092346,25.5158744812,26.07766952516,26.088896942119998,25.574272537240002,25.23583831786,25.219119389866666
R.hand.palm_position_y,145.89976196280003,148.8313934324,145.0743133544,142.6602722168,142.20843505860003,142.2572296144,142.0515472412,141.6867156984,141.26801045733336
R.hand.palm_position_z,-23.717771291728,-31.665365600579996,-33.83574752806,-35.12264328,-36.012951660140004,-36.42462768556,-36.33818435671999,-36.06711654664001,-35.82655588786667
R.pitch,23.913575148340005,27.23103187638,27.208577287679997,27.07651899366,27.342563402680003,27.584506464380002,27.378150054680003,27.021325258860003,26.968076761933332
R.roll,-16.88421433574,-19.620535169,-20.27917680702,-18.434244335939997,-15.753988940399998,-15.5330668106,-15.07053083422,-14.87738776718,-15.452268973033334
R.yaw,2.517174189846,0.5854652795912,0.4617427646136,0.9286542322540001,2.3199371713679997,2.0696815985779997,1.57820154267,1.4406336978060001,1.5161149658633335
R.Arm direction_x,-0.5023638665674,-0.5217974662779999,-0.498161959648,-0.48242649435999996,-0.4907189011574,-0.5123424172402,-0.5148495435714,-0.5039939522743999,-0.5000966290633334
R.Arm direction_y,0.3519292116164,0.3096152663228,0.3094535291196,0.32227708697300006,0.34039489626880004,0.3391205132006,0.325206285715,0.3315642297268,0.3376811941463333
R.Arm direction_z,-0.7855217456818,-0.7948563814162,-0.8099415421488001,-0.8144799590110001,-0.8020233631131999,-0.7889627337455999,-0.7931975603104,-0.7975169777869999,-0.797417342663
R.wrist position_x,37.72993392944,38.226346588119995,37.94666748048,37.25835723877999,36.56564178468,37.03658218384,36.97847595216,36.635133361819996,36.5257250468
R.wrist position_y,120.23714904799999,120.11996154779999,116.3492752074,114.1205490112,113.44149017340001,113.28959198,113.4874084474,113.43140716539999,112.93993377700001
R.wrist position_z,38.643873214719996,29.68340530396,27.55945663454,26.49204177854,25.696069335940003,25.08936347962,25.2860092163,25.71404800416,25.942029317233334
R.elbow position_x,159.9957641602,165.6014678954,159.55216369599998,155.02269287119998,156.3542236328,162.10363464339997,162.65754394519996,159.66426696759999,158.60348510733334
R.elbow position_y,34.77055087835378,44.54028854370001,40.8090827942,35.45002212524,30.348254394499996,30.507442474380003,34.101837921160005,32.49381256104,30.509134928366667
R.elbow position_z,229.63715820299998,223.7144836426,225.272958374,225.3134033204,221.47667236299998,217.68175659180002,218.9121520996,220.39459838879998,220.598256429
R.Thumb_M_s_x,5.591599273682,5.467032051085999,5.417790031434,5.004487133026001,4.484352779388,4.7022806167599995,4.584068012238,4.354567337036,4.265286286673333
R.Thumb_M_s_y,124.73182525660002,125.2603881836,121.6890426638,118.9369918826,117.7173507692,117.46917572039999,117.2354766848,117.09245910660002,116.887237549
R.Thumb_M_s_z,22.227807998660005,14.38541984558,12.355060005199999,10.726432991029998,8.931148338318,8.455561065674,8.713462257383998,9.15655117035,9.479106267293334
R.Thumb_M_e_x,5.591599273682,5.467032051085999,5.417790031434,5.004487133026001,4.484352779388,4.7022806167599995,4.584068012238,4.354567337036,4.265286286673333
R.Thumb_M_e_y,124.73182525660002,125.2603881836,121.6890426638,118.9369918826,117.7173507692,117.46917572039999,117.2354766848,117.09245910660002,116.887237549
R.Thumb_M_e_z,22.227807998660005,14.38541984558,12.355060005199999,10.726432991029998,8.931148338318,8.455561065674,8.713462257383998,9.15655117035,9.479106267293334
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,5.591599273682,5.467032051085999,5.417790031434,5.004487133026001,4.484352779388,4.7022806167599995,4.584068012238,4.354567337036,4.265286286673333
R.Thumb_P_s_y,124.73182525660002,125.2603881836,121.6890426638,118.9369918826,117.7173507692,117.46917572039999,117.2354766848,117.09245910660002,116.887237549
R.Thumb_P_s_z,22.227807998660005,14.38541984558,12.355060005199999,10.726432991029998,8.931148338318,8.455561065674,8.713462257383998,9.15655117035,9.479106267293334
R.Thumb_P_e_x,-12.15232963564,-11.70339851378,-11.302806282039999,-11.31622333528,-11.98270778656,-12.193898773219999,-12.350217628459998,-12.452413558980002,-12.48770236966667
R.Thumb_P_e_y,131.3245483398,133.0063537598,128.92049255400002,126.22586669940002,126.74206695539999,127.016899109,125.98326263439999,125.110499573,124.82299550366666
R.Thumb_P_e_z,-18.29687433242,-26.623303222660002,-28.93523483276,-30.711954879759997,-32.104116058360006,-32.28905563351999,-32.19382324222,-31.95314598086,-31.668743769333332
R.Thumb_P_d_x,0.39498651027680004,0.380459666252,0.3704923033716,0.3616317093372,0.3648745119572,0.37438285946839994,0.375227200985,0.37240641117080003,0.37121005853
R.Thumb_P_d_y,-0.14591770470140003,-0.17163387238980002,-0.16023331284519998,-0.1615057259798,-0.1999682217838,-0.2115569353104,-0.19383204579340002,-0.1776624679564,-0.1758392552536667
R.Thumb_P_d_z,0.9013829231261999,0.9086647510529999,0.9149037718772,0.918185186386,0.909252846241,0.9028127551076001,0.9064171075820001,0.9109021306036,0.9117474953336666
R.Thumb_I_s_x,-12.15232963564,-11.70339851378,-11.302806282039999,-11.31622333528,-11.98270778656,-12.193898773219999,-12.350217628459998,-12.452413558980002,-12.48770236966667
R.Thumb_I_s_y,131.3245483398,133.0063537598,128.92049255400002,126.22586669940002,126.74206695539999,127.016899109,125.98326263439999,125.110499573,124.82299550366666
R.Thumb_I_s_z,-18.29687433242,-26.623303222660002,-28.93523483276,-30.711954879759997,-32.104116058360006,-32.28905563351999,-32.19382324222,-31.95314598086,-31.668743769333332
R.Thumb_I_e_x,-17.844783401479997,-16.10071907042,-14.539723014819998,-14.15291595458,-15.690724945080001,-16.3111316681,-16.432730102519997,-16.3522163391,-16.3619620005
R.Thumb_I_e_y,131.99568481440002,133.80191040039998,128.78257751459998,126.2700561522,128.64544525120002,129.37781372060002,127.87535705559999,126.4962371824,126.08211517333332
R.Thumb_I_e_z,-47.67584342956,-56.571150970480005,-59.046370697040004,-60.86142959596001,-62.09863204958,-62.20080718996,-62.143113708479994,-61.954935455320005,-61.67955525713334
R.Thumb_I_d_x,0.1899547070266,0.1451929628846,0.10687816441072,0.09366336017848001,0.1224331900478,0.1359448850156,0.1347984701396,0.12876566946499998,0.127922276656
R.Thumb_I_d_y,-0.021373232453999993,-0.026268092822284,0.0045537489466386,-0.0014590697828720002,-0.06284670904278,-0.07795387357476,-0.062474135309459985,-0.045754987746459995,-0.04157425587373333
R.Thumb_I_d_z,0.9756134867666001,0.9888332486152001,0.9942248225211999,0.9954906821253999,0.9903741359712,0.9876413822174002,0.9888809204100001,0.9906143307684001,0.990912258625
R.Thumb_D_s_x,-17.844783401479997,-16.10071907042,-14.539723014819998,-14.15291595458,-15.690724945080001,-16.3111316681,-16.432730102519997,-16.3522163391,-16.3619620005
R.Thumb_D_s_y,131.99568481440002,133.80191040039998,128.78257751459998,126.2700561522,128.64544525120002,129.37781372060002,127.87535705559999,126.4962371824,126.08211517333332
R.Thumb_D_s_z,-47.67584342956,-56.571150970480005,-59.046370697040004,-60.86142959596001,-62.09863204958,-62.20080718996,-62.143113708479994,-61.954935455320005,-61.67955525713334
R.Thumb_D_e_x,-17.894000053419997,-15.223051452620002,-11.514662170400001,-10.25611782074,-12.94189624784,-13.76249561308,-13.768490219099998,-13.50516033172,-13.485548973066665
R.Thumb_D_e_y,130.178340149,132.014602661,125.54242248559999,122.93076934799998,126.96920013399999,127.98364410400002,126.2078475952,124.5009719848,123.94539388033333
R.Thumb_D_e_z,-68.11179962158,-77.25272827149999,-79.34726562498,-80.9964553833,-82.6344116211,-82.78547058106,-82.69240875244,-82.45072784423999,-82.15708669026667
R.Thumb_D_d_x,0.0036019828171400007,-0.04221853986382,-0.1455148115754,-0.187448105216,-0.1322272002696,-0.12259731143720001,-0.12815821319820003,-0.1369522303344,-0.13836438953866667
R.Thumb_D_d_y,0.08867724165319998,0.08597505465158,0.15586150884620004,0.16063007414340003,0.08063259720802,0.06706388890744,0.08021238297222,0.09597844630482,0.102782920003
R.Thumb_D_d_z,0.9887306332586,0.9948481321336,0.9765360236166,0.9685573339461999,0.9878347873688,0.9901862382888001,0.9884848952294,0.9859112024306,0.9850327769916666
R.Index_M_s_x,17.625226211540003,17.840810775759998,17.927978134139998,17.1531929016,16.180698394780002,16.3021747589,16.010843849199997,15.727077484119999,15.789843559233333
R.Index_M_s_y,142.10970764159998,142.6647003174,138.98696289059998,136.507739258,135.6375305176,135.45546569820002,135.3251037596,135.20767517099998,134.902481079
R.Index_M_s_z,20.026009941100003,12.58755645752,10.470981216428001,9.036792182922001,7.773029613494001,7.350990676878,7.498417377472,7.818683624266001,8.093011856080002
R.Index_M_e_x,6.99916572571,4.923651218413999,4.822629261017999,4.701335906983999,5.416243743898,5.306803035735999,4.568897914888,4.166843795778,4.24300734202
