,0,1,2,3,4,5,6,7,8,9,10,11
R.Thumb_M_e_z,86.64152526854,84.69620361328,84.97760467527999,85.0010864258,85.08460083008,85.24424285888,85.37857818606001,85.57967987062,85.79194183352,85.92992248534001,85.89882049562,85.833820343
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,20.55459861754,20.101987457279996,20.3697101593,20.45482597352,20.4031845093,20.281776809680004,20.38155136108,20.484036254899998,20.623319625879997,20.65468559264,20.881973266579998,20.863106727599998
R.Thumb_P_s_y,152.51293029800001,153.67995910620002,154.1634918214,154.42957153319998,154.58197326639998,154.70062561039998,154.837414551,155.2541839598,155.30950927739997,155.225314331,155.78065795920003,156.18384552
R.Thumb_P_s_z,86.64152526854,84.69620361328,84.97760467527999,85.0010864258,85.08460083008,85.24424285888,85.37857818606001,85.57967987062,85.79194183352,85.92992248534001,85.89882049562,85.833820343
R.Thumb_P_e_x,9.205569458014,7.961463260650001,8.252730369568,8.484672164918,8.56455001831,8.480269622804,8.49676246643,8.483205986022,8.655001640318002,8.705793380736,8.789613533019999,8.75600194931
R.Thumb_P_e_y,137.22119445799999,139.71305847180003,140.0324798584,140.1955566406,140.1899261474,140.2854034424,140.4995391846,141.1605163576,141.43684692360003,140.96686096180002,141.3844696046,141.4971923825
R.Thumb_P_e_z,44.74698333738,42.4359184265,42.76517333984,42.781395721440006,42.88137207031999,43.038511657719994,43.169879913319996,43.32177963256,43.45159072874,43.71257781982,43.769120788580004,43.8086643219
R.Thumb_P_d_x,0.2459983170032,0.263154542446,0.2626441776752,0.25946162939080003,0.2566108822822,0.2558060824872,0.25761129260079996,0.26012657284740004,0.2594218373298,0.2590007841586,0.2621105492116,0.2624301314355
R.Thumb_P_d_y,0.3314592957496,0.30274255275699996,0.306299751997,0.3085324347018,0.31195792555799995,0.3124602198602,0.3107836961748,0.3054903209208,0.30069986581779995,0.3090621769428,0.31204767227179997,0.3183436840775
R.Thumb_P_d_z,0.9080941319464,0.9160218954086,0.91498452425,0.9151419401168001,0.9147852182386,0.9148393392562,0.9149036884307999,0.9159701943398,0.917757344246,0.9150911450388,0.9131913542747998,0.9109252393245
R.Thumb_I_s_x,9.205569458014,7.961463260650001,8.252730369568,8.484672164918,8.56455001831,8.480269622804,8.49676246643,8.483205986022,8.655001640318002,8.705793380736,8.789613533019999,8.75600194931
R.Thumb_I_s_y,137.22119445799999,139.71305847180003,140.0324798584,140.1955566406,140.1899261474,140.2854034424,140.4995391846,141.1605163576,141.43684692360003,140.96686096180002,141.3844696046,141.4971923825
R.Thumb_I_s_z,44.74698333738,42.4359184265,42.76517333984,42.781395721440006,42.88137207031999,43.038511657719994,43.169879913319996,43.32177963256,43.45159072874,43.71257781982,43.769120788580004,43.8086643219
R.Thumb_I_e_x,13.695019531259998,12.259454917900001,12.508584785440002,12.820169258119998,13.034144973740002,12.944101524359999,12.865760803219999,12.807354354860001,13.022852134679999,13.104134750359998,13.085603713980001,13.037404537199999
R.Thumb_I_e_y,124.08239135720001,127.3065338136,127.43560943600001,127.47219543459998,127.37447052,127.508934021,127.7217269898,128.37033996559998,128.77187194840002,128.1956939698,128.3285980224,128.1360855105
R.Thumb_I_e_z,16.8995241165,14.1602558136,14.56741390226,14.652678680420001,14.81545982362,14.953918838499998,15.07098884584,15.221594810480003,15.301485824579999,15.615322113040003,15.7873538971,15.968814849849998
R.Thumb_I_d_x,-0.1440058708192,-0.1378645569088,-0.1365129441022,-0.139067593217,-0.143368989229,-0.14318412542359998,-0.14014219939699998,-0.13870356977,-0.1401053756476,-0.141083419323,-0.1378003567458,-0.13733243197199999
R.Thumb_I_d_y,0.42144690155979997,0.3979579627514,0.40406358838059997,0.40812097191820007,0.4110750317574,0.40982448458660004,0.4098675668238,0.41026415824900003,0.40624812841420005,0.4096544027328,0.4187867462634,0.4285776168105
R.Thumb_I_d_z,0.8932492136956001,0.9069844841956,0.9044856190681999,0.9022709608080002,0.9002564072608001,0.9008555769922001,0.9013142347335998,0.9013557195663999,0.9029569625854,0.9012617588044,0.8975573182106,0.8930050730705
R.Thumb_D_s_x,13.695019531259998,12.259454917900001,12.508584785440002,12.820169258119998,13.034144973740002,12.944101524359999,12.865760803219999,12.807354354860001,13.022852134679999,13.104134750359998,13.085603713980001,13.037404537199999
R.Thumb_D_s_y,124.08239135720001,127.3065338136,127.43560943600001,127.47219543459998,127.37447052,127.508934021,127.7217269898,128.37033996559998,128.77187194840002,128.1956939698,128.3285980224,128.1360855105
R.Thumb_D_s_z,16.8995241165,14.1602558136,14.56741390226,14.652678680420001,14.81545982362,14.953918838499998,15.07098884584,15.221594810480003,15.301485824579999,15.615322113040003,15.7873538971,15.968814849849998
R.Thumb_D_e_x,25.442160415660002,24.38249969484,24.57636528014,24.903167343139998,25.200653076160002,25.09623031616,24.92103385928,24.80852851866,25.0705039978,25.2727218628,25.150283432000002,25.0360593796
R.Thumb_D_e_y,114.60775451680001,118.24718170160001,118.20083618160001,118.12246704100001,117.9970184326,118.18340606699999,118.345477295,118.8690933228,119.32815704340001,118.81254882799999,118.65243835419999,118.214641571
R.Thumb_D_e_z,1.7828199863459997,-0.968611741065,-0.49947238564499996,-0.33085623979559997,-0.08298520818358,0.011223727092138001,0.08168045431382001,0.26758491098899995,0.3485439896582,0.7221928000448,0.9982918143268,1.28816121817
R.Thumb_D_d_x,-0.5489526212214001,-0.5665189027786,-0.5639363765718001,-0.5646475195885999,-0.568549966812,-0.5678780317308,-0.5633519053460001,-0.5608238577842,-0.5629957675932,-0.5686471343042001,-0.5637914419173999,-0.5607061386109999
R.Thumb_D_d_y,0.44275683164580004,0.4233502626422,0.4315478503704,0.43691978454599995,0.4382153034212,0.435788869858,0.4381591379642,0.44400035738939997,0.44131186008480006,0.43848135471320004,0.45217413902279996,0.463636517525
R.Thumb_D_d_z,0.7064148187638,0.7069832444190001,0.7040868401528,0.7001917958258,0.69621540308,0.6982832670212,0.7004615426062,0.6988120794296,0.6987621665002,0.6959670066834001,0.6911038756371999,0.686037957668
R.Index_M_s_x,26.727867889419997,26.413099670420003,26.785336303720005,26.969810104379995,26.909696579000002,26.73165779114,26.911696243279998,27.22981491088,27.35394744872,27.186543655399998,27.713196945200004,27.881683349599996
R.Index_M_s_y,171.2501831056,172.7568511962,173.130102539,173.3226501466,173.4557617188,173.60914917000002,173.7198333738,174.05637207040002,174.1334197996,174.089904785,174.47616271980002,174.732383728
R.Index_M_s_z,77.26204681396,75.96786651612,76.08659667970001,76.0261352539,76.06297912598,76.25471801757999,76.39227600096,76.584475708,76.83109283446,76.90737609861999,76.74876098634,76.52599334714999
R.Index_M_e_x,8.468366813666,8.102649879456,8.225478744503999,8.321320724486002,8.266906356812,8.107012367250002,8.239174461363998,8.445236778257998,8.510693550108,8.287978744506,8.78184623718,8.913732051850001
R.Index_M_e_y,165.33148498539998,169.2934448242,169.3131164548,169.3452911376,169.3070220948,169.5127380372,169.7281341554,170.2803741458,170.4910491946,170.08054809580003,170.3096557616,170.2014923095
R.Index_M_e_z,12.24173088076,10.57732963562,10.78614940644,10.76046199798,10.80632228852,10.989602279660001,11.13432655334,11.3459388733,11.60180644988,11.715648841859998,11.576507949839998,11.3886013031
R.Index_M_d_x,0.2685453355312,0.26929465532299995,0.2729627609252,0.2742662906646,0.2741824388502,0.2739155769348,0.2746197223662,0.2762677490712,0.2771306931972,0.2779441595076,0.2784263432026,0.2789646536115
R.Index_M_d_y,0.08704721927636001,0.05093686133624,0.056137017905700005,0.05849564895034,0.06101616397502,0.06024656146766,0.058706547319879995,0.05553419366478,0.05356891676782001,0.0589662373066,0.06127747222782,0.0666365362704
R.Index_M_d_z,0.956263947487,0.9617088913916,0.9603839993475999,0.9598725676534,0.9597398877144,0.959864318371,0.9597589135168001,0.9594733953474,0.9593373775482,0.9587849497794,0.9584985375403999,0.957985907793
R.Index_P_s_x,8.468366813666,8.102649879456,8.225478744503999,8.321320724486002,8.266906356812,8.107012367250002,8.239174461363998,8.445236778257998,8.510693550108,8.287978744506,8.78184623718,8.913732051850001
R.Index_P_s_y,165.33148498539998,169.2934448242,169.3131164548,169.3452911376,169.3070220948,169.5127380372,169.7281341554,170.2803741458,170.4910491946,170.08054809580003,170.3096557616,170.2014923095
R.Index_P_s_z,12.24173088076,10.57732963562,10.78614940644,10.76046199798,10.80632228852,10.989602279660001,11.13432655334,11.3459388733,11.60180644988,11.715648841859998,11.576507949839998,11.3886013031
R.Index_P_e_x,11.256407833078,12.49234924316,12.954459190360001,13.159756851200001,13.0217393875,12.7864030838,12.813372993460002,12.822644233720002,12.82057113646,12.89373435974,13.204900169360002,13.07629966735
R.Index_P_e_y,148.67416687000002,152.4103637694,155.2587554934,158.3813537598,159.81031494159998,160.481866455,161.1538024902,162.706414795,163.88670043940002,162.1275573728,162.0742980956,162.683876038
R.Index_P_e_z,-23.0005870819,-24.6161502838,-25.57667541504,-26.64266738892,-27.01311225892,-26.9531677246,-26.927131271359997,-26.947103118899996,-26.881071090699997,-26.474058532720004,-26.574985122700003,-26.942859649649996
R.Index_P_d_x,-0.07097346335646,-0.11174590140559999,-0.1203827783468,-0.12316912263620002,-0.12104089260100001,-0.11912040561419998,-0.1164425864814,-0.111433002353,-0.1097139313818,-0.1172459200024,-0.112595000863,-0.1059639528395
R.Index_P_d_y,0.4240352213382,0.429782307148,0.3577733099462,0.2791022777558,0.2417519003154,0.22989341318599998,0.21827154159559997,0.19280568361300002,0.16812288761139998,0.20245445370660003,0.20964250266540002,0.1913713812825
R.Index_P_d_z,0.8971423029899999,0.8958989620208,0.925666308403,0.9521486997602,0.9627463459968,0.9658860206604001,0.9689073443412,0.9748026967048,0.9796351909636,0.9721721410752,0.9711993813514,0.9757806658745
R.Index_I_s_x,11.256407833078,12.49234924316,12.954459190360001,13.159756851200001,13.0217393875,12.7864030838,12.813372993460002,12.822644233720002,12.82057113646,12.89373435974,13.204900169360002,13.07629966735
R.Index_I_s_y,148.67416687000002,152.4103637694,155.2587554934,158.3813537598,159.81031494159998,160.481866455,161.1538024902,162.706414795,163.88670043940002,162.1275573728,162.0742980956,162.683876038
R.Index_I_s_z,-23.0005870819,-24.6161502838,-25.57667541504,-26.64266738892,-27.01311225892,-26.9531677246,-26.927131271359997,-26.947103118899996,-26.881071090699997,-26.474058532720004,-26.574985122700003,-26.942859649649996
R.Index_I_e_x,12.34664621352,14.331051445,15.27830753326,15.793089675919997,15.69191856384,15.43104991912,15.392511367800001,15.2853488922,15.245283889780001,15.484906387339999,15.693284797680002,15.4181361198
R.Index_I_e_y,129.6310180664,132.2081481934,138.7363616942,146.9952331544,151.5795745852,153.85873107920003,155.61609191860003,158.44534606940002,160.1711334232,157.6532501222,157.44113464359998,158.45452117899998
R.Index_I_e_z,-32.31143112184,-33.316466522199995,-39.90517807006,-45.339987945560004,-47.33945465088,-47.867274475120006,-48.161347198499996,-48.49054870604,-48.53131713865999,-47.959368133560005,-48.03879623412,-48.50792121885
R.Index_I_d_x,-0.049331353604799996,-0.08319800496100001,-0.10515002310273999,-0.11915364712479999,-0.12082087397579999,-0.11966556906699999,-0.11670143902299998,-0.1114330187442,-0.10971395373340001,-0.11724594384439999,-0.1125949934126,-0.105963949114
R.Index_I_d_y,0.8616687059401998,0.914114320278,0.7476090788842,0.5152017951012,0.37242640256880005,0.299685102701,0.25057159364220005,0.1928058028222,0.16812281906600002,0.2024544745684,0.20964243412020003,0.191370815039
R.Index_I_d_z,0.421299177408,0.393673837185,0.6483393788337999,0.8460206389427999,0.9197309374810001,0.9463261604308,0.9608106136322,0.9748027086258,0.9796352386474,0.9721722006796,0.9711994051934001,0.9757807850840001
R.Index_D_s_x,12.34664621352,14.331051445,15.27830753326,15.793089675919997,15.69191856384,15.43104991912,15.392511367800001,15.2853488922,15.245283889780001,15.484906387339999,15.693284797680002,15.4181361198
R.Index_D_s_y,129.6310180664,132.2081481934,138.7363616942,146.9952331544,151.5795745852,153.85873107920003,155.61609191860003,158.44534606940002,160.1711334232,157.6532501222,157.44113464359998,158.45452117899998
R.Index_D_s_z,-32.31143112184,-33.316466522199995,-39.90517807006,-45.339987945560004,-47.33945465088,-47.867274475120006,-48.161347198499996,-48.49054870604,-48.53131713865999,-47.959368133560005,-48.03879623412,-48.50792121885
R.Index_D_e_x,12.295453882232,14.419969749439996,15.651623535160002,16.6380996704,16.89013900758,16.82147865294,16.86738014222,16.76126976014,16.79490585326,17.13962707518,17.16338005066,16.7507286072
R.Index_D_e_y,115.90972747820001,117.70830688479998,123.3412872314,131.6502716066,137.0958801268,140.2186889648,143.11212768540003,147.6561889648,150.68127746579998,147.18781127940002,146.83571472160003,148.05221557599998
R.Index_D_e_z,-29.80409240724,-27.532336807260002,-37.5653503418,-47.779798889160006,-53.038879394540004,-55.3305656433,-57.38186264037999,-59.667498779300004,-60.843177795399995,-59.425886535660005,-59.3991973877,-60.08583641055
R.Index_D_d_x,0.0032768745906760002,-0.005691758170724,-0.023896355927,-0.054090012609960006,-0.07669936418534,-0.08900284469126,-0.09440792500974,-0.09447528421878,-0.09919297248116,-0.10592045634979999,-0.09410238116976,-0.0853006765246
R.Index_D_d_y,0.8783144831658,0.9281507253648,0.9854551076889999,0.9822476983071999,0.9271167039869999,0.8731138467788,0.800392091274,0.6906255602838,0.607455909252,0.6699040293695999,0.6788643479345999,0.6658627688884999
R.Index_D_d_z,-0.160497444868,-0.37024847865120003,-0.1497748546302,0.15617498382928,0.3648262381554,0.4777333140372,0.5902150392532001,0.715448617935,0.7880954861639999,0.7339842081069999,0.7271915078161999,0.7411147952079999
R.Middle_M_s_x,37.33236923218,37.03060836794,37.40328292846,37.59396896362001,37.53325653076,37.35033264162,37.53628692628,37.87004470824,37.99013137818,37.80148086546,38.354305267360004,38.537607193
R.Middle_M_s_y,173.06697692859998,174.6368103028,174.9077697756,175.0243804934,175.15331420900003,175.345175171,175.40962524399998,175.61893615740001,175.7078704832,175.7588897704,175.95187377940002,176.069770813
R.Middle_M_s_z,73.56762847904,72.32910919188001,72.39795837402,72.31959838867999,72.35278930666,72.5483139038,72.68158721924,72.86284942628001,73.10307922364,73.15971527098,72.9954498291,72.76166915889999
R.Middle_M_e_x,28.673458099359998,28.324614334099998,28.45574760436,28.561095809940003,28.50585594176,28.3400455475,28.480090332040003,28.70585136414,28.76855773924,28.5247882843,29.0467185974,29.194265365600003
R.Middle_M_e_y,167.65357055660002,171.556738281,171.4176361084,171.3250946044,171.29102478,171.5618774414,171.687588501,171.9980865476,172.2208984374,172.0040527344,171.8990478514,171.5690612795
R.Middle_M_e_z,10.10071678161,8.513288497923998,8.63670978546,8.582123947146,8.624168777466,8.812556648253999,8.948711395265999,9.139630699156,9.380617713926,9.460523033140001,9.319225120543999,9.120576381685
R.Middle_M_d_x,0.13428704738619998,0.1350172400472,0.13876318931579998,0.1400866597892,0.1400017857552,0.1397363781928,0.1404483646152,0.1421232372522,0.1430131226778,0.14386793375020002,0.14434705972660003,0.1449015662075
R.Middle_M_d_y,0.08395401611916001,0.047767414897659996,0.05412687137722,0.057370515912779994,0.05989846214651999,0.05867341533301999,0.05772334560752,0.0561540827155,0.0540778376162,0.05823203250766,0.06285340487958,0.0697994232178
R.Middle_M_d_z,0.9842790007592,0.9896901130678,0.9888437271117999,0.9884750246999999,0.9883377194403999,0.9884483933448,0.9884036898611999,0.9882539391516001,0.9882422089576,0.9878813266754,0.9875251412392,0.9869802892205001
R.Middle_P_s_x,28.673458099359998,28.324614334099998,28.45574760436,28.561095809940003,28.50585594176,28.3400455475,28.480090332040003,28.70585136414,28.76855773924,28.5247882843,29.0467185974,29.194265365600003
R.Middle_P_s_y,167.65357055660002,171.556738281,171.4176361084,171.3250946044,171.29102478,171.5618774414,171.687588501,171.9980865476,172.2208984374,172.0040527344,171.8990478514,171.5690612795
R.Middle_P_s_z,10.10071678161,8.513288497923998,8.63670978546,8.582123947146,8.624168777466,8.812556648253999,8.948711395265999,9.139630699156,9.380617713926,9.460523033140001,9.319225120543999,9.120576381685
R.Middle_P_e_x,21.66164016722,21.049201583880002,20.887758636479997,20.762428283680002,20.72252197266,20.631695175159997,20.581792068520002,20.38359680176,20.505251693720002,20.59989318848,20.47899665832,20.25493717195
R.Middle_P_e_y,124.6059906006,128.6047760008,128.4987579346,128.4672943112,128.4374389646,128.7047363282,128.8696746824,129.27279663079997,129.490786743,129.17838745119997,129.1979003906,128.94261932350003
R.Middle_P_e_z,3.8196270704220003,1.838841748238,2.075134992598,1.8926411628720001,1.8899831533440001,2.0150223970420003,2.1226406097419996,2.237572908402,2.4385686874380004,2.7139306068419997,2.5759619236,2.379811763765
R.Middle_P_d_x,0.1590982317924,0.165079215169,0.17171777188779996,0.17695187628259998,0.1766039550306,0.174902588129,0.179212498665,0.1888320475816,0.187494519353,0.1798159986734,0.1944017201664,0.20283349603400003
R.Middle_P_d_y,0.976750087738,0.9745805978776,0.9738299250603999,0.9724440932274,0.9723484516141999,0.9724291920661999,0.9715390801428001,0.9694373130799999,0.9695467472078001,0.9717150568963999,0.9688895821572,0.9671946167945
R.Middle_P_d_z,0.1425180003046,0.15144328773020002,0.1488822191954,0.1517844587562,0.1527987629174,0.1542361527682,0.1548836439848,0.15660776495940001,0.1575151830912,0.15308029055599998,0.15300473272819998,0.152948051691
R.Middle_I_s_x,21.66164016722,21.049201583880002,20.887758636479997,20.762428283680002,20.72252197266,20.631695175159997,20.581792068520002,20.38359680176,20.505251693720002,20.59989318848,20.47899665832,20.25493717195
R.Middle_I_s_y,124.6059906006,128.6047760008,128.4987579346,128.4672943112,128.4374389646,128.7047363282,128.8696746824,129.27279663079997,129.490786743,129.17838745119997,129.1979003906,128.94261932350003
R.Middle_I_s_z,3.8196270704220003,1.838841748238,2.075134992598,1.8926411628720001,1.8899831533440001,2.0150223970420003,2.1226406097419996,2.237572908402,2.4385686874380004,2.7139306068419997,2.5759619236,2.379811763765
R.Middle_I_e_x,24.04853401184,23.54475822448,23.19616317746,22.83249664306,22.730593490600004,22.77915687562,22.667743301399998,22.1389453888,22.228158569359998,22.63232536316,22.113724136360002,21.49748134615
R.Middle_I_e_y,112.74138183589999,116.0837905884,116.06496124259999,115.96479034440001,115.8712326048,116.02675933840001,116.1755554198,116.6562789918,116.9670059204,116.630659485,116.59642028799999,116.32397079500001
R.Middle_I_e_z,26.784412002559996,24.48928871156,24.79336967468,24.59608383178,24.5638645172,24.613792037960003,24.71802978518,24.904376220699998,25.15915222166,25.39588928224,25.25902290344,25.079474449150002
R.Middle_I_d_x,-0.09180025979878,-0.0959794357419,-0.08878154158592,-0.07961509674788,-0.07723069190978,-0.0825916558504,-0.08022595494986,-0.06751094162461999,-0.06626323163509999,-0.07816760092974,-0.06287183240058,-0.0477884095162
R.Middle_I_d_y,0.4563144505026,0.4815587460995999,0.47820546031000005,0.48084792494779993,0.4832979261874,0.487596642971,0.4882174789905999,0.4852329611778,0.481666314602,0.4825872242448,0.48465456962559994,0.48531486094
R.Middle_I_d_z,-0.8832287192343999,-0.8711391687394,-0.8737463116645999,-0.8731773376464,-0.872040438652,-0.8691516280174,-0.8690215945243999,-0.8717682957650001,-0.8738367080686,-0.872351038456,-0.8723934888839999,-0.8730319440365
R.Middle_D_s_x,24.04853401184,23.54475822448,23.19616317746,22.83249664306,22.730593490600004,22.77915687562,22.667743301399998,22.1389453888,22.228158569359998,22.63232536316,22.113724136360002,21.49748134615
R.Middle_D_s_y,112.74138183589999,116.0837905884,116.06496124259999,115.96479034440001,115.8712326048,116.02675933840001,116.1755554198,116.6562789918,116.9670059204,116.630659485,116.59642028799999,116.32397079500001
R.Middle_D_s_z,26.784412002559996,24.48928871156,24.79336967468,24.59608383178,24.5638645172,24.613792037960003,24.71802978518,24.904376220699998,25.15915222166,25.39588928224,25.25902290344,25.079474449150002
R.Middle_D_e_x,27.540755844120003,27.240481567379998,26.84998779298,26.401221847520002,26.259851837160006,26.38598480224,26.290725326519997,25.6597885132,25.698049163820002,26.2168148041,25.636163330080002,24.874700546249997
R.Middle_D_e_y,117.7060333254,120.94136352539999,120.86791534439999,120.65332794180001,120.5111419678,120.66327362080001,120.78724365240001,121.19780273439999,121.52662048340001,121.29715423600001,121.14219207800002,120.74587631200001
R.Middle_D_e_z,42.85339202882,40.55121154784,40.881252288819994,40.736727142359996,40.72726135252,40.761019134499996,40.86874008178,41.0974861145,41.3581817627,41.53942565918,41.450296020500005,41.33619117735
R.Middle_D_d_x,-0.20324235856539996,-0.2150858610868,-0.212647381425,-0.20769472718239998,-0.2053978085518,-0.2099122554062,-0.2108524113892,-0.2049080789092,-0.2019427090882,-0.2086122006178,-0.20500094890599999,-0.196549355984
R.Middle_D_d_y,-0.28893567919720003,-0.282703858614,-0.27952508330360004,-0.2728662133218,-0.27003611922279996,-0.2698385357856,-0.26839370131499996,-0.264310246706,-0.265363097191,-0.2715833723546,-0.2645574569704,-0.257348611951
R.Middle_D_d_z,-0.9351918458938,-0.9347811460496,-0.9362918257712,-0.9393624782564001,-0.9406866669656001,-0.9397456407546001,-0.939948403835,-0.9424160480499999,-0.9427605390548,-0.9395309209824001,-0.9423090815544001,-0.9461178183555
R.Ring_M_s_x,48.44412460325999,48.13666763306,48.4961456299,48.679598999039996,48.61943893432,48.439392089840005,48.62031707764,48.94014816284,49.058441162099996,48.87624130247999,49.413747406,49.5858364105
R.Ring_M_s_y,172.3395629884,173.9095703126,174.0851989746,174.12897644039998,174.2574920656,174.4868621826,174.5025421142,174.57948913579997,174.67742919900002,174.8312957762,174.8341705322,174.82192230200002
R.Ring_M_s_z,71.35384674072,70.0829879761,70.1195892334,70.03347473142,70.06950988768001,70.26452331542,70.39245605468001,70.56262664794,70.79046936034,70.83403015137999,70.68240966796,70.4596786499
R.Ring_M_e_x,49.39482727052,49.04584655762001,49.186918640120005,49.29307479858,49.23787994388,49.07334289552,49.2126083374,49.43363723754,49.49989700318,49.2685295105,49.77612457278,49.913894653300005
R.Ring_M_e_y,167.59431762679998,171.2175109864,170.95920410159997,170.76293945319998,170.7478515624,171.07560424800002,171.10750427259998,171.17121276839998,171.39378662100003,171.39159545900003,170.9857086184,170.479156494
R.Ring_M_e_z,13.84190559388,12.26003437044,12.315473175040001,12.24192142486,12.28649616238,12.475805854819999,12.60233631134,12.772370910660001,12.99255180358,13.044877433779998,12.919188118,12.73096179965
R.Ring_M_d_x,-0.016421773936614,-0.01570452228186,-0.0119319308549,-0.010596752911800001,-0.01068251822144,-0.01095042377712,-0.010230825468889999,-0.008524186164142,-0.007625400368125999,-0.006776112690568001,-0.00625945031643,-0.005666648736225
R.Ring_M_d_y,0.08196605220438,0.04650075361132,0.05399625450372001,0.058142575621580005,0.06062307879332,0.05892368853094,0.058643512427800006,0.05887218862772,0.056719350814820005,0.05941498279572001,0.0664756461978,0.0750139020383
R.Ring_M_d_z,0.9934211134912001,0.9987933278084,0.9984679460525999,0.9982509732245999,0.998103439808,0.9982019543648001,0.9982261657714,0.9982285618781999,0.9983609080314,0.9982094764708,0.9977615952492,0.9971655011180001
R.Ring_P_s_x,49.39482727052,49.04584655762001,49.186918640120005,49.29307479858,49.23787994388,49.07334289552,49.2126083374,49.43363723754,49.49989700318,49.2685295105,49.77612457278,49.913894653300005
R.Ring_P_s_y,167.59431762679998,171.2175109864,170.95920410159997,170.76293945319998,170.7478515624,171.07560424800002,171.10750427259998,171.17121276839998,171.39378662100003,171.39159545900003,170.9857086184,170.479156494
R.Ring_P_s_z,13.84190559388,12.26003437044,12.315473175040001,12.24192142486,12.28649616238,12.475805854819999,12.60233631134,12.772370910660001,12.99255180358,13.044877433779998,12.919188118,12.73096179965
R.Ring_P_e_x,41.30475540161999,40.668609619159994,40.51058654784,40.38264999388,40.34545135498,40.30166015626,40.26189346316001,40.00652313232,40.08264694216,40.2333984375,40.12128448484,39.864330291749994
R.Ring_P_e_y,127.80951080320001,131.5456451418,131.33068237319998,131.1925079344,131.17461242680002,131.48334960940002,131.5571289062,131.7356262208,131.9643707276,131.8610290528,131.592956543,131.167060852
R.Ring_P_e_z,9.661665821077998,7.268205451963999,7.492165756225999,7.3686752319319995,7.403320217132,7.52846260071,7.641874885557999,7.781046009062,7.9352931022640005,8.078414535521999,8.034700202944,7.9841852188099995
R.Ring_P_d_x,0.198028859496,0.20505807995800002,0.212379309535,0.2181094646454,0.21766894459720004,0.21471329331420003,0.2190957039592,0.2307570308446,0.23051554560680004,0.22116201221940002,0.23633126020419998,0.245993331075
R.Ring_P_d_y,0.9738528728483999,0.9710882902144,0.9700271964074,0.9686054348941999,0.9686740875244,0.9691394090652,0.9681145310402,0.9653048276902,0.9651536583902001,0.9676295399666,0.9642561435697999,0.962281823158
R.Ring_P_d_z,0.10232394784684,0.12219003289920001,0.11806494742639999,0.11928737014539999,0.1195304244756,0.12110109329220001,0.1214222311972,0.1221777185796,0.12379163056600002,0.12156911790380001,0.11956253945840001,0.116191636771
R.Ring_I_s_x,41.30475540161999,40.668609619159994,40.51058654784,40.38264999388,40.34545135498,40.30166015626,40.26189346316001,40.00652313232,40.08264694216,40.2333984375,40.12128448484,39.864330291749994
R.Ring_I_s_y,127.80951080320001,131.5456451418,131.33068237319998,131.1925079344,131.17461242680002,131.48334960940002,131.5571289062,131.7356262208,131.9643707276,131.8610290528,131.592956543,131.167060852
R.Ring_I_s_z,9.661665821077998,7.268205451963999,7.492165756225999,7.3686752319319995,7.403320217132,7.52846260071,7.641874885557999,7.781046009062,7.9352931022640005,8.078414535521999,8.034700202944,7.9841852188099995
R.Ring_I_e_x,40.3438468933,39.59687194828,39.44427261354,39.256668853739995,39.20137710572,39.17723693846,39.10707550048001,38.77352600096,38.882799530019994,39.131247711200004,38.83345108034,38.45270347595
R.Ring_I_e_y,119.6484573364,122.25775909439999,122.18099823,122.01170043940002,121.9619750976,122.2006011962,122.27296142559999,122.50317687980001,122.71300659199999,122.5519180296,122.35203247080001,122.0270233155
R.Ring_I_e_z,33.4977920532,30.808932876579995,31.08722610474,30.948861694340003,30.97022399904,31.068769073459997,31.180162811280002,31.335704422,31.484191894560002,31.60937957764,31.582800674420003,31.5648536682
R.Ring_I_d_x,0.03793641552328,0.0423119224608,0.04209779426456,0.04445343986152,0.04516775161027999,0.044391934573640005,0.04559190794824,0.048678402602680006,0.04736966192722001,0.04351262003182,0.0508433237672,0.05573065765205
R.Ring_I_d_y,0.32219624221340004,0.36668330431000007,0.36122713088999997,0.36245586276059993,0.3637125074866,0.3664804756642,0.36653648018839996,0.36449466943740005,0.36524143219000005,0.36752125024779997,0.364829260111,0.36084628105149996
R.Ring_I_d_z,-0.9410439968105999,-0.9293817400932001,-0.9315268158914,-0.9309395670889999,-0.9304152011869998,-0.929365158081,-0.9292853832246,-0.9299317121506,-0.9297043323516,-0.9289963006974,-0.9296728134156,-0.930958658457
R.Ring_D_s_x,40.3438468933,39.59687194828,39.44427261354,39.256668853739995,39.20137710572,39.17723693846,39.10707550048001,38.77352600096,38.882799530019994,39.131247711200004,38.83345108034,38.45270347595
R.Ring_D_s_y,119.6484573364,122.25775909439999,122.18099823,122.01170043940002,121.9619750976,122.2006011962,122.27296142559999,122.50317687980001,122.71300659199999,122.5519180296,122.35203247080001,122.0270233155
R.Ring_D_s_z,33.4977920532,30.808932876579995,31.08722610474,30.948861694340003,30.97022399904,31.068769073459997,31.180162811280002,31.335704422,31.484191894560002,31.60937957764,31.582800674420003,31.5648536682
