,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,-1.0429405212399996,-14.68751659394,-14.9289873123,-15.28858718874,-15.6767162323,-15.39758739472,-14.875739669819998,-14.677360725420002,-14.729055595400002,-15.46405735014,-16.25133476256,-16.37363014222,-16.465916442860003,-16.05239009856,-16.257375335699997,-16.17429008486,-15.958852767939998,-15.7084197998
R.hand.palm_position_y,186.80377197260003,195.806225586,194.1328796388,191.09690551760002,188.2516357422,188.0644378662,188.49460449240001,188.16737670900002,188.1758422852,187.3001556396,185.730166626,185.83599548319998,185.29548950179998,185.8680297852,185.984841919,186.11051025399996,186.30540771479997,186.47338358566665
R.hand.palm_position_z,-9.30275764464,-14.720407867439999,-14.749075317379999,-14.572502517699998,-15.65929546358,-16.678658294679998,-17.20876655576,-17.90204544066,-18.220576858519998,-18.679133224519997,-20.21257400516,-21.24961853026,-21.74112663268,-21.979340744,-21.821013641340006,-21.73468742372,-21.60068130494,-21.688716252666666
R.pitch,109.50978515633001,138.89217979719996,139.9171890302,143.1956935302,148.199938235,150.22015521880002,150.45098283060003,150.58720139300002,147.87552063820002,149.8705861332,159.5508467002,160.9430168544,163.7462740542,164.4428823238,164.3295339674,164.245467998,164.03180874979998,164.3929700333333
R.roll,59.324323966851,72.75398880134,73.01906161593999,74.85972658477999,77.06071272334,77.51542164432001,75.78214774106002,77.56072492358,78.6418209384,81.64279845698,82.42410380526,81.02639300173999,81.22680851282,81.35446065176001,81.60260552532,82.08187307482001,82.67396988649999,83.8524461862
R.yaw,-117.55224932799999,-139.0899247044,-138.32418672319997,-137.8543106842,-136.79388828639998,-136.1173717012,-136.1050964854,-135.9209381908,-136.0697215692,-135.8936147016,-136.2387769492,-136.31384619320002,-136.739495391,-137.2189173028,-137.347770189,-137.3908358982,-137.233001153,-137.19503805066668
R.Arm direction_x,-0.9157963275909999,-0.9723474383356001,-0.9716816782952,-0.9682251453399999,-0.9504140853879999,-0.9318633675576,-0.9334221720698,-0.9549402356148,-0.972611963749,-0.9794031739236001,-0.9332307219506,-0.8880810856818,-0.8661474227906,-0.8562143445014,-0.8583908081054,-0.8651976227762,-0.8729882240294,-0.8775448799133333
R.Arm direction_y,0.2864669173954,0.2276067525148,0.2281142145394,0.2378291577102,0.2691421210764,0.3011340618134,0.2918659389018,0.2293280243874,0.1930299669504,0.15408030450360002,0.16529835760619999,0.1946732640266,0.22197044193720003,0.24596277475340003,0.2491998732092,0.2403699845076,0.23097335398199997,0.227074717482
R.Arm direction_z,-0.14113447293628,-0.052102267742139996,-0.06161791235206,-0.07586817145346,-0.153744004667,-0.202146804333,-0.2083058595654,-0.18705885410319997,-0.1281229376792,-0.12343317866316002,-0.3146557837724,-0.4160856962204,-0.44760631918899996,-0.4543014764787999,-0.4483942031862,-0.44004442691800005,-0.42955985665320007,-0.4223162829876666
R.wrist position_x,34.76827125550001,20.1334789276,20.8708831787,22.03714294432,24.1269519806,25.461384201039998,26.0444633484,26.67747344968,25.80606269836,25.925442504859994,27.5899524689,27.70496406556,27.795545578000002,27.93470344544,27.614263153079996,27.695286178600004,28.029567718499997,28.430905660033336
R.wrist position_y,157.5274108886,158.01869812,157.2842437744,156.5258148194,157.04370117180002,158.07787170420002,158.849645996,159.23724975579998,157.6651611328,158.4921752928,163.27053833,163.9442840576,164.94648132339998,165.6317382812,165.60305480940002,165.7511505128,165.91836853019998,166.35067748999998
R.wrist position_z,-28.34010543822,-50.75529479978,-50.861745452899996,-51.494972229,-52.95043182374,-53.771903228739994,-54.41940841675999,-55.15860366821998,-55.26106414794,-56.00841369628,-58.2407836914,-58.69199600220001,-59.60662765504001,-60.16920928956,-60.11135177612,-60.09097518922,-59.897843170179996,-60.027221679700006
R.elbow position_x,245.38064880359997,243.751324463,244.3356201172,244.7069580076,242.7006317136,239.7688140868,240.71038208,246.2920593262,249.48474426299998,251.165951538,242.21184387219995,231.94346618659998,226.98980102560003,224.8445739748,225.024673462,226.6711090086,228.79705200200002,230.24632263200002
R.elbow position_y,91.64652099592,105.674308777,104.82315063460001,101.83050384538,95.14711608886002,88.82386932374001,91.72710113528001,106.49700622560002,113.2726516722,123.0572006224,125.25566711420001,119.1738494872,113.89831085219998,109.06588592519999,108.2927337648,110.471508789,112.799737549,114.12864430733333
R.elbow position_z,4.117621612499995,-38.77295455932001,-36.69102325438,-34.0470146179,-17.59279899598,-7.28272457123,-6.513786888124,-12.139311981190001,-25.79569625858,-27.62158317568,14.122907447826,36.99827423096,43.33266830446,44.3098197937,43.0091430664,41.109258270240005,38.89117889404,37.09593963623333
R.Thumb_M_s_x,32.41240463258,25.0797306061,25.368876647940002,25.3996974945,25.67058982848,26.33244056702,27.073723602300003,27.15944709776,26.80846138002,25.81249351502,24.710035705560003,24.684147644040003,24.190262603759997,24.289120864900003,23.986108779920002,23.98081512452,24.20737800598,24.279875437400005
R.Thumb_M_s_y,176.30867919920001,182.1866333008,181.6661071778,181.60692443839997,183.2308837892,184.8297790526,185.269140625,185.271206665,183.3104034424,184.21781005860004,189.5926696778,190.51936340319997,191.82763977079998,192.7988220212,192.8384643554,192.94301452620002,193.0730895996,193.59771728533335
R.Thumb_M_s_z,-24.24768753054,-45.89966659546,-45.72511825562,-46.06594772338,-47.3387878418,-48.09694366456,-48.335999298080004,-49.20972518922,-49.68306045532,-50.590887451179995,-52.556995391860006,-53.36390457152,-54.041670227039994,-54.59306335448,-54.57180480956,-54.598196411139995,-54.46396179198,-54.693420410166674
R.Thumb_M_e_x,32.41240463258,25.0797306061,25.368876647940002,25.3996974945,25.67058982848,26.33244056702,27.073723602300003,27.15944709776,26.80846138002,25.81249351502,24.710035705560003,24.684147644040003,24.190262603759997,24.289120864900003,23.986108779920002,23.98081512452,24.20737800598,24.279875437400005
R.Thumb_M_e_y,176.30867919920001,182.1866333008,181.6661071778,181.60692443839997,183.2308837892,184.8297790526,185.269140625,185.271206665,183.3104034424,184.21781005860004,189.5926696778,190.51936340319997,191.82763977079998,192.7988220212,192.8384643554,192.94301452620002,193.0730895996,193.59771728533335
R.Thumb_M_e_z,-24.24768753054,-45.89966659546,-45.72511825562,-46.06594772338,-47.3387878418,-48.09694366456,-48.335999298080004,-49.20972518922,-49.68306045532,-50.590887451179995,-52.556995391860006,-53.36390457152,-54.041670227039994,-54.59306335448,-54.57180480956,-54.598196411139995,-54.46396179198,-54.693420410166674
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,32.41240463258,25.0797306061,25.368876647940002,25.3996974945,25.67058982848,26.33244056702,27.073723602300003,27.15944709776,26.80846138002,25.81249351502,24.710035705560003,24.684147644040003,24.190262603759997,24.289120864900003,23.986108779920002,23.98081512452,24.20737800598,24.279875437400005
R.Thumb_P_s_y,176.30867919920001,182.1866333008,181.6661071778,181.60692443839997,183.2308837892,184.8297790526,185.269140625,185.271206665,183.3104034424,184.21781005860004,189.5926696778,190.51936340319997,191.82763977079998,192.7988220212,192.8384643554,192.94301452620002,193.0730895996,193.59771728533335
R.Thumb_P_s_z,-24.24768753054,-45.89966659546,-45.72511825562,-46.06594772338,-47.3387878418,-48.09694366456,-48.335999298080004,-49.20972518922,-49.68306045532,-50.590887451179995,-52.556995391860006,-53.36390457152,-54.041670227039994,-54.59306335448,-54.57180480956,-54.598196411139995,-54.46396179198,-54.693420410166674
R.Thumb_P_e_x,19.867140197740003,17.58388748168,16.9859073639,15.799843406659997,14.44542064668,14.246476936339999,14.913731384280002,14.75708522796,15.005818176259998,13.408729171760001,10.75332565308,10.63489112852,10.073314476019998,10.41153888702,10.203451919559999,10.22014694214,10.342629623419999,10.301673253366667
R.Thumb_P_e_y,193.93828430180002,207.7907897948,206.46176147440002,204.750341797,205.2211730956,206.1342926028,205.94425048839997,205.69838562019999,204.86011352539998,204.796960449,205.34906616220002,205.7099212646,206.206365967,207.22993774420002,207.22913208,207.1912200928,207.3076751708,207.69178263366666
R.Thumb_P_e_z,-2.262048149119999,-12.79341983796,-12.223158454899998,-11.72233428956,-12.72593097686,-13.3448431015,-13.22984466552,-14.044586944579999,-14.98439388276,-15.5789056778,-15.61630153658,-16.2205142975,-16.60213775632,-17.08378562926,-17.0119983673,-16.97602043152,-16.87489128112,-17.093371073400004
R.Thumb_P_d_x,0.2950563013552,0.176297262311,0.19716187715539998,0.22578220963479997,0.264008527994,0.28425384163859996,0.28599494099620004,0.2916953384876,0.2775903344154,0.2917283058168,0.3282525837422,0.3304291903972,0.3320212602616,0.3263915121554,0.3241589426996,0.32364179492,0.3260897040366,0.3287580311296667
R.Thumb_P_d_y,-0.4146366775036,-0.6021927952766,-0.5831773519516,-0.5443178415297999,-0.5171970248223999,-0.5010680139062,-0.48626485466960007,-0.48043372035019993,-0.5068348824978,-0.48400796055800005,-0.3705800116062,-0.35727183818819996,-0.3381781101226,-0.3394102573394,-0.338458955288,-0.33510835170740005,-0.3347880303858,-0.33148305614766665
R.Thumb_P_d_z,-0.5170877099036001,-0.7786370038986,-0.7879439115526,-0.807739019394,-0.8140714526176002,-0.8173463225364002,-0.8256734609604,-0.8270607590676,-0.816089606285,-0.8234586000444001,-0.8688206672668001,-0.8735878825188002,-0.8805529952048001,-0.8821933031082001,-0.8833817243574,-0.8848486304286001,-0.8840700864791999,-0.8843281666436665
R.Thumb_I_s_x,19.867140197740003,17.58388748168,16.9859073639,15.799843406659997,14.44542064668,14.246476936339999,14.913731384280002,14.75708522796,15.005818176259998,13.408729171760001,10.75332565308,10.63489112852,10.073314476019998,10.41153888702,10.203451919559999,10.22014694214,10.342629623419999,10.301673253366667
R.Thumb_I_s_y,193.93828430180002,207.7907897948,206.46176147440002,204.750341797,205.2211730956,206.1342926028,205.94425048839997,205.69838562019999,204.86011352539998,204.796960449,205.34906616220002,205.7099212646,206.206365967,207.22993774420002,207.22913208,207.1912200928,207.3076751708,207.69178263366666
R.Thumb_I_s_z,-2.262048149119999,-12.79341983796,-12.223158454899998,-11.72233428956,-12.72593097686,-13.3448431015,-13.22984466552,-14.044586944579999,-14.98439388276,-15.5789056778,-15.61630153658,-16.2205142975,-16.60213775632,-17.08378562926,-17.0119983673,-16.97602043152,-16.87489128112,-17.093371073400004
R.Thumb_I_e_x,12.3529100418,10.871091270440001,9.699788475038,8.032061958314,6.0463848113999985,5.429699420928,5.988776683806,5.765942382814001,6.289216423034,4.618186950684,1.543718743322,1.335148334502,0.8324538826942,1.362264347076,1.2304050922399998,1.2879643440239998,1.3682151079179998,1.3368982871366668
R.Thumb_I_e_y,200.44944152839997,219.582269287,217.3462219238,214.2868255614,214.1663848878,214.75930480959997,214.2204650876,213.47995910620003,213.08461914039998,212.3807678222,211.18675537099998,211.58196105940002,211.48448181140003,212.35796203600003,212.323324585,212.22539978039998,212.30580444319997,212.47024536133333
R.Thumb_I_e_z,13.2360095978,11.823048400900001,12.642828559879998,13.54891262054,12.56245803834,11.912388992299999,12.10633964538,11.424506759620002,10.44113750459,10.002511405932001,10.290893745430001,9.646808624268001,9.413360023500001,9.029477119444,9.134182929992,9.195798492429999,9.289333152772,9.115222295126665
R.Thumb_I_d_x,0.267328751087,0.23881666660319997,0.25921341776839996,0.27634919881819997,0.29880691766740003,0.3136686384676,0.3175171792508,0.31987186074240004,0.3101047337054,0.31273527145380003,0.32764405608159997,0.3308507323264,0.3287559330466,0.3219400048256,0.31922808885559995,0.3177742958068,0.3192767620084,0.31893381476399996
R.Thumb_I_d_y,-0.2316430866718,-0.41949759721740004,-0.3872292220592001,-0.339273148775,-0.31823786497140005,-0.30684632658940003,-0.29443737864499997,-0.27683983445180005,-0.2925977528096,-0.26980407536039996,-0.2076835870744,-0.20890563428399997,-0.187776005268,-0.18243630528439997,-0.18123268783099997,-0.1790976494552,-0.17781511545160003,-0.17000017563533334
R.Thumb_I_d_z,-0.5513640522956,-0.8757636547087999,-0.8846407413484,-0.8990583539006,-0.8996682286261999,-0.8985597491265999,-0.9013685703278,-0.9060969233513999,-0.9045471787452,-0.9100930690765999,-0.9216830372809998,-0.9202644586562,-0.9255360007286001,-0.9290141582488001,-0.9301852703094001,-0.931097352505,-0.9308271646499999,-0.9324056307476667
R.Thumb_D_s_x,12.3529100418,10.871091270440001,9.699788475038,8.032061958314,6.0463848113999985,5.429699420928,5.988776683806,5.765942382814001,6.289216423034,4.618186950684,1.543718743322,1.335148334502,0.8324538826942,1.362264347076,1.2304050922399998,1.2879643440239998,1.3682151079179998,1.3368982871366668
R.Thumb_D_s_y,200.44944152839997,219.582269287,217.3462219238,214.2868255614,214.1663848878,214.75930480959997,214.2204650876,213.47995910620003,213.08461914039998,212.3807678222,211.18675537099998,211.58196105940002,211.48448181140003,212.35796203600003,212.323324585,212.22539978039998,212.30580444319997,212.47024536133333
R.Thumb_D_s_z,13.2360095978,11.823048400900001,12.642828559879998,13.54891262054,12.56245803834,11.912388992299999,12.10633964538,11.424506759620002,10.44113750459,10.002511405932001,10.290893745430001,9.646808624268001,9.413360023500001,9.029477119444,9.134182929992,9.195798492429999,9.289333152772,9.115222295126665
R.Thumb_D_e_x,7.584278297426001,4.59997844696,3.144657802584,1.6496944904326,-0.21408976614480002,-0.9523588538168,-0.5461625158786001,-0.6471087515353999,-0.006678197160360004,-1.3512631148088001,-4.119247198106001,-4.481557750702001,-4.8190804481519995,-4.138638687132,-4.229771041868,-4.121854877471999,-4.033748722078,-3.9826119740833335
R.Thumb_D_e_y,198.8952957152,220.0663085936,216.4887695314,212.4610931398,213.56690368659997,215.16474914539998,213.8236297606,212.0700866698,211.48697814940002,210.25578308100003,208.07543029779998,208.73589782739995,208.4440612792,209.33785705560004,209.44100036619997,209.3793304442,209.4461120604,209.65021769199998
R.Thumb_D_e_z,24.781976127626,30.059291076659996,30.76567802428,31.663916015620003,30.79132385254,30.11535072324,30.25292434694,29.56594429018,28.60889892578,28.215275573720003,28.470183181740005,27.821652603140002,27.608613586400004,27.27442893982,27.413603591919998,27.495877456660004,27.58960838318,27.44576390583333
R.Thumb_D_d_x,0.247155706584486,0.3250285387038,0.3397490024566,0.33079479932760003,0.3244771480562,0.33077875375739996,0.33870252370840004,0.332385146618,0.32631295323380005,0.30939351320279995,0.2935085892678,0.30147687792780004,0.2929161012172,0.28510893583279995,0.282998108864,0.2803881287576,0.27998099327099996,0.27570746342333335
R.Thumb_D_d_y,0.08055058196180001,-0.025087507301935996,0.04444131106136,0.09462676644324,0.031070799008,-0.02101396881044,0.020567770203337797,0.07307296395302,0.08280490338804,0.11013685911903999,0.1612583696842,0.147509983182,0.1575834274292,0.1565304696558,0.1493893742562,0.1475102961064,0.148216378689,0.146160572767
R.Thumb_D_d_z,-0.5984214305878,-0.9451750278472,-0.9392978668214,-0.9388912558556001,-0.9447926402092,-0.9434500098228,-0.9405281186104,-0.9402613520622,-0.9416256546974001,-0.9439581274987999,-0.9422232151031998,-0.9419927358628,-0.9430505752564,-0.9456263542176,-0.9474129319191998,-0.9484835863114001,-0.9484937787055999,-0.9500624338783332
R.Index_M_s_x,17.050725078584,5.671524810789999,5.9527602195739995,5.84437007904,6.061674308773999,6.762602710723999,7.543452358246,7.606152057646,7.21409482956,6.205197143554001,5.230959320068,5.220480346677999,4.762005138396001,4.839186382294001,4.5260661125179995,4.522962093354,4.767628574369999,4.878477414446667
R.Index_M_s_y,181.36794128440002,184.98131713860002,184.136099243,183.12097167960002,183.38184814459999,184.503817749,185.2516723632,184.8597320558,183.11713562019997,183.10539245619998,186.91453857419998,187.94617309580002,188.86183776859997,189.74325866700002,189.75275878899998,189.76813049319998,189.7904602052,190.01143391933337
R.Index_M_s_z,-30.624751281720002,-50.70965042115999,-50.67747650146,-50.84581756594,-52.13404998778001,-53.05255584716,-53.45486755368,-54.22282104494,-54.54791412354,-55.22480392456,-57.14331130982,-58.074745941139994,-58.66627807616,-59.06664505006,-58.98007202148,-58.95279464721999,-58.81907348634,-58.979573567699994
R.Index_M_e_x,-8.21126518248,-16.1823841095,-17.06147880554,-18.970344162,-21.639797210679998,-22.24845733642,-21.48058547974,-21.704332733160005,-21.12533569336,-23.032031631480002,-26.458045196540002,-26.62829132082,-27.292906188979998,-26.92071800232,-27.110272216800002,-27.090571975720003,-26.99077758788,-27.07022984823333
R.Index_M_e_y,210.41808471659996,225.17837829579997,223.3861938474,220.003427124,216.45390625,215.9149597166,216.27083129879998,215.94451599119998,216.41372985840002,215.213595581,211.9329284666,211.753970337,210.64736938480002,211.0952178952,211.245095825,211.3939361574,211.62907409680003,211.71628824900003
R.Index_M_e_z,-5.5873118400560005,-7.891781806946,-7.59305229187,-6.703756713866001,-6.693466567993999,-7.24609375,-7.387837314608001,-8.386620903016,-9.663222885140001,-10.151955223086,-9.223311042784001,-9.645053482056,-9.42809352875,-9.446184349057999,-9.341155624390002,-9.357419395446,-9.409925842284,-9.634062767026668
R.Index_M_d_x,0.40313261151299995,0.3487462222578,0.3672628581524,0.3959949731826,0.4420620501042,0.46296052932740006,0.46316763758659996,0.46773877739900005,0.45224263072,0.46656976938239997,0.5056953907012002,0.5082449674608001,0.5115345358848,0.5068268060684,0.5048549294470001,0.5044910192490001,0.5068029046058,0.5098397334416666
R.Index_M_d_y,-0.463584214449,-0.6414675474168,-0.6263557910919999,-0.5885728240012,-0.527766263485,-0.501261216402,-0.4950059235098,-0.49605317711839997,-0.5313494086264,-0.5123849630354,-0.39924523830420006,-0.3799265086648,-0.3476550400258,-0.3407360732556,-0.3429762303828,-0.34510614275959994,-0.34850214719760003,-0.34636759757999996
R.Index_M_d_z,-0.39954919815059997,-0.6832905650138,-0.6875442981719999,-0.7044221282006,-0.7251440644261999,-0.7309827566146,-0.7351408958434,-0.7314573168753999,-0.7162730574608,-0.7192757010458001,-0.7647107481955999,-0.7728444576264,-0.785746407509,-0.7918468236922,-0.7921413183214,-0.791446518898,-0.7884746789932,-0.7874591350556667
R.Index_P_s_x,-8.21126518248,-16.1823841095,-17.06147880554,-18.970344162,-21.639797210679998,-22.24845733642,-21.48058547974,-21.704332733160005,-21.12533569336,-23.032031631480002,-26.458045196540002,-26.62829132082,-27.292906188979998,-26.92071800232,-27.110272216800002,-27.090571975720003,-26.99077758788,-27.07022984823333
R.Index_P_s_y,210.41808471659996,225.17837829579997,223.3861938474,220.003427124,216.45390625,215.9149597166,216.27083129879998,215.94451599119998,216.41372985840002,215.213595581,211.9329284666,211.753970337,210.64736938480002,211.0952178952,211.245095825,211.3939361574,211.62907409680003,211.71628824900003
R.Index_P_s_z,-5.5873118400560005,-7.891781806946,-7.59305229187,-6.703756713866001,-6.693466567993999,-7.24609375,-7.387837314608001,-8.386620903016,-9.663222885140001,-10.151955223086,-9.223311042784001,-9.645053482056,-9.42809352875,-9.446184349057999,-9.341155624390002,-9.357419395446,-9.409925842284,-9.634062767026668
R.Index_P_e_x,-22.772032737712,-29.437895584120003,-31.42080574038,-35.31613540648,-39.27203521727999,-39.92682724,-38.73506851194,-38.465083313,-37.63589935304,-39.799263763419994,-45.34265289306,-46.35907669066,-47.0628379822,-46.44744720460001,-46.528272247320004,-46.39609909058,-46.267613983160004,-46.3785540263
R.Index_P_e_y,215.62701416,233.9051116944,231.53002929680002,226.49631958,221.5559631348,221.5783111574,222.81864318860002,223.70496826160002,225.69847412119998,223.2855163572,216.43504943839997,215.87258911139998,214.24211730960002,214.8102600098,215.00751037600003,215.23644714379998,215.6065155028,215.62814839700002
R.Index_P_e_z,14.229125976579999,23.77147407532,23.73838233948,24.02276649474,23.596796798699998,22.916173553460002,22.841721343999996,21.828403091440002,20.26348190306,19.938416290279996,20.39564933776,19.47832336426,19.7382938385,19.86869697572,20.0399181366,20.087298583979997,20.03566894532,19.7997296651
R.Index_P_d_x,0.41110736131680004,0.37425489425659997,0.405419933796,0.46150553822519996,0.49782699942579994,0.4991294384005999,0.48716146945940003,0.4732215106486001,0.4661577045916,0.47340447902680005,0.5331862926484,0.5570771813394,0.5581824183466,0.5513158798216,0.5482460618018001,0.5450704693792001,0.5442604303362001,0.5451494455336667
R.Index_P_d_y,-0.1470684319736,-0.24638978540899997,-0.229932308197,-0.18331971764580002,-0.144051003456,-0.1598985403776,-0.1848703145982,-0.2191079020498,-0.2621445953846,-0.22790185809139998,-0.1271124705672,-0.11628470271819999,-0.10149377882463999,-0.1048901587724,-0.1062276691198,-0.10848910063499999,-0.1122987121342,-0.11044709881133334
R.Index_P_d_z,-0.5594954729082,-0.8939774394036,-0.8846088767051998,-0.8675297737122001,-0.8552125096319999,-0.8515986561776,-0.8534985661504001,-0.8530882596969999,-0.8449477791784,-0.849568748474,-0.8362589955330002,-0.8222667336463999,-0.8234810709954001,-0.8276736855508,-0.8295425534249998,-0.8313394665716001,-0.8313641905783999,-0.8310309847196667
R.Index_I_s_x,-22.772032737712,-29.437895584120003,-31.42080574038,-35.31613540648,-39.27203521727999,-39.92682724,-38.73506851194,-38.465083313,-37.63589935304,-39.799263763419994,-45.34265289306,-46.35907669066,-47.0628379822,-46.44744720460001,-46.528272247320004,-46.39609909058,-46.267613983160004,-46.3785540263
R.Index_I_s_y,215.62701416,233.9051116944,231.53002929680002,226.49631958,221.5559631348,221.5783111574,222.81864318860002,223.70496826160002,225.69847412119998,223.2855163572,216.43504943839997,215.87258911139998,214.24211730960002,214.8102600098,215.00751037600003,215.23644714379998,215.6065155028,215.62814839700002
R.Index_I_s_z,14.229125976579999,23.77147407532,23.73838233948,24.02276649474,23.596796798699998,22.916173553460002,22.841721343999996,21.828403091440002,20.26348190306,19.938416290279996,20.39564933776,19.47832336426,19.7382938385,19.86869697572,20.0399181366,20.087298583979997,20.03566894532,19.7997296651
R.Index_I_e_x,-30.401107597344,-36.895368957520006,-39.499280548079994,-42.455260467520006,-47.967341613799995,-49.87257690432,-48.44234008788,-47.894585418700004,-44.93302993774,-44.13641738892,-45.9635688782,-51.99181823728001,-57.1592124939,-57.433073425299995,-57.452729034419995,-57.2572784424,-56.81113433838,-56.419071197499996
