,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,21.00454330446,20.489562606779998,20.44667320252,15.923535346979998,14.39054374694,16.61151390074,15.0541721344,15.696134948740001,16.654038047799997,17.385770797739998,17.4060344696,16.71891098022,17.363980484000002,17.711808395400002,16.76763458252,15.636949920639998,15.085318565360001,15.0322675705
R.hand.palm_position_y,155.76868286119998,154.5628845214,166.99854431140002,157.37229309079999,148.0651031494,160.9024932862,158.50708312999998,160.58183898939998,160.02164306639997,154.9349823,160.0295593262,160.75049743640002,158.4735015868,156.834616089,156.49931335460002,156.642095947,155.8350433348,155.127883911
R.hand.palm_position_z,7.731361103056,6.16033735275,5.5275614738479995,9.332745170577999,9.616436767582,8.959936714174,10.221228980998001,8.434256553649998,8.6370388031,8.977163505556,7.876328754426,8.721768569947999,9.567529869078,9.485300254819999,8.452615737916,7.71561717987,7.901646995546,8.12525177002
R.pitch,-5.82996335864,-8.62728828335,1.6441554829083997,-8.15490671723,-14.827744756436,-5.005240802498,-9.014429557190002,-7.774156408771999,-8.062372124356,-11.50242477301,-6.777913884054,-6.947849931735999,-10.091851015562,-11.355845496639999,-10.538778643464001,-9.024697807566,-9.30591445747,-9.9657054456
R.roll,-0.1812608749864,-0.09323855326161998,-1.2191565724656,1.2953653268271998,6.278481566864,3.588965416514,3.3687790475339994,4.412199375606,4.330912524947999,5.928103103638,5.729250254481999,5.165956863094,4.364946845718,4.327969823287999,5.264146041578,6.391012179094,6.6993344350360005,6.36097872706
R.yaw,-18.02023258534,-18.55548804986,-18.5908376943,-20.61934379582,-20.614959838859996,-19.38735558158,-20.27141702904,-19.6076148415,-19.48947374106,-19.815632011719998,-19.31731677198,-19.57060580258,-19.6907286824,-19.690853333360003,-19.41737426336,-19.53953800374,-19.633707188960003,-19.6741057093
R.Arm direction_x,-0.6122101426124,-0.5975273489952,-0.5950612664222,-0.6173151969909999,-0.604230070114,-0.6070213913918001,-0.621460878849,-0.6248640179636,-0.6279963374138,-0.6171474456788,-0.6225481748582,-0.6357414484023999,-0.6283052325248,-0.613718533516,-0.6165182471276001,-0.6276306629180001,-0.627905499935,-0.623847782612
R.Arm direction_y,0.26385897696039995,0.2684446752072,0.3020680010318,0.25594694912439997,0.2187875181436,0.27418310642240007,0.26237674951559997,0.263060504198,0.2723312199118,0.257207107544,0.2721015810966,0.2667832612994,0.2617555856704,0.261553734541,0.2639352321626,0.267282050848,0.26448369622240003,0.262882530689
R.Arm direction_z,-0.7449795365334,-0.7554142236707999,-0.7447119355204,-0.7435904979708,-0.766088807583,-0.7457334995268001,-0.7381432175636,-0.7350489735604,-0.7290052771568,-0.7435896158217999,-0.7336985468864,-0.7243274569511999,-0.7325795531274,-0.7449346780778,-0.7417704939842,-0.7311851739884,-0.7319691061976,-0.736007273197
R.wrist position_x,52.25711441038,52.11301193237999,52.2496925354,49.514010620099995,47.168174743639995,48.94699172973999,48.287151336680004,48.318365478500006,49.21380844116,49.860496521,49.65852127074,49.3952156067,50.03693008425999,50.175084686279995,48.97132263186,48.042324829100004,47.54283294678001,47.4856262207
R.wrist position_y,162.39670105,163.88007507339998,166.1767181396,166.38403015139997,164.1894226076,167.2305999756,168.5943572998,169.6926818848,169.29822387680002,167.71256103520003,168.2998199464,169.15073547360004,169.72575073240003,169.2478637696,168.2747802736,167.1160064698,166.62939453120003,166.503234863
R.wrist position_z,69.08700408936,67.25657348632,67.5489654541,69.26409759520001,68.50237579344,70.2053909302,70.37409057618,69.11316070555999,69.2873764038,68.94097442626,68.85887298584,69.47697296142,69.78219909667999,69.55489959716,68.79451751709999,68.21459808350001,68.31033935546,68.4188232422
R.elbow position_x,204.034918213,200.2506805418,199.7759796144,202.55744323739998,196.967578125,199.43841247539999,202.3583740236,203.2332885742,204.905291748,202.8623443604,203.99930725099998,207.0068481444,205.80499267559998,202.3268463134,201.8171783446,203.6431518554,203.2117889404,202.148605347
R.elbow position_y,96.98135528565999,97.32786102296,91.28867492676,102.93022308350001,109.948097229,99.2557266235,103.54648590058,104.4752944946,101.78246459940002,103.9463378906,100.84099273700001,103.0104110714,104.83187408440001,104.40403289800001,102.8405334472,100.85202484140001,101.05917816179999,101.32997131299999
R.elbow position_z,253.78070373540004,254.53722534159996,252.17632141120004,253.6134246826,258.4294403078,255.08600769059998,253.372946167,251.3448944092,250.0207733156,253.2900909424,250.7558135986,249.05065307619998,251.4017181396,254.2374786378,252.6926391602,249.48843078619998,249.77851867680002,250.888137817
R.Thumb_M_s_x,18.837053680399997,18.85578956602,18.946759414680002,16.402976036040002,15.099143791180001,16.3668586731,15.4884716034,15.6749557495,16.493833732600002,17.56702079774,17.317702484119998,16.79571914672,17.30100822448,17.571173095699997,16.535762786880003,15.76176357268,15.3308666229,15.2331552505
R.Thumb_M_s_y,155.6464172364,157.1235778808,159.8736145018,158.9869293214,154.52615356439998,158.60777893059998,160.2408538816,160.7293121336,160.48336486839997,158.24501037600004,158.741055298,159.8208068848,160.926690674,160.54956665039998,159.087878418,157.3446624756,156.7091705322,156.770462036
R.Thumb_M_s_z,63.60432510378,62.4081390381,61.45949096678,65.50366897581999,65.56208190918001,65.32038269042,66.60402221682,64.851121521,65.04853973387999,65.29078063964,64.27304534912,65.13120727540002,65.92467956542,65.78212432864001,64.80881042480001,64.12985992432,64.31304626466,64.5205001831
R.Thumb_M_e_x,18.837053680399997,18.85578956602,18.946759414680002,16.402976036040002,15.099143791180001,16.3668586731,15.4884716034,15.6749557495,16.493833732600002,17.56702079774,17.317702484119998,16.79571914672,17.30100822448,17.571173095699997,16.535762786880003,15.76176357268,15.3308666229,15.2331552505
R.Thumb_M_e_y,155.6464172364,157.1235778808,159.8736145018,158.9869293214,154.52615356439998,158.60777893059998,160.2408538816,160.7293121336,160.48336486839997,158.24501037600004,158.741055298,159.8208068848,160.926690674,160.54956665039998,159.087878418,157.3446624756,156.7091705322,156.770462036
R.Thumb_M_e_z,63.60432510378,62.4081390381,61.45949096678,65.50366897581999,65.56208190918001,65.32038269042,66.60402221682,64.851121521,65.04853973387999,65.29078063964,64.27304534912,65.13120727540002,65.92467956542,65.78212432864001,64.80881042480001,64.12985992432,64.31304626466,64.5205001831
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,18.837053680399997,18.85578956602,18.946759414680002,16.402976036040002,15.099143791180001,16.3668586731,15.4884716034,15.6749557495,16.493833732600002,17.56702079774,17.317702484119998,16.79571914672,17.30100822448,17.571173095699997,16.535762786880003,15.76176357268,15.3308666229,15.2331552505
R.Thumb_P_s_y,155.6464172364,157.1235778808,159.8736145018,158.9869293214,154.52615356439998,158.60777893059998,160.2408538816,160.7293121336,160.48336486839997,158.24501037600004,158.741055298,159.8208068848,160.926690674,160.54956665039998,159.087878418,157.3446624756,156.7091705322,156.770462036
R.Thumb_P_s_z,63.60432510378,62.4081390381,61.45949096678,65.50366897581999,65.56208190918001,65.32038269042,66.60402221682,64.851121521,65.04853973387999,65.29078063964,64.27304534912,65.13120727540002,65.92467956542,65.78212432864001,64.80881042480001,64.12985992432,64.31304626466,64.5205001831
R.Thumb_P_e_x,11.511847686782001,11.63766098024,11.15863132476,8.190012836456,8.832709503172001,9.685832595829998,8.167784690858,9.114894866944,9.976410293576,11.28498134612,10.918214797960001,10.10523853304,10.66472797394,11.04000968934,10.461609840400001,9.84163208008,9.465609741212,9.30807971954
R.Thumb_P_e_y,132.1105804444,132.0934844972,141.74169006360003,134.4719696046,126.928515625,136.6345916748,135.223651123,136.56151428200002,135.9220733644,131.7344085692,135.2151367188,135.891192627,134.9759368896,133.9613250734,133.0638763426,132.3392883302,131.5326538088,131.183761597
R.Thumb_P_e_z,25.42032279966,24.78935241698,20.10062637332,27.876316452060003,29.614551162719998,25.665389633159997,28.9190208435,26.46378364564,26.910559082019994,28.440945816040006,25.46635513306,26.617715835579997,28.737505722039998,29.022706222540002,27.57275543216,26.17589302064,26.464094162,26.9563522339
R.Thumb_P_d_x,0.1598167136312,0.1574805617332,0.1699164539576,0.179185244441,0.13671709895120002,0.1457624077798,0.15971811115740003,0.14312325716019997,0.14219301342959997,0.13705756366240002,0.139619976282,0.1459686607122,0.1447861671448,0.14249279499039996,0.1325220316648,0.12916168868539998,0.1279644578694,0.129269555211
R.Thumb_P_d_y,0.5134899914264001,0.5460907578468,0.3955908596514,0.5348519086836,0.6021078109742,0.47939712405220003,0.5458094954492,0.5272777080536,0.5358626842499999,0.5783915519714,0.5132736325262001,0.5220811486246,0.5661771178244001,0.5800854563712001,0.5677752256396,0.5455514431002,0.5492852687838,0.558234512806
R.Thumb_P_d_z,0.8330744147301999,0.8207429051402,0.9023415684702,0.820929813385,0.7842804789544,0.865167570114,0.8221875071526,0.8375106573108001,0.8320703029632,0.8039663910864,0.8466598391531999,0.8402629494668,0.8113262057303998,0.8019937396048,0.8123927235604,0.8280556440353999,0.8257644295694,0.819550871849
R.Thumb_I_s_x,11.511847686782001,11.63766098024,11.15863132476,8.190012836456,8.832709503172001,9.685832595829998,8.167784690858,9.114894866944,9.976410293576,11.28498134612,10.918214797960001,10.10523853304,10.66472797394,11.04000968934,10.461609840400001,9.84163208008,9.465609741212,9.30807971954
R.Thumb_I_s_y,132.1105804444,132.0934844972,141.74169006360003,134.4719696046,126.928515625,136.6345916748,135.223651123,136.56151428200002,135.9220733644,131.7344085692,135.2151367188,135.891192627,134.9759368896,133.9613250734,133.0638763426,132.3392883302,131.5326538088,131.183761597
R.Thumb_I_s_z,25.42032279966,24.78935241698,20.10062637332,27.876316452060003,29.614551162719998,25.665389633159997,28.9190208435,26.46378364564,26.910559082019994,28.440945816040006,25.46635513306,26.617715835579997,28.737505722039998,29.022706222540002,27.57275543216,26.17589302064,26.464094162,26.9563522339
R.Thumb_I_e_x,24.790214157100003,23.89370155334,23.945589447,21.075362396259997,21.980529785180003,22.929803466819997,21.411516952519996,22.98203430174,24.03023643494,25.29622421266,25.05085487364,24.15764579772,24.409030151359996,24.570107269300003,24.213233566299998,23.85624160768,23.65942726134,23.494199752800004
R.Thumb_I_e_y,114.95958709719999,113.92074890159999,127.30815277100001,117.0451736448,108.7276519774,121.260006714,118.14550018320001,120.37074127199999,119.58205413820001,114.6079620364,119.8413238526,120.21445617679998,117.794470215,116.2815567016,116.00876464859998,116.2761901854,115.50276489280002,114.80125427200001
R.Thumb_I_e_z,3.7837785720840005,3.153115749358199,-3.951796913148,6.0336401343332,8.542612648026,2.456885838512,6.931599235536,4.1860171318059995,4.862976074218,6.972145366667999,2.7835321903240002,4.090493011474,7.141478919981999,7.6888882637039995,5.878874588012,3.8980317115800007,4.275618743894,5.02146100998
R.Thumb_I_d_x,-0.43063215613360006,-0.3974770009516,-0.41469522714619994,-0.41788617968580005,-0.4263984143729999,-0.4295166730879999,-0.4295089304448,-0.4497267365454,-0.45578117966639997,-0.45440018773080004,-0.45833721756939994,-0.4557351946832,-0.44574301242840003,-0.4387961030006,-0.44598042368900004,-0.4545093476772,-0.4603212952613999,-0.460071623325
R.Thumb_I_d_y,0.5562257587912,0.589361989498,0.4680956184866001,0.5651703238488,0.5902742028236,0.49861485362060004,0.5538633704184001,0.525084757805,0.5299249410628,0.5554296970368,0.49858982563000004,0.5084139943124001,0.5572140693666,0.5733745336534,0.5531162142752001,0.5209441184998,0.519867122173,0.531302928925
R.Thumb_I_d_z,0.7016971468925999,0.7016871809959999,0.7800467729567999,0.7083822250366,0.6833863615992,0.7526775240898,0.7130764603615999,0.7224927067758,0.7150275826454,0.6962570667268,0.7356291532515999,0.7305828928947999,0.7003831624984,0.691879427433,0.7035566568375999,0.7224957704542001,0.7195969462395999,0.711372852325
R.Thumb_D_s_x,24.790214157100003,23.89370155334,23.945589447,21.075362396259997,21.980529785180003,22.929803466819997,21.411516952519996,22.98203430174,24.03023643494,25.29622421266,25.05085487364,24.15764579772,24.409030151359996,24.570107269300003,24.213233566299998,23.85624160768,23.65942726134,23.494199752800004
R.Thumb_D_s_y,114.95958709719999,113.92074890159999,127.30815277100001,117.0451736448,108.7276519774,121.260006714,118.14550018320001,120.37074127199999,119.58205413820001,114.6079620364,119.8413238526,120.21445617679998,117.794470215,116.2815567016,116.00876464859998,116.2761901854,115.50276489280002,114.80125427200001
R.Thumb_D_s_z,3.7837785720840005,3.153115749358199,-3.951796913148,6.0336401343332,8.542612648026,2.456885838512,6.931599235536,4.1860171318059995,4.862976074218,6.972145366667999,2.7835321903240002,4.090493011474,7.141478919981999,7.6888882637039995,5.878874588012,3.8980317115800007,4.275618743894,5.02146100998
R.Thumb_D_e_x,42.84786987302,41.335901641839996,41.49440612792,38.78750457763999,39.67425765992,40.76392059326,39.26415023804,41.251078796399995,42.51088790896001,43.6989967346,43.55929260256001,42.67900390624,42.66925735474,42.61484375,42.34069137574001,42.204375457779996,42.1253982544,41.9286499023
R.Thumb_D_e_y,106.42400970464,104.59312896728,119.217224121,108.46126861580001,100.30493774426,113.71083374020002,110.0813369752,113.0611679078,112.42609252940001,107.33528137219999,113.26392059320001,113.53264617919999,110.1903823852,108.25673217779999,108.4043716432,109.43330230699999,108.8284744262,107.897819519
R.Thumb_D_e_z,-2.9931009530938004,-4.3527959525585995,-12.575464248660001,-1.7333179473899996,0.5704750776287998,-6.073505306244,-1.0731458425518,-3.608401632308,-2.5659617543216,-0.5354773774745801,-5.097110176086,-3.6727448940260006,-0.38221046626636007,0.07624705657363998,-1.9607222557062003,-4.130765056608,-3.6252192974099997,-2.75540184975
R.Thumb_D_d_x,-0.8531765460966,-0.8240978240968,-0.8291352272034,-0.8368518710135999,-0.8359818577766001,-0.8426148533822001,-0.843489766121,-0.8631640553474,-0.8731619000436,-0.8694823265075999,-0.8744748115538,-0.875085222721,-0.8627474904062,-0.852566099167,-0.8564744234085999,-0.8669008135792001,-0.8724683642387999,-0.8709790706630001
R.Thumb_D_d_y,0.40328349471119995,0.44070537686340006,0.3822750031946,0.40556681156179997,0.3979509830472,0.356678456068,0.3810104072096,0.3453580141068,0.3381002664566,0.34361492395399995,0.3107649326324,0.315697860718,0.3592730581764,0.37915174365040005,0.3592874526978,0.3233083546162,0.31534259915339996,0.326169043779
R.Thumb_D_d_z,0.3201896637678,0.354634475708,0.4074455022814,0.3669682204724,0.3766624152662,0.4030384302138,0.3782030642034,0.36826568841940005,0.3509976685046,0.35471531748780005,0.3723395347596,0.3667924642564,0.3554744422436,0.3596771717074,0.3704002141952,0.37933940887440004,0.37329373955719997,0.367436230183
R.Index_M_s_x,22.940713500980003,22.82573776246,23.21583213806,19.53522872922,16.75096168518,18.96859169008,18.019982910159996,17.99236717226,18.86509666442,19.40920906068,19.25762863158,18.868021011339998,19.64776916502,19.94950790404,18.65511970518,17.46784362794,16.921514511100003,16.9361133575
R.Index_M_s_y,172.1371032716,173.0838928224,177.98406677239998,175.1987792968,169.7267425536,175.94814453120003,176.5999542238,177.5340148926,177.2079711916,174.3094390868,175.9351257326,176.9119232178,177.15563964860002,176.4550842286,175.318789673,174.08401184079997,173.41508178739997,173.276077271
R.Index_M_s_z,50.31740112306,48.206011199939994,50.17786636352,51.462621307380005,50.12522430422,52.43635864256,52.48270263672,51.215919494619996,51.32645187378,50.72637176514,51.074425506580006,51.81606292722,51.61763305664,51.11618728638,50.465961456319995,50.32411193848001,50.45296554565999,50.435119628900004
R.Index_M_e_x,-7.872994899756,-8.5447224617,-8.609219455712,-13.629955863959998,-15.1203611374,-12.748427391060002,-14.473471641539998,-13.701930808999998,-12.71175136566,-12.00793495178,-11.92693805694,-12.67800579074,-12.02585983278,-11.66032619476,-12.54890422822,-13.720362281820002,-14.28721370696,-14.3462619781
R.Index_M_e_y,156.4236022948,154.389743042,169.9071899414,156.916732788,143.95874023460001,160.13404846179998,156.91654357919998,158.8044128418,158.2017486574,151.64978942860003,157.919720459,158.85027160660002,156.162954712,154.23588867179998,153.6849853514,153.726119995,152.728805542,152.010894775
R.Index_M_e_z,-7.109495830528,-8.507210922241999,-8.84371137619,-4.123278045654,-3.4536111831659992,-5.053823184966,-3.34518661499,-5.419550704954,-5.278450870512001,-4.606694793702,-6.067443943024,-5.11984100342,-4.226319122314,-4.2956999778760006,-5.4040689468380005,-6.033469486238,-5.772858619690001,-5.5342040062
R.Index_M_d_x,0.45614359974839996,0.4643853545188,0.4711147785186,0.4909531593324,0.47179975509640004,0.4695155739786,0.4810093224048,0.46917921900740006,0.46744057536120004,0.4650764346122,0.4616334974768,0.46698428988460006,0.4688732445242,0.4679288864136,0.46192154884340003,0.4616873800754,0.4619911909105999,0.46308144927
R.Index_M_d_y,0.23261117301871997,0.27673452496559997,0.11956417709560001,0.270634046197,0.38145065307619996,0.23410032093500002,0.2913787961004,0.2772593438628,0.28135422468180005,0.3354368925094,0.2666868686676,0.26737146973619996,0.310760360956,0.3289167404174,0.3202510237694,0.30136333703999996,0.3062245070934,0.314794242382
R.Index_M_d_z,0.8501057744023999,0.8395410656928,0.8737122774124,0.8228530049324,0.7931418895722,0.8510426282880001,0.8264352083206001,0.8383901000022,0.8379376173020001,0.819110274315,0.8458864092828001,0.8428374409674,0.8266730546951999,0.8202771186832001,0.8270591020583999,0.8342764019965999,0.8323259949684001,0.828529000282
R.Index_P_s_x,-7.872994899756,-8.5447224617,-8.609219455712,-13.629955863959998,-15.1203611374,-12.748427391060002,-14.473471641539998,-13.701930808999998,-12.71175136566,-12.00793495178,-11.92693805694,-12.67800579074,-12.02585983278,-11.66032619476,-12.54890422822,-13.720362281820002,-14.28721370696,-14.3462619781
R.Index_P_s_y,156.4236022948,154.389743042,169.9071899414,156.916732788,143.95874023460001,160.13404846179998,156.91654357919998,158.8044128418,158.2017486574,151.64978942860003,157.919720459,158.85027160660002,156.162954712,154.23588867179998,153.6849853514,153.726119995,152.728805542,152.010894775
R.Index_P_s_z,-7.109495830528,-8.507210922241999,-8.84371137619,-4.123278045654,-3.4536111831659992,-5.053823184966,-3.34518661499,-5.419550704954,-5.278450870512001,-4.606694793702,-6.067443943024,-5.11984100342,-4.226319122314,-4.2956999778760006,-5.4040689468380005,-6.033469486238,-5.772858619690001,-5.5342040062
R.Index_P_e_x,-23.73147544862,-25.126511764519996,-25.18699989318,-30.515518951439997,-31.399266815180006,-29.28033714292,-31.3093898773,-30.36243400572,-29.53394203186,-28.620555877679998,-28.767768859860002,-29.793982696519997,-28.732846069320004,-27.888546371460002,-28.85608291626,-30.44354209902,-31.03982238772,-30.9652557373
R.Index_P_e_y,156.5756011964,152.39319763179998,176.1301605224,155.62310485819998,137.534536743,159.8172454834,153.3171447752,155.20018310540001,154.4000732422,146.0816070558,155.36563110339998,156.16770629879997,151.6191741944,149.0209106446,149.1685424804,150.00036315920002,148.6180023192,147.441574097
R.Index_P_e_z,-42.21114578246001,-43.49264068604,-43.4086921692,-38.81930007935999,-38.10244903566,-40.193373870840006,-38.149990844719994,-40.33267822264,-40.09109725952,-39.27903442384,-40.98268585204001,-39.894513702400005,-39.00411148072,-39.21015014648,-40.37755584718,-40.905023956319994,-40.58623657226,-40.3553543091
R.Index_P_d_x,0.4081626176835999,0.42677899599060004,0.426675796509,0.4345974624158,0.41898341774939996,0.4254951953886,0.4333197057246,0.42880492210400006,0.4329663991926,0.4275725364686,0.43344615101820005,0.44052780270580005,0.43000128269179994,0.4176788747312,0.41971111297599994,0.43041806817039996,0.43117550015440004,0.42773652076700003
R.Index_P_d_y,-0.003912124037819995,0.051386711606626,-0.1601656466726,0.03329515457146,0.16534494906674,0.008153815008684001,0.09264064878208,0.09276499152178,0.09784681051974001,0.14331283420319998,0.06573667228222,0.0690433613956,0.11694696843628001,0.13422212898740002,0.11624335944639999,0.09589283168316001,0.10580308139320001,0.11760430783
R.Index_P_d_z,0.9034396886825998,0.9004484653472,0.889626967907,0.8929997205732001,0.8917852759359999,0.9044151544569999,0.8957995176317999,0.8985875487328,0.8960013628005999,0.8923901796342,0.8986419200898,0.8950240015986001,0.8951042771342002,0.898621582985,0.9001410484314001,0.8975175499916,0.8960201978684001,0.896220207214
R.Index_I_s_x,-23.73147544862,-25.126511764519996,-25.18699989318,-30.515518951439997,-31.399266815180006,-29.28033714292,-31.3093898773,-30.36243400572,-29.53394203186,-28.620555877679998,-28.767768859860002,-29.793982696519997,-28.732846069320004,-27.888546371460002,-28.85608291626,-30.44354209902,-31.03982238772,-30.9652557373
R.Index_I_s_y,156.5756011964,152.39319763179998,176.1301605224,155.62310485819998,137.534536743,159.8172454834,153.3171447752,155.20018310540001,154.4000732422,146.0816070558,155.36563110339998,156.16770629879997,151.6191741944,149.0209106446,149.1685424804,150.00036315920002,148.6180023192,147.441574097
R.Index_I_s_z,-42.21114578246001,-43.49264068604,-43.4086921692,-38.81930007935999,-38.10244903566,-40.193373870840006,-38.149990844719994,-40.33267822264,-40.09109725952,-39.27903442384,-40.98268585204001,-39.894513702400005,-39.00411148072,-39.21015014648,-40.37755584718,-40.905023956319994,-40.58623657226,-40.3553543091
R.Index_I_e_x,-32.527907562260005,-34.2297317505,-34.59300689698,-39.699412536640004,-39.47051239014,-37.962338256820004,-40.11928329468,-38.82882537842,-38.12120819094,-36.943915557880004,-37.233473205580005,-38.51223983764,-37.33040771484,-36.20050582888,-37.096896362299994,-38.7734413147,-39.31463165286,-39.1911239624
R.Index_I_e_y,150.90512695299998,144.77250671380003,173.71185913059998,148.9214401246,127.23152160660001,153.5569335938,145.2595794676,146.64667053239998,145.8294647216,136.6244506836,147.3972869874,148.3050598146,142.8798706054,139.8091796874,140.174230957,141.381515503,139.71550292959998,138.270263672
R.Index_I_e_z,-61.20913848878,-61.783170318580005,-62.97744369508,-57.30959396362,-55.58812942506,-59.21712722778001,-56.4327934265,-58.579003906260006,-58.27230072022,-57.138975524900005,-59.48982925416,-58.33222198487999,-57.098009490959996,-57.206083679180004,-58.51508255002,-59.184205627439994,-58.75348358154,-58.41147995
