,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,36.008184051520004,27.127818679820003,21.59850502016,18.198634719860003,15.354084777859999,19.128347969059995,24.160168075559998,23.190107727060003,25.843786239640004,22.977687835700003,23.14212112426,22.24617118836,21.54083099366,22.907504653919997,25.322472381579995,29.726849365219998,31.36816101074,32.341458511359995,33.1918395996,32.79680023194,32.90693206786,32.86726951600001
R.hand.palm_position_y,281.4853637696,281.9916564944,276.6420715332,283.742993164,291.2804687498,284.0551086428,281.9915954592,280.3372192382,276.49991455080004,281.18263549799997,278.72761840839996,281.95645141600005,281.8554504396,280.2969055174,279.319909668,281.190802002,285.5046508786,289.7186340331999,290.2346801756,288.9055786134,287.7226623534,287.433654785
R.hand.palm_position_z,-32.5761323988212,-64.93625946046,-107.7346115114,-91.54051818848001,-61.351028442380006,-78.74248809812,-76.5393310547,-84.05647583006001,-82.00063781738001,-78.57351074217999,-81.42036132814,-70.18305664062,-74.92093353272,-71.87578430175999,-72.33103485108,-71.19824371339999,-67.44936370848,-66.02009887694001,-67.70527496336,-69.30575103758,-69.47013702394,-68.90304183960001
R.pitch,11.618268710059999,16.782656422560002,12.249206075962,8.225560371948,9.768005617747999,10.43621088679,9.734034988511999,9.839364532204,7.970119148728001,8.657133905166,7.94712582888,8.677456621013999,8.846194055865999,8.279783707612001,7.93235947199,7.796040164374,8.101750726701999,8.549729520722,8.053467777386,7.844055882537999,7.858959867744,8.02538400287
R.roll,-6.0057404988,-12.2409937979,-12.52051519486,-11.12865513142,-10.32612240872,-9.58878025656,-9.69866485349,-11.47112321096,-10.051181848974,-11.55219567904,-9.571159392838002,-10.553121357859998,-10.322617667866,-10.43653668682,-10.80798116122,-11.17913927996,-11.1719462369,-11.129282655039999,-11.77675437234,-12.294607197679998,-12.71712748578,-13.0000716613
R.yaw,-4.852858608332779,-0.324447137477,0.968831726618,0.604713768460668,-0.7787240490056001,1.01136850442,2.190745144892,1.9545652261120001,2.1292148087419998,1.34491980125,1.806270206178,0.8024004091192,1.0085429271638,0.8106320998426,0.6179861958394001,0.48325588906700007,0.20941415001283997,-0.23365504861400002,0.11470011378884,0.23798960677359995,0.284281467878,0.3405860929375
R.Arm direction_x,-0.5227693080902001,-0.5308946609498,-0.5307953357694,-0.530437576771,-0.514472234249,-0.5079757869243999,-0.49192143082619993,-0.4929707527162,-0.49104266166700006,-0.4912405908108,-0.49888885021220003,-0.4962439715862,-0.49814121723180005,-0.4979537367822,-0.48564441800119995,-0.4698696553706,-0.4724473655224,-0.4756551623346,-0.4744506835938,-0.47265418171859996,-0.4725125968456,-0.47261714935300003
R.Arm direction_y,0.6238507986068,0.5463260889053999,0.42491065263720007,0.4407081663608,0.5724747776986,0.531426024437,0.5237939834596,0.5026388347146,0.49033287167559997,0.5196567893028,0.5024293124675999,0.5459842205046,0.5408731222154,0.5457040905952,0.5549827694892,0.5665683031082,0.5786163687704,0.5866674661638,0.5842707514761999,0.5823120951652,0.579752779007,0.5792974233624999
R.Arm direction_z,-0.5753935933112,-0.6468806028366001,-0.7323752760888,-0.7224959969520001,-0.6380441188812,-0.6772014260292001,-0.6953643202784,-0.7098051309586001,-0.7198558211325999,-0.6989810585976001,-0.7061031341552,-0.6748978972435999,-0.6776800513268,-0.6739509582519999,-0.6753520131112,-0.6769119024276,-0.6647885322568001,-0.6554182052612,-0.6584238171576,-0.661444759369,-0.6637904286386,-0.6641141176225
R.wrist position_x,53.00250778198,40.02840881348,33.2290046692,30.16851501464,28.55071525572,30.43077049254,34.1407699585,33.47316818238,35.87529067992,33.86068572998,33.56418762208,33.69462127686,32.79187316896,34.36618804932,36.8609840393,41.25063095094,43.196316528299995,44.63909606932,45.16620254516,44.65185546874,44.728817749019996,44.64356422425
R.wrist position_y,266.44564209,262.2799987792,262.5187316894,273.54392089839996,278.2786010742,270.90654907219994,269.5817993164,267.849645996,266.15140380860004,269.6733032226,268.32678833,270.2647460936,270.0760253908,269.0081787108,268.2431945798,270.0950683594,273.97742919940004,277.6771606446,278.61365966799997,277.44530639640004,276.2234375,275.74002075199996
R.wrist position_z,27.47221641542,-3.124354577058,-44.113947296140005,-27.308330154414,1.8921548008928,-15.07107076646,-12.47519416806,-19.987397956840002,-17.544172287,-14.474187087999999,-17.076628684999996,-6.29820833206,-11.007009696978,-7.932242774962001,-8.375508117676,-7.251938438413999,-3.660907316208,-2.4223438739799996,-3.973400354386,-5.516077136993999,-5.6680604934679994,-5.1181900501249995
R.elbow position_x,176.82762756359998,165.19206848139999,158.3692504882,155.2244140624,149.8426330566,150.19107971199998,150.11611022940002,149.695892334,151.643447876,149.6755065916,151.1821655274,150.68904418920002,150.2335906982,151.76370544440002,151.3564575194,152.02704772939998,154.580456543,156.77950134259999,157.0226409912,156.0847503662,156.1283355712,156.06772613549998
R.elbow position_y,118.68129425060002,133.47821960439998,162.34184570320002,169.64260253900002,143.3120086668,145.6176177978,146.0921905518,149.3475708008,150.5505828858,147.15907897920002,149.8741088868,141.5435699462,142.5598449706,140.3530426024,137.4005218506,136.52099304179998,137.5629028322,139.364505005,140.8660644532,140.15946960460002,139.5409820554,139.1649246215
R.elbow position_z,163.5660278318,149.3841400146,128.55076446520002,143.0272399902,152.3173645018,144.58586120599998,151.4638153078,147.3561828614,152.1689514158,150.31750183100002,149.3941619874,152.815646362,148.7627593996,150.9583557128,150.8454040526,152.33673400860002,153.0695617678,152.09897460940002,151.2565246582,150.4260589598,150.827090454,151.453277588
R.Thumb_M_s_x,21.85748767852,8.396148490914001,1.7479024112204002,-1.3039975285524001,-2.92255191803,-0.6513258099547999,3.36371178627,2.52505671978,5.072435379027999,2.82361187935,2.6672837972659997,2.595143723488,1.7232703685780002,3.251964664458,5.817599010467999,10.324752426134001,12.203737068179999,13.56236476898,14.088442420959998,13.570666122419999,13.62892780304,13.53343582155
R.Thumb_M_s_y,267.903741455,265.7361694335999,264.4406921384,274.55078735340004,280.4212341308,272.48270874020005,271.126055908,269.93540039059997,267.2521545408,271.79019165060004,269.3278015138,272.194793701,271.883770752,270.8420776366,270.27715454099996,272.3811279296,276.41472778340005,280.2049316408,281.37902221679997,280.40643920900004,279.3503356932,279.01109314
R.Thumb_M_s_z,15.988887548448,-17.366860055914,-59.45237808227999,-42.416786956779994,-12.093652343738,-30.2444591522,-28.2904750824,-35.65219802858,-33.405411911,-29.747633361839995,-32.72853431702,-21.22360534668,-26.07155456544,-22.857065582280004,-23.17427444458,-21.95919151306,-18.168119811999997,-16.670009613039998,-18.3575515747,-19.942506408679996,-20.1054359436,-19.568775177
R.Thumb_M_e_x,21.85748767852,8.396148490914001,1.7479024112204002,-1.3039975285524001,-2.92255191803,-0.6513258099547999,3.36371178627,2.52505671978,5.072435379027999,2.82361187935,2.6672837972659997,2.595143723488,1.7232703685780002,3.251964664458,5.817599010467999,10.324752426134001,12.203737068179999,13.56236476898,14.088442420959998,13.570666122419999,13.62892780304,13.53343582155
R.Thumb_M_e_y,267.903741455,265.7361694335999,264.4406921384,274.55078735340004,280.4212341308,272.48270874020005,271.126055908,269.93540039059997,267.2521545408,271.79019165060004,269.3278015138,272.194793701,271.883770752,270.8420776366,270.27715454099996,272.3811279296,276.41472778340005,280.2049316408,281.37902221679997,280.40643920900004,279.3503356932,279.01109314
R.Thumb_M_e_z,15.988887548448,-17.366860055914,-59.45237808227999,-42.416786956779994,-12.093652343738,-30.2444591522,-28.2904750824,-35.65219802858,-33.405411911,-29.747633361839995,-32.72853431702,-21.22360534668,-26.07155456544,-22.857065582280004,-23.17427444458,-21.95919151306,-18.168119811999997,-16.670009613039998,-18.3575515747,-19.942506408679996,-20.1054359436,-19.568775177
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,21.85748767852,8.396148490914001,1.7479024112204002,-1.3039975285524001,-2.92255191803,-0.6513258099547999,3.36371178627,2.52505671978,5.072435379027999,2.82361187935,2.6672837972659997,2.595143723488,1.7232703685780002,3.251964664458,5.817599010467999,10.324752426134001,12.203737068179999,13.56236476898,14.088442420959998,13.570666122419999,13.62892780304,13.53343582155
R.Thumb_P_s_y,267.903741455,265.7361694335999,264.4406921384,274.55078735340004,280.4212341308,272.48270874020005,271.126055908,269.93540039059997,267.2521545408,271.79019165060004,269.3278015138,272.194793701,271.883770752,270.8420776366,270.27715454099996,272.3811279296,276.41472778340005,280.2049316408,281.37902221679997,280.40643920900004,279.3503356932,279.01109314
R.Thumb_P_s_z,15.988887548448,-17.366860055914,-59.45237808227999,-42.416786956779994,-12.093652343738,-30.2444591522,-28.2904750824,-35.65219802858,-33.405411911,-29.747633361839995,-32.72853431702,-21.22360534668,-26.07155456544,-22.857065582280004,-23.17427444458,-21.95919151306,-18.168119811999997,-16.670009613039998,-18.3575515747,-19.942506408679996,-20.1054359436,-19.568775177
R.Thumb_P_e_x,4.735536432258,-5.3752561330746,-11.79546604158,-14.357709884619998,-15.30266819,-11.049827384956,-6.407437229157999,-7.912930774687998,-4.922183227538,-7.8757957458500005,-7.455534458162001,-8.170224285126,-9.108787441253998,-7.76162490845,-5.148627853392,-0.5407141625886001,1.103403687478,2.090361905098,2.515615749358,1.9069692134839997,1.9323192596439998,1.88788175583
R.Thumb_P_e_y,261.33283691400004,262.6049072268,259.2396850586,265.6789001466,271.4111877442,264.094342041,262.3515991212,261.6224121094,257.104119873,262.2536437988,258.9174194336,262.11365966780005,262.0205810548,260.44702758799997,259.752911377,261.94002075199995,266.20003662119996,270.24031372060006,271.2198120116,270.2324584962,269.2167541502,268.98603820799997
R.Thumb_P_e_z,-21.117121124260002,-58.5969291687,-100.51313323984,-83.04319610586,-52.89942321776,-71.71821746828,-69.84970397949999,-77.14017333984,-74.59832611084,-70.90933685304,-73.8223083496,-62.23613128659999,-67.11836242676,-63.728368377699994,-64.02524871826,-62.85837860106001,-59.06090545654,-57.52245178222,-59.13375625609999,-60.68918685914,-60.852835845920005,-60.35758590694999
R.Thumb_P_d_x,0.3895490765572,0.315950024128,0.31071831583980003,0.2994843780994,0.2840304493906,0.2385672807694,0.22417426705379997,0.23947322070599997,0.2293012201788,0.2454708307982,0.2322424381972,0.24698411226279998,0.2485141336916,0.25267895162099996,0.251592323184,0.24928063154219998,0.2546690613032,0.2631960749624,0.265509212017,0.267593997717,0.26834907531740004,0.2671777904035
R.Thumb_P_d_y,0.14879499599346,0.07183888703586001,0.11932394951596,0.20354298651219999,0.206712716818,0.19244982600219998,0.2013076901436,0.190720486641,0.23282096385940002,0.2187919586898,0.23883986473079996,0.231286099553,0.2262859165668,0.2384881168604,0.2414521217346,0.2395447790624,0.2343502402304,0.2286129385232,0.2330773651602,0.23341623246700002,0.2324893802404,0.229999527335
R.Thumb_P_d_z,0.8494649350646,0.9459195852279999,0.9420351266858,0.9320701003073999,0.9361851572990002,0.9515103340150001,0.9534713029862001,0.9518366336824002,0.9450671315194,0.9443511009214,0.9427926063538001,0.9409285426142,0.9417151093484,0.9376886129380001,0.9372222185133999,0.9383283615110001,0.9381814718246,0.9372558832168,0.9355068087578001,0.9348294496535999,0.9348459482193998,0.93579608202
R.Thumb_I_s_x,4.735536432258,-5.3752561330746,-11.79546604158,-14.357709884619998,-15.30266819,-11.049827384956,-6.407437229157999,-7.912930774687998,-4.922183227538,-7.8757957458500005,-7.455534458162001,-8.170224285126,-9.108787441253998,-7.76162490845,-5.148627853392,-0.5407141625886001,1.103403687478,2.090361905098,2.515615749358,1.9069692134839997,1.9323192596439998,1.88788175583
R.Thumb_I_s_y,261.33283691400004,262.6049072268,259.2396850586,265.6789001466,271.4111877442,264.094342041,262.3515991212,261.6224121094,257.104119873,262.2536437988,258.9174194336,262.11365966780005,262.0205810548,260.44702758799997,259.752911377,261.94002075199995,266.20003662119996,270.24031372060006,271.2198120116,270.2324584962,269.2167541502,268.98603820799997
R.Thumb_I_s_z,-21.117121124260002,-58.5969291687,-100.51313323984,-83.04319610586,-52.89942321776,-71.71821746828,-69.84970397949999,-77.14017333984,-74.59832611084,-70.90933685304,-73.8223083496,-62.23613128659999,-67.11836242676,-63.728368377699994,-64.02524871826,-62.85837860106001,-59.06090545654,-57.52245178222,-59.13375625609999,-60.68918685914,-60.852835845920005,-60.35758590694999
R.Thumb_I_e_x,0.5523899555280001,-5.3059058427844,-10.90815086364,-13.0341867447,-13.645979499800001,-7.827530717864001,-3.006684207916,-5.165460395812,-1.9538857936860001,-5.5601191043839995,-4.766035175324,-5.919610500335999,-6.876369380952001,-5.499793529511999,-2.7864774703994,1.7831202864635998,2.99432182312,3.4548450946820006,3.529693269728,2.75365958214,2.8174582481399995,2.867295265195
R.Thumb_I_e_y,253.96643981919996,256.2587280274,250.96076965339998,255.3440582274,261.39881591799997,254.3922576906,252.4188842772,251.7389007568,246.3979980466,251.78360595680002,248.24381713879998,251.56682128919996,251.61414794919997,249.65986022959996,248.78919982899998,250.98705749520005,255.50940246579998,259.852307129,260.7030822752,259.6576965332,258.57618408199994,258.345993042
R.Thumb_I_e_z,-45.09335136416,-85.36869049074001,-126.7024505614,-108.50927734377998,-78.47384643555999,-97.25180969227999,-95.28136444091999,-102.66891632066002,-99.77036132814001,-96.24890747066,-99.03967132566,-87.54991607668,-92.49043579104,-88.94094085693999,-89.1521987915,-87.99335021972,-84.34381256104,-82.96553802492,-84.5409011841,-86.07848358154,-86.21331634522002,-85.7148170471
R.Thumb_I_d_x,0.14154832735662,-0.002520312229172,-0.032246599765476,-0.0480991795659,-0.060206992924199995,-0.11710398048154,-0.1235893994572,-0.09984793812038,-0.10787319540977999,-0.08415578901766,-0.09774116873746,-0.08179129362106,-0.08113003224135999,-0.08219896405936,-0.08584472686052,-0.0844522640109,-0.06871931701898,-0.04958773702382,-0.03685337230564,-0.03077023029326,-0.03216752074662,-0.0355936139822
R.Thumb_I_d_y,0.2616464972496,0.2306314021352,0.3008704096078,0.3755864858628,0.36386727690700005,0.35259095430380005,0.36097248792639997,0.3591842949392,0.38907945752140005,0.380499714613,0.38789762854540005,0.3832907974722,0.3781882405278,0.3920247912408,0.3984406948088,0.3980500936508,0.3885165750982,0.37751856446259996,0.38219657540320007,0.384305614233,0.3866971909998,0.3866780102255
R.Thumb_I_d_z,0.8657072782518,0.9729332685472001,0.9517660617828,0.9254825592042,0.929419720173,0.927936053276,0.9242316842078001,0.9277596950532001,0.9147964358330001,0.9208848714828001,0.9164436697959999,0.9199478030206001,0.9220661520958,0.9162696003912,0.9131578564644001,0.9134494185448,0.9188256144523999,0.924646830559,0.9233406066894,0.9226920843124,0.9216448307038,0.9215265214445
R.Thumb_D_s_x,0.5523899555280001,-5.3059058427844,-10.90815086364,-13.0341867447,-13.645979499800001,-7.827530717864001,-3.006684207916,-5.165460395812,-1.9538857936860001,-5.5601191043839995,-4.766035175324,-5.919610500335999,-6.876369380952001,-5.499793529511999,-2.7864774703994,1.7831202864635998,2.99432182312,3.4548450946820006,3.529693269728,2.75365958214,2.8174582481399995,2.867295265195
R.Thumb_D_s_y,253.96643981919996,256.2587280274,250.96076965339998,255.3440582274,261.39881591799997,254.3922576906,252.4188842772,251.7389007568,246.3979980466,251.78360595680002,248.24381713879998,251.56682128919996,251.61414794919997,249.65986022959996,248.78919982899998,250.98705749520005,255.50940246579998,259.852307129,260.7030822752,259.6576965332,258.57618408199994,258.345993042
