,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,28.079512023940005,23.319234848040004,22.27931747438,25.8014781952,27.2027732849,24.24166374208,26.069654083259998,24.850083160399997,21.83395767212,24.18194923402,22.384152984620002,21.177866745,22.3657814026,21.8981338501,21.54655036928,21.56179847716,21.380167388919997,21.53050155638,21.7201690674
R.hand.palm_position_y,183.81273193340002,168.30050048820002,168.3999481202,170.29851684580004,171.61630249019998,169.70018920900003,170.2701873778,169.7644775392,165.41876831040003,167.43530273439998,166.2816009522,165.4506805418,167.6415649414,168.38172302260003,167.4879516602,167.74421081539998,167.7956726074,167.6442199706,168.0125427245
R.hand.palm_position_z,4.231729876992,2.357642519472,9.444907665236,-1.1694853067420001,-0.9991213560119998,8.016213798522,-2.818984675408,1.9640130281460002,4.530603122711801,-3.7007644653300007,1.9408390045162,2.299522066116,0.7478586554525999,1.342844891548,1.334198975564,1.09759435654,1.3323840379700003,1.332225561142,1.3117749691
R.pitch,-120.6010764204,-157.4082381888,-158.46566623200002,-156.7838031636,-154.8091735948,-157.9932739512,-156.2066084584,-156.80615427459998,-156.0813345912,-156.0500386644,-156.1460656612,-157.436058916,-157.57600129739998,-158.43262724059997,-157.9403454486,-158.1012373866,-158.4876922266,-158.5302388416,-158.28355699449997
R.roll,57.957705262640005,78.15618218842,81.35115620622,76.83093696073999,75.78174475988001,80.00650367882,76.50154835208,77.30546026075999,80.83458352912001,75.84917921835999,78.35325500488,80.1886211129,78.8693796216,76.14283774100001,79.12924783194,79.32631245218,78.69504450510001,78.1676159252,78.11218893945001
R.yaw,-110.80909171575999,-136.7221876916,-139.5150411472,-137.2950629846,-136.7452190896,-138.97525402319997,-137.1276495818,-137.60635022579999,-138.3813417472,-136.89714162299998,-137.60783374279998,-137.68860756099997,-137.5830620126,-137.32338094920001,-137.641405489,-137.6909325572,-137.5734150532,-137.48387400400003,-137.42839374300002
R.Arm direction_x,-0.7979645013808001,-0.8553932070730002,-0.8727914810184,-0.8538738965988001,-0.8453587651252,-0.8648119688034,-0.8487187266348,-0.8569884300231999,-0.8641168236729999,-0.8505528092382001,-0.855938887596,-0.8600163936613999,-0.8587007641793999,-0.8561889767645999,-0.8549802064895999,-0.8578304767608002,-0.8586199522020002,-0.8569921255113998,-0.8558572232720001
R.Arm direction_y,0.18551861941808,0.05887324735522,0.04722822159527999,0.0641514852643,0.08480732887984,0.054882850497960003,0.06883138716218,0.07581350430845998,0.048854018747780004,0.07984623163938,0.08173176646232,0.06956034004690001,0.08843685090544,0.10040546804680002,0.08619704693555999,0.08633637875320001,0.094616574049,0.10238281339404001,0.10620795190349999
R.Arm direction_z,-0.49608538150780007,-0.5144691228864,-0.4857791662216,-0.5161511600016001,-0.5272685647012001,-0.4990345597266,-0.5242116332052,-0.5094626843928,-0.5008038520811999,-0.5196924328804,-0.5104651093484001,-0.5054861783982001,-0.5047666668892001,-0.5067994832989999,-0.5114386796952,-0.5066238164901999,-0.5037985086442001,-0.5050516247748,-0.506189763546
R.wrist position_x,73.21735687256,73.28579406736,70.40151672364,75.15121002196,76.69388275144001,72.65724945068,75.47922821048,74.02380218506,70.56048278808001,73.70897064208,71.5844116211,70.58706054688,71.79207763674,71.40399322508,70.99261016845999,70.99568328856,70.89802856445999,71.0907699585,71.3021812439
R.wrist position_y,186.6304260254,179.75534667979997,179.6709167478,182.51394348120002,185.19233398420002,181.2458953858,182.9140808106,181.87268371579998,178.47849121079997,180.04404907240001,178.81514892579997,176.90369567859997,178.7940277098,178.7698577882,178.3612579348,178.4718017582,178.09107055660002,177.817007446,178.3377990725
R.wrist position_z,-17.43635864258,-39.67185058594,-34.71072006226,-43.53956527710001,-42.66819534302,-35.64915008545999,-44.93144454956,-40.677173614459996,-38.442066192640006,-45.72995758054,-40.56143188478,-40.38974151612,-41.968744659420004,-41.40981292724,-41.37136383058,-41.70696487426,-41.50549240112,-41.46464920042,-41.411626815800005
R.elbow position_x,272.7084838866,287.1340881346,288.5993896484,288.6196838378,288.0335754396,288.8602416992,287.6589111328,288.270904541,286.5896850586,286.3471740724,285.569140625,285.591156006,286.4672790526,285.4512390136,284.7376708983999,285.45331420900004,285.5530212402,285.33880004860004,285.26647949200003
R.elbow position_y,140.25077552806002,165.03703613279998,167.8638610838,166.47607116700001,163.9904998782,167.5251831054,165.70623474120003,162.9193084718,166.26498107900002,160.08248901379997,158.382208252,159.51361084,156.684817505,153.66849060040002,156.8119995118,156.8877044678,154.4369262696,152.22130126960002,151.7858200075
R.elbow position_z,106.58498992930001,88.94542999268,86.73407440188,85.4982223511,89.14895172118,89.10949096680001,86.12146453858,86.68849334718,86.75889434814,84.19315185550002,87.05484313964,85.98180389404,84.22292175292,85.29006042481998,86.48830566406,84.94899139404,84.44413299557999,84.7982574463,85.13581848145
R.Thumb_M_s_x,57.16701202393999,61.21745452882,58.243574523940005,63.51734390258,64.86266098022,60.682356262199995,63.78580169676,62.298763275140004,57.841532135,62.12383499146,59.40669555664,58.125527191159996,59.708526611340005,60.23409194946,58.90507736205999,58.895829009980005,59.029352569560004,59.357283782980005,59.5190849304
R.Thumb_M_s_y,204.0465301514,201.0149871826,201.35354614259998,203.3200134276,205.5926055908,202.69549255380002,203.57965087879998,202.89641113279998,199.60151367179998,200.7083618164,199.9631683352,198.5890045166,200.51049194339998,200.309503174,200.1736541748,200.3634674072,200.0740966798,199.81304931640003,200.3178863525
R.Thumb_M_s_z,-6.872305679320002,-24.627997589139998,-19.83674430848,-28.0344444275,-26.72794036864,-20.619865036,-29.34595031736,-25.139001083399997,-23.24151153564,-29.95470314026,-25.09381217956,-25.51233444212,-26.856563186660004,-25.999161910999998,-26.465420532219998,-26.812911224379995,-26.550927352880002,-26.4373691559,-26.33712387085
R.Thumb_M_e_x,57.16701202393999,61.21745452882,58.243574523940005,63.51734390258,64.86266098022,60.682356262199995,63.78580169676,62.298763275140004,57.841532135,62.12383499146,59.40669555664,58.125527191159996,59.708526611340005,60.23409194946,58.90507736205999,58.895829009980005,59.029352569560004,59.357283782980005,59.5190849304
R.Thumb_M_e_y,204.0465301514,201.0149871826,201.35354614259998,203.3200134276,205.5926055908,202.69549255380002,203.57965087879998,202.89641113279998,199.60151367179998,200.7083618164,199.9631683352,198.5890045166,200.51049194339998,200.309503174,200.1736541748,200.3634674072,200.0740966798,199.81304931640003,200.3178863525
R.Thumb_M_e_z,-6.872305679320002,-24.627997589139998,-19.83674430848,-28.0344444275,-26.72794036864,-20.619865036,-29.34595031736,-25.139001083399997,-23.24151153564,-29.95470314026,-25.09381217956,-25.51233444212,-26.856563186660004,-25.999161910999998,-26.465420532219998,-26.812911224379995,-26.550927352880002,-26.4373691559,-26.33712387085
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,57.16701202393999,61.21745452882,58.243574523940005,63.51734390258,64.86266098022,60.682356262199995,63.78580169676,62.298763275140004,57.841532135,62.12383499146,59.40669555664,58.125527191159996,59.708526611340005,60.23409194946,58.90507736205999,58.895829009980005,59.029352569560004,59.357283782980005,59.5190849304
R.Thumb_P_s_y,204.0465301514,201.0149871826,201.35354614259998,203.3200134276,205.5926055908,202.69549255380002,203.57965087879998,202.89641113279998,199.60151367179998,200.7083618164,199.9631683352,198.5890045166,200.51049194339998,200.309503174,200.1736541748,200.3634674072,200.0740966798,199.81304931640003,200.3178863525
R.Thumb_P_s_z,-6.872305679320002,-24.627997589139998,-19.83674430848,-28.0344444275,-26.72794036864,-20.619865036,-29.34595031736,-25.139001083399997,-23.24151153564,-29.95470314026,-25.09381217956,-25.51233444212,-26.856563186660004,-25.999161910999998,-26.465420532219998,-26.812911224379995,-26.550927352880002,-26.4373691559,-26.33712387085
R.Thumb_P_e_x,38.40042152406,43.19504852298,41.8474334717,46.038674163820005,47.487117767339996,43.94572219848,46.173921966580004,45.041384124740006,40.524243164059996,44.55638122558,42.06670989992,40.224022674560004,41.82018127442,42.73808517456,41.3208053589,41.23474197388,41.26543426516,41.489876556400006,41.6243095398
R.Thumb_P_e_y,201.926913452,198.3804656982,199.2331634522,199.9221038818,201.00021972679997,200.4340942384,200.2495727538,199.7361816408,196.8106445314,197.3421051024,196.82109375,196.70495605460002,198.53782348640001,197.9044281006,197.8385620116,198.3249786378,198.36522827139999,198.271536255,198.6249084475
R.Thumb_P_e_z,18.642420578,17.845177841199998,23.3244781494,14.60346832274,15.837664985660002,22.402726745580004,13.25105171202,17.61929969786,19.519517707819997,12.65577583312,17.632687759379998,17.05770244598,15.715632820120002,16.71361083986,16.21496829986,15.8510023117,16.08470134734,16.16151924134,16.2445354462
R.Thumb_P_d_x,0.40602750182180003,0.3899265944958,0.35474126935,0.37816248536100006,0.3759312689304,0.3621080636978,0.3810445785522,0.373374724388,0.3746708989144,0.3800833940506,0.37516196966179993,0.387310796976,0.3870260953904,0.3785375952718,0.3804472684858,0.3821092188356,0.3843340337276,0.38657308220879993,0.3871651887895
R.Thumb_P_d_y,0.04585929811002,0.05699960365892,0.045875871181499994,0.07351600304238001,0.09935927838092,0.048926836997279996,0.07204842567448001,0.06837364062666,0.06038228347897999,0.07283117398626,0.06798084601759999,0.04076262563468001,0.04267997741698,0.052035377919680006,0.050521252304319995,0.04410404339434,0.03697248995304,0.03335164710878,0.03662868589165
R.Thumb_P_d_z,-0.5520278453826,-0.9189350247384,-0.9338213682172001,-0.9224992275238,-0.9209347844124001,-0.9308220028877999,-0.92161411047,-0.9251039147378,-0.9251629233362,-0.9219056844712,-0.9244158744812001,-0.921030688286,-0.9210774183272001,-0.9241188764574,-0.9234182476998001,-0.9230618000030001,-0.9224498152734,-0.9216549038886,-0.921282142401
R.Thumb_I_s_x,38.40042152406,43.19504852298,41.8474334717,46.038674163820005,47.487117767339996,43.94572219848,46.173921966580004,45.041384124740006,40.524243164059996,44.55638122558,42.06670989992,40.224022674560004,41.82018127442,42.73808517456,41.3208053589,41.23474197388,41.26543426516,41.489876556400006,41.6243095398
R.Thumb_I_s_y,201.926913452,198.3804656982,199.2331634522,199.9221038818,201.00021972679997,200.4340942384,200.2495727538,199.7361816408,196.8106445314,197.3421051024,196.82109375,196.70495605460002,198.53782348640001,197.9044281006,197.8385620116,198.3249786378,198.36522827139999,198.271536255,198.6249084475
R.Thumb_I_s_z,18.642420578,17.845177841199998,23.3244781494,14.60346832274,15.837664985660002,22.402726745580004,13.25105171202,17.61929969786,19.519517707819997,12.65577583312,17.632687759379998,17.05770244598,15.715632820120002,16.71361083986,16.21496829986,15.8510023117,16.08470134734,16.16151924134,16.2445354462
R.Thumb_I_e_x,28.313891220100004,32.43899230955999,32.413229751580005,35.667349243160004,37.007438659680005,34.14761810304,35.730823516840005,34.80822677612,30.62075805664,34.06000823972,31.8000427246,29.623186874399998,31.11648483276,32.18242874144,30.86695060728,30.6437145233,30.51317977904,30.62496032718,30.744950294499997
R.Thumb_I_e_y,195.77123413099997,191.47426147439998,192.5444610596,192.30755310039999,193.16159973139997,193.8015777586,192.5720550538,192.38267211899998,189.38027954080002,189.7575988772,189.6425354006,190.38331298859998,192.23130493160002,191.10234375,191.22994995119998,192.1582122804,192.5151306152,192.5432098388,192.80363464349998
R.Thumb_I_e_z,35.335291123396,46.70506896974,52.699410247820005,43.424749755840004,44.55646286012,51.67104339597999,42.035045623760006,46.5616279602,48.55935211184,41.444682312,46.60898437502,46.1143623352,44.738433837900004,45.67833175657999,45.26115341188,44.94485168458,45.184907531760004,45.244221496579996,45.30338668825
R.Thumb_I_d_x,0.319497311115,0.34070498943319993,0.2988344550134,0.32851834893199994,0.33195056915279997,0.3103612363336,0.330791836977,0.32414182424540006,0.3136992394924,0.3324793457986,0.3252032756806,0.3357882857326,0.33904645442939996,0.3343572020532,0.331132566929,0.3354775488376,0.340584552288,0.344153189659,0.344610676169
R.Thumb_I_d_y,0.1949850820006,0.21875845491899998,0.21186893880380003,0.2411957651378,0.24829331934479998,0.21008921563620003,0.243190294504,0.23292712867259996,0.2353615671398,0.24024409353719997,0.22738544344920003,0.200242102146,0.19976302087300002,0.21546038985239999,0.20933203101159997,0.1953362613916,0.1853055894374,0.1814484089614,0.184392571449
R.Thumb_I_d_z,-0.5287573695184,-0.9141555786131998,-0.9304698109627999,-0.9129325389862,-0.9096863627434001,-0.9270927190782,-0.9117514848708002,-0.9167668104172,-0.9198553681371999,-0.911907052994,-0.9178427934646001,-0.9203883528707999,-0.9193158507348,-0.9174761533738,-0.9200565934184001,-0.9215662598609999,-0.9217676758767999,-0.9212132573126001,-0.9204577207565
R.Thumb_D_s_x,28.313891220100004,32.43899230955999,32.413229751580005,35.667349243160004,37.007438659680005,34.14761810304,35.730823516840005,34.80822677612,30.62075805664,34.06000823972,31.8000427246,29.623186874399998,31.11648483276,32.18242874144,30.86695060728,30.6437145233,30.51317977904,30.62496032718,30.744950294499997
R.Thumb_D_s_y,195.77123413099997,191.47426147439998,192.5444610596,192.30755310039999,193.16159973139997,193.8015777586,192.5720550538,192.38267211899998,189.38027954080002,189.7575988772,189.6425354006,190.38331298859998,192.23130493160002,191.10234375,191.22994995119998,192.1582122804,192.5151306152,192.5432098388,192.80363464349998
R.Thumb_D_s_z,35.335291123396,46.70506896974,52.699410247820005,43.424749755840004,44.55646286012,51.67104339597999,42.035045623760006,46.5616279602,48.55935211184,41.444682312,46.60898437502,46.1143623352,44.738433837900004,45.67833175657999,45.26115341188,44.94485168458,45.184907531760004,45.244221496579996,45.30338668825
R.Thumb_D_e_x,24.7827352524,27.82206420898,28.920216751099996,31.2038295746,32.325917053219996,30.236812591539994,31.232136535659997,30.47147521974,27.075689697259996,29.48148727418,27.502428817739997,25.123872375479998,26.2504108429,27.350566864,26.424744796760002,25.9793685913,25.58184547424,25.548682403559997,25.669968605050002
R.Thumb_D_e_y,185.87321167000002,180.1561798098,181.27559814440002,180.6213317872,181.5667327882,182.68890991220002,180.80430603020002,180.81476135260002,177.4137054446,177.99002380380003,178.2572021486,179.6540679932,181.8570037842,180.0500152588,180.209487915,181.6308013916,182.32724304200002,182.4644073488,182.6648254395
R.Thumb_D_e_z,45.195201492340004,64.58909301758,70.87598114012,61.1126121521,62.24682769774,69.85837554932,59.664006042480004,64.35618591305999,66.27246170044,59.0535697937,64.53626480102,64.39452285768,63.13074493408,63.67902755738,63.38236236574001,63.30186614992,63.66379928588001,63.74388046264001,63.77058792115
R.Thumb_D_d_x,0.1629513829946,0.21305620968339997,0.1611911922694,0.20597690939899999,0.2160369783638,0.1804709643126,0.207599774003,0.2001269817352,0.1635933846236,0.21128385961020002,0.1983208954336,0.207628712058,0.2245534747842,0.2229747086762,0.20499333739259998,0.2152443885806,0.2275650382042,0.23425372838999997,0.23419393599049998
R.Thumb_D_d_y,0.4567615777254,0.5222926378248001,0.5200213670730001,0.5392810821533999,0.5350653529167999,0.5128135204316,0.5430433630943999,0.533821439743,0.5522185087204001,0.543035340309,0.5253960609438001,0.4951197206972,0.4787402331831999,0.5100290179252,0.5085584521294,0.48580576181440005,0.47013787627220005,0.46510397791880004,0.46787314117
R.Thumb_D_d_z,-0.4550028800964,-0.8252895116806,-0.8387896299362,-0.8162372946737999,-0.8163527369500001,-0.8392863035204001,-0.813519203663,-0.8211609601974,-0.8174024343490001,-0.8125929117202,-0.8272856354714,-0.8435698986054,-0.8487452864646,-0.8306735634803999,-0.8362348079682,-0.8471164941788001,-0.8527407526968,-0.8536991238596,-0.8522014021875
R.Index_M_s_x,43.15751342774,41.7022895813,38.68203964234,43.825354003899996,45.231407165499995,41.06123657226,44.11214370728,42.625472259540004,38.5034439087,42.415855407740004,39.876663208,38.700496673560004,40.14580307006,40.38060913084,39.34086074828,39.336642456060005,39.39520950318,39.677513885500005,39.85443878175
R.Index_M_s_y,202.99978027340003,193.94173889159998,193.54952087399997,196.5677978516,198.9473175048,195.2055847166,196.860910034,196.0184326172,191.702041626,194.15325927739997,192.73860168439998,190.9865905762,193.2741241458,193.89685668919998,192.90260925299998,193.0552734374,192.9715026856,192.8558258058,193.35136413549998
R.Index_M_s_z,-13.332256317140002,-31.732280349719996,-26.013749694800005,-34.96741485596,-33.9401008606,-26.989584350579996,-36.368799591060004,-31.983892822259996,-29.96416244508,-37.04576187134,-32.00616760252,-32.33783302308,-33.68693695068,-32.80699539184,-33.25425186156,-33.57683334348,-33.316539001479995,-33.22172088624,-33.1557407379
R.Index_M_e_x,8.407317066196,4.856083011628,4.213129854204,7.843099689484001,9.073717689514,6.261194801328,8.059678077697999,6.8881371498099995,3.163005781176,6.235897350314,4.0717095851880005,2.578819942474,4.08314242363,4.331324005126,3.2660698413839997,3.270538854598,3.255674505234,3.512227869036,3.66258656979
R.Index_M_e_y,199.0475646974,183.7848266602,184.01505737300002,185.4076477052,185.9644317626,185.1670532226,185.1592407228,184.8509277344,180.1922912598,182.27108154299998,181.13219604460002,180.86194763179998,183.0966613768,184.12745361339998,183.08676147460002,183.4051483156,183.61078186059999,183.47439575180002,183.750846863
R.Index_M_e_z,19.4352153778,24.641740036020003,31.962199401859998,21.76491394042,22.28466720582,30.70221710204,20.2237300873,24.91718101502,27.120463562019996,19.423592376720002,24.76841278076,24.52134399414,23.200929641720002,24.16053848266,23.689458847039997,23.40067939758,23.66267738342,23.737795257560002,23.7504320145
R.Index_M_d_x,0.5101320683953999,0.5409014105798,0.5060028076172001,0.528218638897,0.5307940483092001,0.5108637928964,0.5292493343351999,0.5246232390401999,0.518796801567,0.531120932102,0.5256158590314,0.5302653789522,0.5293990135191999,0.5292026877406001,0.529577088356,0.5294495821,0.5305275201795999,0.5309055447578,0.5312955677510001
R.Index_M_d_y,0.0580184400082,0.1491032272576,0.1399657011032,0.16383073627939998,0.19058846533299997,0.14736540019499997,0.1717802196742,0.16393870711300002,0.16896286308760003,0.1744300842286,0.17038176655780002,0.1486295223236,0.149404913187,0.14341461658479998,0.14409641623499997,0.1416636139154,0.1374151587486,0.1377191722392,0.140935368836
R.Index_M_d_z,-0.4810257315638,-0.8275692582132,-0.8510855793954001,-0.8328292369842,-0.8253783106802001,-0.8469142556192001,-0.8307769775389999,-0.8353064060209998,-0.8380009651184,-0.8289687871934,-0.8334494948387998,-0.8346914052961999,-0.8351125359535999,-0.8362820982934001,-0.8359323382377999,-0.8364285349846,-0.8364535331728,-0.8361643552782001,-0.83538132906
R.Index_P_s_x,8.407317066196,4.856083011628,4.213129854204,7.843099689484001,9.073717689514,6.261194801328,8.059678077697999,6.8881371498099995,3.163005781176,6.235897350314,4.0717095851880005,2.578819942474,4.08314242363,4.331324005126,3.2660698413839997,3.270538854598,3.255674505234,3.512227869036,3.66258656979
R.Index_P_s_y,199.0475646974,183.7848266602,184.01505737300002,185.4076477052,185.9644317626,185.1670532226,185.1592407228,184.8509277344,180.1922912598,182.27108154299998,181.13219604460002,180.86194763179998,183.0966613768,184.12745361339998,183.08676147460002,183.4051483156,183.61078186059999,183.47439575180002,183.750846863
R.Index_P_s_z,19.4352153778,24.641740036020003,31.962199401859998,21.76491394042,22.28466720582,30.70221710204,20.2237300873,24.91718101502,27.120463562019996,19.423592376720002,24.76841278076,24.52134399414,23.200929641720002,24.16053848266,23.689458847039997,23.40067939758,23.66267738342,23.737795257560002,23.7504320145
R.Index_P_e_x,-2.8111516952499995,-4.37832055092,-1.497133320571,1.2281070828426,0.732039064354474,0.04256542772060001,2.250759124756,-0.19774626493660005,-0.8061604082581999,0.25924351215380004,-2.193240261078,-2.0261850357060003,-1.6747401237460005,-3.895091533662,-4.2941212177259995,-3.708272647858,-3.81689224243,-3.5984566688519997,-3.5489851236300005
R.Index_P_e_y,191.95913085959998,175.40097351080004,177.7516235352,177.3819488526,177.3857696532,178.735055542,176.87001037579998,176.48318481459998,173.1302062988,173.2149566648,172.66705017119997,174.337612915,176.05277099580002,175.42348327639996,175.3390625002,176.34698486320002,176.6001739502,176.29982910139998,176.4418792725
R.Index_P_e_z,41.77257347106,62.3879814148,70.821484375,60.12895584106,60.210707855200006,69.45318145751999,58.67694854736,63.14392089841999,66.05924072268,57.68467407228,63.107588195800005,63.490901947020006,61.923497009260004,62.088001251239994,61.96501617432,61.92235717776,62.176004791260006,62.21385879516,62.182449340800005
