,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,35.1692691803,-9.552148342142,-67.0617881775,-86.13697509764,-81.13063201904001,-69.39696502686,-63.372451782220004,-64.19347229006,-64.89000244139999,-64.10559768677999,-61.61453399658001,-60.841597747799995,-61.78789978028,-63.07172698974,-63.9721946716
R.hand.palm_position_y,274.9788879394,257.322439575,235.3183502196,221.56879577619998,204.8435150146,194.4780517578,188.5975158692,182.7999694824,183.24226074220002,186.7769470216,188.46946105959998,187.94163513179998,187.55017395020002,188.2196228028,188.20503234900002
R.hand.palm_position_z,-110.7089488984,-150.33008728020002,-99.72738189712001,-37.51032066348001,21.283161735526,63.257339477559995,90.79017028809999,96.70068511963999,98.444845581,102.52222747800002,104.650128174,104.37825927759998,103.7734924314,103.79405670180002,103.91910553
R.pitch,1.6818451395360003,-3.597885515608,-97.01874154509999,-147.3230129696,-147.054846079,-143.3483783128,-147.21209616,-152.014424078,-155.4488262822,-158.03518399240002,-159.96047227399998,-160.56806678499998,-159.8375206712,-159.6561272374,-159.617738842
R.roll,-9.405388138434,-18.065079437199998,26.614219512579997,59.40454715426,64.87382051294,66.47287436728001,67.39327651964001,67.59393381940001,66.29218580879999,63.414162625,61.33250125866,61.25580916172,62.22300630664,62.43264667129999,62.5911712657
R.yaw,-25.3595979295,-47.05164446206,-97.88760172319999,-130.507827429,-141.85705566739998,-147.358155659,-153.30149128,-155.46729784580003,-156.4374661232,-157.5252885082,-158.4202072244,-158.8897554146,-159.0886641862,-159.0042293866,-158.897509046
R.Arm direction_x,-0.743536221981,-0.787116909027,-0.8994786620142001,-0.9690940141678,-0.9884717583658,-0.9949087023738,-0.9984363675118001,-0.9976675868034001,-0.9969047546387999,-0.9941168308257998,-0.9896326661107999,-0.9892117619512,-0.9910331726074,-0.9915972948071999,-0.9916872978210001
R.Arm direction_y,0.344006240368,0.2157472312452,0.12042207270847997,0.024568593315767998,-0.03906814977528,-0.02667729146778,-0.038878301531079996,-0.05587660297752001,-0.0203090987633794,0.03483189921827,0.07306513786316,0.0777802616358,0.07564423382279999,0.08317378312352,0.0863080471754
R.Arm direction_z,-0.5639657318596001,-0.5757266521455999,-0.41251236796380003,-0.24355413317660002,-0.1423688873648,-0.09651043415062001,-0.028512616828088,0.03721346370878,0.07407363578678,0.10082205832011999,0.12348870337,0.12406731396920001,0.1100753620266,0.09903325587496001,0.09543184190989999
R.wrist position_x,74.41871871948,45.956592178339996,-4.567222714414799,-36.27137031556,-40.5990234375,-34.44800796506,-32.90385208127999,-35.089341735839994,-36.39389801026,-36.619369506839995,-35.035046386720005,-34.64989013672,-35.6812843323,-36.81120758056001,-37.5771141052
R.wrist position_y,272.657196045,257.7985198974,248.2229125978,240.14111938460002,228.62454528799998,223.18550109840004,215.3182250976,205.52366943360002,202.5590759278,203.46746215820002,203.2057128904,202.099661255,202.3826782226,203.1193084718,203.07522583
R.wrist position_z,-55.417750167840005,-110.85545349114,-109.67008819568,-76.80698318479999,-24.791877460478002,15.708451175701999,39.3225883484,42.33136367798001,42.38309020998,45.17233352659999,46.35809020996,45.80131378172,45.4100830078,45.57376937866,45.761497497600004
R.elbow position_x,255.90372619619998,238.0789276124,214.9807769776,200.2685974122,200.670730591,208.392904663,210.79810485860003,208.42496643080003,206.934213257,206.0282592774,206.51807556160003,206.800491333,206.213671875,205.22144775420003,204.477508545
R.elbow position_y,188.6909118652,205.1381530762,218.8298553468,234.1443328858,238.16044006340002,229.6969909668,224.8077819824,219.16223144539998,207.516192627,194.9655609132,185.371710205,183.1147735596,183.9191619874,182.8179504398,182.00885009799998
R.elbow position_z,82.23704452508,29.66998806,-8.982577633854001,-17.359410572052003,9.9580358743594,39.265067291259996,46.28205108642,33.24816703796,24.302930068979997,20.56332321166,16.2165212631,15.518515777580001,18.54249153138,21.40137443542,22.468147277800004
R.Thumb_M_s_x,39.47550697328,14.813533020026,-22.1807316303128,-44.97279739378,-46.01085433962,-38.14926071166,-34.397531127940006,-35.5062110901,-35.77444915772,-34.407231903079996,-31.638204574579998,-31.067426300060003,-32.490185546839996,-33.80032958986,-34.682369232199996
R.Thumb_M_s_y,271.07273559559997,263.322772217,260.6580566408,254.48699035660002,241.2504211426,234.0581634522,227.0200561524,218.6799835206,216.73999633800003,217.9482818604,217.8645965576,216.93114318839997,217.307937622,218.1506378172,218.196334839
R.Thumb_M_s_z,-56.0076740265,-101.56049957273999,-89.76809387200001,-54.63514709474,-1.473828631635601,39.9809989929,63.093415832519995,65.4951675415,65.05448303224,67.43376922608,68.28443603516,67.52008972169999,67.14637908934,67.28683319091999,67.4760971069
R.Thumb_M_e_x,39.47550697328,14.813533020026,-22.1807316303128,-44.97279739378,-46.01085433962,-38.14926071166,-34.397531127940006,-35.5062110901,-35.77444915772,-34.407231903079996,-31.638204574579998,-31.067426300060003,-32.490185546839996,-33.80032958986,-34.682369232199996
R.Thumb_M_e_y,271.07273559559997,263.322772217,260.6580566408,254.48699035660002,241.2504211426,234.0581634522,227.0200561524,218.6799835206,216.73999633800003,217.9482818604,217.8645965576,216.93114318839997,217.307937622,218.1506378172,218.196334839
R.Thumb_M_e_z,-56.0076740265,-101.56049957273999,-89.76809387200001,-54.63514709474,-1.473828631635601,39.9809989929,63.093415832519995,65.4951675415,65.05448303224,67.43376922608,68.28443603516,67.52008972169999,67.14637908934,67.28683319091999,67.4760971069
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,39.47550697328,14.813533020026,-22.1807316303128,-44.97279739378,-46.01085433962,-38.14926071166,-34.397531127940006,-35.5062110901,-35.77444915772,-34.407231903079996,-31.638204574579998,-31.067426300060003,-32.490185546839996,-33.80032958986,-34.682369232199996
R.Thumb_P_s_y,271.07273559559997,263.322772217,260.6580566408,254.48699035660002,241.2504211426,234.0581634522,227.0200561524,218.6799835206,216.73999633800003,217.9482818604,217.8645965576,216.93114318839997,217.307937622,218.1506378172,218.196334839
R.Thumb_P_s_z,-56.0076740265,-101.56049957273999,-89.76809387200001,-54.63514709474,-1.473828631635601,39.9809989929,63.093415832519995,65.4951675415,65.05448303224,67.43376922608,68.28443603516,67.52008972169999,67.14637908934,67.28683319091999,67.4760971069
R.Thumb_P_e_x,4.2065528154398,-26.803427124019997,-54.14466857908,-62.14976654052,-52.52087860108001,-38.78007125852,-32.442084121719994,-33.2460838318,-33.506496429420004,-31.61215324402,-28.529569244380003,-27.976909637439995,-29.394733810439998,-30.71289825438,-31.623216629
R.Thumb_P_e_y,257.1977264404,248.86391296379998,242.37500610340004,238.40249023439998,223.95329589820003,214.2560455322,211.7963623046,207.9335601808,207.66847839359997,208.8875000002,209.1698883058,208.576940918,207.7483795166,207.61620788579998,207.34396362299998
R.Thumb_P_e_z,-79.433849143934,-109.2615402224,-66.72697982785999,-16.327320861812,39.54542465208,80.51573333740001,105.49333038315999,109.25225067139999,109.20043334980001,111.55223388659999,112.45455780019999,111.7580642698,111.1380401612,111.0572387696,111.170944214
R.Thumb_P_d_x,0.7815631508828,0.9222354054449999,0.7083235740662001,0.38064309954619996,0.14426271021354,0.013978816871542,-0.04333287551998,-0.050084621459239996,-0.05025803223252,-0.061939184367659994,-0.06888763308524,-0.06848611980678,-0.06859548091888001,-0.06841774433854,-0.0677910894156
R.Thumb_P_d_y,0.30747142583116,0.320409554243,0.40515395998939996,0.3564338982106,0.38330581188199997,0.4388166725636,0.33735837340339997,0.23814169168460003,0.2010256320236,0.20078770518320002,0.19267549812760001,0.18512985408319999,0.21184063851820004,0.23344388008119998,0.24048948288000002
R.Thumb_P_d_z,0.5191260993482001,0.17065571695569998,-0.5105930387974,-0.8489047050473999,-0.908990240097,-0.8982532739638,-0.9395857930184001,-0.9696608543395999,-0.9782781362531999,-0.9776689648628001,-0.9788137912752001,-0.9803173780442,-0.9748590469357999,-0.9699559926986,-0.968281626701
R.Thumb_I_s_x,4.2065528154398,-26.803427124019997,-54.14466857908,-62.14976654052,-52.52087860108001,-38.78007125852,-32.442084121719994,-33.2460838318,-33.506496429420004,-31.61215324402,-28.529569244380003,-27.976909637439995,-29.394733810439998,-30.71289825438,-31.623216629
R.Thumb_I_s_y,257.1977264404,248.86391296379998,242.37500610340004,238.40249023439998,223.95329589820003,214.2560455322,211.7963623046,207.9335601808,207.66847839359997,208.8875000002,209.1698883058,208.576940918,207.7483795166,207.61620788579998,207.34396362299998
R.Thumb_I_s_z,-79.433849143934,-109.2615402224,-66.72697982785999,-16.327320861812,39.54542465208,80.51573333740001,105.49333038315999,109.25225067139999,109.20043334980001,111.55223388659999,112.45455780019999,111.7580642698,111.1380401612,111.0572387696,111.170944214
R.Thumb_I_e_x,-15.827608108520002,-52.64244003294,-73.10662689208,-72.38803100586001,-56.03886108398001,-38.509601593039996,-30.56498146056,-31.34419136048,-31.79626617432,-29.89527816772,-26.89170417784,-26.426881790160003,-27.773809433000004,-29.06676483156,-29.9461479187
R.Thumb_I_e_y,245.81687011740001,236.37317504879996,224.6273895264,222.976901245,208.0020965576,196.54855651859998,195.9410644532,195.60007019039998,196.5309661864,197.4556518554,197.45682067859997,196.337887573,194.0754974364,193.53818969740001,193.559616089
R.Thumb_I_e_z,-97.24743766779999,-116.6627120972,-54.719500350960004,6.93186998368,64.40148620606,104.52098693834,130.6625457762,136.3350952146,136.8231170654,139.0534942628,139.84268188480002,138.91836853019998,137.6005279542,137.3074005126,137.574996948
R.Thumb_I_d_x,0.6715486228468001,0.8661283731460001,0.635608255863,0.3431884825228,0.11792341433473999,-0.009066192124743199,-0.06292082294822,-0.06375177428126,-0.05732722058892,-0.05754996910691999,-0.0549015305936,-0.051957213133579996,-0.054333677142860005,-0.055178682506080004,-0.056215632706900005
R.Thumb_I_d_y,0.381488341093,0.41869179010400004,0.5949033141137999,0.5170685529708,0.5346870839596001,0.593558204174,0.5314724683759999,0.413420778513,0.37333137393,0.3831976532936,0.39262412786499995,0.4102552831172,0.45831746459,0.4718976438046,0.462053716183
R.Thumb_I_d_z,0.5971146702768,0.24808862060298004,-0.40249287858618005,-0.7796522974968001,-0.8331796765328001,-0.8046603918077999,-0.8436766862867999,-0.9078217625617999,-0.9259172320366,-0.9218473315239999,-0.9180548310279999,-0.9104183077814,-0.8870273470878001,-0.8799100518227998,-0.885068416595
R.Thumb_D_s_x,-15.827608108520002,-52.64244003294,-73.10662689208,-72.38803100586001,-56.03886108398001,-38.509601593039996,-30.56498146056,-31.34419136048,-31.79626617432,-29.89527816772,-26.89170417784,-26.426881790160003,-27.773809433000004,-29.06676483156,-29.9461479187
R.Thumb_D_s_y,245.81687011740001,236.37317504879996,224.6273895264,222.976901245,208.0020965576,196.54855651859998,195.9410644532,195.60007019039998,196.5309661864,197.4556518554,197.45682067859997,196.337887573,194.0754974364,193.53818969740001,193.559616089
R.Thumb_D_s_z,-97.24743766779999,-116.6627120972,-54.719500350960004,6.93186998368,64.40148620606,104.52098693834,130.6625457762,136.3350952146,136.8231170654,139.0534942628,139.84268188480002,138.91836853019998,137.6005279542,137.3074005126,137.574996948
R.Thumb_D_e_x,-27.697784042360002,-67.91424331665999,-82.42396850586,-77.71323394774001,-57.41361312866,-37.45254440306,-28.74670333862,-29.68428192138,-30.47285079956,-28.950853347779997,-26.3498950958,-25.99645996092,-27.133952712999996,-28.37329025268,-29.2363300323
R.Thumb_D_e_y,237.2140747072,225.0806854248,207.7804382324,207.882876587,192.6460266112,179.5447906494,179.609643555,181.9762756348,183.869821167,184.2605865478,183.4413787842,181.8219482422,179.30367126480002,178.719799805,178.64596557599998
R.Thumb_D_e_z,-109.87453002933998,-124.01417846659999,-50.702883529660006,19.58731350899,77.75894317625999,115.88131561259999,142.84196777339997,151.5036987304,152.8626525878,154.67956237799999,154.75927429220002,153.3552246094,151.7677062988,151.423486328,151.589599609
R.Thumb_D_d_x,0.579667837545154,0.7457827210428001,0.4550027906892001,0.2600508302452,0.06713458541786199,-0.05162030160428001,-0.08879371881485999,-0.08105997145176,-0.06462764143944001,-0.046120013296599996,-0.02645868882536,-0.021019205823540003,-0.031246744468819997,-0.03386512100696,-0.0346632264555
R.Thumb_D_d_y,0.42010867595660006,0.5514570713044,0.8227035403251998,0.7371012210843999,0.7498978972435999,0.8303614497184,0.7975279212,0.6653040170672,0.618294119835,0.6443674445154001,0.6844296932217999,0.7088708996774,0.721366930008,0.7236409068108,0.728292822838
R.Thumb_D_d_z,0.6166311025619999,0.35900126099580004,-0.19614737853404002,-0.618015575409,-0.6522976756096,-0.5547699809072,-0.5947694063185999,-0.7407431840894,-0.7832743883131998,-0.7630829691884,-0.7284364700318,-0.7050089597702001,-0.6918395757676,-0.6893445849416,-0.684388756752
R.Index_M_s_x,44.67903976442,17.292076253888,-34.643865776072,-64.53541946412,-66.63802490236,-59.045729827879995,-55.456621551519994,-56.62739868162,-56.98870391848,-55.70127944946,-52.9301185608,-52.34274520872,-53.753936767599996,-55.066040039079994,-55.951534271199996
R.Index_M_s_y,287.33825073239996,274.9238281248,262.8036865234,252.17478332540003,237.876385498,230.1879364014,223.14310302719997,215.0766448974,213.86782836900002,216.30982055660002,217.132006836,216.28805847179996,216.26718139639996,217.019570923,217.00534057599998
R.Index_M_s_z,-68.69287185662002,-119.22695007320002,-105.54512176498,-62.928517913840004,-6.0862544059760015,37.269672012319994,62.49481887818,65.74941253664,65.92795562746,69.13121032714,70.5790893555,69.99546813965999,69.58704986574,69.67063293458,69.7993927002
R.Index_M_e_x,5.9000125885,-39.108067321780005,-91.65088043218,-102.58703460680002,-93.09799194334,-78.6060180664,-69.74038696288,-69.61035308839999,-69.29355468752001,-66.77311706543999,-62.98517227172001,-61.92998962402,-63.139121246340004,-64.54993209836,-65.5710296631
R.Index_M_e_y,281.17320556640004,268.8108581544,246.70552368160003,232.4151214598,213.47046203600001,200.33458251960002,195.74247131340002,192.239550781,194.16570434579998,198.4670928956,200.70376892079997,200.429724121,199.82515258799998,200.4455841064,200.44639587400002
R.Index_M_e_z,-121.36045150746,-152.32875976559998,-83.98190383906,-12.316234159466001,49.65987968444,93.37927093509998,121.3583740236,126.833050537,128.242126465,132.23531494140002,134.233984375,133.8694519042,133.34324951159996,133.3780731202,133.49058532700002
R.Index_M_d_x,0.5830740213391999,0.848021697998,0.8571465492248,0.5721368014811999,0.397846978903,0.29410472512239993,0.21476795077320002,0.19520920217020002,0.18501336872559998,0.1664740145204,0.1511858582496,0.14415196478380002,0.1411138266324,0.14259797036660002,0.144636884332
R.Index_M_d_y,0.0926964372396,0.09191344082361999,0.24204888939838,0.29710249900819996,0.3669627726078,0.4488692760468,0.4119906306266,0.343374145031,0.2962373375894,0.2682798087598,0.2470118254424,0.2384428679944,0.24721917808059998,0.24920327067379996,0.248977094889
R.Index_M_d_z,0.7918996453284001,0.497712445259,-0.3242204040288,-0.7609966278075999,-0.8381881594657999,-0.8436531066896,-0.8850611090659999,-0.9184418320654,-0.9369438767434002,-0.9488211512564,-0.9571027636528001,-0.9603969573976,-0.9586259484292,-0.9578927874566,-0.957648515701
R.Index_P_s_x,5.9000125885,-39.108067321780005,-91.65088043218,-102.58703460680002,-93.09799194334,-78.6060180664,-69.74038696288,-69.61035308839999,-69.29355468752001,-66.77311706543999,-62.98517227172001,-61.92998962402,-63.139121246340004,-64.54993209836,-65.5710296631
R.Index_P_s_y,281.17320556640004,268.8108581544,246.70552368160003,232.4151214598,213.47046203600001,200.33458251960002,195.74247131340002,192.239550781,194.16570434579998,198.4670928956,200.70376892079997,200.429724121,199.82515258799998,200.4455841064,200.44639587400002
R.Index_P_s_z,-121.36045150746,-152.32875976559998,-83.98190383906,-12.316234159466001,49.65987968444,93.37927093509998,121.3583740236,126.833050537,128.242126465,132.23531494140002,134.233984375,133.8694519042,133.34324951159996,133.3780731202,133.49058532700002
R.Index_P_e_x,-16.032926082606,-71.97484436036,-111.15148925780002,-113.3294082642,-98.81479644788001,-79.09762420654,-70.16002655028001,-70.39790649412,-71.10472106934,-68.79191894531999,-64.59878463743999,-63.874900054959994,-65.12749328614001,-66.4057220459,-67.1998062134
R.Index_P_e_y,274.85363159179997,256.4380676272,229.21350097639998,214.46350708,195.33190002420002,181.398880005,179.30758361800002,177.11098938,179.83735351579998,184.70153198260002,187.6671112062,188.143167114,187.65680541999998,188.2976470946,188.23458862299998
R.Index_P_e_z,-150.66428222667997,-162.4466278076,-59.30847740168,18.899155807494004,81.98159942622001,125.83114318839998,155.16115112320003,161.2314086914,162.9470916748,167.15617675779998,169.45318298360002,169.34229125980002,168.85458984359997,168.9035430908,169.005401611
R.Index_P_d_x,0.5834624409676,0.8743257761001999,0.5187573611736,0.28576983213420004,0.152079091221,0.013077762397002002,0.011163299065086,0.020950583834222,0.04818085357548,0.053704397380359994,0.04292549937962,0.05173873081804,0.052894899994120004,0.04936794042588,0.0433288961649
R.Index_P_d_y,0.16811399310826,0.3291423916816,0.4653247535228,0.47755086421959997,0.4825241029262,0.503729724884,0.43720272183399994,0.40245168805119996,0.3811644256114,0.3661930143832,0.3468026518822,0.3268484055994,0.3237037599088,0.3231608390806,0.324859857559
R.Index_P_d_z,0.7795437097547999,0.26915671378374,-0.656365275383,-0.8303953289986001,-0.8598260879517999,-0.8632884144783999,-0.8992252588272001,-0.9150689721106001,-0.923225426674,-0.9289687514306,-0.9369051098822,-0.9436525583270001,-0.9446767330168001,-0.9450527191161999,-0.944769084454
R.Index_I_s_x,-16.032926082606,-71.97484436036,-111.15148925780002,-113.3294082642,-98.81479644788001,-79.09762420654,-70.16002655028001,-70.39790649412,-71.10472106934,-68.79191894531999,-64.59878463743999,-63.874900054959994,-65.12749328614001,-66.4057220459,-67.1998062134
R.Index_I_s_y,274.85363159179997,256.4380676272,229.21350097639998,214.46350708,195.33190002420002,181.398880005,179.30758361800002,177.11098938,179.83735351579998,184.70153198260002,187.6671112062,188.143167114,187.65680541999998,188.2976470946,188.23458862299998
R.Index_I_s_z,-150.66428222667997,-162.4466278076,-59.30847740168,18.899155807494004,81.98159942622001,125.83114318839998,155.16115112320003,161.2314086914,162.9470916748,167.15617675779998,169.45318298360002,169.34229125980002,168.85458984359997,168.9035430908,169.005401611
R.Index_I_e_x,-27.380284500106,-83.01655502326,-111.53769226080001,-113.14664154060002,-94.48920135504,-69.84776916504,-62.3483947754,-64.54099884031999,-66.89281311033999,-65.1633102417,-61.312423706059995,-61.36071014404,-62.63074340822,-63.46546325682,-63.8669052124
R.Index_I_e_y,264.469100952,239.8478302002,216.4164489744,203.36048889159997,184.1812103272,170.13059387180002,168.8719970704,167.3576782226,170.4321777344,175.3737182616,178.69766845700002,179.7449920654,179.382876587,179.9254058838,179.760894775
R.Index_I_e_z,-163.79443054178,-158.7800781252,-42.90673303153382,36.88003807066,99.32876739507999,141.13697357159998,171.795928955,179.04037170399997,181.412164307,185.786230469,188.3174072268,188.5876037598,188.15625610339998,188.0998931886,188.09326171900003
R.Index_I_d_x,0.536556881666,0.5221041917799999,0.01826150007546,-0.008642071974464,-0.20453460067520002,-0.43737679123879997,-0.36937096714960005,-0.27694227993480003,-0.19915888011459998,-0.1715777754784,-0.15539466142640002,-0.11888275146499998,-0.11805811673399999,-0.13902931809400002,-0.157595306635
R.Index_I_d_y,0.4910298576578599,0.7844647049903999,0.6051051020622,0.5250031352043999,0.5272573351858,0.5328177332878,0.4934439718722,0.46118264794380004,0.44472107887279994,0.44106314182299994,0.4241176128386,0.3971053004266,0.39123041033739997,0.39587909579279995,0.40067628026
R.Index_I_d_z,0.6208555579184,-0.173371731233838,-0.7755519747734001,-0.8502210140228001,-0.8202561140058,-0.7237318634988,-0.7865711092949998,-0.8420919299126,-0.8731157422064,-0.8809170365332001,-0.8919896245000001,-0.910009098053,-0.9126738905908001,-0.9076940536499999,-0.9025642275810001
R.Index_D_s_x,-27.380284500106,-83.01655502326,-111.53769226080001,-113.14664154060002,-94.48920135504,-69.84776916504,-62.3483947754,-64.54099884031999,-66.89281311033999,-65.1633102417,-61.312423706059995,-61.36071014404,-62.63074340822,-63.46546325682,-63.8669052124
R.Index_D_s_y,264.469100952,239.8478302002,216.4164489744,203.36048889159997,184.1812103272,170.13059387180002,168.8719970704,167.3576782226,170.4321777344,175.3737182616,178.69766845700002,179.7449920654,179.382876587,179.9254058838,179.760894775
R.Index_D_s_z,-163.79443054178,-158.7800781252,-42.90673303153382,36.88003807066,99.32876739507999,141.13697357159998,171.795928955,179.04037170399997,181.412164307,185.786230469,188.3174072268,188.5876037598,188.15625610339998,188.0998931886,188.09326171900003
R.Index_D_e_x,-33.915165710459995,-83.29478607178001,-106.8213821412,-110.64221038820001,-87.77208251954,-59.462527465819996,-54.03279647826,-57.80194778442001,-61.363890838639996,-60.2108192444,-57.09193191530001,-58.17646713258,-59.371363830600004,-59.652441406239994,-59.652114868199995
R.Index_D_e_y,254.3183929442,227.7212707518,207.8708587646,195.4206542968,176.4805999752,162.9093383788,161.5565124512,160.25274658200001,163.37526855480002,168.201535034,171.7621215822,173.30948486340003,173.0293029784,173.4487976074,173.19703674299998
R.Index_D_e_z,-170.24079284656,-152.663279724,-32.0336165308594,49.2368724823,110.11034698491999,149.0992431642,181.771347046,190.3160308838,193.372329712,197.93170776380003,200.85920715320003,201.6988800048,201.2891052248,201.02173767080004,200.846206665
R.Index_D_d_x,0.4371314883231999,0.018611329793999976,-0.31548357307891994,-0.16752650737750002,-0.44932175874700003,-0.6946900844574,-0.5562471747398001,-0.45078881978999996,-0.3698408782482,-0.33128227591500004,-0.2823173046114,-0.2130005687474,-0.2180265694858,-0.2550607770682,-0.281935989857
R.Index_D_d_y,0.67900144159804,0.811170375347,0.5716319441794,0.531111705303,0.5151095271112001,0.4830445587638,0.48934754729280006,0.4752633333208,0.47205103635760004,0.479762041569,0.46393287777920006,0.43048431873320003,0.4250035345552,0.4332334935664,0.439069956541
R.Index_D_d_z,0.4312102958560599,-0.4091652497648,-0.7273249745370001,-0.8265738129617999,-0.7212018609045999,-0.5326125264168,-0.6672758698465999,-0.7542518138884,-0.8000398397446,-0.8124358892442001,-0.8389465689658,-0.8770402550698,-0.8784831404686001,-0.8643684387208002,-0.8530707359309999
R.Middle_M_s_x,53.30684967042,22.357788467417997,-35.55919275282,-67.74012680054,-70.24215240478,-62.84658050538,-59.75210723878,-61.171284484859996,-61.92675018312,-61.28368759158,-58.962892150879995,-58.42686538696,-59.672940826419996,-60.94120559692,-61.792709350600006
R.Middle_M_s_y,287.0440795898,270.9921386718,254.98621215820003,242.94620056140002,228.66672973640001,221.25589599619997,214.01274108880003,205.69343261720002,204.48185119599998,207.16294860859998,208.17835998540005,207.3315612792,207.2198608398,207.95202941879998,207.919036865
R.Middle_M_s_z,-75.65215663916,-128.12607269280002,-113.07877655048,-68.2408241272,-11.190584802612,31.8252670288,57.80457839964,61.854811859120005,62.5536628723,66.12660217284,67.87166748048,67.41303253174001,66.93800811768001,66.9929901123,67.11093139649999
R.Middle_M_e_x,23.787479400629998,-26.507570505140002,-88.93059997568,-104.719000244,-96.59571380614,-82.86805877687999,-75.22457733156001,-75.6273010254,-76.07157897948,-74.8082977295,-71.91277618408,-70.9820587158,-71.90004882812,-73.22387847902,-74.1737823486
R.Middle_M_e_y,279.8025146486,261.0777618408,233.1208953856,216.7835723878,198.23644104,185.98196716299998,180.8748962404,176.60673522940002,178.28202514640003,182.81908264159998,185.2583496094,184.9375823976,184.2307525636,184.82867126460002,184.79843139599998
R.Middle_M_e_z,-130.02936782833999,-165.3998931886,-98.01696090694001,-24.586661911024997,37.18628940584,80.11576232908,109.1601058958,115.9024612428,118.14950408940001,122.7147766114,125.18331604,125.0223846436,124.38317871099999,124.3724761962,124.47052764899999
R.Middle_M_d_x,0.46803243756280005,0.7747649192808,0.8462087392808,0.5863035798071998,0.4178382277488,0.3174424409866,0.24531750678999997,0.22920152843000002,0.22426760792740003,0.214433979988,0.20532164871699998,0.1990637809038,0.1938619703052,0.1947429537774,0.19630309939399998
R.Middle_M_d_y,0.11481570899480001,0.157193389535,0.3466766804456,0.4148109793664,0.48247513771040007,0.5592715024948,0.5254037141800001,0.46117237806320005,0.41540073752420004,0.3859743177892,0.3633989572526,0.355058658123,0.364494520426,0.3666230499744,0.36657941341399997
R.Middle_M_d_z,0.8621558904646001,0.5909799695016,-0.23880651518705998,-0.6921409249306001,-0.7670199513436,-0.7656504273416,-0.8142468214035998,-0.8569306612013999,-0.8814773559572,-0.8972108960151999,-0.90868165493,-0.9134017348290001,-0.9107986927034,-0.909757232666,-0.909441947937
R.Middle_P_s_x,23.787479400629998,-26.507570505140002,-88.93059997568,-104.719000244,-96.59571380614,-82.86805877687999,-75.22457733156001,-75.6273010254,-76.07157897948,-74.8082977295,-71.91277618408,-70.9820587158,-71.90004882812,-73.22387847902,-74.1737823486
R.Middle_P_s_y,279.8025146486,261.0777618408,233.1208953856,216.7835723878,198.23644104,185.98196716299998,180.8748962404,176.60673522940002,178.28202514640003,182.81908264159998,185.2583496094,184.9375823976,184.2307525636,184.82867126460002,184.79843139599998
R.Middle_P_s_z,-130.02936782833999,-165.3998931886,-98.01696090694001,-24.586661911024997,37.18628940584,80.11576232908,109.1601058958,115.9024612428,118.14950408940001,122.7147766114,125.18331604,125.0223846436,124.38317871099999,124.3724761962,124.47052764899999
R.Middle_P_e_x,4.022633457185999,-57.528657150259995,-80.88398742676,-78.09712829589999,-65.47786560059998,-48.32374649048,-39.53383331298,-39.243687438980004,-39.26010818482,-38.433342742920004,-35.98491134641999,-35.11693115234,-35.79343948362,-37.0302597046,-37.924030304
R.Middle_P_e_y,263.0173675538,237.15576477060003,213.13089904819998,202.38085632340002,184.28389282220002,172.42497863779997,167.5651489258,164.27570190440002,165.6189575196,168.1230163576,169.11599121080002,168.8097351074,168.69762268079998,169.5251983642,169.684906006
R.Middle_P_e_z,-160.80768432616,-168.98197021480001,-65.70582885740001,4.745719623554001,61.80001449584,100.14770355226001,127.2520599364,133.2986694336,134.365927124,138.174291992,140.2573883056,140.2603332518,139.6691986084,139.6849822998,139.839096069
R.Middle_P_d_x,0.4686487257482,0.7355480432510001,-0.19079505801199997,-0.6312372565269999,-0.7378423810004,-0.8190880656241999,-0.8462713241577999,-0.8627001285554,-0.8728451728819999,-0.8624947905542,-0.8518938183786,-0.8504062056539998,-0.8561320304869999,-0.8581950783728001,-0.8595260381700001
R.Middle_P_d_y,0.397996431589,0.5672199368476,0.47398732900619994,0.3415060758592,0.33083204031,0.3214528381824,0.315590429306,0.2923839390278,0.30025688409819995,0.3484617471696,0.3827551543712,0.3824110567568,0.3683095753194,0.362864112854,0.35836020111999994
