,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,40.96240844728,5.140716719628,-14.491270256043999,-21.418640136740002,-21.064451217640002,-21.40299606324,-22.3825702667,-22.321305847159998,-15.664201021204002,49.20993270872,84.86497344968001,44.65485725402,1.8482635870576,-7.057199668886,-13.9128616333,-16.06509647372,-18.119193267839997,-19.31784477232,-20.27455329894,-21.4747253418,-21.9188446045,-22.66392936706
R.hand.palm_position_y,217.87089233400002,210.149041748,204.603540039,200.8491455078,194.2802642822,191.99882507340004,192.25269165059998,195.26192626960002,226.31778869599998,245.31189880339997,246.046331787,227.17119751,198.7706695556,187.95993957540003,180.7291564942,178.01969299319998,177.27127685559998,178.43699951159996,180.2078460694,180.59844970720002,180.8153350832,181.8960235594
R.hand.palm_position_z,-64.344540596,-57.2680404663,8.204415702832,76.8598083496,112.08186950700001,118.00650482159999,120.05795745840001,105.09661560065999,-0.5440586209252019,-109.07834014896,-108.23320159939999,-88.27786636358,5.061216497432001,93.60827941906,113.7026367188,115.25338745100001,117.0163970948,118.40806732159999,119.9435195922,120.67143707279999,120.96386261,121.44869689919999
R.pitch,7.830681347459999,-11.360487549366002,-167.72269822020002,-176.37473390160002,-175.8779059356,-174.42354827440002,-171.6697361802,-166.881117818,-132.63510318977998,-3.3035546675619996,3.049295766102,-8.006823603922,-115.82616488198,-171.0079646082,-169.35559429640003,-165.5181153042,-166.3763449758,-168.1891181838,-167.18456673400001,-166.4562991714,-166.458968409,-166.36773893740002
R.roll,-31.432662408419997,-33.276559935092,40.0299660756,49.029023865,45.41270025348,45.0796383691,45.790967062460005,47.350871638040005,24.182736172720002,-19.938121210628,4.89609565895,-8.556136921274,34.81278287851,53.391424074659994,49.697590792519996,52.84550002526,54.97731137312,53.94606412852001,52.735889831200005,52.781206770839994,53.10516606204,53.17234780352
R.yaw,-31.68739226746,-71.40207100162,-111.10989461621998,-138.181867436,-148.88879833800002,-148.55234867960002,-147.50638442620001,-143.3204674276,-108.88598499666,-28.194764749328005,4.3843799507600005,-26.516533121401995,-104.26095239905999,-146.902467289,-149.06125242040002,-147.39054988080002,-148.9648593254,-150.2989619424,-150.2750672084,-149.99051059599998,-149.8509643654,-149.6220901876
R.Arm direction_x,-0.6282161235808,-0.6887780189514,-0.8385517120361999,-0.9169046878817999,-0.9207017540932,-0.9111864209174,-0.9158987402916001,-0.9090586185455999,-0.7963206052778,-0.6505853056908,-0.6812080264089999,-0.7408153176305999,-0.8590897440909998,-0.9289651870728,-0.9286593079568,-0.9295808315277998,-0.9370673060418,-0.9387715935708,-0.9366974949836001,-0.938738143444,-0.9375211119652,-0.936538875103
R.Arm direction_y,0.471993368864,0.4534686923026,0.36133649349220004,0.316127049923,0.35119323134440006,0.39603905081760005,0.391077888012,0.3965600907802,0.44683338403700007,0.4551260530952,0.385754418373,0.41613552570339996,0.36664580702759997,0.3078059613704,0.3264646708964,0.33455309271800004,0.3249072074892,0.325119584799,0.3343285739422,0.3282836854458,0.33027751445759995,0.3327972233296
R.Arm direction_z,-0.5971496462822,-0.5630075335503999,-0.40119405388839996,-0.24242634475240005,-0.1670389175416,-0.11299141347408001,-0.09018617421392001,-0.12220016568892,-0.39308987259859995,-0.606480896473,-0.6214748501778,-0.5250569820404001,-0.34725534319900003,-0.20469665527359998,-0.17600613236419999,-0.1543885290622,-0.1276345685126,-0.11385057866579999,-0.10400636047100001,-0.10486844182000002,-0.109398408234,-0.1101842701436
R.wrist position_x,82.79249572747999,68.25638275146,47.29682998657999,24.15830917358,15.11479530334,14.720599937440003,14.62071170808,18.33748989106,43.92436790466,88.63623199462,94.27195129392001,83.58016204834,61.54091110232,31.49796257018,22.39384498596,21.658379364,18.30668640136,15.85677833556,14.74121360778,13.78301124572,13.502925300620001,12.961833190919998
R.wrist position_y,205.61267089860002,198.336276245,198.33744506839997,196.52064819339998,191.17646484379998,189.78339233399998,192.5026367188,198.90565795899997,225.37159118659997,243.77748718259994,243.0900939942,230.5691802978,211.7942657472,188.65832824720002,183.49580688499998,183.6654998778,182.2118621826,181.98026428219998,184.7556793214,185.8704650878,185.9951263428,187.0894683838
R.wrist position_z,-14.540765190120002,-39.23936386108001,-14.358521604536,30.06698760986,58.090357971180005,63.644716644300004,66.07910156248,53.9763824463,-21.185315513602,-56.913309478740004,-41.22601318362,-35.895543670680006,-11.549993467339998,41.35700988768,59.9885383606,62.479470825220005,63.18440093994,63.65864486692,65.17826995850001,66.12023315428,66.51678466798,67.12035827636001
R.elbow position_x,235.134286499,236.3758117676,251.973562622,247.9597137452,239.84300537099998,237.126275635,238.1765838622,240.22380371079998,238.29317626920002,247.43344421380002,260.54367065419996,264.4010375978,271.230633545,258.24313659679996,249.064364624,248.5538238528,247.02945556640003,244.9955383302,243.3737243652,242.91360473639998,242.3364624024,241.55562438980002
R.elbow position_y,90.93632812491998,87.65199890135999,110.14113159180002,119.35921783440001,105.4559570311,93.11674804688002,97.04693298339998,102.1118392942,116.3068862916,132.68867492680002,148.9337585448,128.99731445339998,122.3020339964,113.5279403686,103.81112976079999,102.0065704344,102.9073348998,102.6238998414,103.15154876720001,105.74179992660001,105.37980346679998,105.8591201784
R.elbow position_z,130.787060547,98.18154754626,83.56636962889999,89.23928680420002,98.86182098388,91.22406921386,88.09206695556,83.80343933105999,74.76148376466,91.11873779292,110.465815735,92.26226196298,73.2093460083,91.32011108408,102.94875183099998,100.16318054194001,94.33790740968,91.44770507812,90.56451721191999,91.71690368652,93.21914215089998,94.0145324707
R.Thumb_M_s_x,53.292048645019996,49.50659484862,36.98313064576,24.0051235199,19.776052856439996,19.589584350579997,18.86288909914,20.22052497864,33.72622413636,56.24978790284,62.68767166138,49.53032684326,46.1341720581,32.8923877716,25.497783279420002,23.178819274899997,19.89515419006,18.38888816834,17.60086936948,16.47090911866,16.033885383620003,15.392086982719999
R.Thumb_M_s_y,216.96395568859998,223.2094665526,222.0907043458,215.83710632320003,207.827304077,206.44859313939997,208.8039672852,215.2758178712,243.61840515120002,250.66766662599997,235.9450103758,231.6163146972,225.79477233880002,207.13670043940002,199.9883728028,200.71102294899998,200.059967041,199.752432251,201.8624603272,202.74830322260001,203.05274047860001,204.20629272460002
R.Thumb_M_s_z,-12.204970550519999,-29.13201332092,1.4387298352843403,48.96323623656,76.96883392334,83.44212799072,86.74208068850001,75.67205734251999,-1.392986965180001,-57.6207107544,-58.38464202882,-36.17633628844,9.288072490695999,60.256992340059995,79.67017211914,83.1573287964,83.54095153808001,83.63581237792,85.56531677244,86.68658142090001,87.04440612792,87.69304656982
R.Thumb_M_e_x,53.292048645019996,49.50659484862,36.98313064576,24.0051235199,19.776052856439996,19.589584350579997,18.86288909914,20.22052497864,33.72622413636,56.24978790284,62.68767166138,49.53032684326,46.1341720581,32.8923877716,25.497783279420002,23.178819274899997,19.89515419006,18.38888816834,17.60086936948,16.47090911866,16.033885383620003,15.392086982719999
R.Thumb_M_e_y,216.96395568859998,223.2094665526,222.0907043458,215.83710632320003,207.827304077,206.44859313939997,208.8039672852,215.2758178712,243.61840515120002,250.66766662599997,235.9450103758,231.6163146972,225.79477233880002,207.13670043940002,199.9883728028,200.71102294899998,200.059967041,199.752432251,201.8624603272,202.74830322260001,203.05274047860001,204.20629272460002
R.Thumb_M_e_z,-12.204970550519999,-29.13201332092,1.4387298352843403,48.96323623656,76.96883392334,83.44212799072,86.74208068850001,75.67205734251999,-1.392986965180001,-57.6207107544,-58.38464202882,-36.17633628844,9.288072490695999,60.256992340059995,79.67017211914,83.1573287964,83.54095153808001,83.63581237792,85.56531677244,86.68658142090001,87.04440612792,87.69304656982
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,53.292048645019996,49.50659484862,36.98313064576,24.0051235199,19.776052856439996,19.589584350579997,18.86288909914,20.22052497864,33.72622413636,56.24978790284,62.68767166138,49.53032684326,46.1341720581,32.8923877716,25.497783279420002,23.178819274899997,19.89515419006,18.38888816834,17.60086936948,16.47090911866,16.033885383620003,15.392086982719999
R.Thumb_P_s_y,216.96395568859998,223.2094665526,222.0907043458,215.83710632320003,207.827304077,206.44859313939997,208.8039672852,215.2758178712,243.61840515120002,250.66766662599997,235.9450103758,231.6163146972,225.79477233880002,207.13670043940002,199.9883728028,200.71102294899998,200.059967041,199.752432251,201.8624603272,202.74830322260001,203.05274047860001,204.20629272460002
R.Thumb_P_s_z,-12.204970550519999,-29.13201332092,1.4387298352843403,48.96323623656,76.96883392334,83.44212799072,86.74208068850001,75.67205734251999,-1.392986965180001,-57.6207107544,-58.38464202882,-36.17633628844,9.288072490695999,60.256992340059995,79.67017211914,83.1573287964,83.54095153808001,83.63581237792,85.56531677244,86.68658142090001,87.04440612792,87.69304656982
R.Thumb_P_e_x,14.783093643184,5.597918272016,5.723530483246,9.81821260452,13.1995437622,12.99802608492,11.319195747399998,9.772397613536,4.116127300262001,18.912687969192,46.37751770018,19.460112190240004,16.876847457868003,25.50053749086,19.847257232660002,16.49363365174,14.2562318802,13.588086700439998,12.838032341000002,11.46910934448,10.9278343201,10.136109161384
R.Thumb_P_e_y,214.3409362794,220.8423797608,216.88011779779998,208.4751678464,201.33629150379997,199.46265869139998,199.2830169678,202.7277679444,235.6627227784,241.34620056159997,216.06806335419998,211.7401367186,208.255947876,201.1703338622,191.554925537,190.99868469220002,190.8198333738,190.70755615220003,191.64453430179998,191.7066314694,192.1407653808,193.37637023919999
R.Thumb_P_e_z,-32.37432670592,-25.850787353502,32.36967048642801,91.01146240236,121.12614746080001,127.52473907480001,130.1943969726,117.690383911,28.4980473279958,-76.21872558594,-95.36998443606001,-60.910110092180005,34.025928115838,104.25026855451999,123.6247329712,126.71294555660002,127.3479385376,127.58423767100001,129.25859985339997,130.154144287,130.53257141080002,131.18380432099997
R.Thumb_P_d_x,0.8575645685194001,0.9730201005935999,0.6927154421806,0.3143831789491999,0.1457360059022,0.14606950581060002,0.16716888546960001,0.23153141438959998,0.6561623096468,0.8273933529854001,0.3614344239236,0.6663585662842,0.6483449041844,0.1638040483,0.1252161458134,0.14814429581160002,0.124959011376,0.1063861817124,0.10554487258199999,0.110840305686,0.11315053254360001,0.11647293418639999
R.Thumb_P_d_y,0.060267607099338,0.052454846352359995,0.11546704769154,0.16314119100559998,0.1438413947822,0.1548089176416,0.21098506748700002,0.278065878153,0.176298607886,0.20656448900705998,0.44047485589979996,0.4404578328134,0.3886619031428,0.13221520185474,0.18688592314719998,0.2152262568472,0.2047621697188,0.20043524801719997,0.2264301061632,0.2446843773126,0.241810309887,0.23999204337600002
R.Thumb_P_d_z,0.4484193980694,-0.07271225005384001,-0.6854323267936,-0.9317923307415998,-0.9785298466682001,-0.9768745183945999,-0.9629070401190001,-0.9311297893521999,-0.6623878836632,0.41213358864182004,0.819598376751,0.5481025815008,-0.54819305390134,-0.9748948216436,-0.9740368723868,-0.965196251869,-0.9707666635516,-0.9739009380341999,-0.9682468652726,-0.9632448434828002,-0.9637014746667999,-0.9637590408323999
R.Thumb_I_s_x,14.783093643184,5.597918272016,5.723530483246,9.81821260452,13.1995437622,12.99802608492,11.319195747399998,9.772397613536,4.116127300262001,18.912687969192,46.37751770018,19.460112190240004,16.876847457868003,25.50053749086,19.847257232660002,16.49363365174,14.2562318802,13.588086700439998,12.838032341000002,11.46910934448,10.9278343201,10.136109161384
R.Thumb_I_s_y,214.3409362794,220.8423797608,216.88011779779998,208.4751678464,201.33629150379997,199.46265869139998,199.2830169678,202.7277679444,235.6627227784,241.34620056159997,216.06806335419998,211.7401367186,208.255947876,201.1703338622,191.554925537,190.99868469220002,190.8198333738,190.70755615220003,191.64453430179998,191.7066314694,192.1407653808,193.37637023919999
R.Thumb_I_s_z,-32.37432670592,-25.850787353502,32.36967048642801,91.01146240236,121.12614746080001,127.52473907480001,130.1943969726,117.690383911,28.4980473279958,-76.21872558594,-95.36998443606001,-60.910110092180005,34.025928115838,104.25026855451999,123.6247329712,126.71294555660002,127.3479385376,127.58423767100001,129.25859985339997,130.154144287,130.53257141080002,131.18380432099997
R.Thumb_I_e_x,-7.917643547056,-20.32118148804,-13.73723840712,-0.34937276691309965,7.211348628998,6.360714817046,4.05477976799,1.4963432312029998,-15.469529342642,-2.6210008621139993,37.0719017029,4.486734342567999,0.7320333480900001,19.77166252138,14.613532257060001,10.9799100876,9.52376747132,9.044075775144,8.184568214416,6.767698574066,6.201750850678,5.329824256894
R.Thumb_I_e_y,206.4597076418,207.34854125980002,205.38464965819998,197.03586120580002,191.90007934580004,187.51760253880002,184.70367736839998,187.1605041504,224.6109771728,230.280807495,202.4356536866,195.1020965574,189.41722106920002,191.4428527832,179.19751892099998,176.54287414540002,175.9256286622,175.6027557374,175.9989990232,175.85970459,176.2340850828,177.421673584
R.Thumb_I_e_z,-47.97151412966001,-25.015199828162004,51.19685935974,116.47800445578,148.77498474119997,154.0206451414,155.17627258299999,141.7383880614,45.87959728238,-91.16863250726,-120.1756896972,-79.7104888917,46.242848777794,131.8016067502,150.24163818359997,152.21920166,152.75890808100002,152.90558166500003,154.22938537599998,154.9888305664,155.3241729736,155.92925415040003
R.Thumb_I_d_x,0.7684827208520001,0.8688128232956001,0.6523284673691999,0.3408193290234,0.2007253676654,0.22248387932780003,0.24350451827060002,0.2774148523806,0.6565147638322,0.7218131542208001,0.3119258999822,0.5019103467468,0.5411769986154,0.1920329213142,0.17543540000920002,0.18482100367539997,0.15863305926300003,0.15231607556340002,0.15598496794699998,0.1575921654702,0.158419188857,0.1611075252296
R.Thumb_I_d_y,0.26764413714400004,0.4523158490658,0.3853301644326,0.3834476590158,0.31630351543420004,0.4004004478452,0.48870207071300004,0.5218175053595999,0.37045652270339996,0.3709139704704,0.4569607913494,0.5577101171018,0.6314774215221999,0.32606691718099995,0.4142224848272,0.484561365843,0.499256426096,0.5063156723975999,0.5244411945344,0.5311919450757999,0.5331948518752,0.5348042726518
R.Thumb_I_d_z,0.5249693751336,-0.028009039908819998,-0.6310907661913999,-0.853643143177,-0.9267939567564,-0.8881475687026,-0.8373969197272,-0.8060934543610001,-0.5826327115296,0.5011235877872,0.8314916491508001,0.6301920950414,-0.4095133572818,-0.9235258102416,-0.8922034263609999,-0.8549742817880001,-0.8517802715302001,-0.8487760782242001,-0.8370252847672,-0.8324633121492001,-0.8310190439224,-0.8294718861579999
R.Thumb_D_s_x,-7.917643547056,-20.32118148804,-13.73723840712,-0.34937276691309965,7.211348628998,6.360714817046,4.05477976799,1.4963432312029998,-15.469529342642,-2.6210008621139993,37.0719017029,4.486734342567999,0.7320333480900001,19.77166252138,14.613532257060001,10.9799100876,9.52376747132,9.044075775144,8.184568214416,6.767698574066,6.201750850678,5.329824256894
R.Thumb_D_s_y,206.4597076418,207.34854125980002,205.38464965819998,197.03586120580002,191.90007934580004,187.51760253880002,184.70367736839998,187.1605041504,224.6109771728,230.280807495,202.4356536866,195.1020965574,189.41722106920002,191.4428527832,179.19751892099998,176.54287414540002,175.9256286622,175.6027557374,175.9989990232,175.85970459,176.2340850828,177.421673584
R.Thumb_D_s_z,-47.97151412966001,-25.015199828162004,51.19685935974,116.47800445578,148.77498474119997,154.0206451414,155.17627258299999,141.7383880614,45.87959728238,-91.16863250726,-120.1756896972,-79.7104888917,46.242848777794,131.8016067502,150.24163818359997,152.21920166,152.75890808100002,152.90558166500003,154.22938537599998,154.9888305664,155.3241729736,155.92925415040003
