,0,1,2,3,4,5,6
L.Thumb_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,61.6117477417,60.22245864868,59.330687713639996,59.10201950072,59.178092956520004,59.29560852054,59.47289657595
R.hand.palm_position_y,323.41572875980006,327.19866943339997,326.40963745119996,326.24489135719995,326.2148010254,325.4816223144,325.4789733885
R.hand.palm_position_z,2.3464397192092,-6.241900825498,-8.387473106383998,-8.896797752382,-9.062439918516,-9.257662773132001,-9.046854019165
R.pitch,33.79615582474,36.620685307820004,38.267181656679995,37.49903398498,37.44919409398,36.7775931964,36.9174375647
R.roll,-61.57045514836,-71.43972515194,-71.98080454807999,-71.68688238012001,-71.39729191820001,-71.3017621593,-71.1371996776
R.yaw,-41.80666461456,-44.03250478728,-42.955418776559995,-42.99772770084,-43.03628890028,-42.97084475898001,-43.02694793345
R.Arm direction_x,0.3082289338112,0.5524307608604,0.5689484000208,0.5092969238758001,0.6451151013376,0.6813804149628001,0.6699967086315
R.Arm direction_y,0.7337812423708,0.7891381025314,0.8006444454192,0.8566281318664,0.7548348069190001,0.7298340916632001,0.7389504909515001
R.Arm direction_z,-0.37607228159899997,-0.2673317462206001,-0.18226895928359998,0.013876838237121995,0.10995057523269999,0.05454119369388,0.07108928635720001
R.wrist position_x,96.54910430918,92.99613647462,90.53022003174,91.41272583008,89.73656463621998,89.52494049072,89.8786201477
R.wrist position_y,284.6430480958,283.94170532239997,281.2028381348,280.3953613282,280.1606384276,280.23395385760006,280.042312622
R.wrist position_z,41.649794006339995,29.869438934319998,26.685144805899995,24.218503952040003,23.505049896259997,24.43144950868,24.307606697049998
R.elbow position_x,21.988394546499993,-40.637094116220005,-47.09863357542,-31.78641242982,-66.31704864502,-75.30126495362,-72.19386291505
R.elbow position_y,107.14105834962,93.0488708496,87.52661285402,73.17666015628,97.56578826911999,103.6867904662,101.2898750305
R.elbow position_z,132.621836853,94.53709869389999,70.77608184814,20.861690425856,-3.0920395374259995,11.237912559492,7.111079216
R.Thumb_M_s_x,86.57974243164,89.04097747802,87.00629272462001,86.87063598633999,86.90541992185999,87.05084838868001,87.2082252502
R.Thumb_M_s_y,312.1142211916,317.17379150380003,314.63090820340005,315.0850830078,315.0589843748,314.8512573244,314.722061157
R.Thumb_M_s_z,48.46322402956,39.56844177246,37.718934631340005,37.307671356179995,37.1680137634,37.07952804568,37.27327156065
R.Thumb_M_e_x,86.57974243164,89.04097747802,87.00629272462001,86.87063598633999,86.90541992185999,87.05084838868001,87.2082252502
R.Thumb_M_e_y,312.1142211916,317.17379150380003,314.63090820340005,315.0850830078,315.0589843748,314.8512573244,314.722061157
R.Thumb_M_e_z,48.46322402956,39.56844177246,37.718934631340005,37.307671356179995,37.1680137634,37.07952804568,37.27327156065
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,86.57974243164,89.04097747802,87.00629272462001,86.87063598633999,86.90541992185999,87.05084838868001,87.2082252502
R.Thumb_P_s_y,312.1142211916,317.17379150380003,314.63090820340005,315.0850830078,315.0589843748,314.8512573244,314.722061157
R.Thumb_P_s_z,48.46322402956,39.56844177246,37.718934631340005,37.307671356179995,37.1680137634,37.07952804568,37.27327156065
R.Thumb_P_e_x,59.96597747802,53.8600906372,49.91961669922,50.03268890378,50.38981552126,50.63029785158,50.91153144835
R.Thumb_P_e_y,341.309387207,343.3553894041999,338.923956299,339.8292419434,340.1706542966,340.0814086914,340.115005493
R.Thumb_P_e_z,46.815100097679995,48.09608459474,43.57871551512,42.85390777586,43.17628173828,43.16940917968,43.425739288299994
R.Thumb_P_d_x,0.5950859725474,0.7866476297378,0.8292613625528,0.8236995697021999,0.816492009163,0.8143666028976,0.8115971386434999
R.Thumb_P_d_y,-0.65280630588526,-0.5854227542878,-0.5431946992873999,-0.5532814621926,-0.5614990830422,-0.5641483187674,-0.567788362503
R.Thumb_P_d_z,0.036852198839239986,-0.19067882001380002,-0.1310252174736,-0.12401431053859999,-0.1343453854322,-0.1361702561376,-0.137569695711
R.Thumb_I_s_x,59.96597747802,53.8600906372,49.91961669922,50.03268890378,50.38981552126,50.63029785158,50.91153144835
R.Thumb_I_s_y,341.309387207,343.3553894041999,338.923956299,339.8292419434,340.1706542966,340.0814086914,340.115005493
R.Thumb_I_s_z,46.815100097679995,48.09608459474,43.57871551512,42.85390777586,43.17628173828,43.16940917968,43.425739288299994
R.Thumb_I_e_x,37.5187362671,25.141844940200002,21.964046478260002,22.08165626526,22.169029998779997,22.22262001038,22.422595024099998
R.Thumb_I_e_y,355.4207580566,355.10607299799995,352.4066467286,353.3646362306,353.1599548339999,352.67363891599996,352.536026001
R.Thumb_I_e_z,41.20551986694,50.00231933594001,45.37039718628,44.31220397952,44.4135620117,44.205865478519996,44.30393218995
R.Thumb_I_d_x,0.72197714448,0.92367310524,0.8991429209709999,0.8989969968795999,0.9076732277869999,0.9136842608451999,0.9162976443765
R.Thumb_I_d_y,-0.4538681328296,-0.37794058322900004,-0.43364759087579996,-0.43534273505220006,-0.41777859926219996,-0.40500749349599996,-0.399500772357
R.Thumb_I_d_z,0.1804225231287922,-0.0613107703626,-0.05762636587023999,-0.0469035945833,-0.0397950001061,-0.03333583995698,-0.02824556455015
R.Thumb_D_s_x,37.5187362671,25.141844940200002,21.964046478260002,22.08165626526,22.169029998779997,22.22262001038,22.422595024099998
R.Thumb_D_s_y,355.4207580566,355.10607299799995,352.4066467286,353.3646362306,353.1599548339999,352.67363891599996,352.536026001
R.Thumb_D_s_z,41.20551986694,50.00231933594001,45.37039718628,44.31220397952,44.4135620117,44.205865478519996,44.30393218995
R.Thumb_D_e_x,20.506261253379996,4.06743571758,1.4661851644519999,1.4533417701719997,1.433390617372,1.3952080488219998,1.556620001795
R.Thumb_D_e_y,356.6108459474,356.4833862304,358.2756530762,358.6445983886,357.9417907716,356.94395141620004,356.52101135249995
R.Thumb_D_e_z,33.603609752666,47.59918060300001,44.501570892320004,42.916497802740004,42.79530105594,42.365722656239996,42.257505416849995
R.Thumb_D_d_x,0.7971564784646,0.9874872803688,0.9604717612266,0.9665845394135999,0.9716133713721999,0.9759136199953999,0.9777207672595001
R.Thumb_D_d_y,-0.05576415508982,-0.06453701090069999,-0.27500502169139995,-0.2474041134118,-0.22406328916560003,-0.20009476542479998,-0.1867251694205
R.Thumb_D_d_z,0.3562040179968,0.11260429173711999,0.04071073904632,0.0653988465667,0.07582712620496,0.08622388839722,0.09588978812099999
R.Index_M_s_x,93.49157409668001,96.18774108884,94.613571167,94.45315093996,94.51106414793999,94.65270233156,94.8197364807
R.Index_M_s_y,317.8387023926,320.22007446279997,318.01730346680006,318.3989379884,318.448815918,318.14315185559997,318.086456299
R.Index_M_s_z,31.007613372799995,19.805134964,18.182481765720002,17.749085998540004,17.63141822814,17.5247215271,17.734557151799997
R.Index_M_e_x,47.794221496560006,50.20898666382,50.013674926780006,49.4905609131,49.451261138899994,49.37888031005999,49.528547286999995
R.Index_M_e_y,350.2722106932,357.142706299,356.63928833,356.3595458986,356.2979248046,355.47819213860004,355.4764556885
R.Index_M_e_z,-1.9250589370699998,-9.621480369552,-11.206019210800001,-11.94623908998,-12.060013961800001,-12.48958187104,-12.185669899
R.Index_M_d_x,0.6932977557182,0.6975670695306,0.6766476869582,0.6821502804755999,0.6836252093313999,0.6868721365928,0.687135636806
R.Index_M_d_y,-0.49206522703179995,-0.5601720333097999,-0.5859537482262,-0.5759196519852,-0.5742280840874001,-0.5664288520812,-0.567262649536
R.Index_M_d_z,0.499638301134,0.44644614458099996,0.44586787819859997,0.45052284598360004,0.4504638195038,0.45536223649979995,0.453934937716
R.Index_P_s_x,47.794221496560006,50.20898666382,50.013674926780006,49.4905609131,49.451261138899994,49.37888031005999,49.528547286999995
R.Index_P_s_y,350.2722106932,357.142706299,356.63928833,356.3595458986,356.2979248046,355.47819213860004,355.4764556885
R.Index_P_s_z,-1.9250589370699998,-9.621480369552,-11.206019210800001,-11.94623908998,-12.060013961800001,-12.48958187104,-12.185669899
R.Index_P_e_x,28.478988647460007,33.730317688,33.6117225647,32.75015106202,32.419876098639996,32.125915908820005,32.3716068268
R.Index_P_e_y,369.48995971679994,381.2955688478,381.71180419899997,380.9117614746,380.8364807128,379.65840454100004,379.73739623999995
R.Index_P_e_z,-27.70385818482,-35.6775405884,-36.44705810548,-37.47485961914,-37.409884643560005,-38.032864379900005,-37.717420578
R.Index_P_d_x,0.49302634000779993,0.4206222832202,0.41866413354880005,0.42730334997180003,0.43473056554799994,0.44038646817219995,0.4379354417325
R.Index_P_d_y,-0.49053802490236,-0.6165080666542,-0.639982545376,-0.626701748371,-0.62635307312,-0.6172062873842,-0.6192669272425
R.Index_P_d_z,0.6580105423928,0.6650876760482001,0.6442841291428,0.6516247391700001,0.6470620870592,0.6519990205766,0.6517047286035
R.Index_I_s_x,28.478988647460007,33.730317688,33.6117225647,32.75015106202,32.419876098639996,32.125915908820005,32.3716068268
R.Index_I_s_y,369.48995971679994,381.2955688478,381.71180419899997,380.9117614746,380.8364807128,379.65840454100004,379.73739623999995
R.Index_I_s_z,-27.70385818482,-35.6775405884,-36.44705810548,-37.47485961914,-37.409884643560005,-38.032864379900005,-37.717420578
R.Index_I_e_x,11.69672503472,16.3347902298,17.460549926760002,16.17309417726,15.527902412400001,14.851154327379998,15.09697151185
R.Index_I_e_y,376.40849609379995,391.7952453612,393.39237060540006,392.08732299800005,391.80146484380003,390.2043273924,390.29512023899997
R.Index_I_e_z,-36.74689025878,-44.15334243774,-45.85316848754,-46.749963378900006,-46.36596450806,-46.75857620238,-46.4301776886
R.Index_I_d_x,0.7614222049712,0.7892462015152001,0.7327889561654001,0.7521115064624,0.7663995742798001,0.7837668776511999,0.7837613523005
R.Index_I_d_y,-0.3138985633852,-0.4763770401478,-0.5299547076224,-0.5070422530173999,-0.49748828411100005,-0.478475189209,-0.479010760784
R.Index_I_d_z,0.41028821468359994,0.38455256223680007,0.426761198044,0.42081728577620003,0.40634303092940005,0.395891070366,0.39530341327199997
R.Index_D_s_x,11.69672503472,16.3347902298,17.460549926760002,16.17309417726,15.527902412400001,14.851154327379998,15.09697151185
R.Index_D_s_y,376.40849609379995,391.7952453612,393.39237060540006,392.08732299800005,391.80146484380003,390.2043273924,390.29512023899997
R.Index_D_s_z,-36.74689025878,-44.15334243774,-45.85316848754,-46.749963378900006,-46.36596450806,-46.75857620238,-46.4301776886
R.Index_D_e_x,-2.3587668716826,1.06507465094308,2.5728659152980002,1.127098047733,0.3677971631288,-0.44272093549384,-0.21839161962249998
R.Index_D_e_y,376.8327331542,394.4018310548,397.83446044920004,396.03010253900004,395.3643127442,393.16676635719995,393.1439666745
R.Index_D_e_z,-36.8625465393,-43.17895965576,-47.01220932006,-47.61408615112,-46.80490341189999,-46.62333221434,-46.176448822
R.Index_D_d_x,0.9021412134169999,0.98007529974,0.9555550098419999,0.9657161593436001,0.9730402469634001,0.9816260337830001,0.983005285263
R.Index_D_d_y,-0.027229283750199996,-0.16730175763364002,-0.2851122617722,-0.2530643999576,-0.22867877781399998,-0.1901419490578,-0.18285109847800002
R.Index_D_d_z,0.007423371076800009,-0.06254003494973999,0.07439217939974,0.055463083833460006,0.02817297130824,-0.008680534549054,-0.0162853994407
R.Middle_M_s_x,93.83071289064,94.69072418214,93.12639617922,93.03963317872,93.14185333254,93.33728790286001,93.51691436765
R.Middle_M_s_y,311.8126464844,312.8586486816,310.89246826159996,311.197784424,311.2611633298,310.88515014660004,310.8544311525
R.Middle_M_s_z,23.287300109860002,11.72738285064,9.892434883113998,9.512266540526001,9.375273895266002,9.321591186522,9.506468296049999
R.Middle_M_e_x,50.69992904664,49.7300086975,49.434447479240006,49.071105194080005,49.117696380619996,49.157836151139996,49.331058502199994
R.Middle_M_e_y,336.758416748,341.0916259764,340.8952453614,340.5206176758,340.48506469739993,339.5743347168,339.611740112
R.Middle_M_e_z,-12.849322700532,-21.247860717800002,-23.24284782408,-23.86456565856,-24.0158302307,-24.32659759522,-24.075633048999997
