,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,36.664145660420004,13.597919368726,4.8407861709599995,20.958110809319997,36.84717254638,29.63942947388,8.070509290694,8.855403709422001,25.94559974672,22.002998542759997,4.803189110756,2.598565816878,4.38207206726,2.920989751816,0.5471757508808199,-1.51734888554
R.hand.palm_position_y,235.7418518068,242.4153045652,241.9564361574,245.8194915772,250.5433563232,246.71686401360003,239.1972930906,241.69962463360002,249.8403381348,250.02294006339997,245.14290161139996,244.41221923820004,244.68466491680002,244.4202514648,243.7886505128,243.51206207299998
R.hand.palm_position_z,-4.599941568072801,5.212370419504,10.219885253912,7.917835617064,7.2035537719719995,15.262165832526,27.408720016479997,29.94784049986,25.36583976744,24.277221679679997,27.06873168944,25.416986465439997,23.905496597299997,23.126158142100003,23.32736320496,23.7999305725
R.pitch,25.388253390852004,32.413429431859996,34.50430882162,32.6920806627,29.790760386399995,30.127239414519998,32.679137454060005,34.633616598459994,32.68583308858,31.983557811060003,34.471928260400006,35.24671829116001,34.51740775857999,34.05326088203999,35.21094039386001,35.44977845155
R.roll,-14.5265449364762,-19.44112180686,-19.628665826259997,-20.06544447598,-19.210519591360004,-18.119101111520003,-19.500126445720003,-20.248692989400002,-19.75143096484,-18.96152914038,-19.95730550468,-19.661824004559996,-19.36005907176,-19.38734226272,-19.53089815584,-19.496622387899997
R.yaw,-21.81082625574,-26.504124887339998,-27.503980240680004,-23.86274761202,-20.442463750880002,-21.59077736564,-28.055685362220004,-28.65714465588,-24.25411813906,-23.54281984,-27.71909910018,-27.89902848312,-27.20381391372,-27.651434464319998,-27.766137589,-28.135336467949998
R.Arm direction_x,-0.5461845517158,-0.6009086251257999,-0.6341760516167999,-0.5799694180492,-0.5088486075402001,-0.5221252024173999,-0.6015300750734001,-0.6244629740716,-0.5735590338708001,-0.553903543949,-0.5976158499716,-0.6242369651792,-0.6167975544930001,-0.6083161234856,-0.6208188652991999,-0.632553637028
R.Arm direction_y,0.5674586772918,0.5581807732582,0.5533309817312,0.5854628801344,0.6296105265615999,0.6423008799552,0.6130186319352,0.592196917534,0.6098152160644,0.6282599091528,0.6162335395812001,0.5899888515470001,0.5855849027634,0.5906930565834,0.5844070911406,0.5792046189310001
R.Arm direction_z,-0.6157512784001999,-0.5718457818032,-0.5400066614152,-0.5656857013702,-0.5868116974828,-0.5604429006578,-0.5116997480394,-0.5091624021531999,-0.5464443802832,-0.546109175682,-0.512641775608,-0.5120623350142001,-0.5259596943856,-0.5301213502886,-0.5224872231484,-0.5141941607
R.wrist position_x,67.98653030394,48.24758834838,40.16625823974,53.329173278819994,66.30935211182,60.08183746338,43.89595947266,44.95437545776,58.560823822020005,53.9943321228,39.957579040560006,37.97280654908,39.30830688476,38.2009262085,35.78601455686,34.0648841858
R.wrist position_y,210.4214477538,211.8094146728,209.9627166748,214.0767059326,220.12213439959996,216.2223571778,208.1796325684,209.4397521974,217.9793762208,218.4705261232,212.5862335204,211.5815917968,212.32615051279998,212.4821777344,211.02851867680002,210.7052459715
R.wrist position_z,47.605570983899995,53.013843536399996,56.632330322259996,56.54337997436001,58.35688934326,65.7361213684,73.9568725586,75.51345977784,73.70296173094,73.19196624758,73.12355194092001,71.1604660034,70.3250854492,69.55696105956,69.23699340822,69.41588973994999
R.elbow position_x,197.2322235108,189.8590332032,189.6175781248,190.0060394286,186.22572937,183.1270050048,185.6538543702,192.1166900634,193.7270019532,184.5284545898,180.7930358888,185.08185729960002,184.6641723632,181.55803527799998,182.08954467759997,183.1338653565
R.elbow position_y,76.09034194947999,80.26731262206,79.56352539064,76.10524139404001,71.74673919678,64.8563217163,63.71432037354,69.88132476806001,74.2689880371,70.41342315674,67.36328582764,72.54352722168,74.32592926027999,73.27815856932,73.305859375,74.20861816409999
R.elbow position_z,193.3404205322,187.77627258299998,183.8914855958,189.854110718,196.64621887200002,197.81132202139997,194.5451568602,195.5037841796,202.4792449952,201.889251709,193.93383789060002,191.83420104980001,194.2739044188,194.4865203856,192.3674804688,190.5920181275
R.Thumb_M_s_x,35.70242729188,15.462301445,7.07357263565,20.56341953276,34.114010238640006,27.810637283300004,11.177933597554,12.02688179015,25.873876571660002,21.4739982605,7.222622776023999,4.981237506866,6.3605664253239995,5.379505825043999,2.8273310661320004,1.0092064440250001
R.Thumb_M_s_y,211.947781372,214.28917236319998,212.1718353272,217.49403076160002,224.3328338624,219.9266845704,210.9812103274,212.08743896480001,221.44776611319998,221.95922851539999,215.50326232920003,214.0405822754,214.78771057119997,214.95556640619998,213.39821777339998,212.938102722
R.Thumb_M_s_z,43.194886016839995,50.82843399046,54.7612892151,53.4425476074,53.90588760378,61.66207046508,72.89579772948,74.54340667726,70.8490539551,69.96557617188,71.69037017824,69.5534515381,68.3842681885,67.86909179686,67.45666503908,67.78941726685
R.Thumb_M_e_x,35.70242729188,15.462301445,7.07357263565,20.56341953276,34.114010238640006,27.810637283300004,11.177933597554,12.02688179015,25.873876571660002,21.4739982605,7.222622776023999,4.981237506866,6.3605664253239995,5.379505825043999,2.8273310661320004,1.0092064440250001
R.Thumb_M_e_y,211.947781372,214.28917236319998,212.1718353272,217.49403076160002,224.3328338624,219.9266845704,210.9812103274,212.08743896480001,221.44776611319998,221.95922851539999,215.50326232920003,214.0405822754,214.78771057119997,214.95556640619998,213.39821777339998,212.938102722
R.Thumb_M_e_z,43.194886016839995,50.82843399046,54.7612892151,53.4425476074,53.90588760378,61.66207046508,72.89579772948,74.54340667726,70.8490539551,69.96557617188,71.69037017824,69.5534515381,68.3842681885,67.86909179686,67.45666503908,67.78941726685
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,35.70242729188,15.462301445,7.07357263565,20.56341953276,34.114010238640006,27.810637283300004,11.177933597554,12.02688179015,25.873876571660002,21.4739982605,7.222622776023999,4.981237506866,6.3605664253239995,5.379505825043999,2.8273310661320004,1.0092064440250001
R.Thumb_P_s_y,211.947781372,214.28917236319998,212.1718353272,217.49403076160002,224.3328338624,219.9266845704,210.9812103274,212.08743896480001,221.44776611319998,221.95922851539999,215.50326232920003,214.0405822754,214.78771057119997,214.95556640619998,213.39821777339998,212.938102722
R.Thumb_P_s_z,43.194886016839995,50.82843399046,54.7612892151,53.4425476074,53.90588760378,61.66207046508,72.89579772948,74.54340667726,70.8490539551,69.96557617188,71.69037017824,69.5534515381,68.3842681885,67.86909179686,67.45666503908,67.78941726685
R.Thumb_P_e_x,-1.5179154038477995,-23.4607280731,-31.432644653300002,-16.9944255829,-3.1843962669379997,-10.053652620311999,-28.00969581604,-26.373086929299994,-11.815336227402002,-16.72861785888,-31.77968254086,-33.63239746094,-32.026455688460004,-33.3486190796,-35.80242614746,-37.58744621275
R.Thumb_P_e_y,220.4440643308,229.3453369142,228.8802368164,234.90237731940002,239.699835205,234.09637451159998,226.053982544,229.72344665520004,238.7173187256,237.22109069860002,231.15744934079999,230.7223175048,231.81734008799998,231.37043151860001,230.0939361572,229.79078674299998
R.Thumb_P_e_z,25.575378036500002,38.34759140014,43.09561309814,39.886504364000004,37.476400756820006,45.46267318724,61.34374313354,63.94639816282,57.497096252439995,55.63915252686,60.21252059938,58.201738739019994,56.77908325196,56.51497879028,56.176126861579995,56.6287879944
R.Thumb_P_d_x,0.8509525060654,0.8933606505394,0.8837939739230001,0.8620269298551999,0.8560722708701999,0.8690604448318,0.899433708191,0.8813553810120001,0.8650420904158,0.8768257141112,0.8951801538466,0.8862594366073999,0.8810582041738,0.8888871431351999,0.8866294264792,0.8858696818355001
R.Thumb_P_d_y,-0.19641529917739997,-0.3455688118936,-0.38349090814560005,-0.3995560348034,-0.35270311832420004,-0.3252224504948,-0.3459499716758,-0.40478133559240004,-0.39637044072160005,-0.3502899706362,-0.3592945992946,-0.38287888169279993,-0.3908637344836,-0.3767536640168,-0.38319979310040003,-0.386802509427
R.Thumb_P_d_z,0.4020376622676,0.286460071802,0.267750376463,0.31113803982739996,0.37708926200860005,0.3718082606794,0.265142533183,0.243222346902,0.30645387172719996,0.3288198053838,0.2634393811226,0.26054430604,0.2663619816302,0.260599374771,0.2589106857776,0.2561585605145
R.Thumb_I_s_x,-1.5179154038477995,-23.4607280731,-31.432644653300002,-16.9944255829,-3.1843962669379997,-10.053652620311999,-28.00969581604,-26.373086929299994,-11.815336227402002,-16.72861785888,-31.77968254086,-33.63239746094,-32.026455688460004,-33.3486190796,-35.80242614746,-37.58744621275
R.Thumb_I_s_y,220.4440643308,229.3453369142,228.8802368164,234.90237731940002,239.699835205,234.09637451159998,226.053982544,229.72344665520004,238.7173187256,237.22109069860002,231.15744934079999,230.7223175048,231.81734008799998,231.37043151860001,230.0939361572,229.79078674299998
R.Thumb_I_s_z,25.575378036500002,38.34759140014,43.09561309814,39.886504364000004,37.476400756820006,45.46267318724,61.34374313354,63.94639816282,57.497096252439995,55.63915252686,60.21252059938,58.201738739019994,56.77908325196,56.51497879028,56.176126861579995,56.6287879944
R.Thumb_I_e_x,-25.19792098998,-48.8684638977,-56.667986297620004,-41.55306472779999,-27.527919769300002,-34.8064727783,-53.55931243898001,-51.49899368288,-36.48952178956,-41.657956695539994,-57.194309997539996,-58.93274917604,-57.192440032979995,-58.63248367308,-61.08675994874001,-62.8956756592
R.Thumb_I_e_y,225.89169311519998,239.3566589356,239.9507751462,246.39673767099998,249.8708587646,243.51563110340004,236.0740844726,241.40245056140003,250.14680480939995,247.3022583006,241.4699218748,241.7464141846,243.080014038,242.20207519540003,241.104147339,240.9210205075
R.Thumb_I_e_z,14.86905241014,31.999901580799996,37.90968017578,32.78671302798,27.99591598512,36.28523368836,55.69128570558,59.64011154175999,50.71532669068,47.6984451294,54.398387908960004,53.22930297854,51.659581756579996,51.05773696902,51.09321136474,51.93767356875
R.Thumb_I_d_x,0.8406661629676,0.9060337901116,0.8998862624166,0.8757551550864001,0.8680842041971999,0.8826796054839999,0.9110931992534,0.8959837436674001,0.8798756241797999,0.8889742732047999,0.9062794804571999,0.9022044897079999,0.8974129557608,0.9016164422034001,0.9016332626342001,0.902485400438
R.Thumb_I_d_y,-0.1964489579202,-0.35700135231019997,-0.3947727501392,-0.40988613367099996,-0.3626962661744,-0.3358884155748,-0.35731443166739996,-0.4164704561232,-0.4075727701188,-0.3594920337202,-0.367740279436,-0.39311665892619996,-0.401624250412,-0.3862537801266,-0.39262148141860004,-0.39690147340299997
R.Thumb_I_d_z,0.378007656336,0.22635710835460002,0.1849291265008,0.25317685604100004,0.3380718111992,0.3272652804852,0.201565274596,0.1535611391066,0.24183630645280002,0.28316373229040004,0.20733056664479999,0.17731586992739998,0.1825601965188,0.19460391402240002,0.1812555402516,0.16728401184099997
R.Thumb_D_s_x,-25.19792098998,-48.8684638977,-56.667986297620004,-41.55306472779999,-27.527919769300002,-34.8064727783,-53.55931243898001,-51.49899368288,-36.48952178956,-41.657956695539994,-57.194309997539996,-58.93274917604,-57.192440032979995,-58.63248367308,-61.08675994874001,-62.8956756592
R.Thumb_D_s_y,225.89169311519998,239.3566589356,239.9507751462,246.39673767099998,249.8708587646,243.51563110340004,236.0740844726,241.40245056140003,250.14680480939995,247.3022583006,241.4699218748,241.7464141846,243.080014038,242.20207519540003,241.104147339,240.9210205075
R.Thumb_D_s_z,14.86905241014,31.999901580799996,37.90968017578,32.78671302798,27.99591598512,36.28523368836,55.69128570558,59.64011154175999,50.71532669068,47.6984451294,54.398387908960004,53.22930297854,51.659581756579996,51.05773696902,51.09321136474,51.93767356875
R.Thumb_D_e_x,-41.83757781984,-66.61451263427999,-74.13450012206,-58.8501586914,-44.964331054679995,-52.49752731323999,-71.22245178224,-68.65182037354,-53.81028366088001,-59.33335113526,-74.8879776001,-76.4272293091,-74.61799316406,-76.18869018554001,-78.60342712404,-80.35713577269999
R.Thumb_D_e_y,230.12072753900003,246.78836059580004,247.87021789559998,254.8079376222,257.66364746119996,250.7253784178,243.53152160660002,249.680255127,258.4963378906,254.84585876460005,248.98110046379998,249.5690673828,251.08519592279998,250.012664795,248.9167816162,248.76049041750002
R.Thumb_D_e_z,10.3199207306,31.894282913199998,39.53272018432,32.64458160401999,25.668013000480006,34.0299118042,56.93328628542,62.4071159363,51.07019348144,46.644090270979994,55.1614868164,55.03287658692,53.32414398194,52.18700103762001,52.70703811646,53.976593017599996
R.Thumb_D_d_x,0.8608185291289999,0.9219254374504,0.9074031352996,0.8986018300058001,0.9058394312856001,0.9190683245660001,0.91761803627,0.8911069393158002,0.8998313069344,0.9182547330856,0.919204032421,0.9088561058044,0.905275309086,0.9120630383487999,0.9100087285041999,0.907140672207
R.Thumb_D_d_y,-0.22193753123280002,-0.38608452081699995,-0.41142309904099994,-0.43697049021719997,-0.40484335422499995,-0.37455372214340005,-0.38742143511759997,-0.4300404429436,-0.4337667882442,-0.39189772009839996,-0.39021336436279996,-0.4063948214054,-0.4158773899075999,-0.405768185854,-0.40587432384480004,-0.4072684645655
R.Thumb_D_d_z,0.23245792090891998,0.005486997961989999,-0.08431858122347999,0.00738387405872,0.12093694955098,0.11716626584528,-0.06452319510282,-0.1437487155198,-0.018435692787180002,0.05477480962874,-0.03964376468212,-0.09369748830796,-0.0864757090807,-0.05866643339396001,-0.08383994549512,-0.105923946947
R.Index_M_s_x,42.824952697760004,23.1733177185,14.68005008698,28.86204719542,42.76867218018,36.01280555726,18.64405021666,19.59087409974,34.03423461914,29.560297012339998,14.87221012114,12.537217330939999,13.9525718689,12.899886703479998,10.373609924297998,8.488843441010001
R.Index_M_s_y,230.52293090819998,233.083987427,231.1338531494,236.1059295652,242.68797302239994,238.51988830560003,229.8486114502,231.0227233886,240.1228088378,240.66245117179997,234.42658691419996,233.06295776380003,233.7729858396,233.9259216308,232.42934265140002,232.00431823699998
R.Index_M_s_z,38.14474220275999,46.913842010500005,51.50341873167999,49.879364013680004,49.877013397220004,57.7970993042,68.85930480959999,71.04240875242,67.28858795168,66.38319396972,68.32100830078,66.53553619383999,65.22919464114001,64.4616668701,64.47052001952001,64.85882186890001
R.Index_M_e_x,9.87217931748,-13.290122318272001,-22.1436767578,-5.366874551767999,11.002954196942001,3.4138640165240006,-19.05073413848,-18.2048789978,-0.4959037661542,-4.4434423059138,-22.1627117157,-24.428043746940002,-22.595221710199997,-24.13389282224,-26.479773712140002,-28.60300445555
R.Index_M_e_y,247.8546447752,256.6510559084,256.2662994388,260.72898559559997,265.3817199706,261.0460327148,253.2179504396,256.0390960692,264.57788696299997,264.53851318380003,259.5253723146001,258.72230224599997,258.9553344728,258.5841796876,258.07447509740007,257.7386016845
R.Index_M_e_z,-13.272888946544,-0.3835325789619519,5.291911506653999,1.46597962454122,-1.0933064937597998,7.29781508446,22.44667053222,25.564559173579998,19.010328674340002,17.44029293058,22.264883804339995,20.727717971799997,18.82520942688,18.16116371156,18.5636909485,19.193983078000002
R.Index_M_d_x,0.5113446474073999,0.5678493142126,0.5734601020814001,0.533050918579,0.4946911692618,0.5076670408248,0.5870252013206001,0.5885975956918,0.5377418041230001,0.5295441269876,0.576749074459,0.5756642460824001,0.5691629767417999,0.5767313003542001,0.5739219307898,0.5776356160639999
R.Index_M_d_y,-0.27013147324326,-0.3670126497746,-0.39139046669020006,-0.38345768451679996,-0.3534123241902,-0.3508022189138,-0.36393338441839995,-0.3895828306676,-0.38084173202499993,-0.37182465791679997,-0.39086626172059996,-0.39959591627139995,-0.3921676039696,-0.38400588631640004,-0.3993745684624,-0.4007629603145
R.Index_M_d_z,0.7978120803832001,0.736567401886,0.7196570992469999,0.753947174549,0.7937666296957999,0.7864311218261999,0.7227892398836,0.7082317352293999,0.7518428564074,0.762193405628,0.7172372937202001,0.7133704304696,0.7226546168325999,0.7210430383684,0.7149122714996,0.7111437916755
R.Index_P_s_x,9.87217931748,-13.290122318272001,-22.1436767578,-5.366874551767999,11.002954196942001,3.4138640165240006,-19.05073413848,-18.2048789978,-0.4959037661542,-4.4434423059138,-22.1627117157,-24.428043746940002,-22.595221710199997,-24.13389282224,-26.479773712140002,-28.60300445555
R.Index_P_s_y,247.8546447752,256.6510559084,256.2662994388,260.72898559559997,265.3817199706,261.0460327148,253.2179504396,256.0390960692,264.57788696299997,264.53851318380003,259.5253723146001,258.72230224599997,258.9553344728,258.5841796876,258.07447509740007,257.7386016845
R.Index_P_s_z,-13.272888946544,-0.3835325789619519,5.291911506653999,1.46597962454122,-1.0933064937597998,7.29781508446,22.44667053222,25.564559173579998,19.010328674340002,17.44029293058,22.264883804339995,20.727717971799997,18.82520942688,18.16116371156,18.5636909485,19.193983078000002
R.Index_P_e_x,-5.284144616124,-31.16645698548,-40.073545837379996,-22.360776329020005,-4.496158456803999,-12.341986274718,-37.83480529786,-37.1962310791,-17.73538074492,-21.32977485656,-40.85030288694,-42.906465148920006,-40.80513687132,-42.84568634032,-44.95679702758,-47.0533714294
R.Index_P_e_y,248.7631774902,259.8052612302,260.91425781239997,265.044885254,267.6285522462,263.67617187519994,256.5847351076,260.15496215819996,268.5304626468,268.5273132326,264.33594970700005,264.0793395998,263.9894958496,263.2931579588,263.2585327148,263.06600952149995
R.Index_P_e_z,-45.1676208496,-30.69345664976,-24.797682189939998,-29.20150566102,-32.76231651308,-24.20853500364,-7.2819540023839995,-3.943456029892,-11.571616554250001,-13.335260391240002,-7.33328266144,-8.910076713563999,-11.034406662,-11.44033222198,-11.106397438039998,-10.46745538715
R.Index_P_d_x,0.42670392990120004,0.5059023857114,0.5074173688888,0.480929392576,0.43862670660020003,0.4458923995498,0.5315914034844,0.5374574542048001,0.4878791987896,0.47788515686980004,0.5288610339164,0.5229414582252,0.5153427362441999,0.5295459389686,0.5229019045829999,0.5221475660799999
R.Index_P_d_y,-0.026766674220499997,-0.08926438391208,-0.131537759304,-0.12214046120636002,-0.06358561664819999,-0.0744332447648,-0.09528039544806,-0.1164794906974,-0.11185834854840002,-0.112883503735,-0.13613990545260002,-0.15160477757460003,-0.142467352748,-0.1332646369934,-0.1467094361782,-0.150766275823
R.Index_P_d_z,0.8974167704581999,0.8577744364736001,0.8515389919280001,0.8678933858872002,0.8962366700174,0.8916333794592,0.8413235306742001,0.8350802540779998,0.8654725909232,0.8709517240524001,0.8376315832140001,0.8387530326844,0.8450306057929999,0.8377258062362,0.8396669745443999,0.8394222259520001
R.Index_I_s_x,-5.284144616124,-31.16645698548,-40.073545837379996,-22.360776329020005,-4.496158456803999,-12.341986274718,-37.83480529786,-37.1962310791,-17.73538074492,-21.32977485656,-40.85030288694,-42.906465148920006,-40.80513687132,-42.84568634032,-44.95679702758,-47.0533714294
R.Index_I_s_y,248.7631774902,259.8052612302,260.91425781239997,265.044885254,267.6285522462,263.67617187519994,256.5847351076,260.15496215819996,268.5304626468,268.5273132326,264.33594970700005,264.0793395998,263.9894958496,263.2931579588,263.2585327148,263.06600952149995
R.Index_I_s_z,-45.1676208496,-30.69345664976,-24.797682189939998,-29.20150566102,-32.76231651308,-24.20853500364,-7.2819540023839995,-3.943456029892,-11.571616554250001,-13.335260391240002,-7.33328266144,-8.910076713563999,-11.034406662,-11.44033222198,-11.106397438039998,-10.46745538715
R.Index_I_e_x,-13.58769063949,-41.28234062194,-50.21150817867999,-32.16037101744,-13.489467620839998,-21.388689422600002,-48.43928146364001,-47.86529846192,-27.58755607604,-30.995626449580005,-51.44416427614,-53.335686492920004,-51.078108978260005,-53.40089035034,-55.34974136354,-57.419591903699995
R.Index_I_e_y,243.31234130859997,255.7454681396,257.3059020996,261.51330566400003,263.22693481420004,260.01843872060005,253.040499878,256.24129638659997,264.5971618652,265.05527343759996,261.3567565918,260.9159973142,260.54498291039994,260.051763916,259.8974182129999,259.6637420655
R.Index_I_e_z,-62.16111145018,-47.31561584472,-41.511824798599996,-46.12929229736,-49.93305435182,-41.522857666019995,-23.7143321991,-20.252580642719998,-28.38078155518,-30.35230903624,-23.88835411074,-25.53524398804,-27.7011203766,-27.970631790160002,-27.7160873413,-27.085600853000003
R.Index_I_d_x,0.41603463292119996,0.5088581681252,0.5099687695506001,0.49294794201860004,0.45238945484180004,0.4550753116608,0.5334358096124,0.5366849064827999,0.49559280872340006,0.4862202227116,0.5329018354416,0.5246199488640001,0.5167602062224,0.5309572577475999,0.5227951049806,0.5214508175849999
R.Index_I_d_y,0.27085040211660005,0.20421931743639998,0.18151070773599998,0.1776486635208,0.2214140862226,0.18399454951279998,0.17828527987,0.1968686938288,0.19785636365419998,0.17465362250799998,0.1498620182278,0.1591252475976,0.1732689559462,0.16305148601539998,0.1690737605096,0.171143874526
R.Index_I_d_z,0.8504342079163999,0.8361426115036,0.8407696127891999,0.8515166044236,0.8637377738952001,0.8709604620934,0.8265961289408,0.8203960895538002,0.8455494761465999,0.8560066580772,0.8327679157258,0.8362938880920001,0.8383839011192,0.8315218567848,0.8355153679848002,0.8359407186510001
R.Index_D_s_x,-13.58769063949,-41.28234062194,-50.21150817867999,-32.16037101744,-13.489467620839998,-21.388689422600002,-48.43928146364001,-47.86529846192,-27.58755607604,-30.995626449580005,-51.44416427614,-53.335686492920004,-51.078108978260005,-53.40089035034,-55.34974136354,-57.419591903699995
R.Index_D_s_y,243.31234130859997,255.7454681396,257.3059020996,261.51330566400003,263.22693481420004,260.01843872060005,253.040499878,256.24129638659997,264.5971618652,265.05527343759996,261.3567565918,260.9159973142,260.54498291039994,260.051763916,259.8974182129999,259.6637420655
R.Index_D_s_z,-62.16111145018,-47.31561584472,-41.511824798599996,-46.12929229736,-49.93305435182,-41.522857666019995,-23.7143321991,-20.252580642719998,-28.38078155518,-30.35230903624,-23.88835411074,-25.53524398804,-27.7011203766,-27.970631790160002,-27.7160873413,-27.085600853000003
R.Index_D_e_x,-19.04941654207,-48.177236938460005,-57.05220184326,-38.85408401488,-19.69474983214,-27.624679565439997,-55.6420539856,-55.0040031433,-34.220762252819995,-37.5598323822,-58.62900161742,-60.35974960328,-57.95173645018,-60.468894195539995,-62.289939880380004,-64.3421783447
R.Index_D_e_y,236.9649505616,250.61763610859998,252.168206787,256.33489074700003,257.6715454102,255.04538879400002,248.0834472656,250.7558166506,258.8728515626,259.7949096678,256.646762085,256.04161682119997,255.2798828124,254.8686187744,254.69042663579998,254.4804992675
R.Index_D_e_z,-73.08808593747999,-58.43285369872001,-52.65970993039999,-57.345837402339995,-61.24917526245999,-53.08923034668,-34.71169471742,-31.04028053284,-39.36559219358,-41.60498275758,-35.00817031862,-36.68653182984,-38.76841430666,-38.953979492180004,-38.77012786866,-38.1618671417
R.Index_D_d_x,0.38759001791479997,0.490652781725,0.4867956221102,0.47633622288719996,0.44157866239560006,0.44376389384259995,0.5125617444517999,0.50800254941,0.47203060984620004,0.46712031364420004,0.511285531521,0.49984461069120006,0.4891392052172,0.502971494198,0.493876606226,0.49262320995350006
R.Index_D_d_y,0.4471104681492,0.36490541696559997,0.36560730934139996,0.3685049891472,0.39533115625380005,0.3538908779622,0.3527524232864,0.39035621881480004,0.40735198259339994,0.3743366360666,0.3351714074612,0.34686945080740006,0.374673616886,0.3688416540622,0.3705385863780001,0.368848502636
R.Index_D_d_z,0.7742613792418,0.7911219239234001,0.793302845955,0.7981888055799999,0.8052748203278,0.8230831980704,0.7825913190842001,0.7676713585854,0.7816984295844,0.8007598400116,0.7913054704664001,0.7935451507568001,0.7875677585601999,0.7815941929816,0.7866247773168,0.788206249475
R.Middle_M_s_x,51.7230743408,31.633858871459996,23.1002635956,37.57551612854,51.76093292236,44.939521026600005,26.94622802736,27.868693542480003,42.719554138179994,38.32245483398,23.25668029784,20.94146499636,22.41399383546,21.29762420652,18.79524650574,16.88190460205
R.Middle_M_s_y,231.9915802002,234.66058349620002,232.9859497072,237.49769287119997,243.71863098160003,239.8231903076,231.51177063,232.83406066899997,241.58323669400002,242.1360900878,236.2286743166,235.02069702140003,235.6581420898,235.76803894060004,234.398388672,234.025733948
R.Middle_M_s_z,32.22037353516,40.479118347180005,45.086917114239995,43.74637527464,44.083938598639996,51.963121795640006,62.24342422484,64.43345336914,61.13311233521999,60.33998718261999,61.84556732178,60.129486846919995,58.876802825919995,58.01285781859999,58.090633392339996,58.45760536195
R.Middle_M_e_x,27.744770050060005,3.9617112875034004,-4.936411571502,12.171062469499997,28.877852630620005,21.25239868164,-1.997402721644,-1.1975281238580002,17.0188035965,13.186209678652,-5.0116171345103995,-7.237816238403999,-5.327790355684,-6.948839759825999,-9.263611984248,-11.42000055315
R.Middle_M_e_y,248.12486267079998,256.72412719740004,256.73911743139996,260.4103881834,264.5344482424,260.69392089840005,253.45729370119997,256.4458709716,264.3914489746,264.40971679679996,259.9109436036,259.3531799316,259.4843261718,259.066986084,258.7264038088,258.4790191655
R.Middle_M_e_z,-20.675109672559998,-9.063645076748,-3.469639492036,-6.615800857544,-8.357772922513998,-0.08297810852419989,13.387602806074,16.421448135379997,10.878637313831998,9.557786178601997,13.393457603440002,11.9429801941,10.185972785934,9.356579017638001,9.830877494815999,10.4029517174
R.Middle_M_d_x,0.3923474669456001,0.454423135519,0.46040932536119994,0.4171837985515999,0.37577862143499996,0.3889823198318,0.4753030359746,0.4773161768912,0.4220494806767999,0.4127793788910001,0.4642129421236,0.46275113225000003,0.4555666923524,0.4638543605805999,0.4607736110684,0.4647648632525
