,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,37.97679595948,40.99118118286,37.2681915283,38.34073791504001,37.71058731078,33.87704238894,29.799943161020003,27.451352310180006,26.129679870620002,23.941101455680002,22.531166839599997,21.90713996888,21.427207565319996,21.855457687380003,22.462900924659998,22.48953971862,23.28820457458,23.800306320199997,23.62635383606
R.hand.palm_position_y,263.7848449708,278.6635131836,268.80355224619996,269.18183593760006,276.6379089354,263.9179626466,251.4734161376,246.44088745119998,244.5866149902,243.48049926779998,239.8692749022,235.51965637200001,232.40518493639996,228.76874694819998,226.70724182139998,225.600039673,225.77189941400002,225.44422302260006,225.1393341064
R.hand.palm_position_z,52.217593002319994,63.317000579820004,34.997401046760004,40.830833816520006,50.52303619384,16.441384553902,-5.712863039969999,-11.632403373712,-22.98883399964,-37.32558441162,-45.597530365,-54.275659942619995,-73.51912841798,-86.76135101317999,-86.10529632568002,-83.75082855224,-84.51086273192,-85.31887664796,-85.41678314206001
R.pitch,16.685968605,24.319506614319998,22.670754936999998,21.66073489602,21.22762098436,18.7408774861,16.441096075140003,14.0086023795,13.495808504600001,13.831238244900002,13.2533984287,13.20472786612,13.42756603474,12.4380548323,11.30560825938,11.74225081756,11.4656710124,11.2437629448,11.334247242939998
R.roll,-9.082211586922,-16.39831757532,-13.646265279440001,-11.927900996279998,-13.462641447120001,-11.71975815058,-11.67892181512,-12.4005854386,-11.947009646000001,-11.921355455179999,-11.11207928664,-10.9665352962,-10.909489555559999,-10.170372407974,-10.594303642420002,-10.744174899299999,-11.14667778102,-11.496545687620001,-11.551423867679999
R.yaw,-10.996822233614,-9.112749021524,-6.604918850734,-6.204445986624,-8.928630854258,-6.1654290428000005,-4.171370744642,-4.695953099308,-4.244145984212,-3.5740192122000005,-3.5770477181139997,-3.1865766416340002,-1.7214691164290001,-0.19977611298477999,-0.239651314445,-0.5623067438711999,-0.5116472355419999,-0.4100555395862,-0.37592775194799993
R.Arm direction_x,-0.42553731203059997,-0.40983126163500005,-0.44703054428120004,-0.4297873973844,-0.43405150771140005,-0.4578543901442,-0.4547281622886,-0.4560250282288,-0.4642527222631999,-0.47925727367400006,-0.4912681221962,-0.4938849151136,-0.5015161633491999,-0.49937057495139997,-0.49659467935579993,-0.5022625684736,-0.502289390564,-0.500041294098,-0.49857147336
R.Arm direction_y,0.8478093504905999,0.8795717835426,0.8194150567056001,0.8283056735994,0.8489335894586001,0.7890130400658,0.7317205786705999,0.704365301132,0.681305027008,0.641281712055,0.5995500326158,0.5684337496756001,0.5111479699611999,0.4579017460346,0.43871250748640006,0.43131567239779994,0.4338980436326,0.4376041293146001,0.43958856463440005
R.Arm direction_z,-0.29578568935399996,-0.2406278431414,-0.3566800951956,-0.3579754054546,-0.3011645972728,-0.4070192277432,-0.5073304057119999,-0.5439187526706,-0.5658357858658001,-0.5989588141442,-0.6317178130150001,-0.6578068375588001,-0.6976060748098,-0.7354145407677999,-0.748934984207,-0.7494647860528,-0.7479544997214,-0.7473015546798,-0.7471199631688
R.wrist position_x,60.54634246828,61.693450164800005,55.917230987539995,56.43056259154,58.5776260376,52.32497177122,46.268521118159995,44.52548446654,42.81825256348,40.07545318604,38.73922271727999,37.72303924562,35.8252998352,34.663940429680004,35.29990768432,35.710832977299994,36.4811378479,36.8858291626,36.66378860474
R.wrist position_y,240.56384277339998,247.00700073239994,239.65993957519999,241.0290039062,248.5967803954,239.05522766120004,229.4994781496,227.13621826159996,226.09663696300004,225.1057525636,222.65507507319998,218.71416931160002,215.95405273439997,213.9232604978,213.16342163100003,211.684979248,212.0542510984,211.863671875,211.43931579600002
R.wrist position_z,109.55990295420001,119.59784851059999,93.5983428955,99.99806976331999,108.66647186264001,77.00618286134,56.7399330139,51.58612289428,40.63059234618,26.60200347902,18.72361068724,10.329147529619998,-8.3778589338226,-20.8455558777,-19.89648742674,-17.67235298158,-18.39376373292,-19.159166336059997,-19.271841430659997
R.elbow position_x,164.4471557616,161.9860809324,165.31315002440002,161.6067932128,164.7973571776,164.36967163100002,157.5481811524,156.12250671379996,156.428729248,157.3578002932,158.960824585,158.585015869,158.5547698976,156.8683532714,156.82500915539998,158.6229644776,159.3998260498,159.2543731688,158.6726409912
R.elbow position_y,33.45397186282,31.760935211180005,39.13524780272,38.32862091066001,40.8484008789,45.970412445060006,50.43510055542,54.766134643559994,59.36979599,68.1732887268,75.93506317138,79.60883026122,90.86751098634,101.86697540268001,105.803062439,106.1347488404,105.8720703126,104.7745529174,103.8645736696
R.elbow position_z,181.7058013914,178.4835479738,180.8839843748,187.600692749,182.36653442379998,176.61066284179998,180.892248535,184.6922271728,179.100161743,173.1773376466,173.315621948,171.30558471679998,162.33812561040003,159.1227996828,163.3805480958,165.7343353272,164.643322754,163.7181396486,163.5610290526
R.Thumb_M_s_x,28.442678832999995,28.91742973328,23.14866409302,23.966651916500002,25.698950195320002,19.56265144348,13.76756134034,11.9080450058,10.199917602554,7.402696514132001,6.03155641556,5.061367034912,3.26871137619,2.373861455918,2.99807138443,3.3065916061400005,4.044490861893999,4.453194522858,4.24687166214
R.Thumb_M_s_y,245.5553222658,255.7047698974,246.64261474619997,247.42241516120004,255.54920654280005,244.68233032220002,234.42362365740001,231.79165649399997,230.2803375244,228.8989746094,225.54636840819998,221.2165283204,217.97549438480002,215.085385132,214.1730377198,212.70354003920002,213.25985412619997,213.25369567860002,212.88777771
R.Thumb_M_s_z,102.7857437136,112.59699096660002,84.08846130369999,90.0265335082,100.64449920652001,66.6905342102,44.80735702514001,39.79694976804,28.420861053459998,13.814702034014,5.6284469604480005,-3.1579219341280003,-22.8906803131,-36.4158744812,-35.45455322266,-33.08346862792,-33.77058410646001,-34.53923110961999,-34.664151000980006
R.Thumb_M_e_x,28.442678832999995,28.91742973328,23.14866409302,23.966651916500002,25.698950195320002,19.56265144348,13.76756134034,11.9080450058,10.199917602554,7.402696514132001,6.03155641556,5.061367034912,3.26871137619,2.373861455918,2.99807138443,3.3065916061400005,4.044490861893999,4.453194522858,4.24687166214
R.Thumb_M_e_y,245.5553222658,255.7047698974,246.64261474619997,247.42241516120004,255.54920654280005,244.68233032220002,234.42362365740001,231.79165649399997,230.2803375244,228.8989746094,225.54636840819998,221.2165283204,217.97549438480002,215.085385132,214.1730377198,212.70354003920002,213.25985412619997,213.25369567860002,212.88777771
R.Thumb_M_e_z,102.7857437136,112.59699096660002,84.08846130369999,90.0265335082,100.64449920652001,66.6905342102,44.80735702514001,39.79694976804,28.420861053459998,13.814702034014,5.6284469604480005,-3.1579219341280003,-22.8906803131,-36.4158744812,-35.45455322266,-33.08346862792,-33.77058410646001,-34.53923110961999,-34.664151000980006
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,28.442678832999995,28.91742973328,23.14866409302,23.966651916500002,25.698950195320002,19.56265144348,13.76756134034,11.9080450058,10.199917602554,7.402696514132001,6.03155641556,5.061367034912,3.26871137619,2.373861455918,2.99807138443,3.3065916061400005,4.044490861893999,4.453194522858,4.24687166214
R.Thumb_P_s_y,245.5553222658,255.7047698974,246.64261474619997,247.42241516120004,255.54920654280005,244.68233032220002,234.42362365740001,231.79165649399997,230.2803375244,228.8989746094,225.54636840819998,221.2165283204,217.97549438480002,215.085385132,214.1730377198,212.70354003920002,213.25985412619997,213.25369567860002,212.88777771
R.Thumb_P_s_z,102.7857437136,112.59699096660002,84.08846130369999,90.0265335082,100.64449920652001,66.6905342102,44.80735702514001,39.79694976804,28.420861053459998,13.814702034014,5.6284469604480005,-3.1579219341280003,-22.8906803131,-36.4158744812,-35.45455322266,-33.08346862792,-33.77058410646001,-34.53923110961999,-34.664151000980006
R.Thumb_P_e_x,7.398311424259999,11.829550361639999,7.762938213347999,10.083465957643998,9.721327400222,4.86605014801,0.26341764628979997,-1.9674593210239997,-3.211034727098,-5.130291080476001,-6.2181938171399995,-7.042812919616,-8.320807361604,-8.511576461792,-8.119338417054,-8.144808959962,-7.495181941985999,-6.9982896804819985,-7.148913288116001
R.Thumb_P_e_y,244.61449584959996,257.4918762206,246.85091247559998,246.2279418946,254.1935241696,241.75679931640002,229.887475586,225.5686279296,223.7661956788,222.4110656738,218.3152252198,214.12034912119998,211.70458068820002,208.317590332,206.31746521,205.02308959959996,205.4778442384,205.33940734880002,205.03332214380004
R.Thumb_P_e_z,65.63700790404,70.74394531252,41.555499267580004,46.989580535900004,58.33999633792,24.0096124649,1.8729965977360004,-2.8110767126100002,-14.294097232816,-29.17016296388,-37.31968536378,-46.168528747559996,-66.17159271242,-79.80439605714,-78.60098724366,-76.17424926755999,-76.81951293946,-77.58774261474,-77.7384399414
R.Thumb_P_d_x,0.46699055433259995,0.37768896818159997,0.34006668925280004,0.30685646533979993,0.35314924716939994,0.32483515143380004,0.2984785795214,0.30668667554859996,0.2964188039304,0.2770133793356,0.2707530558108,0.2675355494024,0.2561601400376,0.24059801995760002,0.2457252144816,0.25310732722280005,0.255058401823,0.25310918092740003,0.25187807679179997
R.Thumb_P_d_y,0.021089425589854,-0.03949994817376,-0.004603950539582,0.026401134394124004,0.029964295029620003,0.06466225236656001,0.10026130080226,0.13754598647340002,0.1439803928136,0.1434005767106,0.15982808172680002,0.156845012307,0.13860438168060002,0.14958681762220002,0.1736296743154,0.16975900232799998,0.1720037549734,0.17492746114719998,0.1736049950122
R.Thumb_P_d_z,0.8218350231645999,0.9250670194627999,0.9400949954986,0.9512346267698,0.9350454568862,0.9433653235433999,0.9489670157431999,0.9417541623114001,0.9441176652906,0.9500833392142001,0.949271416664,0.9506522893904,0.9566268324854,0.9590052843096,0.953654420376,0.9524243354800002,0.9514993548394,0.9514900803564,0.952059853077
R.Thumb_I_s_x,7.398311424259999,11.829550361639999,7.762938213347999,10.083465957643998,9.721327400222,4.86605014801,0.26341764628979997,-1.9674593210239997,-3.211034727098,-5.130291080476001,-6.2181938171399995,-7.042812919616,-8.320807361604,-8.511576461792,-8.119338417054,-8.144808959962,-7.495181941985999,-6.9982896804819985,-7.148913288116001
R.Thumb_I_s_y,244.61449584959996,257.4918762206,246.85091247559998,246.2279418946,254.1935241696,241.75679931640002,229.887475586,225.5686279296,223.7661956788,222.4110656738,218.3152252198,214.12034912119998,211.70458068820002,208.317590332,206.31746521,205.02308959959996,205.4778442384,205.33940734880002,205.03332214380004
R.Thumb_I_s_z,65.63700790404,70.74394531252,41.555499267580004,46.989580535900004,58.33999633792,24.0096124649,1.8729965977360004,-2.8110767126100002,-14.294097232816,-29.17016296388,-37.31968536378,-46.168528747559996,-66.17159271242,-79.80439605714,-78.60098724366,-76.17424926755999,-76.81951293946,-77.58774261474,-77.7384399414
R.Thumb_I_e_x,1.304358100895999,9.569379806512,6.96582145691,10.7423641205,8.535260009767999,4.2192923069,0.8958897948260003,-1.4398237109182,-2.3016875743860004,-3.359927654268,-4.068769550324,-4.705790328976001,-5.531493663788,-5.4587997436519995,-5.377750587464,-5.602827548980001,-4.8908529281619995,-4.355205917358,-4.544865703582
R.Thumb_I_e_y,240.12480163560002,254.1105773924,242.6148864746,241.1636260986,249.03898620599998,235.7780731202,222.51655578620003,216.8703826904,214.882260132,213.4438354494,208.9704650878,204.80971069339998,202.73305969240002,199.1330413816,196.45776977539998,195.2830108644,195.5336639404,195.2457489014,195.0008483886
R.Thumb_I_e_z,39.0658744812,41.383779144280005,12.238922500622,17.79653720854,29.177800750720003,-5.008132982258,-26.823263931279996,-31.14082679746,-42.5573173523,-57.36553268429999,-65.36701278686,-74.21170654298001,-94.28412780753999,-107.82081604,-106.41945190400001,-104.05393981940001,-104.6211074828,-105.3319366456,-105.5084976194
R.Thumb_I_d_x,0.20823320597410003,0.07625057250261999,0.026892047002928,-0.022229013405730004,0.04001393541691999,0.021819441020492,-0.021337490156299998,-0.017800655961040003,-0.030678323656320006,-0.059726126492039996,-0.07251437008379999,-0.07884330451488,-0.09410208165642,-0.1029904454947,-0.09249198585746,-0.08575792759657999,-0.08786132186652,-0.08916878253222,-0.08785183876752001
R.Thumb_I_d_y,0.1522379562258,0.1140736803412,0.14290931522859998,0.1708530157804,0.17389683127400002,0.20170217752439998,0.2486701220272,0.29344962239260003,0.2997141957282,0.3025242865086,0.3152608811854,0.3141097068784,0.302669006586,0.3098558783532,0.3326330840588,0.32859759926779997,0.3354832768442001,0.34052618145959995,0.3384620308878
R.Thumb_I_d_z,0.8981523036955998,0.9905135154724001,0.9890429973604,0.9848752975464,0.9838346838951999,0.9789614677429999,0.9681156158446,0.9557507514954,0.9535062789918001,0.9512172222138,0.9462228059768,0.9460827469825999,0.9484225749968,0.9451800346374,0.9385017871858,0.9405672669411999,0.9379325151442,0.935996055603,0.9368686676026
R.Thumb_D_s_x,1.304358100895999,9.569379806512,6.96582145691,10.7423641205,8.535260009767999,4.2192923069,0.8958897948260003,-1.4398237109182,-2.3016875743860004,-3.359927654268,-4.068769550324,-4.705790328976001,-5.531493663788,-5.4587997436519995,-5.377750587464,-5.602827548980001,-4.8908529281619995,-4.355205917358,-4.544865703582
R.Thumb_D_s_y,240.12480163560002,254.1105773924,242.6148864746,241.1636260986,249.03898620599998,235.7780731202,222.51655578620003,216.8703826904,214.882260132,213.4438354494,208.9704650878,204.80971069339998,202.73305969240002,199.1330413816,196.45776977539998,195.2830108644,195.5336639404,195.2457489014,195.0008483886
R.Thumb_D_s_z,39.0658744812,41.383779144280005,12.238922500622,17.79653720854,29.177800750720003,-5.008132982258,-26.823263931279996,-31.14082679746,-42.5573173523,-57.36553268429999,-65.36701278686,-74.21170654298001,-94.28412780753999,-107.82081604,-106.41945190400001,-104.05393981940001,-104.6211074828,-105.3319366456,-105.5084976194
R.Thumb_D_e_x,2.6789970397799987,14.719535255440002,12.93991508482,17.69654426572,14.24464969638,10.016499710088,7.471159267426001,5.166973876954001,4.579695701598,4.137567996976,3.865979671476,3.473659992218,2.841560220718,2.867674064636,2.691771221162,2.360258007048,3.145113372804,3.6855784893020003,3.447706222534
R.Thumb_D_e_y,234.66930542,248.77942199700001,237.0292572022,235.24707641599997,242.9835723876,229.33653869620002,215.169631958,208.5982177734,206.5114410402,205.0238494872,200.38945617680002,196.2082855224,194.270059204,190.608355713,187.5222473146,186.4238311766,186.5001403806,186.08640136740001,185.8739624022
R.Thumb_D_e_z,21.48359718324,22.4366678238,-6.38637750149,-0.3819833338169996,10.6151256203614,-23.412749671942002,-44.61503372192,-48.51467514038,-59.777184295640005,-74.30028076174,-82.02111358642,-90.73650970460001,-110.7834869384,-124.3119812012,-122.8206710816,-120.5483917236,-120.98504638680001,-121.62357482899999,-121.8419967652
R.Thumb_D_d_x,-0.06519031226619998,-0.2531266808508,-0.2936226963996,-0.3417933106422,-0.28061266541479996,-0.2849288403986,-0.323170030117,-0.32471966743479996,-0.33821528553960006,-0.3684968769548,-0.3899875640868,-0.4020144462586,-0.41152997612939995,-0.40924054980280006,-0.3966114997863999,-0.3913803637026,-0.3949623167514,-0.3951991200448,-0.3928295075894
R.Thumb_D_d_y,0.2690701663496,0.26202270984639997,0.27452993988999996,0.29079446792600006,0.2976195156572,0.3165970683098,0.36109631657600005,0.4065713465211999,0.411420047283,0.41383666396140006,0.4217507779598,0.4227542221546,0.4159507870674,0.4189825296404,0.4391748547554,0.43542279601120004,0.44399157762520003,0.4501757383346,0.44858027100559994
R.Thumb_D_d_z,0.8661760449409999,0.9312377929688,0.9154210090638,0.8934621214868,0.9123429775238,0.9045745134354,0.8744533896447999,0.853912973404,0.8463447093963999,0.8323315024376001,0.8185377836224002,0.8121828794479999,0.8109324216843999,0.8105296015739999,0.8061087727543998,0.810691356659,0.8042765378951999,0.8007230162621999,0.8027804255486
R.Index_M_s_x,36.23787612913999,39.15126800538,33.11481246948001,33.5630027771,35.249543762200005,29.14565200806,23.70125923158,21.973504257200002,20.224884414679998,17.53143424988,15.94421749116,15.00099601746,13.436066246020001,12.59940662384,13.345897102359999,13.638238716120004,14.4980459213,15.021673011799999,14.835033798220001
R.Index_M_s_y,263.9189666748,274.1531311034,265.26097412120004,266.20452880839997,274.1908020018,263.2394592286,252.66393737779998,249.66080017119998,248.15230102540005,246.79089660620002,243.51036071779998,239.1860931398,235.9267883302,232.99631652840003,231.882421875,230.4489929198,230.9003814698,230.8023223878,230.436264038
R.Index_M_s_z,96.89147186279999,108.53676300060002,80.1384414673,85.95269927977999,95.87059173588,61.6591598511,39.33235092162,33.401337814339996,21.966428565999998,7.580706262584,-0.7426546037204,-9.47136573792,-28.88505935668,-42.43301696778,-41.84785995484,-39.402598571780004,-40.18214187622,-41.014702606200004,-41.107752990719995
R.Index_M_e_x,12.573717784871999,16.585491180400002,13.300414848319999,14.305165100099998,12.97202568052,9.817048645,6.403208255768,3.9464607715620006,2.73227496147,0.7797584861504,-0.7187300741668,-1.2176904916779998,-1.1645070672022,-0.23413033485400003,0.404564756155,0.32137120366079996,1.182598936558,1.7722038984280002,1.61703927517
R.Index_M_e_y,274.25481262219995,293.8450012206,283.0026550294,282.593005371,290.10706176739995,276.4477661132,263.539099121,257.97299804700003,255.832043457,254.8793273924,250.7863433838,246.40060729980001,243.46092529319998,239.33953857400002,237.03483886700002,236.1124847414,236.3398254392,236.0707824708,235.82009582519999
R.Index_M_e_z,37.514051771158,48.961818695059996,19.0113018036,24.26685504916,35.07235717774,-0.7570520401079992,-24.12827148438,-30.251211166379996,-41.9175552368,-56.4520195007,-64.89544372560002,-73.74411926268,-93.50659027096,-107.55670166019999,-107.05693969699999,-104.49368591300001,-105.2923721312,-106.1528167724,-106.2428451538
R.Index_M_d_x,0.3558579921724,0.3384166538716,0.29715448617959994,0.2888078331948,0.33409366607659996,0.289869081974,0.2594171047212,0.2703497231006,0.26233487129220007,0.251223179698,0.2498925209044,0.2432299941778,0.218963313103,0.1924632430076,0.19407983422279998,0.19971171021460002,0.1996904164552,0.19870093166820002,0.1982289135456
R.Index_M_d_y,-0.1544453829528,-0.29531696438780003,-0.26607016921059995,-0.2457763165236,-0.238694521785,-0.1980836302042,-0.16309368908420002,-0.12465718239540002,-0.11517231017339999,-0.12130137234919999,-0.10911716818819998,-0.108195334673,-0.1129886850714,-0.09512865245342,-0.07727026939394,-0.08493481129406,-0.08157479166986,-0.07901055663826,-0.08074077218772
R.Index_M_d_z,0.8921104311943999,0.8934393405914001,0.9167174577714,0.9250963330267998,0.9117849111554002,0.9360495448114001,0.9517124652862001,0.9545907735823999,0.9580615401268,0.9602922677994,0.9620928287506001,0.9638919472695999,0.9691225051878,0.9766532421112,0.977933859825,0.9761644124984,0.9764515042306,0.9768696308136,0.9768243193625998
R.Index_P_s_x,12.573717784871999,16.585491180400002,13.300414848319999,14.305165100099998,12.97202568052,9.817048645,6.403208255768,3.9464607715620006,2.73227496147,0.7797584861504,-0.7187300741668,-1.2176904916779998,-1.1645070672022,-0.23413033485400003,0.404564756155,0.32137120366079996,1.182598936558,1.7722038984280002,1.61703927517
R.Index_P_s_y,274.25481262219995,293.8450012206,283.0026550294,282.593005371,290.10706176739995,276.4477661132,263.539099121,257.97299804700003,255.832043457,254.8793273924,250.7863433838,246.40060729980001,243.46092529319998,239.33953857400002,237.03483886700002,236.1124847414,236.3398254392,236.0707824708,235.82009582519999
R.Index_P_s_z,37.514051771158,48.961818695059996,19.0113018036,24.26685504916,35.07235717774,-0.7570520401079992,-24.12827148438,-30.251211166379996,-41.9175552368,-56.4520195007,-64.89544372560002,-73.74411926268,-93.50659027096,-107.55670166019999,-107.05693969699999,-104.49368591300001,-105.2923721312,-106.1528167724,-106.2428451538
R.Index_P_e_x,1.211262798306,5.930563735962,4.1386018753039995,6.1261322975159995,2.9206600904466002,1.1222808003426,-1.04264803603176,-3.7067732810959995,-4.364395904542,-5.940364456176001,-7.086287593842,-7.011743640898,-6.036138820648,-4.219498777391999,-3.7696295738220003,-4.274967956544001,-3.4576833248140004,-2.814746189118,-2.97972278595
R.Index_P_e_y,274.66419372580003,297.14238891599996,283.5794799808,282.56942138700003,291.31038208,275.3082885742,260.77915649420004,255.01557312,253.90416870120004,253.6970306398,250.2165069582,246.67799682620003,243.6921539306,238.28487854,235.2157073974,234.2372619628,234.27367858879998,234.16152038580003,234.043154907
