,0,1,2,3,4,5,6,7,8
L.Thumb_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,45.35059890744,44.10459671022,43.889227294920005,45.07645874024,47.477964019759995,49.27040100098001,49.227410888680005,48.79849014282,48.67367426553333
R.hand.palm_position_y,278.57568969719995,280.11287841800004,279.1057128906,277.9524902344,279.0781433104,279.82683715819996,279.5619140624,278.66202392599996,278.51383463533335
R.hand.palm_position_z,-20.18799591064,-21.062721633900004,-22.23957366944,-23.31476211548,-25.869873046880002,-28.064984512320002,-27.84286346436,-27.432140731820006,-27.161775588966666
R.pitch,32.366902865739995,33.79727426824,32.49924119754,31.08166137346,31.9828262978,31.15455998334,30.763289860100002,31.22263169844,31.404097987833335
R.roll,-61.76602224962001,-76.10426629628,-76.66466966384,-77.87901447469999,-80.91572344532,-82.97157216043999,-81.98636653852,-80.71849899866,-80.27586084343334
R.yaw,-27.689321694860002,-30.893075067159998,-30.65181980546,-30.40859266818,-27.293435900460004,-25.34132785626,-25.98752728006,-26.79086716036,-27.045322787266667
R.Arm direction_x,-0.5464816212654,-0.5536860227584001,-0.5451709032058,-0.5267305493354,-0.5132309317588,-0.5047637939453999,-0.5054980158806,-0.5079762339592,-0.5085619886716667
R.Arm direction_y,0.5444936871530001,0.5226912975311999,0.5296793341636,0.5401345849036,0.5458309054376,0.5473178029058,0.5489846587182,0.5450335144995999,0.5430576801303333
R.Arm direction_z,-0.6346475243567999,-0.6482458829878,-0.6497606992722,-0.6563374519346,-0.6622976064682,-0.6675729751588,-0.6656473517416,-0.6670038938521999,-0.668171286583
R.wrist position_x,75.56911010740001,75.9052154541,75.70122833252,76.75259704589999,76.34897918701999,76.65551147459999,77.26868743898,77.46698760986001,77.53421020506666
R.wrist position_y,244.83644104,244.2877685548,244.0385864258,243.657485962,243.31098327639998,244.1752349852,244.35196838359997,243.3794677734,243.19414774533334
R.wrist position_z,22.722639083859995,19.760901260399997,19.25077552794,18.93245201112,17.13918151856,16.021374321000003,16.19331512452,16.133087539679998,16.243039449066668
R.elbow position_x,197.41188964859998,199.354272461,197.25176391600002,194.1916992188,190.7782287596,189.19694213860004,189.97381896960002,190.7246582032,190.92248026533335
R.elbow position_y,123.43689575200001,127.7492492674,125.9420272826,123.229837036,121.6132873538,122.14602355959998,121.95112152120001,121.859562683,122.11477406833335
R.elbow position_z,164.2227600098,164.29289245599998,164.12051086460002,165.2685302732,164.8041259766,164.86250610360003,164.6051116944,164.84733581560002,165.21757507333334
R.Thumb_M_s_x,57.10967788695999,60.90984344484,60.81977157592,62.31287384036,62.82884902952001,63.63158569336,63.87750091552,63.71791534424,63.66226832073334
R.Thumb_M_s_y,265.24209899920004,269.7684143066,269.85847167960003,269.9952575682,270.1587646484,271.4900512696,271.5403564454,270.24210815419997,269.93194580066665
R.Thumb_M_s_z,26.122472381599998,25.679844665500003,24.689114379880003,23.73732566834,21.655456924440003,19.87998008728,20.06852607728,20.3273902893,20.547550201433335
R.Thumb_M_e_x,57.10967788695999,60.90984344484,60.81977157592,62.31287384036,62.82884902952001,63.63158569336,63.87750091552,63.71791534424,63.66226832073334
R.Thumb_M_e_y,265.24209899920004,269.7684143066,269.85847167960003,269.9952575682,270.1587646484,271.4900512696,271.5403564454,270.24210815419997,269.93194580066665
R.Thumb_M_e_z,26.122472381599998,25.679844665500003,24.689114379880003,23.73732566834,21.655456924440003,19.87998008728,20.06852607728,20.3273902893,20.547550201433335
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,57.10967788695999,60.90984344484,60.81977157592,62.31287384036,62.82884902952001,63.63158569336,63.87750091552,63.71791534424,63.66226832073334
R.Thumb_P_s_y,265.24209899920004,269.7684143066,269.85847167960003,269.9952575682,270.1587646484,271.4900512696,271.5403564454,270.24210815419997,269.93194580066665
R.Thumb_P_s_z,26.122472381599998,25.679844665500003,24.689114379880003,23.73732566834,21.655456924440003,19.87998008728,20.06852607728,20.3273902893,20.547550201433335
R.Thumb_P_e_x,27.392620086659996,29.7387386322,29.29230728152,31.32866897582,33.07969818116,34.31157684326,34.23033218384,34.111441802979996,34.11461257933333
R.Thumb_P_e_y,284.3815643312,293.7711120606,294.15852661139996,295.31437377939994,296.54662475580005,297.6981079102,297.3152282716,296.19046630879996,295.995768229
R.Thumb_P_e_z,8.957038593299998,13.38818664552,14.012393760700002,13.836688423160002,10.829289436354,7.529186344147999,7.585599708556001,8.110223197938002,8.43359629313
R.Thumb_P_d_x,0.7209275960921999,0.7562023520468,0.7648477196693999,0.7516682982446001,0.7217062354088,0.7112953066826,0.7192320942878,0.7182449579237999,0.7168179353076667
R.Thumb_P_d_y,-0.464318136405338,-0.5822987794875999,-0.5895127415658,-0.6142347931862,-0.6401622533798002,-0.6358002185824,-0.6252912521364,-0.629500079155,-0.6323010921476667
R.Thumb_P_d_z,0.416428667307,0.2981922090054,0.259014341235,0.2401867419482,0.2626398593186,0.29962682723999995,0.3028323352338,0.296385139227,0.293881158034
R.Thumb_I_s_x,27.392620086659996,29.7387386322,29.29230728152,31.32866897582,33.07969818116,34.31157684326,34.23033218384,34.111441802979996,34.11461257933333
R.Thumb_I_s_y,284.3815643312,293.7711120606,294.15852661139996,295.31437377939994,296.54662475580005,297.6981079102,297.3152282716,296.19046630879996,295.995768229
R.Thumb_I_s_z,8.957038593299998,13.38818664552,14.012393760700002,13.836688423160002,10.829289436354,7.529186344147999,7.585599708556001,8.110223197938002,8.43359629313
R.Thumb_I_e_x,7.813296508790001,6.804479694368,5.989342880248,8.242840099336002,10.774695205704,12.27095394134,12.033886146539999,11.9546928406,12.014228185
R.Thumb_I_e_y,291.9132843018,303.837225342,304.49051513660004,306.8606933594,309.06251220699994,309.8697265626,309.13206176739993,308.19473266619997,308.1690979003333
R.Thumb_I_e_z,-5.880835509304001,2.005135869978,3.677360200882,4.3131755352,0.6997959256158002,-3.5636319160460004,-3.581562948226,-2.9349688053119998,-2.53956222534
R.Thumb_I_d_x,0.7116088390352,0.8335436344148001,0.8469441890716001,0.8390524268150001,0.8106733083725999,0.8010647058484001,0.8067279338834,0.8052850484848,0.8032365242643333
R.Thumb_I_d_y,-0.27373970747,-0.3658520102502,-0.3755152225496,-0.41964997649200003,-0.4548888087274,-0.4423765063284,-0.42948181033140004,-0.436293977499,-0.4424386024473334
R.Thumb_I_d_z,0.5392812788485999,0.41371598839760004,0.3756258904934,0.3461312413216,0.36815553903560005,0.4031675994396,0.4058695793154,0.40143650770179995,0.398818463087
R.Thumb_D_s_x,7.813296508790001,6.804479694368,5.989342880248,8.242840099336002,10.774695205704,12.27095394134,12.033886146539999,11.9546928406,12.014228185
R.Thumb_D_s_y,291.9132843018,303.837225342,304.49051513660004,306.8606933594,309.06251220699994,309.8697265626,309.13206176739993,308.19473266619997,308.1690979003333
R.Thumb_D_s_z,-5.880835509304001,2.005135869978,3.677360200882,4.3131755352,0.6997959256158002,-3.5636319160460004,-3.581562948226,-2.9349688053119998,-2.53956222534
R.Thumb_D_e_x,-4.337916755669999,-9.213604927062,-10.405651855472,-8.394677162168,-5.494916152954,-3.78246207237,-4.05281319618,-4.11116294861,-4.033522208533333
R.Thumb_D_e_y,291.331210327,304.23709106440003,305.38453369139995,309.0726196288,312.306744385,312.8114440918,311.77021484380003,311.0283935548,311.194366455
R.Thumb_D_e_z,-17.927058792112,-7.98855266571,-5.635639667507999,-4.341905117036001,-8.318913459784,-13.065795898440001,-13.11777400972,-12.449814033500001,-12.026247978199999
R.Thumb_D_d_x,0.6433969125152,0.8481446027756,0.8681016921998002,0.8809430718422,0.8614627599716,0.8500152349469999,0.8517776370047999,0.8506740570067999,0.8497155110043334
R.Thumb_D_d_y,0.030820336937859998,-0.02117256596686,-0.047337559051799996,-0.11711971014740001,-0.1717794775962,-0.1557615339756,-0.13968805670739998,-0.1500400543212,-0.160185545683
R.Thumb_D_d_z,0.6378377199173999,0.5291577219964,0.4931158185006,0.4582795262336,0.477533376217,0.50313180089,0.5049345850943999,0.5038033604621999,0.5023124019303333
R.Index_M_s_x,66.9186393738,71.23983764646,71.10528259278,72.47837219238,73.55622253420002,74.6370864868,74.82699584961999,74.61202850341999,74.5440597534
R.Index_M_s_y,271.16232910139996,272.1616271972,271.8595703126,271.396508789,271.0610168458,271.76828002919996,271.9905578612,271.0926025392,270.92788696266666
R.Index_M_s_z,12.342981338502,9.228155136106,8.156149673462,7.069523906706,5.3108438491820005,3.6951536655440007,3.850243997574,4.087539100646,4.3074159622199995
R.Index_M_e_x,34.55105743407999,37.09003219606,36.8709602356,38.25757980348,42.29891204834,44.94648513796,44.390580749499996,43.47659225466,43.19037373863333
R.Index_M_e_y,303.2323120116,308.1217224122,306.997821045,305.7260498048,307.174066162,307.9178527832,307.5628967284,306.6710388184,306.5264790853333
