,0,1,2,3,4,5
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,49.513306426999996,48.878588104260004,48.6927406311,47.8426750183,47.469196319599995,47.4795036316
R.hand.palm_position_y,217.7737609862,215.66313171399997,215.328140259,214.19827575679997,213.45234374999995,213.292648315
R.hand.palm_position_z,0.5577112674679996,-2.8403132915499993,-2.7618229389180002,-2.5325054168679997,-2.5784998416900002,-2.71604752541
R.pitch,41.62665497688,44.689588117620005,44.377053683999996,44.02064894478,43.8756146572,43.8118903575
R.roll,-59.89408969891999,-68.2718437628,-67.95919594803999,-67.48072753071999,-67.42029265018,-67.5677564361
R.yaw,-40.20309873722,-45.08230692404,-45.125983935200004,-45.518846175600004,-45.67204458834,-45.5509999745
R.Arm direction_x,-0.5082014203072001,-0.5090783238412,-0.509311425686,-0.509279191494,-0.508405673504,-0.506617605686
R.Arm direction_y,0.6529690384866,0.6371235013008,0.6370239734648,0.6370547294616,0.634240090847,0.634100079536
R.Arm direction_z,-0.5602543711662,-0.5787158370018,-0.5786207556723999,-0.5786148786545999,-0.5824612021445998,-0.584170937538
R.wrist position_x,89.51825866701999,91.14321136474,91.15710296632001,90.7743133545,90.55881500244,90.47646331790001
R.wrist position_y,175.4640747072,171.1336914064,171.07501220700001,170.3879638672,169.83268432619997,169.66104126
R.wrist position_z,38.1160682678,30.94872436522,31.142216110219998,31.35155410766,31.339155197139995,31.3024215698
R.elbow position_x,215.87373046880003,217.71671142579999,217.78856201160002,217.3977600098,216.9650756836,216.43814086900002
R.elbow position_y,13.114641952519998,12.72397060396,12.690037155159999,11.995343971239999,12.139876937859999,12.003046989400001
R.elbow position_z,177.4136077882,174.83638610859998,175.00624084459997,175.2141143798,176.15804138180002,176.546401978
R.Thumb_M_s_x,71.2397140503,76.58297576904,76.42802886964,75.92581024169999,75.73522491456,75.692237854
R.Thumb_M_s_y,198.5685974122,197.95882568340002,197.8608428952,197.1493103028,196.603488159,196.47537231400003
R.Thumb_M_s_z,47.59160232544,43.20915908814,43.35957412719999,43.5347053528,43.45074005128,43.3574447632
R.Thumb_M_e_x,71.2397140503,76.58297576904,76.42802886964,75.92581024169999,75.73522491456,75.692237854
R.Thumb_M_e_y,198.5685974122,197.95882568340002,197.8608428952,197.1493103028,196.603488159,196.47537231400003
R.Thumb_M_e_z,47.59160232544,43.20915908814,43.35957412719999,43.5347053528,43.45074005128,43.3574447632
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,71.2397140503,76.58297576904,76.42802886964,75.92581024169999,75.73522491456,75.692237854
R.Thumb_P_s_y,198.5685974122,197.95882568340002,197.8608428952,197.1493103028,196.603488159,196.47537231400003
R.Thumb_P_s_z,47.59160232544,43.20915908814,43.35957412719999,43.5347053528,43.45074005128,43.3574447632
R.Thumb_P_e_x,37.4029083252,41.093540954619996,40.79829559325999,40.47073135376,40.45387420654001,40.4982872009
R.Thumb_P_e_y,221.7886169432,224.968661499,224.63133850079998,223.8974487304,223.4675598144,223.46754455599998
R.Thumb_P_e_z,49.8726074219,54.34072875977999,54.62123031614,55.38484954834,55.55557174682,55.4319076538
R.Thumb_P_d_x,0.7361074686051999,0.7720598101616,0.7751119613648,0.771312379837,0.7675330042840001,0.765631616116
R.Thumb_P_d_y,-0.5051431164144,-0.5875892043113999,-0.5823824524878,-0.5818960547448,-0.5844181537627999,-0.587204933167
R.Thumb_P_d_z,-0.04962244927880001,-0.2421632677316,-0.244993260503,-0.25779559612279995,-0.26333622336400003,-0.26267555356
R.Thumb_I_s_x,37.4029083252,41.093540954619996,40.79829559325999,40.47073135376,40.45387420654001,40.4982872009
R.Thumb_I_s_y,221.7886169432,224.968661499,224.63133850079998,223.8974487304,223.4675598144,223.46754455599998
R.Thumb_I_s_z,49.8726074219,54.34072875977999,54.62123031614,55.38484954834,55.55557174682,55.4319076538
R.Thumb_I_e_x,12.769636821726,12.927506446839999,12.54085140226,12.28653907776,12.341344070439998,12.4332065582
R.Thumb_I_e_y,231.8739135744,237.20932617160003,236.65125122080002,235.981048584,235.66162109380002,235.769775391
R.Thumb_I_e_z,46.380781054508,56.6117210388,56.94044799804001,58.20779800416,58.611734008780005,58.491054534899995
R.Thumb_I_d_x,0.7999029755592,0.9146204113962,0.9175887465476,0.9152100563050001,0.9128830790518,0.911342263222
R.Thumb_I_d_y,-0.32749441713104,-0.39748449921600004,-0.39031614065180004,-0.39238422513000004,-0.395971184969,-0.399483710527
R.Thumb_I_d_z,0.11338819712406001,-0.0737447053194,-0.07531070411206,-0.09166808277366001,-0.09924110919238,-0.09933803230519998
R.Thumb_D_s_x,12.769636821726,12.927506446839999,12.54085140226,12.28653907776,12.341344070439998,12.4332065582
R.Thumb_D_s_y,231.8739135744,237.20932617160003,236.65125122080002,235.981048584,235.66162109380002,235.769775391
R.Thumb_D_s_z,46.380781054508,56.6117210388,56.94044799804001,58.20779800416,58.611734008780005,58.491054534899995
R.Thumb_D_e_x,-4.114160823822,-7.7972495079040005,-8.221106529234001,-8.50443096161,-8.45630645752,-8.35237503052
R.Thumb_D_e_y,234.45695495600003,240.68627929679997,239.8688629152,239.2414459226,238.9711669922,239.164001465
R.Thumb_D_e_z,40.85030746462,54.33567657468001,54.61460571288001,56.227179718,56.78709869386,56.6842193604
R.Thumb_D_d_x,0.79873179644336,0.9804383039473998,0.9821982383728001,0.983570742607,0.9838868021964,0.983315825462
R.Thumb_D_d_y,-0.1221974670888,-0.1644862800838,-0.152217462659,-0.1542415469886,-0.1565666586162,-0.16057266295
R.Thumb_D_d_z,0.26163337230678,0.1076741859318,0.11002999991179999,0.09369828253984,0.08631910830733999,0.08547702431679999
R.Index_M_s_x,79.84552688599999,84.71524200440001,84.55728302002001,83.92144470216,83.6562347412,83.6337509155
R.Index_M_s_y,206.8600708006,203.80517578119998,203.7358581542,203.03215637199997,202.4414886474,202.268829346
R.Index_M_s_z,30.82943382262,23.81443023682,23.97225494384,24.094327545160002,23.96629257202,23.868024826
R.Index_M_e_x,36.7964176178,39.31865310668,38.929408264159996,37.79293441774,37.35910644529999,37.4178314209
R.Index_M_e_y,246.2691040038,246.86644897440002,246.4696228028,245.2498138426,244.4854278564,244.342346191
R.Index_M_e_z,-0.4623648643480001,-2.157826662062,-2.135446739196,-1.973093819616,-2.083550429344,-2.27813100815
R.Index_M_d_x,0.635435307026,0.6700857520104,0.6734996914864,0.6808894515038,0.683378338814,0.682179749012
R.Index_M_d_y,-0.5817052066326001,-0.635614848137,-0.6307805776596,-0.62316249609,-0.6205982565877999,-0.62103497982
R.Index_M_d_z,0.46188907623299996,0.383368885517,0.3853681325912,0.3847735822202,0.384514093399,0.38593581318899994
R.Index_P_s_x,36.7964176178,39.31865310668,38.929408264159996,37.79293441774,37.35910644529999,37.4178314209
R.Index_P_s_y,246.2691040038,246.86644897440002,246.4696228028,245.2498138426,244.4854278564,244.342346191
R.Index_P_s_z,-0.4623648643480001,-2.157826662062,-2.135446739196,-1.973093819616,-2.083550429344,-2.27813100815
R.Index_P_e_x,20.43822879791,23.774411773700002,23.23988304138,21.793119049060003,21.208348846439996,21.278553009
R.Index_P_e_y,268.3893981932,273.3689880372,272.88282470720003,271.3563415526,270.45892334,270.289123535
R.Index_P_e_z,-26.077769851699998,-25.858616638199997,-25.840162658679997,-25.80967216492,-25.96385154724,-26.195253372199996
R.Index_P_d_x,0.4215607702734,0.4005848348140001,0.4043288946152,0.41232528090500004,0.4162151694298,0.415919333696
R.Index_P_d_y,-0.5700538128613999,-0.6829870343209999,-0.6806847691537999,-0.6727815866469999,-0.6693533182142001,-0.668664693832
R.Index_P_d_z,0.6601249933242,0.6107841968536001,0.6108853697778001,0.6142835617066,0.6154103636743999,0.616359233856
R.Index_I_s_x,20.43822879791,23.774411773700002,23.23988304138,21.793119049060003,21.208348846439996,21.278553009
R.Index_I_s_y,268.3893981932,273.3689880372,272.88282470720003,271.3563415526,270.45892334,270.289123535
R.Index_I_s_z,-26.077769851699998,-25.858616638199997,-25.840162658679997,-25.80967216492,-25.96385154724,-26.195253372199996
R.Index_I_e_x,5.7119878768920005,8.092835903168,7.359047031402,5.747149085998,5.05269432068,5.1199388504000005
R.Index_I_e_y,277.79269409180006,285.44612426760006,284.779223633,283.0139221192,282.0046081544,281.825439453
R.Index_I_e_z,-37.26433410646,-35.0671798706,-34.942628479,-34.931455230699996,-35.03450393678,-35.2725715637
R.Index_I_d_x,0.6745616674421999,0.7183224201202,0.7274498939513999,0.7350141286848,0.7400383353232,0.7401741147040001
R.Index_I_d_y,-0.43073471784590006,-0.5532146692278,-0.5449356794358,-0.533996140957,-0.5288705229758,-0.528441488743
R.Index_I_d_z,0.5124204695224,0.42181458473179995,0.416954612732,0.4178394436834,0.4154972791672,0.415802717209
R.Index_D_s_x,5.7119878768920005,8.092835903168,7.359047031402,5.747149085998,5.05269432068,5.1199388504000005
R.Index_D_s_y,277.79269409180006,285.44612426760006,284.779223633,283.0139221192,282.0046081544,281.825439453
R.Index_D_s_z,-37.26433410646,-35.0671798706,-34.942628479,-34.931455230699996,-35.03450393678,-35.2725715637
R.Index_D_e_x,-7.67852878571,-6.64876565933,-7.4840961456279995,-9.163142776488,-9.896667480466,-9.831158638
R.Index_D_e_y,280.82712097160004,289.7290283206,288.7752685548,286.77868652340004,285.6500488282,285.46725463900003
R.Index_D_e_z,-41.30147323606,-36.63310546874,-36.302059173560004,-36.213642883300004,-36.20386810304,-36.4312362671
R.Index_D_d_x,0.8677220344544001,0.955274093151,0.9618538498878,0.9662053346634,0.9687371969222,0.9688495397570001
R.Index_D_d_y,-0.19663460254659998,-0.27753749489799995,-0.2589486062528,-0.24396137893199996,-0.236229082942,-0.235994100571
R.Index_D_d_z,0.2616116255524,0.10147392451772001,0.08809277266264,0.0830873429775,0.07577625066044,0.07508289813999999
R.Middle_M_s_x,80.50634613038001,83.32891693117999,83.2284667969,82.6130935669,82.33040924072,82.3033905029
R.Middle_M_s_y,201.8512908936,197.55324096660001,197.46350097660002,196.71531066920002,196.09291687019999,195.90701293900003
R.Middle_M_s_z,21.9817008972,14.457060623179999,14.620190238940001,14.769372558579999,14.66537075042,14.576792717
R.Middle_M_e_x,40.00768737791999,38.9351020813,38.666217041020005,37.6079589844,37.157759094259994,37.2016334534
R.Middle_M_e_y,234.01389160160002,232.27778930660003,231.86120910640003,230.5903472902,229.78141784680003,229.61543273900003
R.Middle_M_e_z,-13.616395568862,-16.381267929059998,-16.341380310059996,-16.12758789064,-16.19155426026,-16.3620204926
R.Middle_M_d_x,0.6303618609906,0.6909899711608001,0.6936116814614,0.7005051732062,0.7031126022338,0.702009141445
R.Middle_M_d_y,-0.5006110787392,-0.5404877781866,-0.5354005217552,-0.5272651314735999,-0.5243617415428,-0.524671733379
R.Middle_M_d_z,0.5540845751764,0.4799987494944,0.4819170296194,0.48091137409220003,0.48028825521459995,0.48156279325499995
R.Middle_P_s_x,40.00768737791999,38.9351020813,38.666217041020005,37.6079589844,37.157759094259994,37.2016334534
R.Middle_P_s_y,234.01389160160002,232.27778930660003,231.86120910640003,230.5903472902,229.78141784680003,229.61543273900003
R.Middle_P_s_z,-13.616395568862,-16.381267929059998,-16.341380310059996,-16.12758789064,-16.19155426026,-16.3620204926
R.Middle_P_e_x,14.422430801400001,13.281944084179997,12.89192333222,11.252339363100003,10.472255325319999,10.4549331665
R.Middle_P_e_y,246.6484344482,256.3969421386,255.8046447754,254.1003204348,253.1323486328,252.945068359
R.Middle_P_e_z,-36.53763961792,-41.98318710328,-41.98617935182,-41.581608581560005,-41.448190307619996,-41.5736427307
R.Middle_P_d_x,0.5876958966256,0.58925563097,0.5920381069184001,0.6053912162780001,0.612968659401,0.614374339581
R.Middle_P_d_y,-0.29021672010419997,-0.5540193796158001,-0.5499831080436,-0.5400264263150001,-0.5363731980324,-0.5358840227130001
R.Middle_P_d_z,0.5265032708646,0.5880786657332,0.5890635848043999,0.584681391716,0.5801474213598,0.579113483429
R.Middle_I_s_x,14.422430801400001,13.281944084179997,12.89192333222,11.252339363100003,10.472255325319999,10.4549331665
R.Middle_I_s_y,246.6484344482,256.3969421386,255.8046447754,254.1003204348,253.1323486328,252.945068359
R.Middle_I_s_z,-36.53763961792,-41.98318710328,-41.98617935182,-41.581608581560005,-41.448190307619996,-41.5736427307
R.Middle_I_e_x,-3.29932136536,-10.281311988819999,-10.76835632322,-12.594817924500001,-13.477596473720002,-13.514119148299999
R.Middle_I_e_y,250.951599121,265.46925048820003,264.6614013672,262.58068237320003,261.4531982422,261.246643066
R.Middle_I_e_z,-36.192742109296,-46.68704986572,-46.61178512574,-45.94516067504001,-45.550385284419995,-45.602481841999996
R.Middle_I_d_x,0.6899943917986,0.9174326062202001,0.9212102532386,0.9284863948822,0.9324847340584,0.9332321882250001
R.Middle_I_d_y,-0.1675432264804,-0.353229266405,-0.3448368012904,-0.3301819324494,-0.3239713191986,-0.323220849037
R.Middle_I_d_z,-0.013428547978600014,0.18314434587960002,0.180097424984,0.16989440619940002,0.1597184836864,0.15686237812
R.Middle_D_s_x,-3.29932136536,-10.281311988819999,-10.76835632322,-12.594817924500001,-13.477596473720002,-13.514119148299999
R.Middle_D_s_y,250.951599121,265.46925048820003,264.6614013672,262.58068237320003,261.4531982422,261.246643066
R.Middle_D_s_z,-36.192742109296,-46.68704986572,-46.61178512574,-45.94516067504001,-45.550385284419995,-45.602481841999996
R.Middle_D_e_x,-14.458041763299999,-26.50103263854,-26.96082611082,-28.70813064574,-29.50950393678,-29.520502090500003
