,0,1,2,3,4,5,6,7,8
L.Thumb_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,19.917806434640003,21.17938728332,21.03574447634,21.14812927246,21.728453063979998,21.90972480776,21.7795539856,21.745343017559996,21.62262840272
R.hand.palm_position_y,182.2819061278,193.4705169678,192.63988647460002,191.5337921144,191.2584503174,191.1673400878,191.1907043458,191.0444122314,190.4037261962
R.hand.palm_position_z,0.713621902468,6.909530735016,6.390609931946,6.1334708213799995,5.588301467894001,5.269003009796,5.097240543366,4.698948860168,4.11437931061
R.pitch,19.510987641923997,24.806029873799996,24.04496374234,22.878855094,21.762356500739998,21.33260543276,20.946091170259997,20.415285403320002,20.52912894866
R.roll,-15.553157129296,-19.73759539198,-19.11605602496,-17.975145652320002,-17.336993216,-17.0786908265,-16.67682571368,-16.1361117327,-16.47270004382
R.yaw,-12.817893950799998,-11.58001401534,-11.693041182319998,-11.700147823479998,-11.287994908860002,-11.01574988328,-11.02254506784,-10.964806063000001,-10.744788079540001
R.Arm direction_x,-0.5105822443962,-0.514463376999,-0.5091708779334,-0.5048572301866,-0.49975502490999996,-0.4987793743612,-0.5015997290611999,-0.5031866431234,-0.5039179563521999
R.Arm direction_y,0.5205955863,0.5196218013764,0.5255463004112,0.5304844021796,0.5403961062429999,0.5446844339370001,0.5431071996690001,0.5403169631957999,0.5364136219022
R.Arm direction_z,-0.6839828848838,-0.6821402907372001,-0.6815734148024,-0.680951988697,-0.6769137620926,-0.6741931080816,-0.6733723402021999,-0.6744321107864,-0.6769964933394
R.wrist position_x,44.98611297608,44.66673583987999,44.6212272644,44.766378784180006,44.9981048584,44.94954071044,44.872797393780004,44.82397689818,44.50672836302
R.wrist position_y,160.41031188979997,166.0268432616,165.90841979980001,165.9418884276,166.60766601560002,166.86425170900003,167.30517883299999,167.7352264406,166.96636657699997
R.wrist position_z,60.384715271000005,65.39158782960001,65.14137115476001,65.34552154539999,65.29627075194,65.18975830080001,65.1555557251,64.97730407714,64.42805328368
R.elbow position_x,170.9529815674,170.00098571799998,168.6661132814,167.76036376960002,166.74908752439995,166.4628295898,167.0731842042,167.41097412119998,167.2718841554
R.elbow position_y,31.774955177293997,39.4358985901,37.874130249020006,36.7045776367,34.955654144280004,34.167511749259994,34.99268341066001,36.1024925232,36.28456878662
R.elbow position_z,229.2512420654,231.575500488,231.1871856692,231.23994445799994,230.20689392079998,229.4375732424,229.20341796860004,229.2833496094,229.35883178720002
R.Thumb_M_s_x,11.511149787899999,11.26303958894,11.27372245788,11.47716808318,11.77239017486,11.740977287300002,11.643768501279999,11.59521121978,11.26612110138
R.Thumb_M_s_y,163.42810974120002,171.0810729982,170.74144592259998,170.3350769044,170.887561035,171.1155059814,171.36310119659998,171.5305419922,170.90146789579998
R.Thumb_M_s_z,52.15172271728001,56.650139617920004,56.37949447633999,56.440770721419995,56.181455230720005,55.947348785420004,55.8704399109,55.59060516356,54.96893081664
R.Thumb_M_e_x,11.511149787899999,11.26303958894,11.27372245788,11.47716808318,11.77239017486,11.740977287300002,11.643768501279999,11.59521121978,11.26612110138
R.Thumb_M_e_y,163.42810974120002,171.0810729982,170.74144592259998,170.3350769044,170.887561035,171.1155059814,171.36310119659998,171.5305419922,170.90146789579998
R.Thumb_M_e_z,52.15172271728001,56.650139617920004,56.37949447633999,56.440770721419995,56.181455230720005,55.947348785420004,55.8704399109,55.59060516356,54.96893081664
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,11.511149787899999,11.26303958894,11.27372245788,11.47716808318,11.77239017486,11.740977287300002,11.643768501279999,11.59521121978,11.26612110138
R.Thumb_P_s_y,163.42810974120002,171.0810729982,170.74144592259998,170.3350769044,170.887561035,171.1155059814,171.36310119659998,171.5305419922,170.90146789579998
R.Thumb_P_s_z,52.15172271728001,56.650139617920004,56.37949447633999,56.440770721419995,56.181455230720005,55.947348785420004,55.8704399109,55.59060516356,54.96893081664
R.Thumb_P_e_x,-19.81683158874,-16.967632293719998,-17.38097991942,-17.53611183166,-17.533145904559998,-17.599221420299997,-17.99808769228,-18.20327148438,-18.164107513439998
R.Thumb_P_e_y,179.8828796388,192.19667663579997,193.7527252198,195.1076812746,197.3068695068,197.76201477060002,197.88979187,197.8838562012,197.2560791016
R.Thumb_P_e_z,25.41096916196,28.62472686766,30.35259628298,32.51278076174,34.46153411866,34.55265350342,34.743667602520006,34.46690368652,33.34093627932
R.Thumb_P_d_x,0.6831180334092,0.6267812371256,0.6361956000328,0.6441567897794,0.6506454944612,0.6514151096341999,0.6581125855446,0.6615900039672,0.6534139394759999
R.Thumb_P_d_y,-0.36497061215362,-0.46881152391440006,-0.5108995497228,-0.550004732609,-0.5865650773048,-0.5916094064714,-0.588949251175,-0.5850998997685999,-0.5851286768914
R.Thumb_P_d_z,0.5885619223117999,0.6222240447995999,0.5778527379038,0.531252503395,0.482228642702,0.4750079452988,0.46905952095979997,0.4689913272858,0.4801876783372
R.Thumb_I_s_x,-19.81683158874,-16.967632293719998,-17.38097991942,-17.53611183166,-17.533145904559998,-17.599221420299997,-17.99808769228,-18.20327148438,-18.164107513439998
R.Thumb_I_s_y,179.8828796388,192.19667663579997,193.7527252198,195.1076812746,197.3068695068,197.76201477060002,197.88979187,197.8838562012,197.2560791016
R.Thumb_I_s_z,25.41096916196,28.62472686766,30.35259628298,32.51278076174,34.46153411866,34.55265350342,34.743667602520006,34.46690368652,33.34093627932
R.Thumb_I_e_x,-31.4390625,-25.52098121644,-28.49751167298,-31.338008499140006,-34.11149291994,-34.62330245972,-35.1726409912,-35.44696502684,-35.00627059938
R.Thumb_I_e_y,183.8004730226,198.433331299,202.92564392059998,207.41507568360004,212.72744445819998,213.66309814439995,213.68645019540003,213.55567932120002,212.78867797840002
R.Thumb_I_e_z,-0.226901459693,0.870735684037,4.40092191696,9.29204912186,15.228361892679999,16.10039768218,16.341011428839998,16.022087478640003,14.41864185332
R.Thumb_I_d_x,0.378252261877,0.2878160238266,0.37406588196760004,0.4644271016122,0.5578533768653999,0.5728520751,0.577915287018,0.5802419066428001,0.5667305827142
R.Thumb_I_d_y,-0.13226066716014,-0.2098603904246,-0.3086642503738,-0.4141378223896,-0.5188948988914002,-0.5350637316702,-0.5315497875213999,-0.5273492336273999,-0.5226643800733999
R.Thumb_I_d_z,0.8558476805685998,0.9339082956314,0.8732612133028,0.7813663125038001,0.6471869587896,0.6209094524384,0.6192403316496,0.6206590890884,0.6367259860038
R.Thumb_D_s_x,-31.4390625,-25.52098121644,-28.49751167298,-31.338008499140006,-34.11149291994,-34.62330245972,-35.1726409912,-35.44696502684,-35.00627059938
R.Thumb_D_s_y,183.8004730226,198.433331299,202.92564392059998,207.41507568360004,212.72744445819998,213.66309814439995,213.68645019540003,213.55567932120002,212.78867797840002
R.Thumb_D_s_z,-0.226901459693,0.870735684037,4.40092191696,9.29204912186,15.228361892679999,16.10039768218,16.341011428839998,16.022087478640003,14.41864185332
R.Thumb_D_e_x,-30.98902244568,-22.758382034300002,-29.06961441038,-38.829413604719996,-48.85022964476,-49.50694046022,-50.057270050039996,-50.36450195314,-49.919733428979995
R.Thumb_D_e_y,180.1975860596,196.178466797,203.696560669,214.23149108900003,225.6485351562,226.7426177978,226.6317230226,226.3952026368,225.74007568379997
R.Thumb_D_e_z,-19.14056415558,-19.189808654780002,-15.925629043580003,-6.138382077226001,9.62814197539,11.2563867569,11.151033973699999,10.664142227200001,9.325151824959999
R.Thumb_D_d_x,-0.0316281437874,-0.13542921245104,0.028045843355346,0.36724660396560005,0.7225281000135999,0.7296313524247999,0.7296801090239999,0.7312932252886,0.7310937643052
R.Thumb_D_d_y,0.17348315417779997,0.11053884327406001,-0.03779218210841,-0.3341569900512,-0.6334227442744,-0.6411891937256,-0.634608232975,-0.6294240474698,-0.6349086403846
R.Thumb_D_d_z,0.9166849136354,0.9834158182146,0.9964561462403999,0.7564366340633999,0.27453615665439995,0.2374649465084,0.2544251084324,0.2626592457294,0.249695122242
R.Index_M_s_x,20.786680221559998,21.865134811399997,21.715881347679996,21.650724411,21.868723678600002,21.823209762559998,21.62711715698,21.45582046508,21.249481201180004
R.Index_M_s_y,181.4974456788,189.05642700200002,188.75701599119998,188.4333190918,188.96091003420003,189.17554016100001,189.45244140640003,189.6541046142,188.9686157226
R.Index_M_s_z,45.93857383726,51.9669883728,51.49660568237999,51.30252075194001,50.808267211899995,50.503549957260006,50.34220733644,49.95511932373999,49.368688964860006
R.Index_M_e_x,-5.769564151762,-3.349238443374,-3.6245656013480003,-3.6934098243699998,-3.097207164764,-2.87752842903,-3.069279575346,-3.1656070232380005,-3.176751041412
R.Index_M_e_y,195.266305542,209.47261962880003,208.2657592772,206.52894287140003,205.84453735359997,205.60103149420002,205.3960021974,204.9446136474,204.47489929199998
