,0,1,2,3,4,5,6,7,8
L.Thumb_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,32.5091243744,34.39259796142,34.59505157472,34.62693786624,34.484814453119995,34.25228729248,33.85344085692,34.09478302,34.4236907959
R.hand.palm_position_y,255.811178589,253.6744659424,253.57396545420002,253.6182891848,254.02640380860004,254.29504699720002,254.4939483642,254.1447265626,253.433151245
R.hand.palm_position_z,57.2982696533,53.1079940796,53.58690338134001,53.82546615599999,54.52849655152001,54.76857833864,55.0528427124,54.7620536804,54.315952301
R.pitch,19.92135770638,20.884681621760002,20.85425961734,20.621131939359998,20.44606223606,20.55002283908,20.717451951199997,20.4611883732,20.123605586500002
R.roll,-26.101806079238003,-28.734987639720003,-28.198945849660003,-28.116225769179998,-28.114794503020004,-27.728775429259997,-27.59368350666,-27.983228665599995,-28.0583593813
R.yaw,-17.256894049879996,-12.74450578714,-12.604956483040002,-12.183355367619999,-12.235343694600001,-12.426846321,-12.67669105788,-12.49371985016,-12.231901620699999
R.Arm direction_x,-0.5020351111888,-0.491790854931,-0.47618603110300006,-0.46440554261219996,-0.4607782602308001,-0.46433998942360005,-0.46724693179140003,-0.4671605646612,-0.46453183889399996
R.Arm direction_y,0.7149889826776,0.7280716776848001,0.7490234375,0.7675684332848001,0.7765897512434,0.7745640993116,0.7714042544366,0.7687185525894,0.7703400850300001
R.Arm direction_z,-0.4863935053348,-0.47745489478120007,-0.4605904400346,-0.4417145371436,-0.4296382784844,-0.42946075797100003,-0.431988656521,-0.43684151768659996,-0.43679100275
R.wrist position_x,61.02337875367999,58.702575683579994,58.6481163025,58.232371521000005,58.131932067879994,58.095516204839996,57.9291305542,58.02468414308,58.1238136292
R.wrist position_y,230.93606567399996,227.04737243660003,226.78298034679997,226.76468811019998,227.21004028320004,227.479940796,227.61746521,227.4565155032,226.98147583
R.wrist position_z,111.5736175536,108.9094635008,109.34585876460001,109.6647933958,110.32260131860001,110.483808899,110.65571746840001,110.5268096922,110.274757385
R.elbow position_x,180.8060272218,175.212133789,171.46075744620003,168.2541137698,167.294345093,168.101727295,168.6240234376,168.69911499020003,168.175476074
R.elbow position_y,60.29648666382,54.560812377939996,49.33276596068,44.920997619619996,43.22912521362,43.97891769408,44.8650390625,45.340354919419994,44.4811668396
R.elbow position_z,227.60859680180002,222.0227172852,218.46376953120003,214.3108398438,212.10767517100004,212.22682495120003,212.9976135256,214.01839599640002,213.754364014
R.Thumb_M_s_x,28.829652023340003,26.40771064758,26.453680801400004,26.12626609802,26.043148803719998,25.947878646840003,25.748525619499997,25.871917724620005,25.9993553162
R.Thumb_M_s_y,240.46281433100003,238.2590942384,238.0124298098,238.24487915059998,238.81448669440002,238.8621520996,238.8629302978,238.87671508800003,238.501403809
R.Thumb_M_s_z,108.5989776612,104.1503372192,104.56008911159999,104.79723815920002,105.5585205076,105.75464935299999,106.01083221439998,105.8103866578,105.43160247799999
R.Thumb_M_e_x,28.829652023340003,26.40771064758,26.453680801400004,26.12626609802,26.043148803719998,25.947878646840003,25.748525619499997,25.871917724620005,25.9993553162
R.Thumb_M_e_y,240.46281433100003,238.2590942384,238.0124298098,238.24487915059998,238.81448669440002,238.8621520996,238.8629302978,238.87671508800003,238.501403809
R.Thumb_M_e_z,108.5989776612,104.1503372192,104.56008911159999,104.79723815920002,105.5585205076,105.75464935299999,106.01083221439998,105.8103866578,105.43160247799999
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,28.829652023340003,26.40771064758,26.453680801400004,26.12626609802,26.043148803719998,25.947878646840003,25.748525619499997,25.871917724620005,25.9993553162
R.Thumb_P_s_y,240.46281433100003,238.2590942384,238.0124298098,238.24487915059998,238.81448669440002,238.8621520996,238.8629302978,238.87671508800003,238.501403809
R.Thumb_P_s_z,108.5989776612,104.1503372192,104.56008911159999,104.79723815920002,105.5585205076,105.75464935299999,106.01083221439998,105.8103866578,105.43160247799999
R.Thumb_P_e_x,-3.7169235706339996,-4.237675762176001,-4.859409332276,-5.5694556236279995,-5.8359798431400005,-6.072460651396,-6.374856662748,-6.185648822784,-6.03747701645
R.Thumb_P_e_y,253.28279724119997,254.73751525900002,255.9681762696,258.02776489280006,258.930963135,258.396508789,257.9094238281999,257.8128356934,257.39880371099997
R.Thumb_P_e_z,84.47582397468,77.55068206786001,79.76467590332,81.94562683104,83.25518341064,83.13863983152001,83.1261856079,82.74210357666001,82.3027877808
R.Thumb_P_d_x,0.736356151104,0.6996712684631999,0.714915752411,0.7236517071724,0.7278391242028001,0.7310631036759999,0.7334157109261998,0.7319130063056,0.731439828873
R.Thumb_P_d_y,-0.29379257559780003,-0.37622229456879996,-0.4099514305592001,-0.4516672372818,-0.45928353667239996,-0.4459930002689999,-0.43485450148559995,-0.4323345422746,-0.43145063519500004
R.Thumb_P_d_z,0.5483440458774,0.6073023319244,0.566109287739,0.5217299580572,0.509212219715,0.516350865364,0.5224841713904,0.5266768097878,0.5280589461330001
R.Thumb_I_s_x,-3.7169235706339996,-4.237675762176001,-4.859409332276,-5.5694556236279995,-5.8359798431400005,-6.072460651396,-6.374856662748,-6.185648822784,-6.03747701645
R.Thumb_I_s_y,253.28279724119997,254.73751525900002,255.9681762696,258.02776489280006,258.930963135,258.396508789,257.9094238281999,257.8128356934,257.39880371099997
R.Thumb_I_s_z,84.47582397468,77.55068206786001,79.76467590332,81.94562683104,83.25518341064,83.13863983152001,83.1261856079,82.74210357666001,82.3027877808
R.Thumb_I_e_x,-18.57986812592,-16.73916969302,-19.434983444220002,-21.95705375672,-22.41269340516,-22.36090812682,-22.51588859558,-22.37726173402,-22.3048763275
R.Thumb_I_e_y,253.9416870116,256.8825744626,260.63607177740005,265.3285278320001,266.42787475600005,265.2266540528,264.279376221,264.1029113772,263.69934082
R.Thumb_I_e_z,61.44467849732,52.18305282592,55.905166625979994,59.9719177246,61.485018157960006,60.935736084,60.679885864259994,60.30947036742,59.9277572632
R.Thumb_I_d_x,0.5140187501907999,0.4406288325787999,0.5137321054936,0.5775988817216,0.5842644214631999,0.5741042017938001,0.5689083695412,0.5706911683082001,0.573362231255
R.Thumb_I_d_y,-0.025412576645440006,-0.07560495883231999,-0.164525091648,-0.25732341706740003,-0.2642368555068,-0.24073596298699998,-0.22451595366000002,-0.22170061767100005,-0.222069323063
R.Thumb_I_d_z,0.8070429861546,0.8941098570824,0.8409545660018001,0.7744875192642,0.7673132896423999,0.7825656890872,0.7911444425584,0.7906627774239999,0.7886323928829999
R.Thumb_D_s_x,-18.57986812592,-16.73916969302,-19.434983444220002,-21.95705375672,-22.41269340516,-22.36090812682,-22.51588859558,-22.37726173402,-22.3048763275
R.Thumb_D_s_y,253.9416870116,256.8825744626,260.63607177740005,265.3285278320001,266.42787475600005,265.2266540528,264.279376221,264.1029113772,263.69934082
R.Thumb_D_s_z,61.44467849732,52.18305282592,55.905166625979994,59.9719177246,61.485018157960006,60.935736084,60.679885864259994,60.30947036742,59.9277572632
R.Thumb_D_e_x,-24.55649261476,-19.32216415406,-24.650650024420003,-30.784220504759997,-31.92411117552,-31.44671897888,-31.160855865459997,-30.881597518940005,-30.844211578400003
R.Thumb_D_e_y,250.45861206080002,253.0198486328,259.27938232419996,267.7254699706,269.4993896482,267.68305053719996,266.1335632324,265.68557739240003,265.243347168
R.Thumb_D_e_z,44.20010681154,33.278375244159996,37.253454589840004,42.80372161866,44.77106857302,43.888136291500004,43.32963562014,42.861384582519996,42.4931907654
R.Thumb_D_d_x,0.2977496996522,0.1326325625182,0.2678159922362,0.45326065421119993,0.48839584589000007,0.46654160022760005,0.44390503764120004,0.4366838514808,0.438481003046
R.Thumb_D_d_y,0.17613985538484,0.1983446896078,0.06966379508388001,-0.12307908087955999,-0.1577172994614,-0.1261319592594,-0.09520949423304,-0.08126733452082,-0.0792822167277
R.Thumb_D_d_z,0.8797362089156,0.9707244634628,0.9577350497246,0.881558930874,0.8582341670990001,0.8753665089607999,0.8909072041512001,0.8959309101104,0.895236670971
R.Index_M_s_x,39.44317703248,38.588750457740005,38.54672622682,38.27414398193999,38.183783721919994,37.97444763184,37.70340881346,37.94174652099999,38.131782531700004
R.Index_M_s_y,256.21303100559993,253.4966827394,253.3632720946,253.56557922359997,254.11177368160003,254.26867675800003,254.3330200196,254.2148864746,253.764053345
R.Index_M_s_z,100.76635131841999,96.93806610108,97.43963165282,97.70508728028,98.40377349852,98.64193725586,98.91496887206,98.62428436278,98.1893615723
R.Index_M_e_x,8.564918899536,11.883254432680001,12.0059583664,12.12989101408,11.974382400520001,11.610411453260003,11.118278312700001,11.489507293680001,11.9029331207
R.Index_M_e_y,272.0008117676,271.3630493166,271.0919921876,271.09953613280004,271.4700012206,271.6157958986,271.78121948259997,271.5271484372,270.797088623
