,0,1,2,3,4,5,6
L.Thumb_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,45.46010513306,44.62240905762,44.2909461975,43.3746582031,42.3543762207,41.6393951416,41.3076133728
R.hand.palm_position_y,236.51985473639996,233.3733337402,232.73453369139997,231.6493804932,230.87761535619998,230.2448394776,229.591949463
R.hand.palm_position_z,14.23929367064,11.639017105099999,11.07888450624,10.668639755260001,10.493713569639999,9.91460418701,9.72632598877
R.pitch,43.4867033398,46.84034299538,46.33527235698,45.72302238883999,45.80771536952,45.535760456220004,45.2578106858
R.roll,-68.49807465718,-81.18512796592,-80.91568929436,-80.16092196337999,-79.94095298656,-80.24928275568,-80.4647041926
R.yaw,-29.742752352199993,-32.32589304342,-32.0096955793,-32.32793936812,-32.594146677160005,-32.5191730558,-32.5601678517
R.Arm direction_x,0.7156837403776,0.774629998207,0.7687704086302,0.7612688302994,0.7555604457856001,0.7527758240697999,0.751145720482
R.Arm direction_y,0.6114585399626,0.5757864832878,0.5817854523658,0.5929012656214,0.5979798436166,0.6018053412438,0.6053573489190001
R.Arm direction_z,0.28345755338679995,0.26151796579379993,0.2655290782452,0.2625185608864,0.2674791276456,0.26674926280979994,0.263291835785
R.wrist position_x,61.42295150758,60.588895416259994,60.36663055419999,60.14198379516,59.39398727417999,58.72871551514,58.5280647278
R.wrist position_y,185.3773284912,178.71404724079997,178.3097717284,177.649029541,176.82931213359998,176.3066925048,175.80508422900002
R.wrist position_z,46.6514968872,41.15081481934,40.95694503784,40.91376724246,40.53545532226,40.166944122320004,40.1999778748
R.elbow position_x,-111.70123977658,-126.7944229126,-125.5992523194,-124.009262085,-123.37639923100001,-123.3680679322,-123.17440033
R.elbow position_y,37.465251731887996,39.43105392458,37.57562789918,34.22596893312,32.17774047852,30.72972717284,29.368900299099998
R.elbow position_z,-21.91699981688,-22.11049041748,-23.27464942932,-22.58958129882,-24.16785697938,-24.35981254578,-23.4904289246
R.Thumb_M_s_x,59.740379333499995,63.46884613036,62.863455200199994,62.095159912119996,61.214550018340006,60.62313079834,60.4858055115
R.Thumb_M_s_y,213.8647155762,211.7812103274,211.45714721660002,210.88834533699998,210.08382263180002,209.7218811034,209.363754272
R.Thumb_M_s_z,61.27866592406,58.63959274292,58.33153610230001,58.092427063,57.847885131839995,57.3374328613,57.197719574
R.Thumb_M_e_x,59.740379333499995,63.46884613036,62.863455200199994,62.095159912119996,61.214550018340006,60.62313079834,60.4858055115
R.Thumb_M_e_y,213.8647155762,211.7812103274,211.45714721660002,210.88834533699998,210.08382263180002,209.7218811034,209.363754272
R.Thumb_M_e_z,61.27866592406,58.63959274292,58.33153610230001,58.092427063,57.847885131839995,57.3374328613,57.197719574
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,59.740379333499995,63.46884613036,62.863455200199994,62.095159912119996,61.214550018340006,60.62313079834,60.4858055115
R.Thumb_P_s_y,213.8647155762,211.7812103274,211.45714721660002,210.88834533699998,210.08382263180002,209.7218811034,209.363754272
R.Thumb_P_s_z,61.27866592406,58.63959274292,58.33153610230001,58.092427063,57.847885131839995,57.3374328613,57.197719574
R.Thumb_P_e_x,32.24873962402,35.404271697999995,34.690227508540005,33.40028457642,32.36883392332,31.729170227079997,31.5355529785
R.Thumb_P_e_y,241.6542999268,246.5889282226,246.170373535,245.16249694799998,244.2315704346,243.8230255128,243.41439819299998
R.Thumb_P_e_z,53.48249588012,57.690324401880005,57.18020782472,56.687202453599994,56.44750061034,55.8031036377,55.6030921936
R.Thumb_P_d_x,0.6147153973578,0.6275262832641999,0.6299557566644,0.6416198134422,0.644992673397,0.6460713982582,0.647330105305
R.Thumb_P_d_y,-0.621377438493178,-0.7783035516737999,-0.776190686226,-0.7663728833198,-0.7635465502738,-0.7625044584273999,-0.761375248432
R.Thumb_P_d_z,0.17432302180674802,0.02122572101654,0.025743797794,0.03142093978824,0.031312717869880005,0.03430773094296,0.0356560014188
R.Thumb_I_s_x,32.24873962402,35.404271697999995,34.690227508540005,33.40028457642,32.36883392332,31.729170227079997,31.5355529785
R.Thumb_I_s_y,241.6542999268,246.5889282226,246.170373535,245.16249694799998,244.2315704346,243.8230255128,243.41439819299998
R.Thumb_I_s_z,53.48249588012,57.690324401880005,57.18020782472,56.687202453599994,56.44750061034,55.8031036377,55.6030921936
R.Thumb_I_e_x,11.088596534754,11.0797355652,10.239647865314002,8.656207752228,7.5429627418519996,6.832504177092,6.55868434906
R.Thumb_I_e_y,255.82558593739995,264.9951477052,264.3005310058,262.80745849600004,261.76217651359997,261.225640869,260.69641113299997
R.Thumb_I_e_z,43.261142110794005,51.67463531496001,50.847680664079995,50.125880432120006,49.88819656372,49.17199707032,48.9577598572
R.Thumb_I_d_x,0.6805796980858,0.7823570013046,0.7864110231398,0.7958509087562,0.7984815597532,0.8007585167886001,0.803337991238
R.Thumb_I_d_y,-0.4557950958608,-0.5920044779776001,-0.5831254839896,-0.5675200104714,-0.5638418674469999,-0.5597252368928,-0.5558462142939999
R.Thumb_I_d_z,0.32875231206440003,0.19348432421700001,0.2036748975514,0.21103370487700004,0.210968762636,0.2132781565188,0.213735684752
R.Thumb_D_s_x,11.088596534754,11.0797355652,10.239647865314002,8.656207752228,7.5429627418519996,6.832504177092,6.55868434906
R.Thumb_D_s_y,255.82558593739995,264.9951477052,264.3005310058,262.80745849600004,261.76217651359997,261.225640869,260.69641113299997
R.Thumb_D_s_z,43.261142110794005,51.67463531496001,50.847680664079995,50.125880432120006,49.88819656372,49.17199707032,48.9577598572
R.Thumb_D_e_x,-3.817946720124,-7.677046966553999,-8.5023938179,-10.142051696778001,-11.276061439520001,-12.025301170359999,-12.3509731293
R.Thumb_D_e_y,259.895285034,270.8788024902,269.852734375,267.95798950200003,266.9152648924,266.2445495606,265.583465576
R.Thumb_D_e_z,32.8652053833,43.367677307120005,42.28355102537999,41.43378219604,41.24260711668,40.5321937561,40.3554878235
R.Thumb_D_d_x,0.69847845807676,0.8788898110389999,0.8781990528106001,0.8808333039284,0.8818063020706001,0.8836235404013999,0.886053085327
R.Thumb_D_d_y,-0.19069458842280002,-0.27569143176099997,-0.26016055345539996,-0.2413393259048,-0.2414591640234,-0.23517189025879998,-0.228993564844
R.Thumb_D_d_z,0.48712420463559997,0.38924056887619995,0.4012908935544,0.4072871565818,0.4051079034802,0.4048367917538,0.403078168631
R.Index_M_s_x,69.75614776612,73.97899780276,73.51139678956001,72.75498046874,71.8334915161,71.1838760376,70.9676513672
R.Index_M_s_y,220.57882690440002,215.36293640139996,215.0441131592,214.555291748,213.81462097180003,213.3023834228,212.81216430700002
R.Index_M_s_z,45.647167205799995,40.53658294676,40.31015319824,40.094409942640006,39.83864364624,39.2636260986,39.0523300171
R.Index_M_e_x,38.36478500368,41.79847793582,41.24482192992,39.837801361100006,38.72558975220001,38.09230804444,37.7921104431
R.Index_M_e_y,264.640249634,265.005267334,264.3445495608,263.206311035,262.4252624512,261.7984619142,261.144836426
R.Index_M_e_z,12.307322216029998,11.47618236544,10.767407035820002,10.19394207,10.083047103863999,9.303732681274,8.92159080505
R.Index_M_d_x,0.47625429630300004,0.48822700977339994,0.48953259587259995,0.4994032502172,0.5022967934607999,0.50204898119,0.50332313776
R.Index_M_d_y,-0.6684781849382,-0.7531490206718001,-0.7479619503021999,-0.7381093502046,-0.7374967455864001,-0.7357586383822,-0.7332797050480001
R.Index_M_d_z,0.5058157026768,0.440890085697,0.4482080101966,0.4536351978778,0.4514372646808001,0.45453675389259995,0.457128882408
R.Index_P_s_x,38.36478500368,41.79847793582,41.24482192992,39.837801361100006,38.72558975220001,38.09230804444,37.7921104431
R.Index_P_s_y,264.640249634,265.005267334,264.3445495608,263.206311035,262.4252624512,261.7984619142,261.144836426
R.Index_P_s_z,12.307322216029998,11.47618236544,10.767407035820002,10.19394207,10.083047103863999,9.303732681274,8.92159080505
R.Index_P_e_x,9.264978837970002,8.715026092528001,7.549243545532001,5.65612077713,4.6003496170039995,4.026164770126,3.6853234767900003
R.Index_P_e_y,282.43986816399996,284.7465698244,283.03516845700005,280.9588378904,280.2222595214,279.67251586919997,278.970123291
R.Index_P_e_z,0.01938333510800021,4.385030746459999,3.6945656299600005,3.034336423876,2.764966344834,1.898248410224,1.58579790592
R.Index_P_d_x,0.7427802443503999,0.8444638133050001,0.8600885868072001,0.8724962711333999,0.8710556387902001,0.8695473313334,0.870584666729
R.Index_P_d_y,-0.45433996468800003,-0.5039019405842,-0.47708300352120003,-0.4531378626822001,-0.454272967577,-0.456239950657,-0.45499509572999997
R.Index_P_d_z,0.31365286111819995,0.18100350797179998,0.18053614795200001,0.1827507942916,0.1867959082126,0.18902694284899998,0.187248036265
R.Index_I_s_x,9.264978837970002,8.715026092528001,7.549243545532001,5.65612077713,4.6003496170039995,4.026164770126,3.6853234767900003
R.Index_I_s_y,282.43986816399996,284.7465698244,283.03516845700005,280.9588378904,280.2222595214,279.67251586919997,278.970123291
R.Index_I_s_z,0.01938333510800021,4.385030746459999,3.6945656299600005,3.034336423876,2.764966344834,1.898248410224,1.58579790592
R.Index_I_e_x,-8.294026947018,-9.469533157346001,-9.340427398684001,-10.375585174573999,-11.38037700654,-12.076044082640001,-12.4120397568
R.Index_I_e_y,279.6959167482,278.92272338860005,275.4436889648,272.3822021482,271.57640991200003,271.2974243164,270.73898315400004
R.Index_I_e_z,3.809097671499999,15.3461572647,15.643531608560002,15.489854049660002,15.24072818756,14.402750205980002,14.191945076
R.Index_I_d_x,0.7966632962228,0.8250450491906001,0.7662951231002001,0.7273686528208001,0.725055706501,0.7305675387384,0.730347752571
R.Index_I_d_y,0.12449482039092201,0.2642316401006,0.3444302678108,0.3891274094582,0.39226768016799995,0.3799832761288,0.373452156782
R.Index_I_d_z,-0.1719417214394,-0.497313320637,-0.5421322226526,-0.5651147365568001,-0.56603320837,-0.5673372626305999,-0.571949005127
R.Index_D_s_x,-8.294026947018,-9.469533157346001,-9.340427398684001,-10.375585174573999,-11.38037700654,-12.076044082640001,-12.4120397568
R.Index_D_s_y,279.6959167482,278.92272338860005,275.4436889648,272.3822021482,271.57640991200003,271.2974243164,270.73898315400004
R.Index_D_s_z,3.809097671499999,15.3461572647,15.643531608560002,15.489854049660002,15.24072818756,14.402750205980002,14.191945076
R.Index_D_e_x,-14.238402938819998,-12.779236793499999,-11.1795156479,-11.3808795929,-12.418520164499999,-13.250144195539999,-13.608610153199999
R.Index_D_e_y,271.28349609360004,268.10420532219996,264.2979370118,261.1686523436,260.3731201172,260.20808105460003,259.737640381
R.Index_D_e_z,9.358436203,26.03532409668,26.371318054199996,26.258680343640002,26.01772727966,25.2832736969,25.1591377258
R.Index_D_d_x,0.38153543472280005,0.2124308854342,0.11804054230451999,0.06452405825256,0.06663244515658,0.07535872757435999,0.0768010243773
R.Index_D_d_y,0.5399451330302,0.6943785190582,0.7153819918633999,0.7197331666948,0.7190747857094,0.7117610931395999,0.7061133980750001
R.Index_D_d_z,-0.35618036985400003,-0.6860762119292001,-0.6885551810266001,-0.6911889314652001,-0.6917136430740001,-0.6983581662178,-0.703921496868
R.Middle_M_s_x,70.05245819092,72.18475189208002,71.84174957274001,71.21240692138,70.29272155762,69.59288330076,69.3284225464
R.Middle_M_s_y,216.19518737779998,209.52325439439997,209.15672912579998,208.59911804200001,207.8707458494,207.3007598876,206.75175476099997
R.Middle_M_s_z,37.146989440919995,31.35086021422,31.131376647980005,30.93780403138,30.673651123040003,30.144997406039998,29.9811878204
R.Middle_M_e_x,40.08724517822,39.679144287099994,39.35020217894,38.216291046159995,37.12209396362,36.399542236319995,36.0214080811
R.Middle_M_e_y,253.369873047,250.94208374,250.213949585,248.98269042980002,248.2220397952,247.50693054199996,246.76473999
R.Middle_M_e_z,-0.16470018625260005,-2.3378604173659996,-3.0104005336779998,-3.5228711128240002,-3.6572441101060003,-4.333830928802,-4.61269855499
R.Middle_M_d_x,0.4793891847132,0.5200309157372,0.5198060035704001,0.5278781771659999,0.5306700706482,0.5310333967212,0.532851994038
