,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,22.34483909608,16.7455921173,17.1005487442,19.838512039179996,17.642685508739998,12.06360454558,8.68477153778,6.585068893434,4.783409881589999,3.96433610916,4.301274108888,4.127721071242001,3.674529647826,3.1881026268020003,2.5843074321760002
R.hand.palm_position_y,253.63001403799998,255.664916992,256.3322540286,258.0714477542,259.65054321300005,256.48323059079996,256.2541107178,252.77707214340003,245.67481994640002,239.8226348876,237.6455810548,237.0148681642,235.24093017599998,234.7193634032,234.30499267600004
R.hand.palm_position_z,39.58181266784,29.355257797220002,25.78247680664,21.713618469220002,17.69736633302,11.50850830078,8.550409889222,5.520546531678,2.9703166961679996,1.852102184296,2.04978866577,2.23965382576,1.755574989318,1.84707684517,1.847820973396
R.pitch,17.80536832116,26.57866615776,26.61031281508,26.770773426599998,29.498941233740005,30.160572787079996,28.665275313120002,24.888514312799998,19.85993808334,16.89079266174,15.419683620019999,14.36591485086,13.286065004079997,13.647014380460002,14.336341668199998
R.roll,-11.99976773532,-16.73283633914,-18.18245760546,-18.90332670722,-22.05014550024,-28.104353534199998,-36.13834280716,-35.72565730852,-29.27882335872,-26.192737242499998,-25.37246907962,-25.6975574011,-24.4027130043,-24.64508056226,-23.91843414496
R.yaw,-26.24776534518,-23.64216801624,-22.659469415300002,-20.44343124718,-19.31368072074,-16.16782652118,-13.114886971859999,-13.034866865160001,-13.346104928899999,-13.543485786880002,-13.1198783034,-12.936766735259999,-12.7385058074,-12.760376073360002,-13.00911005074
R.Arm direction_x,-0.47723159790020003,-0.4862184345724,-0.48256366252899996,-0.470274746418,-0.46871641278279996,-0.4766170024872,-0.49471924901020004,-0.4954887390138,-0.5018605291839999,-0.4844364225864,-0.4607826590538,-0.45314187407479994,-0.45333323478719995,-0.456385332346,-0.4671234071254
R.Arm direction_y,0.6796044111254,0.6504511713982,0.6572596430776,0.6691491723059999,0.6666613459586,0.6471206068994,0.6586045503616,0.6795573949814,0.6831044316291999,0.7081631422042001,0.7350315332413999,0.7424123764038,0.7447442650794001,0.7417093276978001,0.72831158638
R.Arm direction_z,-0.5543195664882001,-0.5835231900214001,-0.5788918495177999,-0.5753821372986,-0.5795133590698,-0.5949486136438,-0.5668036937712,-0.5409876465798,-0.5305337309836,-0.5134727478025999,-0.49734365344060005,-0.4934417307378,-0.4897376179696001,-0.4914937973022,-0.501302742958
R.wrist position_x,57.62394790649999,49.73086776734,49.278255462660006,50.04772109986,46.52508468626,38.37926483156,32.81598701478,31.077880859379995,30.15053443908,29.603027725199997,29.44408493042,29.11133651732,28.544673538199998,28.08461380004,27.74847488404
R.wrist position_y,232.74460754399996,227.9201965332,228.12450561539998,229.11745910620002,227.91331787099998,223.1606384278,222.53604126000005,222.00797424299998,220.0692749024,216.99413452119998,215.8974884032,216.07153930659996,215.40712585440002,214.5615386962,213.8024017334
R.wrist position_z,90.38384857167999,81.59946289062,78.28575134273999,74.97042083742,70.16292419434001,64.46549682616,62.32229919434,60.711927795399994,60.17416305542,59.9165763855,60.590618896479995,61.083429718000005,60.95579605104,60.95580902100001,60.79034118652
R.elbow position_x,172.8264953612,166.792630005,165.4600982664,163.2708862302,159.37306518539998,153.129388428,151.9243988038,150.37155761719998,150.9782806396,146.2357543944,140.38193969719998,138.2095977784,137.6890045168,137.96376953120003,140.21292724600002
R.elbow position_y,68.66366195677999,71.31782531738,69.88293304442,68.01336517334,67.40818939208,67.36013031006,63.97067108156,58.39799804686,55.60531539917999,46.4970527649,38.93158111571999,37.32862014772,36.10278778078,35.98788986206,38.45438537598
R.elbow position_z,224.12892456039998,222.0882781984,217.65952453619997,213.49920654299999,209.68633422859997,207.705090332,198.7857330324,190.959902954,187.9052581788,183.54007568339998,180.3308807372,179.8842712402,178.8648345946,179.2876678466,181.4838012694
R.Thumb_M_s_x,25.762927627559996,17.256707000720002,16.7413383484,17.5134044647,13.986314773539998,5.870779561996001,0.7715244293203999,-1.0181696534148,-2.662660312652,-3.28684167862,-3.29064555168,-3.5551907539360004,-4.199913501742,-4.673042678834,-5.11516523361
R.Thumb_M_s_y,235.3148651122,231.06448059080003,232.13070068360003,233.88053588860004,233.97868042,232.06227722160003,235.6745880126,235.61224975579998,231.1601531982,227.0863677978,226.0196350096,226.49663391120004,225.3017486572,224.52123107899996,223.2076080324
R.Thumb_M_s_z,88.71897583004001,78.30938415526,74.93410949706,70.81569976806,65.9492553711,60.13000717164,58.69867401122,56.97780609132,55.27207107541999,54.6447921753,55.04706954956,55.45917053224,55.05839157106,55.102695465080004,54.94674606322
R.Thumb_M_e_x,25.762927627559996,17.256707000720002,16.7413383484,17.5134044647,13.986314773539998,5.870779561996001,0.7715244293203999,-1.0181696534148,-2.662660312652,-3.28684167862,-3.29064555168,-3.5551907539360004,-4.199913501742,-4.673042678834,-5.11516523361
R.Thumb_M_e_y,235.3148651122,231.06448059080003,232.13070068360003,233.88053588860004,233.97868042,232.06227722160003,235.6745880126,235.61224975579998,231.1601531982,227.0863677978,226.0196350096,226.49663391120004,225.3017486572,224.52123107899996,223.2076080324
R.Thumb_M_e_z,88.71897583004001,78.30938415526,74.93410949706,70.81569976806,65.9492553711,60.13000717164,58.69867401122,56.97780609132,55.27207107541999,54.6447921753,55.04706954956,55.45917053224,55.05839157106,55.102695465080004,54.94674606322
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,25.762927627559996,17.256707000720002,16.7413383484,17.5134044647,13.986314773539998,5.870779561996001,0.7715244293203999,-1.0181696534148,-2.662660312652,-3.28684167862,-3.29064555168,-3.5551907539360004,-4.199913501742,-4.673042678834,-5.11516523361
R.Thumb_P_s_y,235.3148651122,231.06448059080003,232.13070068360003,233.88053588860004,233.97868042,232.06227722160003,235.6745880126,235.61224975579998,231.1601531982,227.0863677978,226.0196350096,226.49663391120004,225.3017486572,224.52123107899996,223.2076080324
R.Thumb_P_s_z,88.71897583004001,78.30938415526,74.93410949706,70.81569976806,65.9492553711,60.13000717164,58.69867401122,56.97780609132,55.27207107541999,54.6447921753,55.04706954956,55.45917053224,55.05839157106,55.102695465080004,54.94674606322
R.Thumb_P_e_x,-13.3926495388262,-21.77935638428,-21.795170211800006,-19.86603546144,-22.4792591095,-27.998699951179997,-26.775624465940002,-25.737796020500003,-27.970684814460004,-30.03104934694,-31.10888786316,-32.50891799928,-33.851258087160005,-34.22931976318,-34.26837692258
R.Thumb_P_e_y,240.4601165772,242.17576904320003,244.5085113524,247.26260681159997,249.40232543940002,250.5990539552,253.74482727059998,245.5740203858,237.0485290528,230.71091308599998,230.1583587646,231.8985900878,230.71848754880003,230.30628356920002,228.6217407226
R.Thumb_P_e_z,71.88692779537999,60.04553375246,56.42227020263999,50.70434036254,45.66018295288,38.1689781189,28.99884223936,21.385057449340003,19.1468547821,19.251374816900004,20.551810836799998,22.08808517456,22.305724716180002,22.32728691098,21.75080375674
R.Thumb_P_d_x,0.8772658348082001,0.8769855618476001,0.8657625317574,0.8397677779196,0.8192368626596,0.7609129071234,0.6188751935958,0.5553519964217999,0.5685709357262001,0.60083630085,0.624965596199,0.6504754424096001,0.6661481380462,0.664012336731,0.6549570560456
R.Thumb_P_d_y,-0.1164959371092,-0.24962660372259998,-0.278080326319,-0.3006420612334,-0.3465081572532,-0.4164478838444,-0.4059666097164,-0.22380149066460003,-0.1322884574532,-0.08142916113138,-0.09298071265225999,-0.12136053293919999,-0.1216926425696,-0.12996718287460002,-0.12163409441699999
R.Thumb_P_d_z,0.37788345515719995,0.41031631231279997,0.4158876121044,0.45182248950000004,0.4558150172234,0.4933772444724,0.6672374367713999,0.7996279120444001,0.8115903615952,0.7951497435568,0.7749716758728,0.749715936184,0.7358225226402,0.7363334298133999,0.7457811951636
R.Thumb_I_s_x,-13.3926495388262,-21.77935638428,-21.795170211800006,-19.86603546144,-22.4792591095,-27.998699951179997,-26.775624465940002,-25.737796020500003,-27.970684814460004,-30.03104934694,-31.10888786316,-32.50891799928,-33.851258087160005,-34.22931976318,-34.26837692258
R.Thumb_I_s_y,240.4601165772,242.17576904320003,244.5085113524,247.26260681159997,249.40232543940002,250.5990539552,253.74482727059998,245.5740203858,237.0485290528,230.71091308599998,230.1583587646,231.8985900878,230.71848754880003,230.30628356920002,228.6217407226
R.Thumb_I_s_z,71.88692779537999,60.04553375246,56.42227020263999,50.70434036254,45.66018295288,38.1689781189,28.99884223936,21.385057449340003,19.1468547821,19.251374816900004,20.551810836799998,22.08808517456,22.305724716180002,22.32728691098,21.75080375674
R.Thumb_I_e_x,-37.709812164320006,-46.11151123048,-45.76274414064001,-43.11302108762,-45.16049804688,-47.6136947632,-37.1243370056,-29.950611877440004,-32.75219268798,-35.49531936646,-37.93269958496,-40.7928993225,-42.758167266840005,-43.24163208008,-42.79464035036
R.Thumb_I_e_y,242.69588317880002,248.5683288576,251.6341796876,255.09538879380003,258.587902832,260.2362121581999,256.42964477540005,239.46162719720002,230.22678833,223.0147186278,223.04117736799998,225.5113067626,224.55033264180003,224.4501312258,222.78052368159996
R.Thumb_I_e_z,58.70040664664,45.83707580566001,41.94559936524,35.44143753052,30.321112441999997,19.611958694460004,2.529860520363999,-6.5097027778620005,-8.51898803711,-8.056640052797999,-6.602573013305999,-4.845919418336,-4.4811316490160005,-4.494346523282,-5.231799888612
R.Thumb_I_d_x,0.8384556412696,0.8420858144760001,0.8294684052468,0.8045303821566,0.7849510192872,0.6788345575333999,0.3581476539374,0.1457968950272,0.16547816097720003,0.18910715281960003,0.2361580967902,0.2866915583612,0.3082498013974,0.3118975877762,0.2950764298438
R.Thumb_I_d_y,-0.078918835521,-0.2212333440782,-0.2466047167778,-0.2710764825344,-0.3178939402104,-0.3335222005846,-0.09291601013402,0.211537361145,0.236086422205,0.266349464655,0.24631101489059998,0.221050736308,0.21346715092640003,0.2026693880556,0.20215250849719996
R.Thumb_I_d_z,0.45565322041500006,0.4917254984378,0.5010077774524,0.5282177090644,0.5308536648750002,0.642220234871,0.9160370230674001,0.9653802871704,0.9574579715728,0.9450742721557999,0.9397573947904,0.9321305036544001,0.9270379662511999,0.9282415628432,0.9338124155998001
R.Thumb_D_s_x,-37.709812164320006,-46.11151123048,-45.76274414064001,-43.11302108762,-45.16049804688,-47.6136947632,-37.1243370056,-29.950611877440004,-32.75219268798,-35.49531936646,-37.93269958496,-40.7928993225,-42.758167266840005,-43.24163208008,-42.79464035036
R.Thumb_D_s_y,242.69588317880002,248.5683288576,251.6341796876,255.09538879380003,258.587902832,260.2362121581999,256.42964477540005,239.46162719720002,230.22678833,223.0147186278,223.04117736799998,225.5113067626,224.55033264180003,224.4501312258,222.78052368159996
R.Thumb_D_s_z,58.70040664664,45.83707580566001,41.94559936524,35.44143753052,30.321112441999997,19.611958694460004,2.529860520363999,-6.5097027778620005,-8.51898803711,-8.056640052797999,-6.602573013305999,-4.845919418336,-4.4811316490160005,-4.494346523282,-5.231799888612
R.Thumb_D_e_x,-53.81123809814001,-62.618674469,-62.16815948486,-59.13528137208,-60.58712387086,-60.30971984862,-36.88135948184,-26.6061191559,-31.25168304444,-32.94485092164,-36.62119445802,-40.30854034424,-41.85693740846,-42.80429000854,-42.63462524414
R.Thumb_D_e_y,243.68941955559998,252.8112182616,256.48808898920004,260.52396240239995,264.776220703,266.13819580079996,251.28507080079999,230.1840698244,222.2031463624,213.9228515624,214.3968841554,216.99732055680002,215.76083679200002,216.0183502198,214.85639038079998
R.Thumb_D_e_z,48.80072250368001,35.69727630614,31.9125579834,25.091695022559996,19.510623550440002,5.9478206873040005,-15.731628036498,-23.6586555481,-26.587416839600003,-25.4954738617,-24.39694404602,-22.751369476319997,-22.23775138856,-22.440710067739996,-23.412832641599998
R.Thumb_D_d_x,0.8090442180634,0.8322693943980001,0.8271393537522,0.8078211426736001,0.7777901649473999,0.6401168286799999,-0.012250588834460008,-0.16862490326195997,-0.07565371096142,-0.1285912424324,-0.06612435802819999,-0.02442074138672,-0.04543881937862,-0.02205020822586,-0.008067749813196
R.Thumb_D_d_y,-0.0519930183886,-0.21392088532439998,-0.24472769498820002,-0.2737015008926,-0.3120068371296,-0.297570231557,0.25938257575011997,0.4677621901034,0.4045414328576,0.45839990973500006,0.4358338415624,0.42926395535460005,0.44315478205680003,0.42511925101259995,0.39952433109279994
R.Thumb_D_d_z,0.4979953944682,0.5112353086472,0.5058526873586,0.5218203186988,0.545050609112,0.6889278173446,0.9207200169563998,0.8646275401114,0.910986316204,0.8792429208753999,0.8971686840056,0.9027691841128,0.895265352726,0.9048319220544,0.9166636228562
R.Index_M_s_x,31.533938980100004,24.91693038938,24.941790771479997,26.28182373048,23.6858139038,17.44813880922,14.45163383484,12.64354190826,9.72962684632,8.431358528138,8.327113342286,8.171031284331999,7.275152397154,6.851996326446001,6.197921752928
R.Index_M_s_y,253.33316955560002,250.03046264640003,250.83538513180002,252.3986450196,252.1808898926,249.05536193840004,250.5524475096,250.0214935302,246.37525329580004,242.56627807619998,241.4412139894,241.6645996094,240.5882324218,239.81230773919998,238.78508911139997
R.Index_M_s_z,81.5582809448,72.986668396,69.49109649660001,65.62655792234,61.38151702882,55.28882751466,52.55262374878,49.74782562256,47.429371643079996,46.289129638679995,46.44978256226,46.55991897582,46.03530883786,46.15153503418,46.22257919312
R.Index_M_e_x,-5.881139802942,-10.741891670224,-9.977735328683998,-6.668955135346001,-8.051108455660001,-11.77974948884,-12.564392852760001,-14.69815502168,-18.117514801000002,-19.665302276620004,-19.3887966156,-19.45042037964,-20.1132095337,-20.55645980834,-21.3675941467
R.Index_M_e_y,264.17283325179994,269.0297058108,270.3805419922,272.7195495606,275.89805908200003,275.26665039019997,277.7417358398,273.6302612306,263.5842895506,256.08001709,253.32427673319998,252.58013305679998,250.1090026854,249.7575042724,249.2342803956
R.Index_M_e_z,32.210013580340004,21.305859756460002,17.51128520966,12.669843864459999,9.156223964684,2.7648359656326003,-0.6870333135133999,-4.962801885606,-9.397713375086,-11.427723884599999,-11.806542778019999,-11.93365421294,-12.81042957306,-12.61468601228,-12.38269100188
R.Index_M_d_x,0.568448293209,0.5435615658762,0.5322921752928,0.5022817909716,0.4837784945966,0.44553229212760004,0.4118160128592,0.41678033471119996,0.42448501586899995,0.4282885253432,0.4224846065044,0.4210447371004,0.4174916625024,0.41779797077180003,0.42019208669659996
R.Index_M_d_y,-0.16610233783720002,-0.2896130025388,-0.2979345679284,-0.30975959897039995,-0.361530214548,-0.39954906106,-0.41445710659,-0.3598778128622,-0.2623241633178,-0.20599527955040003,-0.18113823533059997,-0.16638980209839999,-0.145128878951,-0.15159857869140003,-0.15928116440759998
R.Index_M_d_z,0.7508650302886,0.7877910614014001,0.7923488736152,0.8072401881219999,0.7960908412934,0.8006440401078001,0.8115532159805999,0.8339758157732001,0.8662377953529999,0.8798008799552001,0.8880242705346,0.8916407227514,0.897008919716,0.8957968115806001,0.8933433651926
R.Index_P_s_x,-5.881139802942,-10.741891670224,-9.977735328683998,-6.668955135346001,-8.051108455660001,-11.77974948884,-12.564392852760001,-14.69815502168,-18.117514801000002,-19.665302276620004,-19.3887966156,-19.45042037964,-20.1132095337,-20.55645980834,-21.3675941467
R.Index_P_s_y,264.17283325179994,269.0297058108,270.3805419922,272.7195495606,275.89805908200003,275.26665039019997,277.7417358398,273.6302612306,263.5842895506,256.08001709,253.32427673319998,252.58013305679998,250.1090026854,249.7575042724,249.2342803956
R.Index_P_s_z,32.210013580340004,21.305859756460002,17.51128520966,12.669843864459999,9.156223964684,2.7648359656326003,-0.6870333135133999,-4.962801885606,-9.397713375086,-11.427723884599999,-11.806542778019999,-11.93365421294,-12.81042957306,-12.61468601228,-12.38269100188
R.Index_P_e_x,-27.75374832156,-31.619057846059995,-30.62720832824,-26.409817504880003,-27.912757492080004,-30.64665222168,-31.753736495960005,-34.08347702028,-34.27189636231999,-34.04171371459999,-33.36281814576,-33.73643722534,-33.73118896484,-34.28086776734,-34.58829193116
R.Index_P_e_y,261.31098022460003,268.0824768068,269.39453735359996,270.993774414,271.77296752940003,253.3014404296,248.06995544440002,243.6122619628,231.44718627920003,222.839187622,219.8534362794,219.21124267579998,216.45307922359999,216.14916381860002,215.44961242659997
R.Index_P_e_z,4.106112289424001,-8.50762577057,-12.45873565674,-17.87101402282,-21.0024280548,-17.76155376436,-9.367865371704001,-11.8707742691,-14.91004009248,-15.1539358139,-14.960574150080001,-14.77382678986,-15.542731857300002,-15.40042724612,-15.452312850960002
R.Index_P_d_x,0.5979665994644,0.5733992815016,0.5671455979346,0.5421902656556,0.5455076932906,0.5181865751744,0.5270426392554,0.5324253082276,0.4436861515044,0.39485358595860004,0.3838017880915999,0.39237084388719995,0.374022960663,0.3769460499288,0.3631114363672
R.Index_P_d_y,0.07736087816880301,0.02601600289346,0.027080990746620005,0.04739906713364,0.11329720169310001,0.6032827317714,0.8149467349052,0.824455845356,0.8826575875282,0.9129719734194002,0.919289290905,0.916489160061,0.9243726730348,0.9230657696724001,0.9279086112975999
R.Index_P_d_z,0.7700590014458,0.8188386559486001,0.823137974739,0.8388162136078,0.828318786621,0.563764989376,0.23842235803579997,0.18973011076420002,0.15139812529080002,0.10234182327992,0.08662666380404,0.07800641059874,0.0750437155366,0.07651143521067999,0.08430831730364
R.Index_I_s_x,-27.75374832156,-31.619057846059995,-30.62720832824,-26.409817504880003,-27.912757492080004,-30.64665222168,-31.753736495960005,-34.08347702028,-34.27189636231999,-34.04171371459999,-33.36281814576,-33.73643722534,-33.73118896484,-34.28086776734,-34.58829193116
R.Index_I_s_y,261.31098022460003,268.0824768068,269.39453735359996,270.993774414,271.77296752940003,253.3014404296,248.06995544440002,243.6122619628,231.44718627920003,222.839187622,219.8534362794,219.21124267579998,216.45307922359999,216.14916381860002,215.44961242659997
R.Index_I_s_z,4.106112289424001,-8.50762577057,-12.45873565674,-17.87101402282,-21.0024280548,-17.76155376436,-9.367865371704001,-11.8707742691,-14.91004009248,-15.1539358139,-14.960574150080001,-14.77382678986,-15.542731857300002,-15.40042724612,-15.452312850960002
R.Index_I_e_x,-38.734906387319995,-41.988263702400005,-41.247129058839995,-36.55042724608,-36.67392272948,-29.808172607420005,-28.577808380100002,-31.701736831660003,-31.52052536012,-30.82292938232,-30.39948349,-31.049003219600003,-31.12031097414,-31.59853897094,-31.67169265746
R.Index_I_e_y,250.73190307619998,257.5835144044,259.34581909179997,260.2285217286,257.24381408679994,236.46729736320003,237.481463623,233.02385559099997,222.12372131339998,214.63298339839997,211.7600219728,211.1176086428,208.525012207,208.25520935059998,207.51930847179997
R.Index_I_e_z,-9.340843200720002,-22.71223602296,-26.80488739014,-32.03536987304,-31.756048965459996,-8.861282181730001,7.872476005553999,5.498376464844,3.111088562012,3.335622215272,3.6210179328899996,3.850174140928,3.1631655216219996,3.3098028659820002,3.2072923660280006
R.Index_I_d_x,0.5335022509098001,0.5062158882619999,0.518455529213,0.49505600929259996,0.4277128219604,-0.04093388691536,-0.1550461351874,-0.116274547577,-0.1343196123838,-0.1571383386852,-0.1446675211192,-0.13119826912899998,-0.1274608790874,-0.1309490382672,-0.1423859328034
R.Index_I_d_y,0.5146010041238,0.5125504851341999,0.490569907427,0.525550544262,0.709301185608,0.8218288302419999,0.5169212460516,0.5169170618058,0.45516368746739994,0.4006199717522,0.39511372447040005,0.3951244175434,0.38704160451900005,0.385376226902,0.3871507942676
R.Index_I_d_z,0.6549205064774,0.6934570789336,0.7003669619562,0.6914918899534,0.5249828636646001,-0.43450387120229994,-0.8416589021682,-0.8479472637178,-0.8797762989998,-0.9026446223260001,-0.907137799263,-0.9092080950738,-0.9132062435152,-0.9134177446364001,-0.910946273804
R.Index_D_s_x,-38.734906387319995,-41.988263702400005,-41.247129058839995,-36.55042724608,-36.67392272948,-29.808172607420005,-28.577808380100002,-31.701736831660003,-31.52052536012,-30.82292938232,-30.39948349,-31.049003219600003,-31.12031097414,-31.59853897094,-31.67169265746
R.Index_D_s_y,250.73190307619998,257.5835144044,259.34581909179997,260.2285217286,257.24381408679994,236.46729736320003,237.481463623,233.02385559099997,222.12372131339998,214.63298339839997,211.7600219728,211.1176086428,208.525012207,208.25520935059998,207.51930847179997
R.Index_D_s_z,-9.340843200720002,-22.71223602296,-26.80488739014,-32.03536987304,-31.756048965459996,-8.861282181730001,7.872476005553999,5.498376464844,3.111088562012,3.335622215272,3.6210179328899996,3.850174140928,3.1631655216219996,3.3098028659820002,3.2072923660280006
R.Index_D_e_x,-44.66520996096,-47.50020294187999,-47.16973114014,-42.19185638426,-40.450966644299996,-24.82937164308,-21.359988021859998,-25.018101882939998,-25.547075271619995,-25.003481292720004,-24.77960777282,-25.473307418820003,-25.7655433655,-26.17554130552,-26.24418678284
R.Index_D_e_y,239.4592285158,246.3012542724,248.402307129,248.92127685539998,244.11802368180003,230.5119842528,239.7482208252,234.3992401122,224.5503082274,218.07867126460002,215.4118652344,214.8220458988,212.42536621099998,212.19296569839997,211.49976196300003
R.Index_D_e_z,-16.059574890140002,-29.919238662719998,-34.20846366884,-39.09502563476,-35.0648994446,1.6521032810240008,20.211744689920003,18.26351661684,16.06714172364,16.138122558599996,16.455876541139997,16.68937225344,16.03831558226,16.1450012207,16.02744560242
R.Index_D_d_x,0.4073845684528,0.38066976070400005,0.40903136730199996,0.3896125674248,0.2608529075982,-0.34384971559072,-0.49848257303239996,-0.461590230465,-0.412542939186,-0.4019071161746,-0.388124102354,-0.38507286310200006,-0.3698150157927999,-0.37452715635300005,-0.3748385012148
R.Index_D_d_y,0.7759432435034,0.779184103012,0.7557893514632,0.780909359455,0.9065026879312,0.41129046231502003,-0.1565485045312,-0.09498784393084,-0.1675867825748,-0.2379687011242,-0.2522063612938,-0.2558386087418,-0.26936920881259996,-0.271952301264,-0.2749010860922
R.Index_D_d_z,0.4629352629184,0.49773554205919995,0.5113115549086,0.4875591874124,0.2285181969406,-0.7260833740234001,-0.8521839261054002,-0.8815957307816001,-0.894780778885,-0.8841759562490001,-0.8864107012748,-0.8867102742194,-0.8891933560372,-0.8864341735837998,-0.8853950977326001
R.Middle_M_s_x,40.027003479019996,33.795981597920004,33.876927948,35.415296173099996,32.85295677186,26.592418670660003,23.2134624481,21.36088676452,18.847317123419998,17.70183486936,17.66980781556,17.5011745453,16.68901557922,16.25306510926,15.62279605866
R.Middle_M_s_y,254.301550293,251.2732116698,251.78157348640002,253.1461486816,252.67197265599998,248.47206115720002,248.33884277340002,247.38281860360001,244.2347442626,240.6437713624,239.50142211920002,239.55235900859998,238.598239136,237.814929199,236.99469604479995
R.Middle_M_s_z,74.87207183836001,66.64954681398001,63.18135681154,59.57975082398,55.3630470276,49.2528907776,46.328047943120005,43.618574523940005,41.70178298948,40.7289215088,41.018640136719995,41.170793151859996,40.74623031616,40.842536926280005,40.882371521
R.Middle_M_e_x,11.631021404286,7.2359448432899995,8.018269252778,11.5302242279,10.066958427424002,6.003689193726,4.223108577726,2.0286177158362,-0.52785666696574,-1.7288243293760002,-1.3350302219399999,-1.433598136902,-1.9377065658580002,-2.407015419004,-3.148965930938
R.Middle_M_e_y,263.960168457,268.75389404320003,269.5440979004,271.4833007812,274.00501098639995,271.3304260252,270.8974548336,266.2560119628,257.4596771238,250.56344909700002,247.8798217772,246.89575195300003,244.726397705,244.3350219726,244.14127197279998
R.Middle_M_e_z,23.432927131640003,13.177882957440001,9.460965347278,5.145062541962,1.5929259955884,-4.792138528822,-8.451288318642,-12.381134605379998,-15.90094223022,-17.530041122440004,-17.62008781434,-17.63287620544,-18.294543075580002,-18.145702362079998,-17.997893524179997
R.Middle_M_d_x,0.4547842621804,0.426925933361,0.4156519651412,0.3839285373688,0.3662620365622,0.3309431433676,0.3052508473394,0.3107468128206,0.3114364445212,0.3123283326626,0.3054836809634,0.3043574631214,0.2994058609008,0.2999420642852,0.30173723697660004
R.Middle_M_d_y,-0.1561708331108,-0.2809844255446,-0.28551473617559997,-0.2947512984276,-0.34290716052060005,-0.36742525100699996,-0.36260703206059997,-0.3033676385878,-0.2125775068998,-0.1594488590956,-0.1346743613482,-0.1180376663804,-0.09850399494176001,-0.10480394661409997,-0.11487403511980002
R.Middle_M_d_z,0.8252170681953999,0.8595033288,0.8635013461111999,0.8749829292298001,0.8643006682396001,0.8687195897104001,0.88052277565,0.9001390814782001,0.9259059071542,0.936454343796,0.9425586700438,0.9452099323274,0.9490211486815999,0.9481767296792001,0.9464411616324
R.Middle_P_s_x,11.631021404286,7.2359448432899995,8.018269252778,11.5302242279,10.066958427424002,6.003689193726,4.223108577726,2.0286177158362,-0.52785666696574,-1.7288243293760002,-1.3350302219399999,-1.433598136902,-1.9377065658580002,-2.407015419004,-3.148965930938
R.Middle_P_s_y,263.960168457,268.75389404320003,269.5440979004,271.4833007812,274.00501098639995,271.3304260252,270.8974548336,266.2560119628,257.4596771238,250.56344909700002,247.8798217772,246.89575195300003,244.726397705,244.3350219726,244.14127197279998
R.Middle_P_s_z,23.432927131640003,13.177882957440001,9.460965347278,5.145062541962,1.5929259955884,-4.792138528822,-8.451288318642,-12.381134605379998,-15.90094223022,-17.530041122440004,-17.62008781434,-17.63287620544,-18.294543075580002,-18.145702362079998,-17.997893524179997
R.Middle_P_e_x,-8.597191882134002,-12.9684337616,-12.1981189728,-7.917886638640001,-11.0366095543,-19.11018180848,-22.600990676880002,-24.89591026306,-24.245520401,-23.639958190919998,-22.86394729614,-23.29788284302,-23.12550621034,-23.71220169068,-23.92387962342
R.Middle_P_e_y,261.29936523419997,268.1591430664001,269.23391113299994,270.84989624039997,270.95368042,248.51559143060004,240.8447448732,235.89519348160002,224.40709533719996,216.13079833979995,213.1880126954,212.4046844482,209.8144958498,209.49692687980001,208.9929382324
R.Middle_P_e_z,-11.49268493652,-22.31708374024,-26.031567382799995,-30.76968078612,-33.093247222900004,-25.679705810560005,-15.069481468200001,-16.93368034362,-19.33868827818,-19.197954177859998,-18.82836608888,-18.586806869519997,-19.20306930544,-19.13985443114,-19.244566726680002
R.Middle_P_d_x,0.4930416107178,0.4946169614792,0.49491093158739996,0.47610298395160006,0.5166296958924,0.6148046374317999,0.6566721677780001,0.6591307401658,0.5806245326998,0.5363995194436001,0.5270425796508,0.5352524995806001,0.5186917304992,0.5215654611585999,0.5085839986798001
R.Middle_P_d_y,0.06395578447264798,0.014559909701340001,0.00759358303622,0.015506173763432001,0.07469864562154001,0.5585226595402,0.7357107400896,0.743253481388,0.80914965868,0.8429347634315999,0.8492791414259999,0.8443647146226001,0.8546670913696002,0.8528602838514001,0.8604550957678001
R.Middle_P_d_z,0.8524529218672001,0.8689409732819999,0.8688813209533999,0.879217338562,0.8491411447525999,0.5113418519494,0.1620178610086,0.1114494159818,0.08415835797789999,0.04083164855836001,0.029579475522019998,0.023352869227500003,0.02224134020508,0.02433751896024,0.030519407242539997
