,0,1,2,3,4,5,6,7,8,9,10,11
R.Thumb_M_e_z,65.94272766112002,60.16172256470001,57.015269470220005,52.986795043940006,49.81567916868,49.028038024880004,49.13543319704,50.72619171141999,51.39104919434,51.394647979720006,52.382887268080005,52.673137664799995
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,0.6363151550419992,-15.022084236160001,-18.41919937134,-16.29581241606,-11.872379875179998,-8.389208984374,-4.692618656156,-1.385158437489,0.094652777630702,0.5207268714906,0.7556990742681999,1.3787651062
R.Thumb_P_s_y,250.2905303954,265.6544494625999,272.92012939459994,274.5909057618,276.2069824218,273.7330200196,270.7135925294,269.22696533219994,268.6749450684,267.95296630859997,265.854309082,263.0219665528
R.Thumb_P_s_z,65.94272766112002,60.16172256470001,57.015269470220005,52.986795043940006,49.81567916868,49.028038024880004,49.13543319704,50.72619171141999,51.39104919434,51.394647979720006,52.382887268080005,52.673137664799995
R.Thumb_P_e_x,-11.822043228160002,-30.056990814200002,-33.87741470338,-36.117350769059996,-34.196459198,-28.530092239380004,-22.240620040899998,-18.02069015502,-16.86924819948,-17.4354663849,-17.4208545685,-17.15200309754
R.Thumb_P_e_y,257.420565796,270.9983520508,275.2763732910001,272.6418945312,270.1608520508,264.2392883302,259.3678283692,257.12628173819996,256.14199829119997,255.0633544924,252.65196838360004,251.0016448974
R.Thumb_P_e_z,23.85179080964,18.64858360292,15.37950325014,13.290541267380002,11.83737697602,10.539536094688,9.874819564818,11.287945556619999,12.229680824279999,12.794762992839999,13.99169578554,14.06614589692
R.Thumb_P_d_x,0.280080449581,0.3380046844482,0.347521215677,0.44561451673520003,0.5018749713898001,0.45279383659359995,0.39450238347060007,0.373988866806,0.38137103915219994,0.40367907881740006,0.40863307714459995,0.416596287489
R.Thumb_P_d_y,-0.1602926701308,-0.12013802975424,-0.052971493452800014,0.043816361483192,0.1359250470994,0.2134317100048,0.2550678521394,0.2720394551754,0.2817573010919999,0.2897756040098,0.2968061506748,0.2702328026298
R.Thumb_P_d_z,0.9462601900100001,0.9332705259320001,0.9360273480414,0.8924245238306,0.8538027167319999,0.8652727007868,0.8826307535171999,0.8866242051124,0.8803996086122,0.8677767157556,0.8630849838256001,0.8679364800452
R.Thumb_I_s_x,-11.822043228160002,-30.056990814200002,-33.87741470338,-36.117350769059996,-34.196459198,-28.530092239380004,-22.240620040899998,-18.02069015502,-16.86924819948,-17.4354663849,-17.4208545685,-17.15200309754
R.Thumb_I_s_y,257.420565796,270.9983520508,275.2763732910001,272.6418945312,270.1608520508,264.2392883302,259.3678283692,257.12628173819996,256.14199829119997,255.0633544924,252.65196838360004,251.0016448974
R.Thumb_I_s_z,23.85179080964,18.64858360292,15.37950325014,13.290541267380002,11.83737697602,10.539536094688,9.874819564818,11.287945556619999,12.229680824279999,12.794762992839999,13.99169578554,14.06614589692
R.Thumb_I_e_x,-3.80318450928,-21.843543243420005,-26.935542678820003,-32.72422218322,-32.5439315796,-25.52381591796,-17.717873382580002,-12.718483734120001,-11.671681594859999,-12.64245338442,-12.1132003784,-11.91662197114
R.Thumb_I_e_y,250.2005584716,260.5188110352,263.91760253919995,258.1084869384,253.063409424,247.02929382300005,242.8679504396,240.96703491199997,239.37725830080004,237.59181823720002,235.35324401840003,233.81053161600002
R.Thumb_I_e_z,-5.61182117462,-10.265537643418,-13.5384141922,-14.78592338562,-14.967870712279998,-16.072892951980002,-16.97514915466,-15.628657340980002,-14.333400154120003,-13.3884630203,-12.20646762848,-12.215492248539999
R.Thumb_I_d_x,-0.25184668898595997,-0.2579580813646,-0.21802200675,-0.1065672874449,-0.051900600641960004,-0.09441751241686,-0.1420449927448,-0.16652531325839998,-0.16323894858360002,-0.150533208251,-0.1666964203118,-0.16442657411099998
R.Thumb_I_d_y,0.22675732411454003,0.3291288137438,0.3567426800728001,0.45644774436920005,0.5369759082793999,0.5405108213424,0.518208348751,0.5075101852416,0.5265268802642,0.5487250804902,0.5432975411413999,0.5399178743363999
R.Thumb_I_d_z,0.9253577470777999,0.9080999374388,0.9082193255424,0.8817917466162,0.8418669819832001,0.8358111977578,0.8432715654374,0.8453642606738001,0.8342614412308,0.8223314046859999,0.8228004336358001,0.8254221677782001
R.Thumb_D_s_x,-3.80318450928,-21.843543243420005,-26.935542678820003,-32.72422218322,-32.5439315796,-25.52381591796,-17.717873382580002,-12.718483734120001,-11.671681594859999,-12.64245338442,-12.1132003784,-11.91662197114
R.Thumb_D_s_y,250.2005584716,260.5188110352,263.91760253919995,258.1084869384,253.063409424,247.02929382300005,242.8679504396,240.96703491199997,239.37725830080004,237.59181823720002,235.35324401840003,233.81053161600002
R.Thumb_D_s_z,-5.61182117462,-10.265537643418,-13.5384141922,-14.78592338562,-14.967870712279998,-16.072892951980002,-16.97514915466,-15.628657340980002,-14.333400154120003,-13.3884630203,-12.20646762848,-12.215492248539999
R.Thumb_D_e_x,8.5381135821316,-9.157922554012,-15.07579040526,-22.28688850404,-22.056046676619996,-13.89901943208,-5.235551548004,0.20605710744980005,1.0523097634326002,-0.20323846936224,0.9342351675020002,1.1543039858344
R.Thumb_D_e_y,240.66804809579997,248.89860839859998,252.1515289308,244.48927307140002,238.18161315919997,232.87292785660003,229.80713806140002,228.51484680160002,226.5269927978,224.2778717042,222.50226745599997,220.7547088622
R.Thumb_D_e_z,-19.817317056648,-23.73469810484,-27.624835968039996,-28.29631996154,-27.051221466059996,-27.98310470582,-29.26936759948,-28.098997879019997,-26.603783035259994,-25.457441329959998,-24.13254280088,-23.88596496582
R.Thumb_D_d_x,-0.5646770238873999,-0.580431652069,-0.5426438331604,-0.47756113409999995,-0.47987398505219997,-0.5318935394286,-0.5711297273638001,-0.5913634657858,-0.5821872115134,-0.5691572070119999,-0.5969865322114,-0.5980612874032001
R.Thumb_D_d_y,0.4361607238652,0.5316833734512001,0.5383575797083999,0.6231483459472,0.6809177398681999,0.647725713253,0.5975986003876,0.569750928879,0.5879648923874,0.6091805934906,0.5879975318908,0.5973702311516
R.Thumb_D_d_z,0.6499735832216,0.616282606125,0.6445252776146,0.618169403076,0.5528746366504,0.544952750206,0.5625230431556,0.5705814957618,0.56143232584,0.5522169947623998,0.545678603649,0.5339834451676
R.Index_M_s_x,11.6219487667052,-4.2332664966580005,-8.491396236419998,-6.61173620224,-2.375478506088,0.16596311032860003,2.730522060394,5.277448749544,7.0016993522640005,7.631986904145999,7.146505355836,8.236601734157999
R.Index_M_s_y,267.9232757568,282.9353820802,290.2251464844,290.600866699,291.058843994,289.0224731444,286.74482421880003,285.619720459,284.7631652832,283.6736206056,281.84254760740004,278.9833740232
R.Index_M_s_z,62.47447586058,54.6029701233,50.0884048462,43.24463806152,38.18390655518,37.2386795044,37.56227111818,39.19367523194,39.577523040740004,39.21099090576,40.14912948608,40.66544265746
R.Index_M_e_x,-14.960695648199998,-37.47108154295999,-44.58489990234,-46.23972854614,-42.57401275634,-38.32407989502,-34.59913558958,-32.046696472159994,-30.3027305603,-30.205786895759996,-31.789356231700005,-30.92692260742
R.Index_M_e_y,294.9178771972,308.3941284182,311.6832641604,306.945477295,301.3960083006,293.4969787596,287.71269531240006,284.9456604006,283.68514404279995,282.3223266602,279.70493774420004,278.9332275392
R.Index_M_e_z,9.685168600088,4.1686043262479995,-0.24235269725200004,-6.303668642044,-12.5245651245,-15.6208021164,-16.312858390819997,-14.69621543884,-14.320461463939997,-14.30628509522,-12.5492155075,-11.90198898314
R.Index_M_d_x,0.40548566281799997,0.507002109289,0.5505621433258001,0.604476416111,0.6131793618200001,0.5871184229852,0.569418144226,0.5693340659142,0.5690333485604,0.5771688342096001,0.5939188480376,0.5973915457728
R.Index_M_d_y,-0.41176956891999994,-0.38834197521220004,-0.3273172616958,-0.24931697845480003,-0.1576807707548,-0.068253095448,-0.0147636870737056,0.010281959827995998,0.01644389200956,0.02061233259736,0.032606618478920005,0.0007649231818544
R.Index_M_d_z,0.8052362084389999,0.7693144321442,0.7677339792252,0.755798625946,0.7734955787658,0.8063066005703998,0.8217990517614,0.822024202347,0.8221476674079999,0.8163404226304,0.8038486480713999,0.8018517136572001
R.Index_P_s_x,-14.960695648199998,-37.47108154295999,-44.58489990234,-46.23972854614,-42.57401275634,-38.32407989502,-34.59913558958,-32.046696472159994,-30.3027305603,-30.205786895759996,-31.789356231700005,-30.92692260742
R.Index_P_s_y,294.9178771972,308.3941284182,311.6832641604,306.945477295,301.3960083006,293.4969787596,287.71269531240006,284.9456604006,283.68514404279995,282.3223266602,279.70493774420004,278.9332275392
R.Index_P_s_z,9.685168600088,4.1686043262479995,-0.24235269725200004,-6.303668642044,-12.5245651245,-15.6208021164,-16.312858390819997,-14.69621543884,-14.320461463939997,-14.30628509522,-12.5492155075,-11.90198898314
R.Index_P_e_x,-22.94030838012,-46.40737380978,-54.74065093994,-57.833984375019995,-53.45274505612,-47.384333038339996,-43.57018585204,-41.55104522704,-39.99292144776,-40.01663665772001,-41.78219909668,-40.947306060799995
R.Index_P_e_y,305.2815002438,319.8309326172,321.3676391604,313.8905212402,306.4443115234,295.94302368179996,287.3571105958,282.33807373039997,279.7224609374,278.5149658202,276.9869934084,277.88743286159996
R.Index_P_e_z,-28.103531265252002,-33.23182373048,-37.82065505982,-44.07043838502,-50.8027481079,-54.61963272094001,-55.4064414978,-53.58402481078,-53.05048675537999,-53.021387481679994,-51.307627105719995,-50.73608474732
R.Index_P_d_x,0.19889105558380002,0.2227362155916,0.253131106496,0.28898570537560003,0.2711513698102,0.22582593262199996,0.2236025601626,0.23689496517180003,0.24152705371379998,0.2445344746112,0.24907062351700002,0.2497570812702
R.Index_P_d_y,-0.2583122849466,-0.2850612342358,-0.2413821041586,-0.1731045514346,-0.12582847476008,-0.06096743419766001,0.008862914983172002,0.06499384343624,0.09876948744056,0.09489810019728001,0.06774449497459999,0.0260663304478
R.Index_P_d_z,0.9418795824049999,0.932202029228,0.936635541916,0.9413331151008,0.9540800571442001,0.9720420837402,0.9744037747385998,0.969274866581,0.9653420686721998,0.9649701595306001,0.9660495996478001,0.9679360389708
R.Index_I_s_x,-22.94030838012,-46.40737380978,-54.74065093994,-57.833984375019995,-53.45274505612,-47.384333038339996,-43.57018585204,-41.55104522704,-39.99292144776,-40.01663665772001,-41.78219909668,-40.947306060799995
R.Index_I_s_y,305.2815002438,319.8309326172,321.3676391604,313.8905212402,306.4443115234,295.94302368179996,287.3571105958,282.33807373039997,279.7224609374,278.5149658202,276.9869934084,277.88743286159996
R.Index_I_s_z,-28.103531265252002,-33.23182373048,-37.82065505982,-44.07043838502,-50.8027481079,-54.61963272094001,-55.4064414978,-53.58402481078,-53.05048675537999,-53.021387481679994,-51.307627105719995,-50.73608474732
R.Index_I_e_x,-27.96118354796,-51.74789123536,-60.797562408459996,-65.10891418458,-60.3585067749,-52.916056060799995,-49.21624832152,-47.4580543518,-46.08287887574001,-46.22816314698,-47.9374458313,-47.212184143040005
R.Index_I_e_y,308.7732421876,325.4672546388,325.8602050782,315.94797363280003,307.44555053719995,295.9356506346,284.11455078119997,276.69407959,273.0477966308,272.2899230954,271.8026550292,273.8859008792
R.Index_I_e_z,-49.4978652954,-54.42478942872,-59.080894470219995,-65.33227081298,-72.26466979978001,-76.49205322265999,-76.9965484619,-74.61927185060001,-73.73446197508,-73.8077682495,-72.39287261964,-72.04749908446
R.Index_I_d_x,0.2224424242972,0.2366036504506,0.26834248006320005,0.322304958105,0.305949485302,0.24507476985439997,0.2501404106618,0.2617012262344,0.26980654597279996,0.275192451477,0.27269905209539996,0.2775561332704
R.Index_I_d_y,-0.1546964526174,-0.2497088313102,-0.1990364700558,-0.09115237295617999,-0.0443584039807,0.0003266528248979994,0.14365680068726,0.2500487446784,0.2957111239434,0.2757912635804,0.229684394598,0.177281934023
R.Index_I_d_z,0.9478442430496001,0.9389227151869999,0.9419034004214,0.9419738888739999,0.950838458538,0.9690251111984001,0.9565176248552,0.9319352388382001,0.9163728952406001,0.9209097027778,0.9341504335406,0.9441705822946
R.Index_D_s_x,-27.96118354796,-51.74789123536,-60.797562408459996,-65.10891418458,-60.3585067749,-52.916056060799995,-49.21624832152,-47.4580543518,-46.08287887574001,-46.22816314698,-47.9374458313,-47.212184143040005
R.Index_D_s_y,308.7732421876,325.4672546388,325.8602050782,315.94797363280003,307.44555053719995,295.9356506346,284.11455078119997,276.69407959,273.0477966308,272.2899230954,271.8026550292,273.8859008792
R.Index_D_s_z,-49.4978652954,-54.42478942872,-59.080894470219995,-65.33227081298,-72.26466979978001,-76.49205322265999,-76.9965484619,-74.61927185060001,-73.73446197508,-73.8077682495,-72.39287261964,-72.04749908446
R.Index_D_e_x,-32.02039451598,-56.05618743898,-65.36400756838,-70.30301361084,-65.25210723877998,-56.82632904052,-53.3250564575,-51.79807586668001,-50.57663269044001,-50.84153823852,-52.468652343740004,-51.88650741578
R.Index_D_e_y,309.4296569824,328.00158691400003,328.21046142579996,317.255657959,308.12357788099996,295.930432129,281.04252319340003,270.9958068848,266.4826354982,266.19884033200003,266.5126831056,269.4163574218
R.Index_D_e_z,-64.6790397644,-69.57453918458,-74.17694396974,-80.35999145506,-87.43283691406,-91.95325469970001,-92.04593811036,-88.8681411743,-87.56464385986001,-87.8126235962,-86.7453048706,-86.63245544434001
R.Index_D_d_x,0.25440956652159996,0.27002090215679997,0.2862002253532,0.3255382657052,0.3067046284676,0.24507491886619998,0.25751801133179997,0.272009253502,0.28164426088339994,0.2891416251658,0.2839917480946,0.292961460352
R.Index_D_d_y,-0.04114055782560001,-0.15883835554120002,-0.1473014310002,-0.08195863068102,-0.04249511696396001,0.0003270687535320019,0.19253817051638,0.3571371495724,0.4114689052104,0.3817564189435999,0.33154708743079997,0.28012695908540003
R.Index_D_d_z,0.951474583149,0.9495050668716001,0.9461391925812,0.9418568372726,0.9506593465804001,0.9690250992774001,0.9432148456571999,0.8930426597594,0.8668012380600001,0.8777492642401998,0.8995335340502001,0.9141066789626
R.Middle_M_s_x,21.040801048264,4.508981847762,-0.00789661407440001,1.2649439483878002,5.436447238924,8.511409950255999,11.389642715459999,13.9782567978,15.696541786200001,16.24431381226,15.640130043060001,16.67190532686
R.Middle_M_s_y,267.95801086439997,282.5863342282,289.80777587880004,289.0870666505999,288.7404541016,287.22683715820006,285.733770752,285.03356933580005,283.9330322266,282.543395996,280.9996887208,277.976525879
R.Middle_M_s_z,57.09700927738,47.98552093506,43.14394073486,35.77023162842001,30.838722610479998,30.3527721405,30.902643203719997,32.53555030826,32.93793716432,32.5073928833,33.254816436759995,33.72423706056
R.Middle_M_e_x,3.2110288620019984,-20.125189590439998,-27.477619552599997,-30.0168937683,-26.42179718018,-21.223089981060003,-16.907003211959996,-14.22170600892,-12.508053779599999,-12.545741844159998,-14.227615165720001,-13.49337425232
R.Middle_M_e_y,292.02558593780003,304.9143493652,308.3202514648,301.96994628899995,295.3904113768,288.78079833979996,284.6020263674,282.6917419432,281.0287841796,279.1567382812,277.09727783219995,275.89769287120004
R.Middle_M_e_z,3.256387424466,-4.534772109984,-9.453448963164,-16.330780220039998,-22.102571487419997,-24.20911674498,-24.43803558348,-22.8207324982,-22.38948631286,-22.489144134500002,-21.129943084720004,-20.59390296936
R.Middle_M_d_x,0.28679077290002,0.3962391555308,0.4418488144874001,0.5031664729118,0.5124379158019999,0.47827761173259997,0.4551498353484,0.45359468460080005,0.45366920232780006,0.4630862772464,0.48042085170739995,0.48520666956899994
R.Middle_M_d_y,-0.3871254563334,-0.3591447651388,-0.2977720379828,-0.20722033679479995,-0.10696415603168,-0.02499537039549,0.018204039881110193,0.03766814991832,0.0467146538198,0.05447418168186,0.06277004033328,0.03343790173532
R.Middle_M_d_z,0.8660230755806001,0.8447857022284,0.8460257887842001,0.838041603565,0.8515574812887999,0.8776246547697999,0.8901514291764,0.8904024243356,0.8899382352828,0.8846159219742,0.8747755408288,0.873703968525
R.Middle_P_s_x,3.2110288620019984,-20.125189590439998,-27.477619552599997,-30.0168937683,-26.42179718018,-21.223089981060003,-16.907003211959996,-14.22170600892,-12.508053779599999,-12.545741844159998,-14.227615165720001,-13.49337425232
R.Middle_P_s_y,292.02558593780003,304.9143493652,308.3202514648,301.96994628899995,295.3904113768,288.78079833979996,284.6020263674,282.6917419432,281.0287841796,279.1567382812,277.09727783219995,275.89769287120004
R.Middle_P_s_z,3.256387424466,-4.534772109984,-9.453448963164,-16.330780220039998,-22.102571487419997,-24.20911674498,-24.43803558348,-22.8207324982,-22.38948631286,-22.489144134500002,-21.129943084720004,-20.59390296936
R.Middle_P_e_x,-8.3315174103,-32.0788658142,-41.09804992676,-45.34553070068,-41.08812789916,-34.06634140014,-29.800205230739998,-27.84128036498,-26.34702796936,-26.491138458259996,-28.505542755119997,-27.6955921173
R.Middle_P_e_y,296.7855651856,318.7776794432,319.8029113768,309.3999389648,299.5353698728,291.14181518559997,285.5952392576,282.4048461912,279.60003051779995,277.35819702140003,275.803125,276.08885498060005
R.Middle_P_e_z,-34.38114433288,-45.64917221067999,-50.7855293274,-57.968901062019995,-64.44511337280001,-67.2830810547,-67.54902954101999,-65.72036743164,-65.19648132322,-65.24846038818,-63.79644699096,-63.305232238760006
R.Middle_P_d_x,0.2564324855802,0.2655662328004,0.30259533524520005,0.34054531455039994,0.3258313477038,0.285329300165,0.2864390194416,0.3025762975216,0.30745056867619996,0.30981486439719996,0.3172024667262,0.3155204772952
R.Middle_P_d_y,-0.1057490468026,-0.3079916477204,-0.2551020205022,-0.16506680548180003,-0.0920855686068,-0.0524530172348,-0.022065498679892,0.006373756215914001,0.0317415948957,0.03995689898728,0.02875126451254,-0.004246911441441001
R.Middle_P_d_z,0.8361660599708,0.9134090781212001,0.9182451844214,0.9250442266462,0.9406938791275999,0.956943356991,0.9577660083769999,0.9530703544615999,0.9510123014452001,0.9499530076981999,0.9478910446168,0.9488869309424001
R.Middle_I_s_x,-8.3315174103,-32.0788658142,-41.09804992676,-45.34553070068,-41.08812789916,-34.06634140014,-29.800205230739998,-27.84128036498,-26.34702796936,-26.491138458259996,-28.505542755119997,-27.6955921173
R.Middle_I_s_y,296.7855651856,318.7776794432,319.8029113768,309.3999389648,299.5353698728,291.14181518559997,285.5952392576,282.4048461912,279.60003051779995,277.35819702140003,275.803125,276.08885498060005
R.Middle_I_s_z,-34.38114433288,-45.64917221067999,-50.7855293274,-57.968901062019995,-64.44511337280001,-67.2830810547,-67.54902954101999,-65.72036743164,-65.19648132322,-65.24846038818,-63.79644699096,-63.305232238760006
R.Middle_I_e_x,-14.16947746276,-39.785224914560004,-49.5096191406,-54.95722351072,-50.481648254380005,-42.70318450928001,-38.69117279052,-37.16693801878001,-35.89328918454,-36.110399627679996,-38.11958923338,-37.30380401612
R.Middle_I_e_y,298.89396972659995,325.8434936524,325.8945495606,312.8349609376,300.77504882799997,290.3943054198,282.81942749,278.1988464354,274.5950317384,272.4012939452,271.4059448244,272.8437927246
R.Middle_I_e_z,-50.045375823979995,-70.05807800291998,-75.21649627686,-82.47079620362,-89.24346160888001,-92.3774017334,-92.40992736818,-90.22374267578,-89.46560668946,-89.49866180418,-88.1552886963,-87.84655303956
R.Middle_I_d_x,0.21984088718918002,0.2901995122432,0.31675565838799996,0.36194891929639994,0.3537331819534,0.3252388179304,0.3348084270952,0.3511776387692,0.3594849348068,0.3622339248658,0.36203756928439995,0.3618178129196
R.Middle_I_d_y,-0.07939645647979998,-0.2660784184932,-0.2293936818836,-0.1293531283735,-0.046682772971699996,0.028149079106521542,0.1045291379094,0.1583859443664,0.188473957777,0.18666282892199998,0.1655852615834,0.12219977825900001
R.Middle_I_d_z,0.5898701429366,0.919169783592,0.9200003743171999,0.9226714730264,0.9338350296019999,0.9449803829192002,0.9361903548241999,0.9227271676064,0.913905954361,0.9131933927536,0.9172845005988,0.9241560459136
R.Middle_D_s_x,-14.16947746276,-39.785224914560004,-49.5096191406,-54.95722351072,-50.481648254380005,-42.70318450928001,-38.69117279052,-37.16693801878001,-35.89328918454,-36.110399627679996,-38.11958923338,-37.30380401612
R.Middle_D_s_y,298.89396972659995,325.8434936524,325.8945495606,312.8349609376,300.77504882799997,290.3943054198,282.81942749,278.1988464354,274.5950317384,272.4012939452,271.4059448244,272.8437927246
R.Middle_D_s_z,-50.045375823979995,-70.05807800291998,-75.21649627686,-82.47079620362,-89.24346160888001,-92.3774017334,-92.40992736818,-90.22374267578,-89.46560668946,-89.49866180418,-88.1552886963,-87.84655303956
R.Middle_D_e_x,-17.68573760986,-45.38825531006,-55.41926345824,-61.455290985119994,-56.75435028076,-48.90057525636,-45.26951446532,-43.988081359860004,-42.86818466185999,-43.15900497438,-45.0850189209,-44.318523407
R.Middle_D_e_y,301.42390136719996,329.6031311034,329.2650878908,314.85084838880005,301.47668457019995,288.83825073199995,278.9039306642,272.9604309082,268.8957519532,266.8693115236,266.30792236319996,268.617047119
R.Middle_D_e_z,-59.71827316284,-86.25660095212,-91.38540649414,-98.64201965336,-105.6063232422,-108.707395935,-108.1884979246,-105.5183120726,-104.5265686038,-104.5873764036,-103.43328857420002,-103.3657791136
R.Middle_D_d_x,0.200368773937,0.31928014159179996,0.33675215244300005,0.3702825427056,0.3574403703212,0.3531489491462,0.37485689520840004,0.38869250416760004,0.3974538207056,0.401654148102,0.3969144403934,0.3997231602668
R.Middle_D_d_y,-0.14416433125732,-0.2142372071744,-0.1920650333168,-0.11487229764468002,-0.03998164050282001,0.08866942897436,0.2231186896562,0.2985031604764,0.32476479411139997,0.3152316749096,0.29050306677820004,0.2408547013998
R.Middle_D_d_z,0.5511954426768,0.9230481386186,0.9213609099388,0.9214927077294,0.9324127674104,0.9305400490764001,0.8991180896759999,0.8715378403662001,0.8582260251043999,0.8598076462746,0.8705936431886,0.8843395948408
R.Ring_M_s_x,30.16743507386001,12.959779167179999,8.304868125914,8.962145614618,13.09370117188,16.894595527659998,20.28518028258,23.03464546204,24.709394454959998,25.138261795040002,24.51790122984,25.41600532532
R.Ring_M_s_y,265.13404235859997,279.3971069336,286.5703796386,284.85552368180004,283.8286499022,282.88258667,282.18612670899995,281.92131347660006,280.59614257819993,278.9273132326,277.67201538079996,274.4522277832
R.Ring_M_s_z,52.010577392580004,41.803451538080004,36.79966506956,29.24794731142,24.75425605776,24.824239730820004,25.603555297859998,27.23216514586,27.697586059580004,27.247753906260005,27.782262420640002,28.164118957520003
R.Ring_M_e_x,21.734158945078,-1.94574110806014,-9.212353515621999,-12.363103485100002,-8.771739578252,-2.5925878465192005,2.4095537304894,5.3426175117520005,6.987649059293998,6.820352268220001,5.223286342621999,5.773857212066
R.Ring_M_e_y,284.5961853028,297.0511657716,300.84776611340004,293.41829834,286.3884765624,281.41936645500004,278.9915100098,278.0048828124,276.0095031738,273.6977233886,272.21536254880004,270.4438293458
R.Ring_M_e_z,0.9392749786459987,-8.995919036856,-14.228750801059999,-21.56108589172,-26.516071701040005,-27.451772689819997,-27.1756549835,-25.56276512146,-25.03281097414,-25.218101882960003,-24.30940856934,-23.92851142884
R.Ring_M_d_x,0.1510846331714,0.26703678965559996,0.3138261914254,0.3820481121542,0.39172580242160004,0.3491186082362,0.320247107744,0.31695787310620005,0.31749027967460003,0.32817072868360003,0.3456686973574,0.35189486145980003
R.Ring_M_d_y,-0.3486700117586,-0.3162776529788,-0.2557835817338,-0.15340462326994,-0.045860046707078,0.026214019488534003,0.05723249614242001,0.07016400545836,0.08217099010944,0.09368963986634,0.09775753915308,0.07181163579225999
R.Ring_M_d_z,0.9149574160576,0.9100856900216001,0.9141890883444,0.910258769989,0.9185230016707999,0.9365401148796,0.9455550670624,0.9458366990087999,0.9446805477142,0.9399412393569999,0.9332376003264,0.9332547783852
R.Ring_P_s_x,21.734158945078,-1.94574110806014,-9.212353515621999,-12.363103485100002,-8.771739578252,-2.5925878465192005,2.4095537304894,5.3426175117520005,6.987649059293998,6.820352268220001,5.223286342621999,5.773857212066
R.Ring_P_s_y,284.5961853028,297.0511657716,300.84776611340004,293.41829834,286.3884765624,281.41936645500004,278.9915100098,278.0048828124,276.0095031738,273.6977233886,272.21536254880004,270.4438293458
R.Ring_P_s_z,0.9392749786459987,-8.995919036856,-14.228750801059999,-21.56108589172,-26.516071701040005,-27.451772689819997,-27.1756549835,-25.56276512146,-25.03281097414,-25.218101882960003,-24.30940856934,-23.92851142884
R.Ring_P_e_x,10.005594873429999,-14.215905570986,-22.9089893341,-27.37081184388,-23.03585433958,-15.33236522676,-10.203439521792001,-7.767295169827999,-6.284222602843999,-6.634192371366001,-8.629227447512,-8.064959335326
R.Ring_P_e_y,289.2332977294,310.3026428222,311.8549926756,301.2832641602,291.9944946288,284.9574523926,280.6391662598,278.22147216800005,275.0893981934,272.380065918,271.300909424,270.9209350584
R.Ring_P_e_z,-33.79641036988,-46.60356292726,-52.06472167968,-59.678573608399994,-65.31321411132001,-67.02175140381999,-66.90860900877999,-65.17160949708,-64.57803192138,-64.69116821288,-63.65498352052,-63.286687469499995
R.Ring_P_d_x,0.28109786808480003,0.29407838583019996,0.3282665491104,0.3596889734266,0.3418673098088,0.3053335785864,0.302294957638,0.3142045855522,0.3180862605572,0.3224643826486,0.3320024669172,0.3316742002962
R.Ring_P_d_y,-0.11113744974139998,-0.3175974607466,-0.263809621334,-0.1884992271662,-0.1343591436744,-0.08479712009436,-0.03948929086328,-0.005190985990347799,0.022052107937620004,0.031580228731019996,0.021916650235659998,-0.011434767663014999
R.Ring_P_d_z,0.8325083136558,0.9013404130936001,0.9068127512931999,0.9135598301888,0.929849088192,0.9483716368676,0.9522776246069998,0.9493030905724,0.947778272629,0.9460489273071999,0.9429933190346,0.9432953476906001
R.Ring_I_s_x,10.005594873429999,-14.215905570986,-22.9089893341,-27.37081184388,-23.03585433958,-15.33236522676,-10.203439521792001,-7.767295169827999,-6.284222602843999,-6.634192371366001,-8.629227447512,-8.064959335326
R.Ring_I_s_y,289.2332977294,310.3026428222,311.8549926756,301.2832641602,291.9944946288,284.9574523926,280.6391662598,278.22147216800005,275.0893981934,272.380065918,271.300909424,270.9209350584
R.Ring_I_s_z,-33.79641036988,-46.60356292726,-52.06472167968,-59.678573608399994,-65.31321411132001,-67.02175140381999,-66.90860900877999,-65.17160949708,-64.57803192138,-64.69116821288,-63.65498352052,-63.286687469499995
R.Ring_I_e_x,2.2858682632420004,-23.68497047424,-33.286218261719995,-38.28770446776,-33.42719192503999,-25.09877815248,-20.154553985599996,-17.917103195200003,-16.54705657958,-16.99235115052,-19.0279434204,-18.561719131460002
R.Ring_I_e_y,290.62625732399994,315.6879333496,315.6044738768,303.79523925800004,293.332562256,283.9869628908,277.046636963,273.2387145994,269.55001220720004,266.94534912119997,266.2484558106,266.8869812014
R.Ring_I_e_z,-48.798269653300004,-70.06360473634,-75.45522460934001,-82.99507904052,-88.95767669678,-90.94524383543998,-90.50598907470001,-88.43764343261999,-87.66949615476,-87.76481933594,-86.79648895264,-86.5826019287
R.Ring_I_d_x,0.2984096288682,0.36603113412860006,0.40113654732680004,0.4219975471498,0.40168200135240006,0.37752520442020004,0.38466495871539996,0.3923455536364,0.3967145442962,0.40039941072479995,0.4019672453402,0.40575708150859996
R.Ring_I_d_y,-0.053845480084599995,-0.20817092061040002,-0.1449379175904,-0.09710156172513999,-0.05172362700104001,0.037514721462501996,0.13887089192856,0.19261081516759998,0.21412750482540002,0.21008148491380002,0.19530496597279998,0.1559343457222
