,0,1,2,3,4,5,6,7,8,9,10,11
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,48.95987815856,52.3491836548,51.8553642273,54.00368347167999,51.22498168944001,50.287377166759995,51.68149795531999,52.82979431154,53.1688621521,54.31848144532,54.757560729960005,54.6120262146
R.Thumb_P_s_y,288.67220764179996,308.42753906260003,308.4275268554,313.55692138679996,312.5718688964,310.2051818848,307.3042846678,303.5679199218,300.4521179198,299.93258667,300.4251892088,300.491851807
R.Thumb_P_s_z,77.20450134276,78.12004089356,65.76102905272,58.057623291000006,49.94932861326,43.14890060426,35.575994873039996,32.61285171508,32.56753158568,32.511140441900004,32.19427947998,32.5145683289
R.Thumb_P_e_x,9.1782081604,12.3252658844,11.432971954340001,14.21485729218,12.600517272960001,12.42280025484,14.262526702899999,15.989354324339999,16.32134666444,17.204919052140003,17.44140586852,17.216375351
R.Thumb_P_e_y,280.443008423,301.6753845216,308.15262451160004,316.18307495140004,314.1981140138,307.7122741698,301.1673828124,294.8250549318,292.422186279,292.9245849608,294.6219604492,295.542480469
R.Thumb_P_e_z,62.78133316038001,62.54681396481999,50.43580245972,41.8196861267,31.1380870819,22.984423828119997,15.37878398894,12.28454990386,11.959219169620003,12.01267681122,11.68431930544,11.9231204987
R.Thumb_P_d_x,0.9104823231696001,0.9195446968079999,0.9346268296242,0.9239039540289999,0.8981291055678,0.8808655381200001,0.8706303834915999,0.8572120308874001,0.8573905706403998,0.8635856866837999,0.868301296234,0.8701514601710001
R.Thumb_P_d_y,0.18945484235856003,0.15510296076535998,0.006300563679542402,-0.0609806060791,-0.037811101879932,0.057995731011059995,0.14278845340020002,0.2034310698508,0.18684535920599998,0.16306734085059998,0.13503403365619998,0.11516586691099999
R.Thumb_P_d_z,0.3311830312014,0.3577899992466,0.35434094667460003,0.3770633995536,0.437418717146,0.46909814476980005,0.469930255413,0.473003757,0.47952684164059994,0.47697336077679997,0.47724169492720003,0.47913801670100004
R.Thumb_I_s_x,9.1782081604,12.3252658844,11.432971954340001,14.21485729218,12.600517272960001,12.42280025484,14.262526702899999,15.989354324339999,16.32134666444,17.204919052140003,17.44140586852,17.216375351
R.Thumb_I_s_y,280.443008423,301.6753845216,308.15262451160004,316.18307495140004,314.1981140138,307.7122741698,301.1673828124,294.8250549318,292.422186279,292.9245849608,294.6219604492,295.542480469
R.Thumb_I_s_z,62.78133316038001,62.54681396481999,50.43580245972,41.8196861267,31.1380870819,22.984423828119997,15.37878398894,12.28454990386,11.959219169620003,12.01267681122,11.68431930544,11.9231204987
R.Thumb_I_e_x,-15.052503108972001,-11.341219139100001,-12.46221199034,-9.385702896116001,-8.354720973966,-6.2964403152460005,-3.656019353864001,-1.40037151575,-1.451834917068,-1.207871460914,-1.4763159513460002,-1.9613300561900002
R.Thumb_I_e_y,273.9637298584,296.066265869,306.25321044919997,314.71170043940003,308.99166870100004,297.7877075194,288.81683349620005,281.30783691399995,279.6860229492,281.1308166502,283.69349975579996,285.179718018
R.Thumb_I_e_z,50.944433593759996,49.44772644042,37.39785461428,28.683835601800002,15.045970916759998,6.322536993028,-0.5204853177082001,-3.2622412204740003,-3.808953094482,-3.7509626388559996,-4.1088389873499995,-3.9392628669699996
R.Thumb_I_d_x,0.8622933506966,0.855839085579,0.8754885554314,0.8718669056894,0.7762571811676,0.6940575480462,0.6645651817320001,0.6450145483017999,0.6592582106592,0.6829900264742,0.7017220497132,0.7113662362100001
R.Thumb_I_d_y,0.23327333256594002,0.2027643889188,0.06952842473981999,0.05437883287666,0.1928914755582,0.3679805636408,0.45806009173379997,0.5013765871525999,0.47242072224619996,0.43746903538719994,0.40537343025219996,0.38439005613300004
R.Thumb_I_d_z,0.4241735249756,0.47370521426199996,0.4776388168334,0.48531702756859996,0.5961305379868,0.6177767753604,0.5896740555761999,0.5766569614410001,0.5848866701125999,0.5847244262698,0.5858214616776001,0.588389694691
R.Thumb_D_s_x,-15.052503108972001,-11.341219139100001,-12.46221199034,-9.385702896116001,-8.354720973966,-6.2964403152460005,-3.656019353864001,-1.40037151575,-1.451834917068,-1.207871460914,-1.4763159513460002,-1.9613300561900002
R.Thumb_D_s_y,273.9637298584,296.066265869,306.25321044919997,314.71170043940003,308.99166870100004,297.7877075194,288.81683349620005,281.30783691399995,279.6860229492,281.1308166502,283.69349975579996,285.179718018
R.Thumb_D_s_z,50.944433593759996,49.44772644042,37.39785461428,28.683835601800002,15.045970916759998,6.322536993028,-0.5204853177082001,-3.2622412204740003,-3.808953094482,-3.7509626388559996,-4.1088389873499995,-3.9392628669699996
R.Thumb_D_e_x,-31.119400405879997,-27.320722579959998,-28.175967025759995,-25.4065662384,-20.847428131099996,-15.403878021219999,-11.83688564302,-9.253411293031998,-9.725815963744001,-10.19533386231,-11.11396522524,-11.9550189972
R.Thumb_D_e_y,269.14597167979997,292.05344848640004,304.3623718262,313.4113525392,303.2040283202,287.45626831059997,276.82197265620005,268.7597717282,267.64777221680004,269.74291992160005,272.927044678,274.818664551
R.Thumb_D_e_z,41.982479858379996,40.06106643676,27.381613159199997,19.399816131580003,2.8760832816367996,-6.021053886416,-11.98511409762,-14.367045783999998,-15.167139625539999,-15.233384323140001,-15.66711196898,-15.567144393900001
R.Thumb_D_d_x,0.8327078938484,0.8418561577798,0.8387516498565999,0.8622490406034,0.6741744995116,0.491946077347,0.4420276522638,0.4243557095528,0.44711623787880006,0.4856769919396,0.5208145260811999,0.540055155754
R.Thumb_D_d_y,0.25243860110638006,0.2113334417344,0.10089988857495999,0.06999581791452,0.3123867332938,0.558069640398,0.648106908798,0.6780612349509999,0.650532901287,0.615394961834,0.5818147063256001,0.559907376766
R.Thumb_D_d_z,0.4677441179751999,0.49453025460260003,0.5345929980276001,0.4996962130068,0.6567992925644001,0.6667513489724001,0.6194559335708,0.6000716924668,0.6137831091879999,0.6205030679706,0.6246042132378,0.628366351128
R.Index_M_s_x,50.71158981324,54.111466217019995,56.49674987792,60.94306411742,58.86672210694,58.38315353393999,59.524370574939994,60.35057373048001,60.856598663339994,62.122826385500005,62.799600219720006,62.7698478699
R.Index_M_s_y,306.8488220212,327.0619018554,326.1776123046,327.1821350096,324.56489257820004,320.4830383302,316.5181152344,312.540142822,309.68861083979994,309.33051147460003,309.7974426272,309.818206787
R.Index_M_s_z,67.59844436645999,69.33644104001999,56.814232635500005,44.49469909668,35.298600769059995,27.488494873039997,19.143396759039998,15.896771430980001,16.07410011292,16.16414718626,15.947462654099997,16.2989444733
R.Index_M_e_x,6.41670913694,10.96360015872,16.7486169815,24.747362136840003,23.9525428772,22.254339599620003,21.19734420776,21.213136673,22.9911872864,25.194940566999996,26.579212570200003,26.815704345700002
R.Index_M_e_y,306.088067627,327.52854614279994,330.81405639639996,319.27162475600005,312.2166076662,305.7756103514,300.5155273436,295.6792297362,292.4769836426,291.78226928719994,292.1712097168,292.16305542
R.Index_M_e_z,21.168809700014002,21.95433235168,7.447732710832,-6.928284955014,-16.12214794158,-22.41887702942,-28.67066764832,-30.96329193116,-31.690030670160002,-32.20901184082,-32.931971740739996,-32.7665100098
R.Index_M_d_x,0.687572669983,0.6730854630468001,0.624334704876,0.5704988956452,0.5509266614914,0.5703027367592,0.605074620247,0.617892920971,0.5978182435036,0.5830190658569999,0.5718498826028,0.567646563053
R.Index_M_d_y,0.011721891257911999,-0.007312704203671999,-0.072770073823526,0.12470465153468,0.19485079646099998,0.23216082453720005,0.25263541638860004,0.26619624495500005,0.27173678874959994,0.27705241441740003,0.2782841324804,0.27874079346700004
R.Index_M_d_z,0.7216508626938,0.7391456007955999,0.775477898121,0.8105196118356,0.8113900065422002,0.7877997040747999,0.7548475980758,0.7398160219191999,0.754099011421,0.7637175559998001,0.771711754799,0.7746488451960001
R.Index_P_s_x,6.41670913694,10.96360015872,16.7486169815,24.747362136840003,23.9525428772,22.254339599620003,21.19734420776,21.213136673,22.9911872864,25.194940566999996,26.579212570200003,26.815704345700002
R.Index_P_s_y,306.088067627,327.52854614279994,330.81405639639996,319.27162475600005,312.2166076662,305.7756103514,300.5155273436,295.6792297362,292.4769836426,291.78226928719994,292.1712097168,292.16305542
R.Index_P_s_z,21.168809700014002,21.95433235168,7.447732710832,-6.928284955014,-16.12214794158,-22.41887702942,-28.67066764832,-30.96329193116,-31.690030670160002,-32.20901184082,-32.931971740739996,-32.7665100098
R.Index_P_e_x,-17.960094070434,-9.033244705208,0.9758074462394001,14.114444732679999,12.851191520700002,9.683051872243999,9.510978507996,10.316080665584,12.32780780792,14.403113555920001,15.234180831880002,15.234886169400001
R.Index_P_e_y,304.3036590578,323.85765991219995,313.1398742674,287.24047241200003,280.87241821279997,275.4336975098,270.84641113300006,266.3341857908,262.82092285140004,261.9527282714,262.391522217,262.414306641
R.Index_P_e_z,-4.0827053189184,-6.303315615661999,-14.718903160081998,-3.726512479782,-8.99748620987,-13.71908416748,-16.98359832764,-17.766366958619997,-19.01652030944,-20.05873451234,-21.168429946899998,-21.154121398900003
R.Index_P_d_x,0.6883440971374,0.5738330841066,0.4584772765636,0.311709743738,0.326375067234,0.369911658764,0.34397237896919997,0.3207715034484,0.3139026045798,0.317687022686,0.33397333621979997,0.34091460704800003
R.Index_P_d_y,0.05236524194478,0.10537132471803998,0.5148517310622001,0.9391211271286,0.9214804291724,0.8928125739098001,0.8732717871666,0.8638162612916,0.8729986310006002,0.8781143188475999,0.8766499519346,0.875739753246
R.Index_P_d_z,0.7154960036278,0.8109950423242,0.6437968313694,-0.09400423988716,-0.2094564944504,-0.2559950530528,-0.34399473667140007,-0.3884716928006,-0.3730756998064,-0.3576767146586,-0.3462933659554,-0.341843962669
R.Index_I_s_x,-17.960094070434,-9.033244705208,0.9758074462394001,14.114444732679999,12.851191520700002,9.683051872243999,9.510978507996,10.316080665584,12.32780780792,14.403113555920001,15.234180831880002,15.234886169400001
R.Index_I_s_y,304.3036590578,323.85765991219995,313.1398742674,287.24047241200003,280.87241821279997,275.4336975098,270.84641113300006,266.3341857908,262.82092285140004,261.9527282714,262.391522217,262.414306641
R.Index_I_s_z,-4.0827053189184,-6.303315615661999,-14.718903160081998,-3.726512479782,-8.99748620987,-13.71908416748,-16.98359832764,-17.766366958619997,-19.01652030944,-20.05873451234,-21.168429946899998,-21.154121398900003
R.Index_I_e_x,-30.688531875620004,-18.797198867800002,0.9931211531252003,24.3182449341,22.925301361100004,17.69671783446,16.2195991516,17.38640518188,19.03790512084,21.446371459980003,22.66602745056,22.642190933200002
R.Index_I_e_y,298.36650390619997,315.1758300778,297.5164855956,283.6541015626,278.84052124019996,274.04622192380003,271.7545593264,268.36397094739993,264.82225952119995,263.48412475559996,263.5049072266,263.416809082
R.Index_I_e_z,-17.66606140136,-20.855595016480002,-13.42069005966,11.97171649934,7.126005172729999,3.5683441162119998,0.8807840108866001,-0.12719158977264,-1.2353942513468001,-2.359750103952,-3.5971270084379996,-3.56530785561
R.Index_I_d_x,0.6380051374433999,0.49800352454179997,-0.0018118314443399842,-0.5318291127682,-0.5264174282551999,-0.4191316008568,-0.35098012089740005,-0.3699393808842,-0.3511022388936,-0.36853851676,-0.38887273669260003,-0.387588888407
R.Index_I_d_y,0.30231574587526,0.44296160340299995,0.8072910308840001,0.18677699863909997,0.10618368387217998,0.07256487160924,-0.047513647470619993,-0.10620418787007999,-0.10471884608274,-0.08013031780720001,-0.05825807228686001,-0.05245616659519999
R.Index_I_d_z,0.6839141845704,0.7423261761664,-0.06902714557960002,-0.8180810213088,-0.8425552010533999,-0.9041779398922,-0.9346254467966,-0.9229314684869999,-0.9303879857061998,-0.9260994791984001,-0.9194216609,-0.920338690281
R.Index_D_s_x,-30.688531875620004,-18.797198867800002,0.9931211531252003,24.3182449341,22.925301361100004,17.69671783446,16.2195991516,17.38640518188,19.03790512084,21.446371459980003,22.66602745056,22.642190933200002
R.Index_D_s_y,298.36650390619997,315.1758300778,297.5164855956,283.6541015626,278.84052124019996,274.04622192380003,271.7545593264,268.36397094739993,264.82225952119995,263.48412475559996,263.5049072266,263.416809082
R.Index_D_s_z,-17.66606140136,-20.855595016480002,-13.42069005966,11.97171649934,7.126005172729999,3.5683441162119998,0.8807840108866001,-0.12719158977264,-1.2353942513468001,-2.359750103952,-3.5971270084379996,-3.56530785561
R.Index_D_e_x,-38.69043807982,-24.465630722060002,4.298209381118,32.97480010986,31.71908607482,25.79541282652,23.37814712528,24.524251556399996,25.888873291000003,28.52228240966,30.09399642946,30.113918304400002
R.Index_D_e_y,291.374832153,306.24741821300006,288.90051879879996,289.4530456544,285.3675415038,280.943347168,280.06212158219995,277.33190917979994,273.86975097659996,272.2483947754,271.96413574219997,271.802825928
R.Index_D_e_z,-26.33950424194,-29.7215499878,-8.123157501238003,20.448598480220003,15.05472183228,11.8955932617,8.760466575621999,7.022786045074,6.090515995026,5.096962165834,3.869961261748,3.9414551258099997
R.Index_D_d_x,0.5662243008612,0.4089662194254,-0.24257543385020003,-0.6382249116898,-0.6500718712810001,-0.599224627018,-0.5298192143442,-0.5283384561538,-0.5071193993092,-0.5237753272058001,-0.549837434292,-0.553076803684
R.Index_D_d_y,0.5015050381422,0.644418990612,0.628676666133026,-0.42764609754079996,-0.4825006306174,-0.5103253126143998,-0.6148619532583999,-0.6638006925583999,-0.6697095513344,-0.6487515449526,-0.6261739373206,-0.620754897594
R.Index_D_d_z,0.6174662709233999,0.6397458910942,-0.38900606334212,-0.6248355269432,-0.5861371278762,-0.6161374688147999,-0.5831918597219999,-0.5292362928394,-0.5422754645346,-0.5519631147386,-0.5527331471443999,-0.555670201778
R.Middle_M_s_x,57.95171279906,61.53858718872,64.4863143921,69.33606872558,67.3664352417,66.6515838623,67.47190551756,68.20670166014,68.90242462156,70.30381317136,71.05982971192,71.0554656982
R.Middle_M_s_y,308.6304992678,329.2872436524,327.1870422362,325.3127441406,321.87733154319994,316.8630493164,312.35679931640004,308.310345459,305.6479980468,305.41777343739994,305.8763061524,305.871765137
R.Middle_M_s_z,59.95639190674001,61.902118682879994,49.9000656128,38.26462402344,29.551461410540004,21.929496765140005,13.494327926620002,10.171771812442,10.47938518526,10.674163246140001,10.5833732605,10.992764473
R.Middle_M_e_x,22.342444419836,27.14806175234,33.539303207399996,41.90859985352,41.18476486206001,39.10237731934,37.6074745178,37.52832870482,39.56598358154,41.95295181276,43.42243957520001,43.6808776855
R.Middle_M_e_y,308.07293396,330.22069702159996,331.0774047852,315.3012817384,307.1293579102,299.24059448260005,293.1405700684,288.2483520508,285.39664306640003,284.94624633779995,285.3263671874,285.276733398
R.Middle_M_e_z,10.631998062137999,11.800739574432,-1.612380838394,-14.263475036626,-22.48727493286,-28.454944610579997,-34.943471527099994,-37.41335525512,-37.86119842526001,-38.16076660154,-38.62815628054,-38.3468971252
R.Middle_M_d_x,0.5827375769618001,0.5657060265542,0.5125729084014001,0.4558513581753999,0.43564387559900003,0.4585673451422,0.49716461896880004,0.510734653473,0.4884004354478,0.47199425697319997,0.46011682152739997,0.455741733313
R.Middle_M_d_y,0.00891504157334,-0.015386434597878001,-0.06435980014498001,0.16641907840962,0.2453974127768,0.2933329045772,0.31990000009540004,0.3339927732944,0.33714965581899997,0.34081657528900006,0.3421224832536,0.342873305082
R.Middle_M_d_z,0.8083029508590001,0.8241511583328001,0.8532716989516,0.8730493545531999,0.865884709358,0.8386672616002,0.8063621640206,0.7921989440918,0.8047862052918001,0.8130196332930002,0.8192905426024002,0.821423947811
R.Middle_P_s_x,22.342444419836,27.14806175234,33.539303207399996,41.90859985352,41.18476486206001,39.10237731934,37.6074745178,37.52832870482,39.56598358154,41.95295181276,43.42243957520001,43.6808776855
R.Middle_P_s_y,308.07293396,330.22069702159996,331.0774047852,315.3012817384,307.1293579102,299.24059448260005,293.1405700684,288.2483520508,285.39664306640003,284.94624633779995,285.3263671874,285.276733398
R.Middle_P_s_z,10.631998062137999,11.800739574432,-1.612380838394,-14.263475036626,-22.48727493286,-28.454944610579997,-34.943471527099994,-37.41335525512,-37.86119842526001,-38.16076660154,-38.62815628054,-38.3468971252
R.Middle_P_e_x,2.208383083334,6.74305896759,13.405116653442002,26.029294967659997,24.2179080963,20.24217910766,19.32540664674,20.1653148651,22.26386070252,24.42832298278,25.43057136534,25.502790451
R.Middle_P_e_y,309.40003051760004,327.362017822,311.3826049806,281.3119873046,274.29569702140003,268.206311035,263.2242431642,258.7018798828,255.38516540520004,254.7009155272,255.13564147940002,255.112609863
R.Middle_P_e_z,-23.35317764282,-21.411869049080003,-24.009891891480002,-7.430345439912,-13.020081520080002,-16.89059619904,-20.02105903626,-20.7364204407,-21.98007087706,-22.9783946991,-23.88767967224,-23.780933380100002
R.Middle_P_d_x,0.5078227698802,0.5219527959826,0.521791267395,0.41494473814960003,0.4446081757546,0.49465538263319997,0.4796314001082,0.45556397438060003,0.4539807856082,0.4598236322402,0.4720849633216,0.476971507072
R.Middle_P_d_y,-0.031580402678781996,0.07315694689754002,0.5113835603,0.8882297754288,0.8603707313537999,0.8139478445053999,0.7848578333854,0.7752287983894,0.7874545335768002,0.7935984253882,0.7921683073044,0.7914709448810001
R.Middle_P_d_z,0.8568752050399999,0.8495834589004001,0.5795650660992,-0.1786673285066,-0.2480779528618,-0.3033064842223999,-0.3914920508862,-0.437562918663,-0.41669602990159993,-0.39836580753320006,-0.386772364378,-0.382193654776
R.Middle_I_s_x,2.208383083334,6.74305896759,13.405116653442002,26.029294967659997,24.2179080963,20.24217910766,19.32540664674,20.1653148651,22.26386070252,24.42832298278,25.43057136534,25.502790451
R.Middle_I_s_y,309.40003051760004,327.362017822,311.3826049806,281.3119873046,274.29569702140003,268.206311035,263.2242431642,258.7018798828,255.38516540520004,254.7009155272,255.13564147940002,255.112609863
R.Middle_I_s_z,-23.35317764282,-21.411869049080003,-24.009891891480002,-7.430345439912,-13.020081520080002,-16.89059619904,-20.02105903626,-20.7364204407,-21.98007087706,-22.9783946991,-23.88767967224,-23.780933380100002
R.Middle_I_e_x,-9.625709831704999,-4.856179904938,11.6386598825356,35.27316780088,32.63398628236,28.018314361559998,26.82030639648,28.14853210448,29.8781211853,32.363797378520005,33.4578048706,33.3437385559
R.Middle_I_e_y,304.7081207276,317.32034301780004,293.6495117188,279.575604248,274.1056945802,268.3069091798,265.8452941894,262.7816040038,259.14954833999997,257.7045959472,257.792401123,257.778747559
R.Middle_I_e_z,-42.3920692444,-38.559217071540004,-19.726470851907997,12.950887680059997,7.853413009642,4.2107413291919995,1.0026587247836,-0.11614338904614,-1.1643748402598,-2.157809138298,-3.0538788795480003,-2.87744879723
R.Middle_I_d_x,0.5059069991112001,0.5029089033604,0.07662496566759999,-0.40947852134699997,-0.37380564212800005,-0.34569688439359997,-0.33329179883000004,-0.3550408840182,-0.3386427521706,-0.3529323041438,-0.3570145249368,-0.348729670048
R.Middle_I_d_y,0.20522103309619996,0.4354995191096,0.7786565899848,0.07678373703951621,0.008445955580088,-0.004475006321436001,-0.11655743718174001,-0.18143928349020003,-0.167420142889,-0.13358945697539998,-0.1181604847312,-0.118577666581
R.Middle_I_d_z,0.8131387591361999,0.7434379816055999,-0.19008044302480004,-0.9028102636336,-0.927130317688,-0.9380842089653999,-0.9349066734314,-0.9170539259912001,-0.9257740616797999,-0.9260010004044,-0.9265919327736001,-0.9296917915340001
R.Middle_D_s_x,-9.625709831704999,-4.856179904938,11.6386598825356,35.27316780088,32.63398628236,28.018314361559998,26.82030639648,28.14853210448,29.8781211853,32.363797378520005,33.4578048706,33.3437385559
R.Middle_D_s_y,304.7081207276,317.32034301780004,293.6495117188,279.575604248,274.1056945802,268.3069091798,265.8452941894,262.7816040038,259.14954833999997,257.7045959472,257.792401123,257.778747559
R.Middle_D_s_z,-42.3920692444,-38.559217071540004,-19.726470851907997,12.950887680059997,7.853413009642,4.2107413291919995,1.0026587247836,-0.11614338904614,-1.1643748402598,-2.157809138298,-3.0538788795480003,-2.87744879723
R.Middle_D_e_x,-17.156784820548,-11.778477096547999,14.530766153348,44.201347351079995,41.38952941894,37.11180725096,35.623751831039996,36.93054122922,38.45644226074,41.17873840334,42.42635040284,42.2539863586
R.Middle_D_e_y,298.5165710446,307.7160461424,285.158154297,287.42387695319997,282.1252502442,276.305157471,274.93406372080005,272.56488037099996,268.9072143556,267.1246887206,267.0052978516,266.98278808599997
R.Middle_D_e_z,-53.75292358398,-48.05117645262,-12.553660106638,21.85374145508,16.81382217406,12.824661827099998,8.780949878696,6.807884407042001,6.042615509032,5.212110805512,4.393584823608,4.65057659149
R.Middle_D_d_x,0.486415296793,0.45413960814480003,-0.19335969435655642,-0.5984353184696001,-0.5884773135184,-0.6117367982863999,-0.5923969864842,-0.5910115122796,-0.577321577072,-0.5932522773744,-0.6035920739174,-0.599669337273
R.Middle_D_d_y,0.40603178143498003,0.6302688598630001,0.5629506856201999,-0.5261546432972001,-0.5390027761458,-0.5380585789682,-0.6115983963011999,-0.6583948493002,-0.6566915869714,-0.6339794516562,-0.6200371503832001,-0.619441926479
R.Middle_D_d_z,0.7333419680593999,0.6226792812346,-0.4782229155302001,-0.5966888189316,-0.6022502899172,-0.5794721484186,-0.5234124362468,-0.4659730195998,-0.4850309967996,-0.49600126147260004,-0.5012217581274,-0.506644308567
R.Ring_M_s_x,66.16386337280001,69.94508972166,73.06141357422,77.99466247558,76.0303833008,74.99820404054,75.51440429688,76.2015777588,77.0747894287,78.60273590086,79.40626678468,79.4108581543
R.Ring_M_s_y,307.90666809080005,328.98213501,325.618206787,321.2348144532,317.16246337859997,311.3789489746,306.43574218760006,302.35563964840003,299.8686035156,299.7602478026,300.21383056639996,300.188049316
R.Ring_M_s_z,53.20142669676001,55.26161804202,43.88147277832,33.724832153319994,25.71738815308,18.446130943280004,10.009172058102,6.63639678955,7.063953399660001,7.35908536911,7.398498153684,7.869637966160001
R.Ring_M_e_x,41.2095785141,46.192477417019994,52.52676086426,60.68249053953999,59.83716735840001,57.383255004880006,55.63650283814,55.56593856814,57.7525566101,60.24208221436,61.71298675536,61.9577941895
R.Ring_M_e_y,307.4010375978,330.10903320320006,328.36012573259995,309.79782714839996,301.050720215,292.1217529298,285.4234680176,280.5703918458,278.05698242200003,277.8521240234,278.23257446300005,278.149993896
R.Ring_M_e_z,4.652329635612,6.146564435958,-6.00397651195,-16.07674942016,-23.15761642458,-28.74602012634,-35.50210647582,-38.174201202380004,-38.3115623474,-38.369628906260004,-38.5592025757,-38.152935028099996
R.Ring_M_d_x,0.45466998219480004,0.4351772546768,0.3788073718546,0.32047116160379996,0.3001043260096,0.32657296061540003,0.3685709357264,0.3826356470584,0.3582865118982,0.34045767784099995,0.3280831575394,0.323628991842
R.Ring_M_d_y,0.008876782050349998,-0.020675300201418,-0.0504842633381,0.21174411773680002,0.29859641790400004,0.357019519806,0.3896041929724,0.403952229023,0.4044465243814,0.406237655878,0.4075942993162,0.40864765644100004
R.Ring_M_d_z,0.8860211133958,0.8998618364334,0.9203428030014,0.9219206213951999,0.9057838439939999,0.8749183297158,0.8438578724857999,0.8308990478516,0.8413849592209999,0.8479377746582,0.852185022831,0.8533881902689999
R.Ring_P_s_x,41.2095785141,46.192477417019994,52.52676086426,60.68249053953999,59.83716735840001,57.383255004880006,55.63650283814,55.56593856814,57.7525566101,60.24208221436,61.71298675536,61.9577941895
R.Ring_P_s_y,307.4010375978,330.10903320320006,328.36012573259995,309.79782714839996,301.050720215,292.1217529298,285.4234680176,280.5703918458,278.05698242200003,277.8521240234,278.23257446300005,278.149993896
R.Ring_P_s_z,4.652329635612,6.146564435958,-6.00397651195,-16.07674942016,-23.15761642458,-28.74602012634,-35.50210647582,-38.174201202380004,-38.3115623474,-38.369628906260004,-38.5592025757,-38.152935028099996
R.Ring_P_e_x,25.556240940103997,29.86651611326,34.96159896852,44.51534652709999,42.664299011219995,38.525755310060006,36.93234558104,37.61487503052,39.843862152119996,42.20243225096,43.30183792114,43.413192749
R.Ring_P_e_y,305.44688720719995,326.092364502,310.19884643560005,279.0424072266,271.3669311522,264.12050781259995,258.49494628919996,253.96606140119997,251.05014038099998,250.54566040059998,250.9460205078,250.876571655
R.Ring_P_e_z,-28.513862991320003,-25.949755096440004,-27.533819961539997,-9.545461654668,-14.5097425461,-18.3314048767,-22.35995674134,-23.4062400818,-24.250350189199995,-25.070166397079998,-25.733215713519996,-25.492021560700003
R.Ring_P_d_x,0.4249988913536001,0.45053650140760004,0.4911659955978,0.45576885342599993,0.48546549081820006,0.5335586667059999,0.5293732404708,0.5081079483032,0.5069245696068,0.510636651516,0.5211542367938,0.524932146072
R.Ring_P_d_y,0.05307748606429001,0.11086349040270002,0.5087397783996,0.8670496225356,0.8391259789466,0.7922703981397999,0.762143445015,0.7530401110651999,0.7644573569298,0.7729463100431999,0.7723854184151999,0.772014200687
R.Ring_P_d_z,0.9024258494377999,0.8857172012326,0.6010027080773999,-0.18422772362832002,-0.2444649249316,-0.29467607140540003,-0.37195611596079997,-0.41800971031179995,-0.39801746606840005,-0.3764592230318,-0.3630581319332,-0.35838571190800006
R.Ring_I_s_x,25.556240940103997,29.86651611326,34.96159896852,44.51534652709999,42.664299011219995,38.525755310060006,36.93234558104,37.61487503052,39.843862152119996,42.20243225096,43.30183792114,43.413192749
R.Ring_I_s_y,305.44688720719995,326.092364502,310.19884643560005,279.0424072266,271.3669311522,264.12050781259995,258.49494628919996,253.96606140119997,251.05014038099998,250.54566040059998,250.9460205078,250.876571655
R.Ring_I_s_z,-28.513862991320003,-25.949755096440004,-27.533819961539997,-9.545461654668,-14.5097425461,-18.3314048767,-22.35995674134,-23.4062400818,-24.250350189199995,-25.070166397079998,-25.733215713519996,-25.492021560700003
R.Ring_I_e_x,15.18935165406,19.62582397464,31.423838424680003,50.72204818726,48.07280349734,43.36741333008,41.3788116455,42.208354187000005,44.38546371462,46.94255828858,48.11483917235999,48.0217857361
R.Ring_I_e_y,296.5396545408,314.7804626466,293.7380371094,279.1986816406,273.2081420896,266.16063842799997,262.436462402,259.2916259768,255.97867736820004,254.90076904300003,255.0907562258,255.09591674799998
R.Ring_I_e_z,-46.6767845154,-42.39168777466,-22.731818056117998,11.41790733336,6.659365081787999,2.939958465099,-1.287134325503,-2.6620043754580003,-3.3991226196279998,-4.13453168869,-4.770803546906,-4.49851942062
R.Ring_I_d_x,0.45350915789600005,0.4558012187482,0.15870980182664401,-0.282234287262,-0.2465882331134,-0.220948150754,-0.2029721766712,-0.209703552723,-0.20734164118759998,-0.21640730202180003,-0.2197351127862,-0.210403129458
R.Ring_I_d_y,0.3914787054064,0.503550851345,0.7418631911278,-0.007238788902660001,-0.08394236862664,-0.0931027084589,-0.1799239516258,-0.2431249797344,-0.22500669658179998,-0.1988295733928,-0.18922579288480001,-0.192632213235
R.Ring_I_d_z,0.7971720814708,0.7317435979842,-0.21858210265620004,-0.9532035827636001,-0.965186917782,-0.9707122325898,-0.9619332671163999,-0.9470247030258001,-0.9519391298294,-0.955802476406,-0.9570282340048,-0.9584484100339999
R.Ring_D_s_x,15.18935165406,19.62582397464,31.423838424680003,50.72204818726,48.07280349734,43.36741333008,41.3788116455,42.208354187000005,44.38546371462,46.94255828858,48.11483917235999,48.0217857361
R.Ring_D_s_y,296.5396545408,314.7804626466,293.7380371094,279.1986816406,273.2081420896,266.16063842799997,262.436462402,259.2916259768,255.97867736820004,254.90076904300003,255.0907562258,255.09591674799998
