,0,1,2,3,4,5,6,7,8
L.Thumb_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,44.21707077028001,46.09040374758,46.599241638180004,46.18245391846,45.6832092285,45.17849884036001,44.91900405884,44.48252334592,43.483961105350005
R.hand.palm_position_y,236.3790802,230.83652038560004,228.50927124039998,224.5292938234,221.23230285620002,220.7967834472,220.9343536378,220.65339660639998,220.76714706425
R.hand.palm_position_z,1.333437561994,-3.347892427446,-4.2039143562320005,-5.53801212311,-7.159708881378,-7.254830265046,-7.291556835171998,-7.369471836091999,-7.0317661762225
R.pitch,14.741340642599999,14.077670107,13.12578966142,10.451419669162,8.501475428960001,8.498542716446,8.560836432974002,8.197950185680002,8.5190841691075
R.roll,-20.662845271160002,-25.824796313639997,-23.363689930699998,-21.21734940426,-20.004753121860002,-19.31767364934,-19.20733296654,-19.146837980380003,-19.458238004974998
R.yaw,-9.624527247286,-8.405626017180001,-8.753536391519999,-8.868747682276,-8.664208444438,-8.761788626170002,-8.855953884037998,-8.871823999516,-8.9541778964875
R.Arm direction_x,-0.45344136953380004,-0.436892157793,-0.42191219329820007,-0.4062802553178001,-0.405528753996,-0.4031343460084,-0.40362882614139994,-0.4063520491122,-0.41186576336624997
R.Arm direction_y,0.6882910251616,0.7160195112230001,0.7422071933746001,0.7540500164031999,0.7520607113838,0.7552357554438001,0.7517781615256001,0.7474702954294,0.7418548911807499
R.Arm direction_z,-0.5646794199944001,-0.5443586826324,-0.5205749392508,-0.5160808324814,-0.5195670843126001,-0.5168172717096,-0.5214450478554,-0.525513470173,-0.5291580706835
R.wrist position_x,66.50975952146,67.24281616210001,67.97675628664,67.60793457032,66.95478363038,66.51011657716,66.33757171632001,65.95406188964,65.084785461425
R.wrist position_y,215.599545288,209.5189910886,208.14674682620003,206.92009277359998,205.7103820802,205.3361114502,205.48217163119998,205.6231750486,205.45454406725
R.wrist position_z,63.75772476195999,59.34524841308,58.514044189459995,57.7800086975,56.6575828552,56.5303817749,56.48552322388,56.49207992552,56.762604713425006
R.elbow position_x,179.12673339860004,175.80424194339997,172.75396118159998,168.4834228516,167.63727417,166.596044922,166.54558410660002,166.8379364012,167.33745956425
R.elbow position_y,44.607163238519995,31.59897155764,23.828261566160002,19.69672927856,18.992810058599996,17.8341682434,18.83991203308,20.050833511340002,21.2764492035
R.elbow position_z,204.05802917479997,194.61105346660003,187.792971802,185.91790161119997,185.6528839114,184.84031066900002,185.943499756,186.9598236082,188.13509750325002
R.Thumb_M_s_x,32.998287963859994,33.88799362182,34.6549911499,34.36492614746,33.69447631836,33.27231826782,33.09991607664,32.6858291626,31.763144016275
R.Thumb_M_s_y,223.4542358398,220.3150146484,218.0610290526,215.9199188232,214.08463134779998,213.40938110360003,213.4472167968,213.49532775900002,213.40798187250002
R.Thumb_M_s_z,55.05250091552,50.856710052480004,50.03729400633999,49.036348724359996,47.5897377014,47.47961730956,47.44785614012,47.41851501466,47.74569416045
R.Thumb_M_e_x,32.998287963859994,33.88799362182,34.6549911499,34.36492614746,33.69447631836,33.27231826782,33.09991607664,32.6858291626,31.763144016275
R.Thumb_M_e_y,223.4542358398,220.3150146484,218.0610290526,215.9199188232,214.08463134779998,213.40938110360003,213.4472167968,213.49532775900002,213.40798187250002
R.Thumb_M_e_z,55.05250091552,50.856710052480004,50.03729400633999,49.036348724359996,47.5897377014,47.47961730956,47.44785614012,47.41851501466,47.74569416045
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,32.998287963859994,33.88799362182,34.6549911499,34.36492614746,33.69447631836,33.27231826782,33.09991607664,32.6858291626,31.763144016275
R.Thumb_P_s_y,223.4542358398,220.3150146484,218.0610290526,215.9199188232,214.08463134779998,213.40938110360003,213.4472167968,213.49532775900002,213.40798187250002
R.Thumb_P_s_z,55.05250091552,50.856710052480004,50.03729400633999,49.036348724359996,47.5897377014,47.47961730956,47.44785614012,47.41851501466,47.74569416045
R.Thumb_P_e_x,0.9215797543536001,4.917201519011999,5.9033521652220005,4.894916248322,3.82839627266,3.34954023361,3.3106775760639997,3.0269251823419996,2.0497961044324997
R.Thumb_P_e_y,237.9514587404,231.7381469728,224.26307983419997,220.13876953140002,217.941442871,217.7714630126,217.77908630379997,217.0461090088,217.89127349849997
R.Thumb_P_e_z,25.78183670042,17.16577224732,14.79159011838,14.09825954438,12.948364639280001,12.948625373839999,12.79849224088,12.56908359528,13.0514037609
R.Thumb_P_d_x,0.6985617876054,0.6306207537651999,0.6262225151062,0.641993379593,0.6506628632544,0.6519116759299999,0.6490067005158,0.6461686015132001,0.647355213761
R.Thumb_P_d_y,-0.31557213664059997,-0.24864057004479995,-0.1350816830994,-0.09190593361864,-0.08402456641198,-0.09503436833622,-0.09437677413226,-0.0773596793413,-0.0976760443299
R.Thumb_P_d_z,0.6371469020842,0.7333739638328001,0.7676658034324,0.7611132264137999,0.754697442055,0.7523083567619999,0.7548923850058,0.7592528939247999,0.7558733969927499
R.Thumb_I_s_x,0.9215797543536001,4.917201519011999,5.9033521652220005,4.894916248322,3.82839627266,3.34954023361,3.3106775760639997,3.0269251823419996,2.0497961044324997
R.Thumb_I_s_y,237.9514587404,231.7381469728,224.26307983419997,220.13876953140002,217.941442871,217.7714630126,217.77908630379997,217.0461090088,217.89127349849997
R.Thumb_I_s_z,25.78183670042,17.16577224732,14.79159011838,14.09825954438,12.948364639280001,12.948625373839999,12.79849224088,12.56908359528,13.0514037609
R.Thumb_I_e_x,-16.66404476166,-6.703764057160001,-3.5195137977580004,-5.06423063278,-6.227180290224,-6.841238975526001,-6.633176040645999,-6.573177623746,-7.906391859055001
R.Thumb_I_e_y,243.8289154052,231.63856506360003,220.0818450926,215.0147827148,212.4197418216,212.7149383544,212.6259552002,211.2739501954,212.798980713
R.Thumb_I_e_z,3.590450531239699,-9.203349876406,-12.185599899279998,-12.51228351592,-13.54412879944,-13.583479499819997,-13.807897758480001,-14.036654281619999,-13.56129813195
R.Thumb_I_d_x,0.6006859779356,0.40188568830480004,0.32623828649500003,0.344928520918,0.348308378458,0.3530050575732,0.344455897808,0.3325497031212,0.34488502889875006
R.Thumb_I_d_y,-0.2008364707232,0.0034781351685539974,0.144765253365,0.17746603786959997,0.1912625163794,0.175156226754,0.1785048931838,0.1999488711354,0.17639838531625002
R.Thumb_I_d_z,0.7610752701757999,0.9119754433632,0.9340051054956,0.9216376185416,0.9176557898522001,0.9190628767011999,0.9216475248336,0.9216287016870002,0.9218711555005
R.Thumb_D_s_x,-16.66404476166,-6.703764057160001,-3.5195137977580004,-5.06423063278,-6.227180290224,-6.841238975526001,-6.633176040645999,-6.573177623746,-7.906391859055001
R.Thumb_D_s_y,243.8289154052,231.63856506360003,220.0818450926,215.0147827148,212.4197418216,212.7149383544,212.6259552002,211.2739501954,212.798980713
R.Thumb_D_s_z,3.590450531239699,-9.203349876406,-12.185599899279998,-12.51228351592,-13.54412879944,-13.583479499819997,-13.807897758480001,-14.036654281619999,-13.56129813195
R.Thumb_D_e_x,-27.17550125124,-9.78484382628,-5.868325901034,-8.147914505006,-7.472402381896001,-7.332140636442,-6.890931129456,-6.500840568542,-8.358060359955
R.Thumb_D_e_y,246.27680053720002,227.2473846436,214.17426452639998,208.85603332500006,204.8463806154,204.96374511739995,204.8070831298,203.07919616700002,205.07497406
R.Thumb_D_e_z,-12.813441848780002,-28.19706726074,-30.95549736022,-31.08810348512001,-31.805749893180007,-31.813618087779997,-32.01322937012,-32.077474212620004,-31.7999997139
R.Thumb_D_d_x,0.5225046336652,0.15520300567142,0.11847661882655999,0.15559296309960002,0.06283715590832,0.024773286655539996,0.013007730431836001,-0.0036505436059060003,0.022793802432715
R.Thumb_D_d_y,-0.12123322486864,0.22128631025556,0.2979719877244,0.3107535719872,0.3821744143962,0.39116297364240005,0.3945833146574,0.41355412006400005,0.38979796320175
R.Thumb_D_d_z,0.8196109294892,0.9569908380508,0.9467388272285999,0.9372816205023999,0.9215353131296,0.9199816584585999,0.9187411785128001,0.9104428410529998,0.9204301685095
R.Index_M_s_x,44.44692153932001,46.842383575439996,46.97859573364,46.164468383800006,45.23932189943999,44.62571792602001,44.407591247560006,43.97626190185999,43.1161785126
R.Index_M_s_y,240.15012207019998,235.78108215320003,233.9569183348,231.8718048098,229.9782196044,229.4570312498,229.53124694820002,229.530734253,229.43056488025
R.Index_M_s_z,47.24507369994,42.5518157959,41.62307281494,40.01315383912,38.144646453860005,38.06418685914,38.03976516726,37.90766372682,38.28788280489999
R.Index_M_e_x,20.01484489438,23.139751815799997,23.06170196534,22.212681579599998,21.564400482179998,20.911829757699998,20.6034374237,20.150940704339998,19.178428649875
R.Index_M_e_y,250.85462036139998,247.13538208,243.65268859859998,238.13192443839998,233.8223144532,233.1269073488,233.238497925,232.8244476318,233.14811325075
