,0,1,2,3,4,5,6,7,8,9,10,11,12
R.elbow position_x,284.4009704592,278.535736084,277.1646179198,280.6889587402,283.4375915528,280.8807128908,284.8177978516,286.17056884760007,285.562426758,286.418511963,285.7442077636,285.6782836916,286.4100219726
R.elbow position_y,84.50349121094,85.06219024658,91.13097229004,99.91406249997999,95.94425506594,93.03771820067999,91.35135803221999,100.24781951908,105.11882934580001,102.26720733624,97.59732208249999,96.06635437013998,96.54925842284
R.elbow position_z,168.31790466319998,165.7517852782,157.4338134764,145.3007995606,125.70282592780002,117.7630340576,121.167781067,118.0037307738,120.87901306159999,120.0649261474,118.69739074700001,117.9421447754,116.5526275636
R.Thumb_M_s_x,69.28517608642001,69.38444976808,67.52344207762,67.77933197022,71.71355285644,73.14512634276,78.9621444702,76.99295349124,75.28926239012,76.69291992188,78.05887908935999,78.74677124022,79.21773681639999
R.Thumb_M_s_y,220.0130859376,226.1736846924,231.7579162596,235.6305633544,238.95657043440002,240.154953003,229.1869262694,228.2990112304,227.69415283200001,227.6925445556,227.2673706054,227.170678711,227.67162170420002
R.Thumb_M_s_z,53.52745056154,47.80798339844,42.05935440064,35.234605407699995,26.36235618592,22.90942687988,25.25659370424,27.37630844116,26.88531723022,27.26729049684,27.909209442120005,27.55636863708,26.950805282599998
R.Thumb_M_e_x,69.28517608642001,69.38444976808,67.52344207762,67.77933197022,71.71355285644,73.14512634276,78.9621444702,76.99295349124,75.28926239012,76.69291992188,78.05887908935999,78.74677124022,79.21773681639999
R.Thumb_M_e_y,220.0130859376,226.1736846924,231.7579162596,235.6305633544,238.95657043440002,240.154953003,229.1869262694,228.2990112304,227.69415283200001,227.6925445556,227.2673706054,227.170678711,227.67162170420002
R.Thumb_M_e_z,53.52745056154,47.80798339844,42.05935440064,35.234605407699995,26.36235618592,22.90942687988,25.25659370424,27.37630844116,26.88531723022,27.26729049684,27.909209442120005,27.55636863708,26.950805282599998
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,69.28517608642001,69.38444976808,67.52344207762,67.77933197022,71.71355285644,73.14512634276,78.9621444702,76.99295349124,75.28926239012,76.69291992188,78.05887908935999,78.74677124022,79.21773681639999
R.Thumb_P_s_y,220.0130859376,226.1736846924,231.7579162596,235.6305633544,238.95657043440002,240.154953003,229.1869262694,228.2990112304,227.69415283200001,227.6925445556,227.2673706054,227.170678711,227.67162170420002
R.Thumb_P_s_z,53.52745056154,47.80798339844,42.05935440064,35.234605407699995,26.36235618592,22.90942687988,25.25659370424,27.37630844116,26.88531723022,27.26729049684,27.909209442120005,27.55636863708,26.950805282599998
R.Thumb_P_e_x,44.22354278566,42.4466293335,35.96266479494,29.92194709778,28.272891998299997,29.2619255066,43.1420074463,47.837362670900006,45.71181640625999,47.18689422606,48.75401458739999,49.72535095216,50.59109954836
R.Thumb_P_e_y,214.29179077139997,220.0956207276,223.09220275880003,219.41055908199996,225.7913665772,239.0094238282,238.34682922359997,234.62088317880003,232.0802490232,230.70791015619997,229.21419982900002,229.4567962646,230.492236328
R.Thumb_P_e_z,15.166876792900002,10.760968017599998,9.568591117863999,14.63642883302,21.722819137560002,36.16133232116,52.50428466795999,62.661426544179996,62.1254371643,62.71300048828,63.5979850769,63.45566635133999,63.12813949586
R.Thumb_P_d_x,0.5422248840331999,0.5828174471856,0.6828381061554,0.8190693378448002,0.9398672103882,0.9494418740271999,0.7749921321868,0.6308003306388,0.639927470684,0.6383822560310001,0.6340299606326001,0.6278974890708,0.6193560838698
R.Thumb_P_d_y,0.1237839773298,0.1315029025076,0.187488389015,0.350930428505,0.2848378241064,0.024784274399219996,-0.198180502653,-0.1367778450248,-0.0948960706593,-0.06523941531776,-0.042120927572260006,-0.04946165382864,-0.061025850474819995
R.Thumb_P_d_z,0.8299561977385999,0.8015364885328001,0.7029589533806,0.4456550478936,0.10037942891945,-0.286713680625,-0.58952165246,-0.7634166717531999,-0.7624431490896,-0.7668912172315999,-0.7721500992774001,-0.7767048716544,-0.7827203750612001
R.Thumb_I_s_x,44.22354278566,42.4466293335,35.96266479494,29.92194709778,28.272891998299997,29.2619255066,43.1420074463,47.837362670900006,45.71181640625999,47.18689422606,48.75401458739999,49.72535095216,50.59109954836
R.Thumb_I_s_y,214.29179077139997,220.0956207276,223.09220275880003,219.41055908199996,225.7913665772,239.0094238282,238.34682922359997,234.62088317880003,232.0802490232,230.70791015619997,229.21419982900002,229.4567962646,230.492236328
R.Thumb_I_s_z,15.166876792900002,10.760968017599998,9.568591117863999,14.63642883302,21.722819137560002,36.16133232116,52.50428466795999,62.661426544179996,62.1254371643,62.71300048828,63.5979850769,63.45566635133999,63.12813949586
R.Thumb_I_e_x,35.48401489258,32.694522857660004,23.247183609020002,13.07889461518,5.671165990827999,0.49664710760180003,17.9278093338,27.291900253280005,25.09810028078,26.77346191406,28.48857879638,29.62446022034,30.71673431396
R.Thumb_I_e_y,206.9080169678,211.7951873778,211.8154418944,200.687664795,205.56358337380001,230.3050964354,238.19672546399997,233.6287109374,230.34039001460002,227.8505096434,225.35260620120002,225.6974517822,226.93471069339998
R.Thumb_I_e_z,-14.233196449279998,-18.082406616220002,-16.95579223632,-4.140393710128399,14.694752120984,44.242427825920004,71.19855957032,86.59830322264,85.97032623291999,86.62242126466,87.49433898924,87.50703735351999,87.39751434328
R.Thumb_I_d_x,0.2768301546574,0.308904236555,0.40277104377760004,0.5335144937037999,0.715924191475,0.9111586689948,0.7986759066582001,0.6507907152178001,0.652952671051,0.646608543396,0.6419206857682,0.6367086052892,0.6295332670211999
R.Thumb_I_d_y,0.2338857740166,0.26292155981060006,0.35719864964500003,0.5930596709251998,0.640728008747,0.27571516185986,0.004754632501888,0.031427693367,0.05511115118862,0.09050999283783999,0.122318458557,0.1190796509386,0.1126869067548
R.Thumb_I_d_z,0.9312661767005999,0.9136324286462001,0.8401769042013999,0.5947678804395999,0.22261852622015996,-0.2559738829732,-0.5921531498432,-0.7582159399987999,-0.7553021550178001,-0.7573462128638,-0.7569323420524,-0.7618426203725999,-0.7687480092050001
R.Thumb_D_s_x,35.48401489258,32.694522857660004,23.247183609020002,13.07889461518,5.671165990827999,0.49664710760180003,17.9278093338,27.291900253280005,25.09810028078,26.77346191406,28.48857879638,29.62446022034,30.71673431396
R.Thumb_D_s_y,206.9080169678,211.7951873778,211.8154418944,200.687664795,205.56358337380001,230.3050964354,238.19672546399997,233.6287109374,230.34039001460002,227.8505096434,225.35260620120002,225.6974517822,226.93471069339998
R.Thumb_D_s_z,-14.233196449279998,-18.082406616220002,-16.95579223632,-4.140393710128399,14.694752120984,44.242427825920004,71.19855957032,86.59830322264,85.97032623291999,86.62242126466,87.49433898924,87.50703735351999,87.39751434328
R.Thumb_D_e_x,36.53031692504,33.0419658661,21.740610504179998,9.332829761507998,-2.4115528553726002,-16.113162422180004,1.5106696128819999,13.83338489532,11.3552597046,13.31771259308,15.2053735733,16.45461006164,17.68061943054
R.Thumb_D_e_y,199.78308410660003,203.73909301759997,201.37121887200001,184.74826049799998,186.93834533700002,217.80640869119998,230.2193756104,224.43042297359997,222.741619873,219.9000823974,216.62845458980001,216.908666992,218.17899780279998
R.Thumb_D_e_z,-34.6439933777,-38.18552322388,-35.837661743139996,-18.1705133438,8.2050498962436,48.405461883540006,82.69639129637999,100.83469238292,100.9021377562,101.631211853,102.2254425048,102.30216369620001,102.3300735472
R.Thumb_D_d_x,-0.04828343689442001,-0.016033363231689003,0.06952344253658001,0.17286871373659998,0.3729910671712,0.7664887070656,0.7575975894928,0.6210666775704,0.6341874241828,0.620939052105,0.6129766821861999,0.6077457070350001,0.6015743017194
R.Thumb_D_d_y,0.3287924826148,0.37176253199579995,0.48196689486520006,0.7355517029766,0.8594939231874001,0.5767737865447999,0.36812874078760005,0.4244710564616,0.3506585359572,0.3668863475322,0.402591192722,0.4055738031864,0.4040476739403999
R.Thumb_D_d_z,0.941891872883,0.9276933789256001,0.8713368058206001,0.6474444150923999,0.29947859048819997,-0.19211049787688,-0.5305875241756,-0.6569630265236001,-0.6890545606613999,-0.6926068425178,-0.6797924637794001,-0.6827469229700001,-0.6890890359878
R.Index_M_s_x,76.53205718993999,76.92584381104,74.55756378174,71.51693573,70.54592132568,65.02902145386,65.19525299072,60.085355377179994,58.2815788269,59.50483322145999,60.6099784851,61.155211639419996,61.49622802732
R.Index_M_s_y,239.27468566899998,244.8446838378,248.9732879642,248.13798217779998,244.63821105939996,240.32750549300005,228.9837982178,228.939175415,228.10951232879998,227.76379394539998,227.76931762680002,227.71069335959996,228.2171966554
R.Index_M_s_z,46.026480102540006,39.09717102052,30.486769104,17.74878101348,5.420269989964,2.6146927952762,8.277003288282,13.408008003239999,13.020818519599999,13.62181587218,14.60508270264,14.442875289920002,14.013735008200001
R.Index_M_e_x,42.23417892458,40.853358459460004,32.47526512146,18.013105010980002,6.407358884809999,-1.6509748756878,3.2973797321319998,4.569247913362,2.9407567024220005,4.689721536635999,6.578573799131999,7.584007453918,8.366184806822
R.Index_M_e_y,249.94790649400002,253.70690612779998,253.013571167,238.48174133319998,233.74186401360004,230.8819976806,234.1649993896,231.2167663574,227.608755493,226.8160369872,226.8906036374,227.53225708,229.00729370140002
R.Index_M_e_z,-11.774652004250001,-17.9932582855,-22.77427062988,-22.84106788634,-12.876563453652002,10.0199038803626,35.57740821838,52.769544219980006,52.73285446166001,54.04778900146,56.0795639038,56.517574310300006,56.637551879860005
R.Index_M_d_x,0.5034920573235999,0.5295432329178,0.6177671313288,0.7854349851610001,0.9415525913235999,0.9788607597347999,0.9086593270302,0.8149751305579999,0.8124019742012001,0.8046845436096,0.7931797146798,0.7864240407941999,0.779947757721
R.Index_M_d_y,-0.1566826313734,-0.1300972133876,-0.059311261679974005,0.1417533919215,0.15995811373,0.13865982815636002,-0.0760599128902,-0.033434981107719995,0.007351098186336,0.013913049735128,0.01289950013162,0.0026194403064427997,-0.011598605662566
R.Index_M_d_z,0.8485192537307998,0.8380861639978001,0.7818707823752,0.595858025551,0.26859708279379996,-0.10870832949882,-0.4007692813874,-0.5778264164924,-0.5829717755318,-0.593452334404,-0.6088443875312,-0.6176555991172,-0.6257166028022001
R.Index_P_s_x,42.23417892458,40.853358459460004,32.47526512146,18.013105010980002,6.407358884809999,-1.6509748756878,3.2973797321319998,4.569247913362,2.9407567024220005,4.689721536635999,6.578573799131999,7.584007453918,8.366184806822
R.Index_P_s_y,249.94790649400002,253.70690612779998,253.013571167,238.48174133319998,233.74186401360004,230.8819976806,234.1649993896,231.2167663574,227.608755493,226.8160369872,226.8906036374,227.53225708,229.00729370140002
R.Index_P_s_z,-11.774652004250001,-17.9932582855,-22.77427062988,-22.84106788634,-12.876563453652002,10.0199038803626,35.57740821838,52.769544219980006,52.73285446166001,54.04778900146,56.0795639038,56.517574310300006,56.637551879860005
R.Index_P_e_x,23.7297317505,21.686341094959996,9.334323549278402,-12.45892724989,-25.882928466779997,-15.879243469240004,-6.092538022996,-2.357094526292,-6.8591780662540005,-6.953595066069999,-6.386161994936,-5.089815998076,-3.8640629768379995
R.Index_P_e_y,249.53896789540005,253.3115051268,247.42591857899998,223.5533416748,214.48392333980001,213.0941101072,221.0588836668,216.18452453620003,213.3024169922,213.43880615220002,212.78022766120003,213.48893737819998,215.2399536132
R.Index_P_e_z,-46.94864120484,-52.834336090099995,-54.476332092279996,-42.934731292719995,-6.2705125808840005,42.35326118468,71.88986511232,88.93834991455999,88.52505493164001,89.64897308352,90.9391784668,91.51112823486001,91.89830322268
R.Index_P_d_x,0.46516959667220004,0.481825476885,0.5817229866982,0.7660138368605999,0.8117216467858,0.3576739132404,0.2360461860894,0.17411620020860002,0.2463533073662,0.29269273877139995,0.3259108960628,0.3185978829862,0.3074471533298
R.Index_P_d_y,0.010280004329998,0.00993969496339,0.14046385735266,0.37527398467080003,0.48411113619799995,0.44715654850000003,0.3294649422168,0.3778844177724,0.3596364557742,0.3362803280354,0.3547102808952,0.35302463173880005,0.34608697891240003
R.Index_P_d_z,0.8842128872874,0.8758440971376,0.7969346523286001,0.5051197230816,-0.16606462001810002,-0.8128043413164001,-0.9128319740294,-0.9092208385468,-0.8997536420822,-0.8949518799782,-0.8763100266456,-0.879677081108,-0.8863939523697999
R.Index_I_s_x,23.7297317505,21.686341094959996,9.334323549278402,-12.45892724989,-25.882928466779997,-15.879243469240004,-6.092538022996,-2.357094526292,-6.8591780662540005,-6.953595066069999,-6.386161994936,-5.089815998076,-3.8640629768379995
R.Index_I_s_y,249.53896789540005,253.3115051268,247.42591857899998,223.5533416748,214.48392333980001,213.0941101072,221.0588836668,216.18452453620003,213.3024169922,213.43880615220002,212.78022766120003,213.48893737819998,215.2399536132
R.Index_I_s_z,-46.94864120484,-52.834336090099995,-54.476332092279996,-42.934731292719995,-6.2705125808840005,42.35326118468,71.88986511232,88.93834991455999,88.52505493164001,89.64897308352,90.9391784668,91.51112823486001,91.89830322268
R.Index_I_e_x,13.41470012664,10.703346824659999,-3.75491824151,-28.433212661760003,-36.24520378114,-3.220737725487601,5.81715373993,4.645765590668001,-1.5730616778146,-1.8324867963800002,-1.1678406834602,0.10764215588578001,1.2619175195694
R.Index_I_e_y,243.51436157220002,247.5979461672,239.1301940918,209.967553711,199.73669738759997,204.745715332,212.4452514648,206.15274963360002,203.3111022946,203.7245086672,202.4984771728,203.25009765640002,205.1494720458
R.Index_I_e_z,-65.8090538025,-71.46739196780001,-70.50509643556,-49.86525344849999,4.722276973716,58.209959411620005,88.61807403564,107.66325836200001,107.8388809202,109.14811096179999,110.1199401854,110.7208312986,111.20546722419999
R.Index_I_d_x,0.4609039902688,0.49075040221220007,0.5848634004592,0.7137750625612,0.46301495432859996,-0.5656169176101999,-0.5321578264237999,-0.31290704011919995,-0.2361982107162,-0.2288251876832,-0.2331689953804,-0.23223675191440002,-0.22904291450960002
R.Index_I_d_y,0.269195982814,0.2552975326776,0.3706758379938,0.6070504188538,0.658946621418,0.3730292797086,0.38488080501559996,0.44824728369700007,0.4464394092558,0.4340614914894,0.45941698551180005,0.4574995696546001,0.4508704900742
R.Index_I_d_z,0.8427351117136,0.8325761914256,0.7162093758583999,0.30967480838288003,-0.4911881253122001,-0.7085209608080001,-0.747462439537,-0.8366804003716,-0.8629948377609999,-0.8712750196456,-0.8570493698122,-0.8583424687386,-0.8626972198484
R.Index_D_s_x,13.41470012664,10.703346824659999,-3.75491824151,-28.433212661760003,-36.24520378114,-3.220737725487601,5.81715373993,4.645765590668001,-1.5730616778146,-1.8324867963800002,-1.1678406834602,0.10764215588578001,1.2619175195694
R.Index_D_s_y,243.51436157220002,247.5979461672,239.1301940918,209.967553711,199.73669738759997,204.745715332,212.4452514648,206.15274963360002,203.3111022946,203.7245086672,202.4984771728,203.25009765640002,205.1494720458
R.Index_D_s_z,-65.8090538025,-71.46739196780001,-70.50509643556,-49.86525344849999,4.722276973716,58.209959411620005,88.61807403564,107.66325836200001,107.8388809202,109.14811096179999,110.1199401854,110.7208312986,111.20546722419999
R.Index_D_e_x,6.427459239954001,3.0517697095856002,-12.802913808818,-38.7055267334,-39.60211219786,11.814270186420801,18.55641326904,14.797212409939998,7.686725807190001,5.936405467988,6.156234550476,7.534137058258,8.757628250122
R.Index_D_e_y,237.07055358899999,241.6863464354,231.4577453612,198.5915832518,189.04598388679997,203.0785095216,207.4252471922,199.39584960939996,196.37733764639998,196.82379150379998,195.2398406982,196.0098754884,197.9745544436
R.Index_D_e_z,-78.31776885986001,-83.9790802002,-80.86799163818,-52.68816604614,14.174664735806,61.97595672607999,95.98759460454,117.738595581,118.6230926514,121.06517028799999,122.1172363282,122.6663955686,123.1472198488
R.Index_D_d_x,0.4416713654996,0.48366475701320005,0.5719339489936,0.6493245720860001,0.21219395697138,-0.9503797769546001,-0.8052629828454,-0.6416844964026,-0.585321521759,-0.49108040928820007,-0.4629629909994001,-0.4694370746612,-0.47381231784800004
R.Index_D_d_y,0.4073203802108001,0.3736788332462001,0.48498408794399994,0.7190879344937999,0.6757719397546,0.10538596063844,0.31732012927540004,0.42711131572719996,0.4382910192014,0.4362020671368,0.45882651805880004,0.4576625645162,0.45353462696080005
R.Index_D_d_z,0.7906899571418,0.7908778071404001,0.6550502419472,0.17843948528182002,-0.5974959492682,-0.23805293440799996,-0.4658357024191999,-0.6368734836577999,-0.6816820740702,-0.7532906889916,-0.7583624839781999,-0.7550925254822,-0.7548516392708001
R.Middle_M_s_x,86.08364715576,86.28132781981999,83.10428771974,78.05469970704,73.58866424557999,65.06267623900001,61.62110443115999,55.663551330539995,54.143267059319996,55.43382263182,56.322772979759996,56.74421691893999,56.9530632019
R.Middle_M_s_y,240.27932128919997,245.2657165528,248.2510284424,244.74142150900002,237.6617889404,231.1335235598,219.34224548339998,219.5651184082,218.71079101560002,218.26979370099997,218.4035980226,218.3434539796,218.83510742180002
R.Middle_M_s_z,39.923332214359995,32.603563690179996,23.00274734498,9.114560318006001,-2.855633425714,-4.026290702820001,3.3938176870362,8.658535957338,8.070615768432,8.799062728884,9.717477607726,9.669930076598,9.396345710754002
R.Middle_M_e_x,61.399118042,59.743464660639994,50.279505157440006,33.056640243560004,16.022153091442,3.087549853324,1.5123288631426,1.0644791364684,-0.04476518789295401,1.8094916939724002,3.2712754726420004,4.03098111153,4.55220785141
R.Middle_M_e_y,249.7201293946,252.55785217279998,250.15970153820004,231.8844055176,221.1275817872,214.4997741702,216.09173278819998,213.75152587879998,210.28450622559998,209.36899108880002,209.6438751222,210.2371093748,211.62515258780005
R.Middle_M_e_z,-18.93591861726,-25.82801933288,-32.45657310486,-34.9796798706,-25.461023712179998,-1.1697377920143999,26.16627731322,42.64463806151999,42.208841705320005,43.6988357544,45.5217010498,46.12024917604,46.48032226564
R.Middle_M_d_x,0.3821134567262,0.4108028411864,0.5081235826016,0.696564412117,0.891122496128,0.95936729908,0.9304764509202,0.8451869010926,0.8388240456582,0.8300980329516001,0.8212306380272001,0.8159943580628,0.8111587762831999
R.Middle_M_d_y,-0.1461425438522,-0.11288135945804001,-0.029546024650318005,0.1990250214934,0.2559474945068,0.25748838484299996,0.05031753517687999,0.08999369591468001,0.1304378479722,0.1377833306792,0.13559942841519998,0.1254852131012,0.1116092115642
R.Middle_M_d_z,0.9111339211462,0.9045137047767999,0.8585034608840001,0.6825733900069999,0.34992865324019995,-0.044219082221339995,-0.3525148689746,-0.5261006534098,-0.5284555196759999,-0.5402441978454,-0.5542449593545999,-0.564246451855,-0.5740553975106001
R.Middle_P_s_x,61.399118042,59.743464660639994,50.279505157440006,33.056640243560004,16.022153091442,3.087549853324,1.5123288631426,1.0644791364684,-0.04476518789295401,1.8094916939724002,3.2712754726420004,4.03098111153,4.55220785141
R.Middle_P_s_y,249.7201293946,252.55785217279998,250.15970153820004,231.8844055176,221.1275817872,214.4997741702,216.09173278819998,213.75152587879998,210.28450622559998,209.36899108880002,209.6438751222,210.2371093748,211.62515258780005
R.Middle_P_s_z,-18.93591861726,-25.82801933288,-32.45657310486,-34.9796798706,-25.461023712179998,-1.1697377920143999,26.16627731322,42.64463806151999,42.208841705320005,43.6988357544,45.5217010498,46.12024917604,46.48032226564
R.Middle_P_e_x,43.55796585082,40.349723052959995,29.29318618774,11.68450851439,1.5949835926290004,5.480266284942,14.309103012112,21.665176010139998,20.70028762818,23.746364593520003,25.87792816162,26.73853149414,27.17750854492
R.Middle_P_e_y,211.2537536622,213.9111114504,211.03260192880003,194.9005615234,194.45805664059998,199.580969238,205.28640136719997,200.50989074720002,196.75152587899998,196.519961548,195.9735046388,196.6142486572,198.1606994632
R.Middle_P_e_z,-32.51842765806,-36.78615570068,-35.95945053102,-23.0284795761,6.1104580402240005,40.617106246940004,67.36033477784,79.93948364258,79.33236083982,80.37522735594,81.49183807372,82.04536895754002,82.5169555664
R.Middle_P_d_x,0.3997569203374,0.43454498052580004,0.4702289819716,0.4788737297058,0.3232617139816,-0.0536122905846646,-0.2867303311824,-0.4615885674954,-0.46482306718820005,-0.4915275335312,-0.506534910202,-0.5087956905364,-0.5069527626036001
R.Middle_P_d_y,0.8618950247763999,0.8659363985064001,0.8766995429993999,0.8286768555640001,0.5975694835186001,0.334277522564,0.242109158635,0.29669807553280003,0.3032261013984,0.2879011929036,0.3063045203684,0.30523999929440004,0.30169064998619993
R.Middle_P_d_z,0.3043358385564,0.24553298056119996,0.07848706021902001,-0.2677840307356,-0.7074049472808001,-0.9362949967383999,-0.9230127453804,-0.8356452226636002,-0.8318064212798,-0.8217878699304,-0.8059632062910002,-0.8049545526504002,-0.8074531555176
R.Middle_I_s_x,43.55796585082,40.349723052959995,29.29318618774,11.68450851439,1.5949835926290004,5.480266284942,14.309103012112,21.665176010139998,20.70028762818,23.746364593520003,25.87792816162,26.73853149414,27.17750854492
R.Middle_I_s_y,211.2537536622,213.9111114504,211.03260192880003,194.9005615234,194.45805664059998,199.580969238,205.28640136719997,200.50989074720002,196.75152587899998,196.519961548,195.9735046388,196.6142486572,198.1606994632
R.Middle_I_s_z,-32.51842765806,-36.78615570068,-35.95945053102,-23.0284795761,6.1104580402240005,40.617106246940004,67.36033477784,79.93948364258,79.33236083982,80.37522735594,81.49183807372,82.04536895754002,82.5169555664
R.Middle_I_e_x,51.368750762939996,48.4307571411,39.26217575072,24.9628791809,21.663142776479997,30.463372039800003,39.87630844116,45.223127746580005,44.04422378538,46.68466033936,48.65839996336,49.55508117676,50.118470764179996
R.Middle_I_e_y,197.8783508302,201.25694274900002,201.23245544439996,189.269784546,196.3968170166,205.99254150400003,207.2203155516,203.646331787,200.958078003,201.07597961439998,200.41106872560002,200.7048767092,201.7667968752
R.Middle_I_e_z,-11.236385345464,-15.163609695420002,-13.68472213744,-1.0827635407456,22.45677528382,44.81191101073999,62.03198394774,68.63463745118,67.90698242188,68.28157958986,69.05699310302,69.55864105223999,70.10885925294001
R.Middle_I_d_x,-0.2966496229172,-0.30691359043120003,-0.3786171436312,-0.5043057739736,-0.7621784329412,-0.9488456130030001,-0.9710294365882,-0.8947190761567999,-0.8865908265114001,-0.8711847662926001,-0.8651907444000001,-0.866560959816,-0.8712861418724002
R.Middle_I_d_y,0.5079909741877999,0.480598926544,0.37220457196219997,0.21385405063620003,-0.07363312728706,-0.24350824356060002,-0.07344907447696,-0.11912044435736,-0.15976271033300002,-0.1730352401732,-0.16853643059719997,-0.1553599745036,-0.1369577586652
R.Middle_I_d_z,-0.8082811355589999,-0.8212133407594001,-0.8459828138352,-0.8334871530534,-0.6208247959614,-0.159316543675864,0.20236805006872,0.4293523311614,0.43393006920820004,0.4593105733392,0.4722690939902,0.4742395818234,0.4712532162666
R.Middle_D_s_x,51.368750762939996,48.4307571411,39.26217575072,24.9628791809,21.663142776479997,30.463372039800003,39.87630844116,45.223127746580005,44.04422378538,46.68466033936,48.65839996336,49.55508117676,50.118470764179996
R.Middle_D_s_y,197.8783508302,201.25694274900002,201.23245544439996,189.269784546,196.3968170166,205.99254150400003,207.2203155516,203.646331787,200.958078003,201.07597961439998,200.41106872560002,200.7048767092,201.7667968752
R.Middle_D_s_z,-11.236385345464,-15.163609695420002,-13.68472213744,-1.0827635407456,22.45677528382,44.81191101073999,62.03198394774,68.63463745118,67.90698242188,68.28157958986,69.05699310302,69.55864105223999,70.10885925294001
R.Middle_D_e_x,60.06305694580001,57.69018783567999,49.91471862794,37.98364868164,36.83923721314001,44.18069992066,50.51732025146,52.10025939942001,50.76580505369999,52.9024673462,54.69939041136,55.66756515502,56.39713592528
R.Middle_D_e_y,200.3949401854,204.20950927739997,205.6421752928,195.117529297,203.942919922,213.22558898900002,210.9626586914,208.58962097160003,206.47348632819998,206.5932678224,206.07886047379998,206.1898193358,206.97521972659996
R.Middle_D_e_z,3.5963570594779997,-0.7355789601804,-0.6898563832052,8.773312234866001,24.395256042459998,37.255637359599994,48.907936096179995,53.4451576233,52.835565948479996,52.996430969239995,53.755388641340005,54.219065856940006,54.739849853500004
R.Middle_D_d_x,-0.4996727705,-0.5321511745454,-0.6122151017190001,-0.748320066929,-0.8721893906593999,-0.7883520841598,-0.6115524351598001,-0.395237392187,-0.38629778027539996,-0.3573452472686,-0.347183328867,-0.3512922286986,-0.36084281802199997
R.Middle_D_d_y,-0.14463157653822,-0.16968772411359997,-0.2534321695566,-0.33607727885259997,-0.43368409872059993,-0.4156923294067999,-0.2150772035124,-0.28409703373899997,-0.31697750091560006,-0.31708554029460007,-0.32573513388639996,-0.31522662043579996,-0.2993346333504
R.Middle_D_d_z,-0.852456474304,-0.8291971564294001,-0.7468313455582,-0.5664411604404,-0.11140693500624002,0.4342685461046,0.7542556643486,0.8729584693908,0.866173386574,0.8784568309786,0.8794024705885999,0.8815848946572,0.8832763791084
R.Ring_M_s_x,95.98213806154,95.92994079590001,91.97028198242,85.2542022705,77.69035797122,66.85324096682,60.17564926148,53.6877494812,52.49898834226,53.88787689206,54.56724548342,54.8675918579,54.944193267820005
R.Ring_M_s_y,238.4293975832,242.86451110820002,244.82486877440002,239.13274230940002,229.0730773926,220.8732543948,208.51916809079998,208.9387237548,208.1127593996,207.620147705,207.83262329100003,207.7594390868,208.22582092279998
R.Ring_M_s_z,34.66857414246,27.086829757680004,16.7741760254,2.3820544794204004,-8.84634418487,-8.486865901940002,0.24733483791420002,5.113324832916001,4.281915664672001,5.11468744278,5.900737380981999,5.948343849182,5.818317890168
R.Ring_M_e_x,82.01852111816001,80.16405334472,70.09603118896,51.3718307495,30.33112983704,13.694865417486,6.055084705352,3.9022675514200005,3.3198063373560003,5.271024513244,6.286888790131999,6.788267421722,7.035217952728002
R.Ring_M_e_y,245.8627685548,247.9847747804,244.41826477040004,224.0191101072,208.301400757,198.59826355,197.529473877,195.87689209,192.7778930664,191.8209930422,192.228604126,192.7188629148,193.951364136
R.Ring_M_e_z,-21.040616798400002,-28.47983398438,-36.807751464860004,-41.7977470398,-33.75123329164,-9.926285731796199,17.33161859512,31.804399108860004,30.926133728019998,32.51054306028,33.99895019532,34.689380645760004,35.22726821898
R.Ring_M_d_x,0.2407520085572,0.2718256354332,0.377142250538,0.584178829193,0.8165383696553998,0.9165236830710001,0.9331131696701999,0.8583703517915999,0.8479169249534,0.8382215857505999,0.8324199080466,0.8289538502691999,0.8260167956351999
R.Ring_M_d_y,-0.1281615629792,-0.0882804051042,0.0070104150800180025,0.260579869151,0.3581323385238,0.384051555395,0.189477482438,0.22520399391640003,0.2643942475318,0.27239921689060004,0.2690347969534,0.259320282936,0.24611131846899997
R.Ring_M_d_z,0.9605032682416,0.95804592371,0.9238263368605999,0.761720728874,0.42939461469680007,0.02481758296482,-0.2945566058156,-0.46019094586380005,-0.459383058548,-0.4723423302174,-0.48445193767540007,-0.49553513526919996,-0.5070508599282
R.Ring_P_s_x,82.01852111816001,80.16405334472,70.09603118896,51.3718307495,30.33112983704,13.694865417486,6.055084705352,3.9022675514200005,3.3198063373560003,5.271024513244,6.286888790131999,6.788267421722,7.035217952728002
R.Ring_P_s_y,245.8627685548,247.9847747804,244.41826477040004,224.0191101072,208.301400757,198.59826355,197.529473877,195.87689209,192.7778930664,191.8209930422,192.228604126,192.7188629148,193.951364136
R.Ring_P_s_z,-21.040616798400002,-28.47983398438,-36.807751464860004,-41.7977470398,-33.75123329164,-9.926285731796199,17.33161859512,31.804399108860004,30.926133728019998,32.51054306028,33.99895019532,34.689380645760004,35.22726821898
