,0,1,2,3,4,5
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,39.017058563220004,36.0614593506,36.24807281492,36.88670196532,37.889703369159996,38.462474823
R.hand.palm_position_y,466.4652648926,480.68135375960003,482.2591003418,484.2237426758,487.01051635719995,488.78890991199995
R.hand.palm_position_z,17.00142936706,18.383212661739996,19.12448501586,19.815908432,21.088962554939997,22.287328720100003
R.pitch,22.119333951303997,25.679580684519998,25.70239419962,25.936806636180002,26.640106783619995,26.8327758356
R.roll,-10.024133301673,-12.720428687,-12.935572305920001,-13.40232097228,-14.124198380680003,-14.755621543800002
R.yaw,-26.969143296019997,-25.82199969264,-25.754720620980002,-25.66327155862,-25.588430784459998,-25.630170754
R.Arm direction_x,-0.8043595552444,-0.8155387282371999,-0.8173151850699998,-0.8190753817558001,-0.8199412703516,-0.821792960167
R.Arm direction_y,0.3530654430388,0.3264477014544,0.32243765592560003,0.317402392626,0.3143312096596,0.311318933964
R.Arm direction_z,-0.4757017791272,-0.4778363227844,-0.47751792073259997,-0.4778808116914,-0.47842397093760003,-0.477217823267
R.wrist position_x,77.36723327638,73.37181549072,73.53168487549999,74.1003036499,74.97060852050001,75.5894546509
R.wrist position_y,447.1245666502,458.19192504879993,459.748840332,461.4960388186,463.63956909179996,465.223297119
R.wrist position_z,66.8030471802,68.18021850586,68.93266601562,69.58032684326,70.66080932615999,71.7359695435
R.elbow position_x,266.1008789064,264.73385009759994,265.3105529786,266.29218139660003,267.3656616212,268.419006348
R.elbow position_y,364.28253173819996,381.5926269529999,384.09048461919997,387.01917724599997,389.8833435058,392.17388916
R.elbow position_z,178.4207336428,180.302093506,180.97982482900002,181.7126312254,182.920565796,183.71270752
R.Thumb_M_s_x,43.16923675536,38.63648910523999,38.756095886240004,39.26772766114,40.077028656,40.6443061829
R.Thumb_M_s_y,444.39168090820004,456.3264404294,457.94873046860005,459.8529846192,462.2551574708,464.06793212900004
R.Thumb_M_s_z,65.13010711669999,65.83455352784001,66.60240936278,67.26927337646,68.35225067138,69.5690612793
R.Thumb_M_e_x,43.16923675536,38.63648910523999,38.756095886240004,39.26772766114,40.077028656,40.6443061829
R.Thumb_M_e_y,444.39168090820004,456.3264404294,457.94873046860005,459.8529846192,462.2551574708,464.06793212900004
R.Thumb_M_e_z,65.13010711669999,65.83455352784001,66.60240936278,67.26927337646,68.35225067138,69.5690612793
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,43.16923675536,38.63648910523999,38.756095886240004,39.26772766114,40.077028656,40.6443061829
R.Thumb_P_s_y,444.39168090820004,456.3264404294,457.94873046860005,459.8529846192,462.2551574708,464.06793212900004
R.Thumb_P_s_z,65.13010711669999,65.83455352784001,66.60240936278,67.26927337646,68.35225067138,69.5690612793
R.Thumb_P_e_x,2.12901358604,-2.8588294506059997,-2.646201896668,-2.015594673158,-1.0387264132514,-0.419363439083
R.Thumb_P_e_y,448.3587768554,463.72222290039997,466.19854126,468.8524291992,471.9405822756,473.898254395
R.Thumb_P_e_z,53.24745941162,55.57643966674,56.62009735107999,57.446148681660006,58.47398605348,59.615947723400005
R.Thumb_P_d_x,0.9460643768312,0.956528711319,0.9543844699858001,0.9516419291494002,0.9477792739870001,0.9465785622600001
R.Thumb_P_d_y,-0.09144259393220001,-0.1704837679864,-0.1901703953744,-0.2074505716562,-0.223263436556,-0.22660350799600001
R.Thumb_P_d_z,0.2739247143268,0.23646475374700002,0.230107116699,0.22643761932839998,0.22770868539840006,0.229434028268
R.Thumb_I_s_x,2.12901358604,-2.8588294506059997,-2.646201896668,-2.015594673158,-1.0387264132514,-0.419363439083
R.Thumb_I_s_y,448.3587768554,463.72222290039997,466.19854126,468.8524291992,471.9405822756,473.898254395
R.Thumb_I_s_z,53.24745941162,55.57643966674,56.62009735107999,57.446148681660006,58.47398605348,59.615947723400005
R.Thumb_I_e_x,-23.276568603526,-29.12911682128,-28.8156929016,-28.07790069582,-26.98867912292,-26.318452835100004
R.Thumb_I_e_y,450.7736450194,468.8491760254001,471.80192260760003,474.8757995606,478.3684387208,480.39279174800004
R.Thumb_I_e_z,46.29337882996,51.207052612300004,52.227872467039994,52.97621459961999,53.911600494380004,54.8605651855
R.Thumb_I_d_x,0.9301435589789999,0.968628001213,0.964911556244,0.960959458351,0.9568168282508,0.9549415111540001
R.Thumb_I_d_y,-0.09110766351220001,-0.18903905749299996,-0.2066057533026,-0.22209142446539998,-0.2370054900646,-0.23946413397799998
R.Thumb_I_d_z,0.25130518972859994,0.1611063718796,0.16194844841939998,0.16481371521959998,0.1682225555182,0.17533867061099997
R.Thumb_D_s_x,-23.276568603526,-29.12911682128,-28.8156929016,-28.07790069582,-26.98867912292,-26.318452835100004
R.Thumb_D_s_y,450.7736450194,468.8491760254001,471.80192260760003,474.8757995606,478.3684387208,480.39279174800004
R.Thumb_D_s_z,46.29337882996,51.207052612300004,52.227872467039994,52.97621459961999,53.911600494380004,54.8605651855
R.Thumb_D_e_x,-40.311062049860006,-47.11512374878,-46.74092178346,-45.95197601318,-44.79540100096,-44.108940124499995
R.Thumb_D_e_y,453.0844543458,473.3404418944,476.570477295,479.88771972660004,483.62476806639995,485.72949218800005
R.Thumb_D_e_z,44.912051963799996,52.90311813356,53.80709381104,54.37044677734,55.27060699462,56.118663787799996
R.Thumb_D_d_x,0.9092936754228,0.9661455631256001,0.9628809571266,0.9601333498954,0.9565153121950001,0.955643057823
R.Thumb_D_d_y,-0.1265405625102,-0.2412551373242,-0.2561501681806,-0.26922297477740004,-0.28235177397739997,-0.28666895628
R.Thumb_D_d_z,0.06827326118944,-0.09110672324895999,-0.08483027815816,-0.07489331662656,-0.07300111204385999,-0.0675806775689
R.Index_M_s_x,48.19687728883999,44.69571762083999,44.8829750061,45.533188629159994,46.5479095459,47.269374847399995
R.Index_M_s_y,463.3260253908,475.35992431619997,476.9541320802,478.8153381348,481.1832824708,482.928894043
R.Index_M_s_z,59.270758819579996,60.797515869120005,61.54086685182,62.216746520979996,63.431890106180006,64.5952301025
R.Index_M_e_x,10.842385292054,8.336571502684,8.560556602478,9.27652950287,10.397556304943999,11.046992301900001
R.Index_M_e_y,475.84954834,491.78997802719994,493.46121215820006,495.6434143066,498.79807739240005,500.82662963900003
R.Index_M_e_z,9.551132583632,10.83936443328,11.580879020680001,12.31681213378,13.72663841248,15.0429544449
R.Index_M_d_x,0.5844556689262,0.5686798810958,0.5681054592134,0.5670769214629999,0.5654142260552001,0.566540837288
R.Index_M_d_y,-0.19586193263535998,-0.25697636008259994,-0.25818110108380005,-0.2632016777992,-0.2755064666272,-0.279931843281
R.Index_M_d_z,0.7778968334196,0.7813768625258002,0.7814056277278,0.7804663062096001,0.7774213552474,0.775028824806
R.Index_P_s_x,10.842385292054,8.336571502684,8.560556602478,9.27652950287,10.397556304943999,11.046992301900001
R.Index_P_s_y,475.84954834,491.78997802719994,493.46121215820006,495.6434143066,498.79807739240005,500.82662963900003
R.Index_P_s_z,9.551132583632,10.83936443328,11.580879020680001,12.31681213378,13.72663841248,15.0429544449
R.Index_P_e_x,-3.15600976944,-4.879280662534,-4.779452705382001,-4.04927740097,-2.8939971446999997,-2.3565104007700004
R.Index_P_e_y,481.10432739260006,500.3548095702,501.6465270998,503.7299560548,507.15216064460003,509.21273803699995
R.Index_P_e_z,-20.638944625840004,-19.48979034424,-18.7982410431,-18.0948993683,-16.62816944122,-15.2537994385
R.Index_P_d_x,0.4054579555988,0.386720454693,0.39035356044800007,0.389938032627,0.3889356791974,0.39221146702799997
R.Index_P_d_y,-0.1559315085414,-0.25062292516219997,-0.2395175904038,-0.2366273403168,-0.24445607960220003,-0.245393171906
R.Index_P_d_z,0.8762149214746,0.8874875545500002,0.8889497518538001,0.8899035692216,0.8882383704184,0.886539459229
R.Index_I_s_x,-3.15600976944,-4.879280662534,-4.779452705382001,-4.04927740097,-2.8939971446999997,-2.3565104007700004
R.Index_I_s_y,481.10432739260006,500.3548095702,501.6465270998,503.7299560548,507.15216064460003,509.21273803699995
R.Index_I_s_z,-20.638944625840004,-19.48979034424,-18.7982410431,-18.0948993683,-16.62816944122,-15.2537994385
R.Index_I_e_x,-10.972615909582,-12.641749572760002,-12.60996303556,-11.89642543794,-10.7679895401,-10.3356819153
R.Index_I_e_y,479.82266235360004,501.03909912079996,501.9778991702,503.9164916994,507.45830078119997,509.484680176
R.Index_I_e_z,-37.73634033204,-37.06585311888,-36.35372390748,-35.64540100096,-34.16520843506,-32.7439460754
R.Index_I_d_x,0.40308775901800004,0.4037444412708,0.4072835087776,0.40814884901040005,0.4095450997352,0.41501578688600005
R.Index_I_d_y,0.062263780832259974,-0.03559152409434,-0.017235451284790003,-0.009702163049949999,-0.015923077799359996,-0.0141443600878
R.Index_I_d_z,0.88275796175,0.9141727685926,0.9131025195120002,0.9128433585168001,0.9121431946756001,0.9097042679790001
R.Index_D_s_x,-10.972615909582,-12.641749572760002,-12.60996303556,-11.89642543794,-10.7679895401,-10.3356819153
R.Index_D_s_y,479.82266235360004,501.03909912079996,501.9778991702,503.9164916994,507.45830078119997,509.484680176
R.Index_D_s_z,-37.73634033204,-37.06585311888,-36.35372390748,-35.64540100096,-34.16520843506,-32.7439460754
R.Index_D_e_x,-16.260949707039998,-18.138247680659997,-18.143148040760003,-17.444120025620002,-16.35303020478,-16.008928299
R.Index_D_e_y,476.816748047,499.51263427739997,500.1529724122,501.8701538084,505.4458068848,507.393218994
R.Index_D_e_z,-49.465579986600005,-49.40115890504,-48.63133697508,-47.88217544556001,-46.39049835205999,-44.9154434204
R.Index_D_d_x,0.3864077568052,0.4044328391552,0.40713220834739994,0.408199852705,0.4109477937222,0.417438000441
R.Index_D_d_y,0.21522171944364002,0.11231742501240001,0.1342782616616,0.1505697220564,0.14807948470100002,0.153889909387
R.Index_D_d_z,0.8574606418609999,0.9076329350472001,0.9033877730370001,0.9003829360005999,0.8995379567145999,0.89557993412
R.Middle_M_s_x,56.505223846419995,53.195894622800004,53.38716888425999,54.043573761000005,55.06737747193999,55.7750015259
R.Middle_M_s_y,465.36143798840004,477.2633666992,478.81919555660005,480.6209594726,482.93981933599997,484.597961426
R.Middle_M_s_z,52.860544586180005,54.58191375732,55.319136810299995,55.9860168457,57.19953613282,58.3199882507
R.Middle_M_e_x,28.062003707880002,25.777486801140004,26.001616287220003,26.71471595766,27.830764389040002,28.4476623535
R.Middle_M_e_y,477.4324279786,492.88399658200007,494.48187866219996,496.5380798338,499.5567077634,501.41174316400003
R.Middle_M_e_z,1.209413433074,2.808926677704,3.5410730838779996,4.256078958512,5.64122247696,6.873092174530001
R.Middle_M_d_x,0.4692822873592,0.4522083342074,0.4516664385794,0.45073136687259996,0.4492100417614,0.45070633292199996
R.Middle_M_d_y,-0.19907546304174,-0.257629072666,-0.258322650194,-0.2625190377238,-0.2740602612494,-0.27730756998100003
R.Middle_M_d_z,0.8521523118018001,0.8538853526114,0.8539690375328,0.8531752824784,0.8503448009492001,0.848507165909
R.Middle_P_s_x,28.062003707880002,25.777486801140004,26.001616287220003,26.71471595766,27.830764389040002,28.4476623535
R.Middle_P_s_y,477.4324279786,492.88399658200007,494.48187866219996,496.5380798338,499.5567077634,501.41174316400003
R.Middle_P_s_z,1.209413433074,2.808926677704,3.5410730838779996,4.256078958512,5.64122247696,6.873092174530001
R.Middle_P_e_x,11.04951190948,9.661549758911999,9.739923095702,10.22745666506,11.00604362488,11.2633085251
R.Middle_P_e_y,452.4412597654,464.2630371094,465.9812805174,468.1358581544,471.44519653300006,473.436187744
R.Middle_P_e_z,-21.047712326040003,-16.96704330446,-16.28999500274,-15.5294216156,-14.2744844437,-12.9277887344
R.Middle_P_d_x,0.4392418503762,0.4203348755836,0.42413647174860003,0.43001965880379994,0.43882139921179997,0.44820144772500004
R.Middle_P_d_y,0.6496610641478,0.7464901208876,0.7433508634569999,0.7407849550246001,0.7332027673724001,0.7296570539470001
R.Middle_P_d_z,0.5734949111939999,0.5157956480982,0.5172327160833999,0.5160441756248,0.5194403052330001,0.5164455771450001
R.Middle_I_s_x,11.04951190948,9.661549758911999,9.739923095702,10.22745666506,11.00604362488,11.2633085251
R.Middle_I_s_y,452.4412597654,464.2630371094,465.9812805174,468.1358581544,471.44519653300006,473.436187744
R.Middle_I_s_z,-21.047712326040003,-16.96704330446,-16.28999500274,-15.5294216156,-14.2744844437,-12.9277887344
R.Middle_I_e_x,12.673827981951998,14.311399078380001,14.272183990459999,14.667009353660001,15.2869113922,15.461689949
R.Middle_I_e_y,437.4027526856,448.4749023438,450.08931884780003,452.21029052719996,455.3474121094,457.30929565400004
R.Middle_I_e_z,-11.846445894238,-1.4512426853159999,-0.8452309846879998,-0.09219807237389999,1.027858936786,2.3673393726299996
R.Middle_I_d_x,-0.07587043344979999,-0.205567651987,-0.200369167328,-0.19627062082280003,-0.1892551988364,-0.185608536005
R.Middle_I_d_y,0.6602294683458,0.6979860067368,0.7025762915610001,0.704062151909,0.7116756439208001,0.712962627411
R.Middle_I_d_z,-0.4127918720248,-0.6859462380408001,-0.6828059196472,-0.6824726819990001,-0.6765095591544001,-0.676190674305
R.Middle_D_s_x,12.673827981951998,14.311399078380001,14.272183990459999,14.667009353660001,15.2869113922,15.461689949
R.Middle_D_s_y,437.4027526856,448.4749023438,450.08931884780003,452.21029052719996,455.3474121094,457.30929565400004
R.Middle_D_s_z,-11.846445894238,-1.4512426853159999,-0.8452309846879998,-0.09219807237389999,1.027858936786,2.3673393726299996
R.Middle_D_e_x,16.73792791365,20.8617111206,20.79281463624,21.196017456059998,21.826459121700005,22.0485343933
