,0,1,2,3,4,5
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,108.67231597914,112.378187561,112.26588745119997,112.26983642579998,112.02570800779999,111.99705314650001
R.hand.palm_position_y,276.0794921874,280.3303222656,281.69853515619997,283.29866943340005,283.7975891114,284.73271179200003
R.hand.palm_position_z,-24.406648254374797,-30.85555496216,-31.38699493408,-31.376895904540003,-31.211154556279997,-30.564443588275
R.pitch,28.495872617859998,28.05696363212,27.462538750420002,28.031639339459996,28.70286799176,29.437899661649997
R.roll,-86.92118100356,-99.89556261550001,-97.5937724459,-96.45768247932,-95.85410411946,-95.342046538975
R.yaw,-21.1338457303,-23.223481171819998,-23.795870155499998,-23.709731223760002,-23.73520748814,-23.787033085875
R.Arm direction_x,-0.526472401619,-0.5040863752364,-0.506502568722,-0.4995396971702,-0.49288752079020004,-0.48525813221925
R.Arm direction_y,0.5748934864996,0.5841081857682,0.586857676506,0.591335427761,0.5918311238288,0.59760798513875
R.Arm direction_z,-0.624447286129,-0.6361640214919999,-0.631703412533,-0.6330706000328,-0.6377989053727999,-0.638266891241
R.wrist position_x,133.47327880840004,137.7981597898,138.54652099599997,138.4275390626,138.0624053956,137.9001083375
R.wrist position_y,240.8998535156,244.19214477539998,246.1667572018,247.32414855960002,247.33861084,247.690952301
R.wrist position_z,24.31254844666,16.95862960812,16.437406539919998,16.18643989564,16.0471069336,16.313642025
R.elbow position_x,254.8357971192,254.0002441406,255.3055847168,253.58152771,251.6829284668,249.76190567025
R.elbow position_y,108.37530212419999,109.5434158324,110.8842193604,111.009390259,110.9095886232,109.93025016775
R.elbow position_z,168.26025390620003,163.6072814942,162.0577972414,162.1219940184,163.0726318358,163.44704055775
R.Thumb_M_s_x,122.30434875504,130.7293914794,130.42972106899998,130.017166138,129.6002197262,129.44260787975
R.Thumb_M_s_y,267.2072540282,275.3890563964,277.2613098146,278.3008972168,278.1926696776,278.4737472535
R.Thumb_M_s_z,23.4827293396,18.039178085339998,17.62777709962,17.73626060486,17.89824180602,18.512508869175
R.Thumb_M_e_x,122.30434875504,130.7293914794,130.42972106899998,130.017166138,129.6002197262,129.44260787975
R.Thumb_M_e_y,267.2072540282,275.3890563964,277.2613098146,278.3008972168,278.1926696776,278.4737472535
R.Thumb_M_e_z,23.4827293396,18.039178085339998,17.62777709962,17.73626060486,17.89824180602,18.512508869175
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,122.30434875504,130.7293914794,130.42972106899998,130.017166138,129.6002197262,129.44260787975
R.Thumb_P_s_y,267.2072540282,275.3890563964,277.2613098146,278.3008972168,278.1926696776,278.4737472535
R.Thumb_P_s_z,23.4827293396,18.039178085339998,17.62777709962,17.73626060486,17.89824180602,18.512508869175
R.Thumb_P_e_x,102.55491333009999,111.99438323960001,110.8498291016,110.2943450928,109.82115173319998,109.515985489
R.Thumb_P_e_y,297.229675293,311.3010559082,312.464703369,313.45733642560003,313.3565307616,313.546310425
R.Thumb_P_e_z,6.761802864082,4.815666866303999,3.710675144196,3.902547645568,4.163856220246,4.758750557899999
R.Thumb_P_d_x,0.46339973211280006,0.439597296715,0.45942164063439994,0.4627752184867999,0.4640950143338,0.4675571247935
R.Thumb_P_d_y,-0.7044444948434,-0.842637360096,-0.8260107159616,-0.8249087929725999,-0.8250829935074,-0.8229406028987499
R.Thumb_P_d_z,0.39233896732320006,0.3102758049968,0.32655020356180003,0.3245934963226,0.32226290702820004,0.322717398405
R.Thumb_I_s_x,102.55491333009999,111.99438323960001,110.8498291016,110.2943450928,109.82115173319998,109.515985489
R.Thumb_I_s_y,297.229675293,311.3010559082,312.464703369,313.45733642560003,313.3565307616,313.546310425
R.Thumb_I_s_z,6.761802864082,4.815666866303999,3.710675144196,3.902547645568,4.163856220246,4.758750557899999
R.Thumb_I_e_x,86.92993392944001,93.92534027100001,92.09990081788001,91.48609924316,91.03399353028001,90.69508552552502
R.Thumb_I_e_y,312.76014404320006,330.4752563476,330.58455200180003,331.45340576179996,331.37309570300005,331.48635101325
R.Thumb_I_e_z,-7.160284996042,-6.573189926148001,-8.320015716552001,-8.222799301146,-7.963723373412,-7.429501891135
R.Thumb_I_d_x,0.5441129922868001,0.6292231202126001,0.6529338002206,0.6549647688864001,0.6542303085326,0.6554055064917501
R.Thumb_I_d_y,-0.54082183241824,-0.6677083015442,-0.6309923529624,-0.6266821265220001,-0.6273957252502,-0.624731093645
R.Thumb_I_d_z,0.484812706709,0.3965972065928,0.41894798278820006,0.4222443223,0.42232200503339995,0.42443495243775
R.Thumb_D_s_x,86.92993392944001,93.92534027100001,92.09990081788001,91.48609924316,91.03399353028001,90.69508552552502
R.Thumb_D_s_y,312.76014404320006,330.4752563476,330.58455200180003,331.45340576179996,331.37309570300005,331.48635101325
R.Thumb_D_s_z,-7.160284996042,-6.573189926148001,-8.320015716552001,-8.222799301146,-7.963723373412,-7.429501891135
R.Thumb_D_e_x,74.43964996337999,77.77277679442001,75.94236450194,75.42665557859999,75.04334411622001,74.75599479675
R.Thumb_D_e_y,317.5509521482,336.9544189454,336.5791992188,337.4794189456,337.4838256836,337.61730194075
R.Thumb_D_e_z,-17.7695461273,-15.812311744660002,-17.88680458068,-17.9343978882,-17.73552246094,-17.272737503075
R.Thumb_D_d_x,0.6336618989704,0.8194581985472,0.8197103619574,0.8147338509559999,0.8112437486648,0.80862785875775
R.Thumb_D_d_y,-0.24304912090320002,-0.32870342135420005,-0.3041227519514,-0.30571401119240005,-0.3100118875504,-0.3110376670955
R.Thumb_D_d_z,0.5382331073284,0.468722754717,0.48534601926779997,0.4926925480366,0.4957466542718,0.49937067925925
R.Index_M_s_x,131.19078826904,139.8632354738,139.86151733399998,139.6620147704,139.3263488768,139.22506332400002
R.Index_M_s_y,266.3716674804,270.76373291,273.0509643554,274.4716003418,274.6357666016,275.17938232449995
R.Index_M_s_z,8.7616667866744,0.5823154091834,0.22429504692539998,0.3615347206592,0.5110324442387999,1.1048425734060001
R.Index_M_e_x,105.65119628887999,113.4305221558,112.34508972180001,112.1318511962,111.8270355226,111.7729206085
R.Index_M_e_y,301.6358886718,308.3508911132,309.7860229492,311.5585449218,312.2020019532,313.28061676000004
R.Index_M_e_z,-36.00171890256,-42.23404922484,-42.6559967041,-42.205909729,-41.65368194582,-40.60864543915
R.Index_M_d_x,0.406602782011,0.4208217203618,0.4380750119688,0.43829365968719997,0.4378025293347999,0.43705149739975
R.Index_M_d_y,-0.5614236235618,-0.5984059453012,-0.5848401308062,-0.5904422998428,-0.5980728507042,-0.6065902262925
R.Index_M_d_z,0.7126549720764,0.6816574692726,0.6826752543448,0.6776945352556,0.6712829113008001,0.66409903764725
R.Index_P_s_x,105.65119628887999,113.4305221558,112.34508972180001,112.1318511962,111.8270355226,111.7729206085
R.Index_P_s_y,301.6358886718,308.3508911132,309.7860229492,311.5585449218,312.2020019532,313.28061676000004
R.Index_P_s_z,-36.00171890256,-42.23404922484,-42.6559967041,-42.205909729,-41.65368194582,-40.60864543915
R.Index_P_e_x,83.47535934449999,86.48899688719999,81.70093078613999,81.20014343262001,81.86029205322,83.82587432860001
R.Index_P_e_y,319.64276733419996,327.029785156,325.67838745119997,326.8505737302,328.04221191420004,330.34185028075
R.Index_P_e_z,-56.21293029786,-57.34431381227999,-53.45694274902,-53.08951797486001,-54.28517303466,-55.981829643249995
R.Index_P_d_x,0.6128573417663999,0.7445632219314,0.8468901395798,0.8548368096354,0.8281689643862,0.7723520994184999
R.Index_P_d_y,-0.49764288663859996,-0.5162149250508,-0.4392056167124,-0.4226145327092,-0.4377642929554,-0.47150884568675
R.Index_P_d_z,0.558562427759,0.41759133934939996,0.29849781393999997,0.3007822632788,0.3490872800352,0.42485746741299996
R.Index_I_s_x,83.47535934449999,86.48899688719999,81.70093078613999,81.20014343262001,81.86029205322,83.82587432860001
R.Index_I_s_y,319.64276733419996,327.029785156,325.67838745119997,326.8505737302,328.04221191420004,330.34185028075
R.Index_I_s_z,-56.21293029786,-57.34431381227999,-53.45694274902,-53.08951797486001,-54.28517303466,-55.981829643249995
R.Index_I_e_x,66.80894622804,68.80142211916,68.88520355224,69.4912414551,69.4129989624,69.395915985125
R.Index_I_e_y,324.556011963,330.1439575196,322.97558593740007,323.0343505858,324.4111816406,327.81456756574994
R.Index_I_e_z,-56.03104782102,-48.533032226559996,-37.96788406372,-36.882170104980005,-38.59739990234,-41.88881206515
R.Index_I_d_x,0.8187028229235999,0.8688651323318,0.6295458316804,0.575175333023,0.6114473104478,0.7088415473699999
R.Index_I_d_y,-0.24135290682299998,-0.15297720679073395,0.13276947736736,0.18746398389320001,0.1783667892216,0.12414748780410001
R.Index_I_d_z,-0.008934623003000025,-0.432835790515,-0.7608676433566,-0.7961520910263999,-0.7706291317939999,-0.6922900527714999
R.Index_D_s_x,66.80894622804,68.80142211916,68.88520355224,69.4912414551,69.4129989624,69.395915985125
R.Index_D_s_y,324.556011963,330.1439575196,322.97558593740007,323.0343505858,324.4111816406,327.81456756574994
R.Index_D_s_z,-56.03104782102,-48.533032226559996,-37.96788406372,-36.882170104980005,-38.59739990234,-41.88881206515
R.Index_D_e_x,58.03223571778001,63.31411132812,68.96022949217999,70.81139373780002,70.71820983886,68.83422470092499
R.Index_D_e_y,322.82849121099997,326.36702270520004,316.8693603514,316.5616149904,317.79187622079996,321.38818359375
R.Index_D_e_z,-49.63451766968,-36.0809841156,-24.96418037414,-24.098293685899996,-25.88911590576,-29.043928146349998
R.Index_D_d_x,0.6099151790142001,0.3813267379998,-0.005213730409745999,-0.09174061417578,-0.09070233926168,0.03903330117465
R.Index_D_d_y,0.12004966586822,0.2624684840442,0.4243366003036001,0.44980624318119994,0.45999196171779994,0.4465851411225
R.Index_D_d_z,-0.4445106029512,-0.8653234601022,-0.903659284115,-0.8883828759193999,-0.8831302046776001,-0.89262238144875
R.Middle_M_s_x,130.27107086179998,136.8733215332,137.22327575679998,137.1760192872,136.8939910888,136.82632446275
R.Middle_M_s_y,259.9440979004,262.6672668458,264.8701477052,266.3570922852,266.597998047,267.22628021225
R.Middle_M_s_z,3.162470912939998,-5.418228244782,-5.827989768984,-5.84262342453,-5.813025474548001,-5.3382562398925
R.Middle_M_e_x,104.85828399665999,108.8579986572,108.4649368284,108.5173782348,108.30351257319998,108.30431556675
R.Middle_M_e_y,287.6951293948,291.47282714840003,292.77379150400003,294.6187988282,295.35422973640004,296.53672790525
R.Middle_M_e_z,-42.49586524965999,-49.38424530028,-49.901613616919995,-49.75271301272001,-49.44517822268,-48.64562129975
R.Middle_M_d_x,0.42662940621339995,0.4703207254406,0.48279450535780005,0.4811207950118,0.4799764692784,0.47882701456525
R.Middle_M_d_y,-0.4658838212492,-0.48358722329160003,-0.46844589710240003,-0.4744570612906,-0.4827591359616,-0.49206331372275003
R.Middle_M_d_z,0.7665113449096,0.7381006836890001,0.7399072527885999,0.7371618628504,0.7324958443642,0.72704331576825
R.Middle_P_s_x,104.85828399665999,108.8579986572,108.4649368284,108.5173782348,108.30351257319998,108.30431556675
R.Middle_P_s_y,287.6951293948,291.47282714840003,292.77379150400003,294.6187988282,295.35422973640004,296.53672790525
R.Middle_P_s_z,-42.49586524965999,-49.38424530028,-49.901613616919995,-49.75271301272001,-49.44517822268,-48.64562129975
R.Middle_P_e_x,72.43527069092,72.50995025636,71.5143157959,71.31863555908001,70.97622985844,70.904525756825
R.Middle_P_e_y,299.444293213,309.1081726074,309.09920043959994,310.41300048820005,310.85389404299997,311.90762329125
R.Middle_P_e_z,-45.86876296996,-45.45530548094,-45.88415451048,-45.90468673708,-45.64363021849999,-45.037904739374994
R.Middle_P_d_x,0.7986760854720001,0.8953613877294,0.9102046608922001,0.9163166642188001,0.9194828391076001,0.92126901447775
R.Middle_P_d_y,-0.2894171655178,-0.43441143035880003,-0.4021438062192,-0.389058589935,-0.3818031847478,-0.37863126397125
R.Middle_P_d_z,0.08308458030219998,-0.09678156673909999,-0.09896207004792,-0.0947884351015,-0.09364351928236,-0.08886888250707499
R.Middle_I_s_x,72.43527069092,72.50995025636,71.5143157959,71.31863555908001,70.97622985844,70.904525756825
R.Middle_I_s_y,299.444293213,309.1081726074,309.09920043959994,310.41300048820005,310.85389404299997,311.90762329125
R.Middle_I_s_z,-45.86876296996,-45.45530548094,-45.88415451048,-45.90468673708,-45.64363021849999,-45.037904739374994
R.Middle_I_e_x,66.91150665282001,68.53862457275999,68.23930511474,67.64590148924,67.0063156128,66.645380020125
R.Middle_I_e_y,293.1553100586,304.5228698728,303.7788757326,304.862677002,305.2069335938,306.12641906725
R.Middle_I_e_z,-25.180621337860003,-22.29263114928,-22.76365013122,-22.89818763732,-22.710167312619998,-22.189743042025
R.Middle_I_d_x,0.230636690557,0.16581689417360002,0.1367432951926,0.153349646926,0.1657579630612,0.17783441767074998
R.Middle_I_d_y,0.26258734464638,0.1914526104928,0.2221424013374,0.23174565434420002,0.235780578852,0.24138574674725002
R.Middle_I_d_z,-0.8638031065466001,-0.9671235918997999,-0.9653629541396,-0.960602772236,-0.9575532197952,-0.95399163663375
R.Middle_D_s_x,66.91150665282001,68.53862457275999,68.23930511474,67.64590148924,67.0063156128,66.645380020125
R.Middle_D_s_y,293.1553100586,304.5228698728,303.7788757326,304.862677002,305.2069335938,306.12641906725
R.Middle_D_s_z,-25.180621337860003,-22.29263114928,-22.76365013122,-22.89818763732,-22.710167312619998,-22.189743042025
R.Middle_D_e_x,71.63891601562001,75.35377655030001,75.89370117188,75.1973373413,74.40646820069999,73.893373489375
