,0,1,2,3,4,5
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,105.65176773068,118.0021636962,118.00947723380003,118.1362930298,117.59928894060002,116.58659362799999
R.hand.palm_position_y,321.7608764648,324.1029846192,323.89914550760005,323.4405212402,323.0682006836,322.82855224599996
R.hand.palm_position_z,7.899417328830198,0.8713523268698001,0.8272169232368001,0.4411261975764,0.08757957406334002,-0.256681889296
R.pitch,32.806768077940006,34.1722905901,34.2365551577,34.53869882448,34.580412156259996,34.7277796365
R.roll,-64.46510984296,-74.83290852972,-74.64308800818,-74.88971657974,-74.60625416358,-73.89937602149999
R.yaw,-34.86957607286,-37.01868794858,-36.970584291760005,-36.51582072924,-36.43557693388,-36.5327971646
R.Arm direction_x,-0.5554838895798,-0.5239783167840001,-0.5272194743156,-0.5280773043634001,-0.5284735321996,-0.529326915741
R.Arm direction_y,0.6314606785772,0.635559308529,0.6320643424988,0.6291951656342001,0.6267505049704,0.624426782131
R.Arm direction_z,-0.5326080203056,-0.567018043995,-0.5679199695588,-0.5703032374382,-0.5726245880126001,-0.574372887611
R.wrist position_x,144.05349731438,156.6609985352,156.6671386718,156.3625091552,155.7921691894,154.893783569
R.wrist position_y,285.0081848146,285.31867675779995,285.1088928224,284.3214660644,283.95081176760004,283.71749877900004
R.wrist position_z,50.385302734380005,41.7308898926,41.68273468018,41.3905456543,41.06788711548,40.6186103821
R.elbow position_x,278.42528076179997,283.4115661622,284.201751709,284.10462646479994,283.63013916,282.93820190400004
R.elbow position_y,132.2575866698,131.57662048339998,132.212258911,132.11889343260003,132.33959960939998,132.668411255
R.elbow position_z,179.2234008788,178.8927886962,179.0628143308,179.34713745140002,179.586013794,179.55964660599997
R.Thumb_M_s_x,125.13987960816,141.6112579346,141.504800415,141.233050537,140.52427673360003,139.357131958
R.Thumb_M_s_y,309.1303466796,314.137109375,313.8283813478,313.003173828,312.5176635744,312.052642822
R.Thumb_M_s_z,56.907059478760004,49.59300994872,49.58223495482001,49.309120941159996,49.01245956422,48.691242218
R.Thumb_M_e_x,125.13987960816,141.6112579346,141.504800415,141.233050537,140.52427673360003,139.357131958
R.Thumb_M_e_y,309.1303466796,314.137109375,313.8283813478,313.003173828,312.5176635744,312.052642822
R.Thumb_M_e_z,56.907059478760004,49.59300994872,49.58223495482001,49.309120941159996,49.01245956422,48.691242218
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,125.13987960816,141.6112579346,141.504800415,141.233050537,140.52427673360003,139.357131958
R.Thumb_P_s_y,309.1303466796,314.137109375,313.8283813478,313.003173828,312.5176635744,312.052642822
R.Thumb_P_s_z,56.907059478760004,49.59300994872,49.58223495482001,49.309120941159996,49.01245956422,48.691242218
R.Thumb_P_e_x,93.07838821397999,109.6567916868,109.51047668480001,109.49279785179999,108.8093505862,107.21210479700001
R.Thumb_P_e_y,333.9793395996,344.50492553699996,344.14421997060003,343.56383056659996,343.070172119,342.181884766
R.Thumb_P_e_z,56.90776977538,57.13019104004,57.159672546399996,56.96958389281999,56.807135009780005,56.374500274700004
R.Thumb_P_d_x,0.7168976664546,0.714504671097,0.7153958320617999,0.7097146630287999,0.7091483831406,0.718765497208
R.Thumb_P_d_y,-0.55562558695672,-0.6790270328522,-0.6778647542,-0.6833387970924,-0.683156621456,-0.6736924052240001
R.Thumb_P_d_z,-1.5872717000020574e-05,-0.16853202879419998,-0.1694321602584,-0.1712885856628,-0.1742895901202,-0.17179830372299998
R.Thumb_I_s_x,93.07838821397999,109.6567916868,109.51047668480001,109.49279785179999,108.8093505862,107.21210479700001
R.Thumb_I_s_y,333.9793395996,344.50492553699996,344.14421997060003,343.56383056659996,343.070172119,342.181884766
R.Thumb_I_s_z,56.90776977538,57.13019104004,57.159672546399996,56.96958389281999,56.807135009780005,56.374500274700004
R.Thumb_I_e_x,68.94809246063998,82.86509857178,82.6884841919,82.76546936034,82.06036376953999,80.2818603516
R.Thumb_I_e_y,345.8871093752,360.23251342799995,359.821484375,359.405535889,358.8738342286,357.68493652300003
R.Thumb_I_e_z,52.37205238342,58.36224060058,58.37442321778,58.1339920044,57.98450088502,57.4182128906
R.Thumb_I_d_x,0.7761096239090001,0.8617088794705999,0.8626834511758,0.8596387505532,0.8603352665902,0.866165220737
R.Thumb_I_d_y,-0.3829930067062,-0.5058509111403999,-0.5042323589326001,-0.509521329403,-0.5082976818085999,-0.498629122972
R.Thumb_I_d_z,0.14588357210155997,-0.03962676078082,-0.03907037451864,-0.03745119273663999,-0.0378679536283,-0.0335692316294
R.Thumb_D_s_x,68.94809246063998,82.86509857178,82.6884841919,82.76546936034,82.06036376953999,80.2818603516
R.Thumb_D_s_y,345.8871093752,360.23251342799995,359.821484375,359.405535889,358.8738342286,357.68493652300003
R.Thumb_D_s_z,52.37205238342,58.36224060058,58.37442321778,58.1339920044,57.98450088502,57.4182128906
R.Thumb_D_e_x,51.960351753240005,62.100402832040004,61.92773056029999,62.04127197268,61.33903274534,59.5617752075
R.Thumb_D_e_y,347.36004028300005,363.44451904299996,363.00759887699996,362.65520019539997,362.0508361818,360.67456054699994
R.Thumb_D_e_z,45.276042842870005,54.625017547599995,54.5933692932,54.20953063966,53.98687057494,53.2711830139
R.Thumb_D_d_x,0.7959974676371401,0.9729749441146,0.9727900981904,0.9710772871969999,0.9709429383278,0.970884442329
R.Thumb_D_d_y,-0.0690173596142,-0.1505055040122,-0.14929229915140002,-0.1522700786592,-0.1488653242588,-0.140085294843
R.Thumb_D_d_z,0.3324989706278,0.17511571049699998,0.17716947793959997,0.18388916552060003,0.18731764554980002,0.194318056107
R.Index_M_s_x,134.27057800295998,150.85369567879997,150.794345093,150.66854858380003,150.0308135988,148.934295654
R.Index_M_s_y,314.7285339356,316.58849487300006,316.3582946778,315.5684692382,315.1909484864,314.971282959
R.Index_M_s_z,40.35817337036001,30.630321502679998,30.65294342042,30.456982421880003,30.211155319199996,29.9622497559
R.Index_M_e_x,93.35376358023998,109.3256774902,109.28453216540001,109.6194839476,108.99648132319999,107.744491577
R.Index_M_e_y,348.9545410158,354.25828857420004,354.0518981934,353.6658569336,353.2819091796,353.006195068
R.Index_M_e_z,2.795085191718,-4.024000310898,-3.997346782684,-4.299931907652001,-4.570349311828,-4.69711875916
R.Index_M_d_x,0.6207697987556,0.6300426602362,0.6297664642334,0.622776222229,0.6225527644158,0.624911427498
R.Index_M_d_y,-0.5192601680758,-0.5715075850488001,-0.5718688130378,-0.577994835377,-0.5778973579408,-0.577046990395
R.Index_M_d_z,0.5698887109758,0.5257583379746,0.5256971716882,0.5273148059845999,0.5276879072189999,0.525834918022
R.Index_P_s_x,93.35376358023998,109.3256774902,109.28453216540001,109.6194839476,108.99648132319999,107.744491577
R.Index_P_s_y,348.9545410158,354.25828857420004,354.0518981934,353.6658569336,353.2819091796,353.006195068
R.Index_P_s_z,2.795085191718,-4.024000310898,-3.997346782684,-4.299931907652001,-4.570349311828,-4.69711875916
R.Index_P_e_x,78.249748134616,96.20031585692001,96.3229095459,97.10324401856,96.41375732422,94.96599578860001
R.Index_P_e_y,368.61165771479995,378.1901550292,378.0209777829999,377.8495422364,377.4990112304,377.30596923800005
R.Index_P_e_z,-25.939799427984003,-32.12761306764,-32.14507369994,-32.465581512440004,-32.67749481202001,-32.6445503235
R.Index_P_d_x,0.3855339407922,0.3350283145906,0.3308487594128,0.319480317831,0.3211772978304,0.326174408197
R.Index_P_d_y,-0.50175302401188,-0.6108672022820001,-0.6118169426918001,-0.6172949552534,-0.6181478142738001,-0.620258033276
R.Index_P_d_z,0.7334654331208001,0.7173521280290001,0.718477988243,0.7189356327058001,0.7174421906469999,0.7133654356
R.Index_I_s_x,78.249748134616,96.20031585692001,96.3229095459,97.10324401856,96.41375732422,94.96599578860001
R.Index_I_s_y,368.61165771479995,378.1901550292,378.0209777829999,377.8495422364,377.4990112304,377.30596923800005
R.Index_I_s_z,-25.939799427984003,-32.12761306764,-32.14507369994,-32.465581512440004,-32.67749481202001,-32.6445503235
R.Index_I_e_x,61.64024114606999,78.82888336182,79.05689392086,79.96450042725999,79.19849853516,77.7127914429
R.Index_I_e_y,375.6518371582,388.1408508302,388.0142150878,387.98646850579996,387.5444091798,387.26635742199994
R.Index_I_e_z,-36.60699615478,-41.34751815794,-41.5156463623,-41.91526260376,-42.08531494140001,-42.0737342834
R.Index_I_d_x,0.753584074974,0.7881529450418,0.7833704590796,0.777595627308,0.7810675024988,0.782788813114
R.Index_I_d_y,-0.31941749155520005,-0.4514694094658,-0.4533997297288,-0.4599187552928001,-0.45576624870279997,-0.451909124851
R.Index_I_d_z,0.4839776039122,0.4183129608632,0.4251490294932,0.4287380099296,0.4268389284612,0.427808046341
R.Index_D_s_x,61.64024114606999,78.82888336182,79.05689392086,79.96450042725999,79.19849853516,77.7127914429
R.Index_D_s_y,375.6518371582,388.1408508302,388.0142150878,387.98646850579996,387.5444091798,387.26635742199994
R.Index_D_s_z,-36.60699615478,-41.34751815794,-41.5156463623,-41.91526260376,-42.08531494140001,-42.0737342834
R.Index_D_e_x,47.41259765624,63.38395614624001,63.59873962404,64.50480651854,63.73031692503999,62.2225418091
R.Index_D_e_y,375.61635742199996,389.325494385,389.2381225588,389.24605102540005,388.67412109379995,388.343933105
R.Index_D_e_z,-37.50151138305999,-39.6771659851,-40.00313034058,-40.448316955580005,-40.60376815798,-40.796264648400005
R.Index_D_d_x,0.9131907939907998,0.991321182251,0.9921700358392,0.992268884182,0.9928137540818,0.9942301511759999
R.Index_D_d_y,0.002277220785700007,-0.0760354667902,-0.07855558395388001,-0.0808453604579,-0.07250971943142,-0.06916339695450001
R.Index_D_d_z,0.057413749397000016,-0.10721031427399999,-0.0970797047019,-0.09415480792521999,-0.09509198069574001,-0.0819934383035
R.Middle_M_s_x,135.22176208498,149.9710540772,149.949282837,149.83683471679998,149.25980834959998,148.268478394
R.Middle_M_s_y,308.8219787598,309.1166870116,308.9101135252,308.163659668,307.8157287598,307.660766602
R.Middle_M_s_z,32.445516967779994,22.56223373412,22.55904235838,22.3220096588,22.043461990380003,21.7273178101
R.Middle_M_e_x,96.93103027331999,109.5518554688,109.5753616332,109.895954895,109.37867736819999,108.32485199
R.Middle_M_e_y,335.56083374039997,338.0021728514,337.8320373538,337.49865722640004,337.1616516112,336.99041748
R.Middle_M_e_z,-8.26791820524,-15.37240600584,-15.396053314220001,-15.773544120779999,-16.10653686524,-16.3700637817
R.Middle_M_d_x,0.6125824451444,0.6466340780258001,0.6459097385406,0.6389818787574,0.6380259633064,0.639025866985
R.Middle_M_d_y,-0.427773308754,-0.46211553216,-0.4626984834672,-0.4693069279192,-0.4694816887376,-0.46922144293799994
R.Middle_M_d_z,0.6513413071632,0.6068856239320001,0.6072129011154,0.6094599723816001,0.6103309750556,0.609489321709
R.Middle_P_s_x,96.93103027331999,109.5518554688,109.5753616332,109.895954895,109.37867736819999,108.32485199
R.Middle_P_s_y,335.56083374039997,338.0021728514,337.8320373538,337.49865722640004,337.1616516112,336.99041748
R.Middle_P_s_z,-8.26791820524,-15.37240600584,-15.396053314220001,-15.773544120779999,-16.10653686524,-16.3700637817
R.Middle_P_e_x,72.43449668884,85.21288909912,85.4197753906,85.90812530516,85.19094238282,84.0725479126
R.Middle_P_e_y,345.661047363,358.909399414,358.76461181639996,358.6843688964,358.30744018539997,358.133056641
R.Middle_P_e_z,-34.86306152344,-45.41219406129999,-45.56599044797999,-45.90051879884,-46.10136566162,-46.3152122498
R.Middle_P_d_x,0.5573304295538,0.5537455320358,0.5495733499527999,0.5457566499709999,0.55030477047,0.551773667336
R.Middle_P_d_y,-0.2297939419746,-0.4756686508656,-0.4762453317644001,-0.48200453519819997,-0.48109624981899995,-0.48102447390600006
R.Middle_P_d_z,0.6050767183301999,0.6834471940996,0.6864082455634001,0.6854307532307999,0.6824242830278001,0.681293845177
R.Middle_I_s_x,72.43449668884,85.21288909912,85.4197753906,85.90812530516,85.19094238282,84.0725479126
R.Middle_I_s_y,345.661047363,358.909399414,358.76461181639996,358.6843688964,358.30744018539997,358.133056641
R.Middle_I_s_z,-34.86306152344,-45.41219406129999,-45.56599044797999,-45.90051879884,-46.10136566162,-46.3152122498
R.Middle_I_e_x,54.18368110656,60.343021392820006,60.586582946760004,61.06548843384,60.24779510498,59.0830535889
R.Middle_I_e_y,347.93750610340004,365.7843444826,365.671118164,365.6124755858,364.96869506819996,364.58294677699996
R.Middle_I_e_z,-33.017824172960005,-47.98495330812,-48.397711181620004,-48.59152755737999,-48.521307373039996,-48.8312072754
R.Middle_I_d_x,0.703827816248,0.9590862154962,0.9576717495918,0.9580359697344001,0.9619120597840001,0.963699519634
R.Middle_I_d_y,-0.08778983950639999,-0.26512666344639996,-0.2663437724112,-0.2671767652036,-0.25688584446880003,-0.248734772205
R.Middle_I_d_z,-0.07115998566155998,0.09921636879442,0.1092029944064,0.10377655178306,0.09332307279108001,0.09702730178829999
R.Middle_D_s_x,54.18368110656,60.343021392820006,60.586582946760004,61.06548843384,60.24779510498,59.0830535889
R.Middle_D_s_y,347.93750610340004,365.7843444826,365.671118164,365.6124755858,364.96869506819996,364.58294677699996
R.Middle_D_s_z,-33.017824172960005,-47.98495330812,-48.397711181620004,-48.59152755737999,-48.521307373039996,-48.8312072754
R.Middle_D_e_x,45.25387496948,46.512374114980005,46.65803527834,47.134907531740005,46.43118743896,45.2019309998
R.Middle_D_e_y,346.20226440420004,363.76327514639996,363.6526916506,363.560333252,362.69902343740006,362.13583374
