,0,1,2,3,4,5
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,2.821781635284,-7.256951999664001,-6.795304203034002,-5.712636470794,-4.642233085632,-4.10704612732
R.hand.palm_position_y,203.34283142060002,218.61847839340004,219.95747985839998,221.2813110352,221.382574463,221.453155518
R.hand.palm_position_z,78.62127075193999,78.2544494629,78.63958435058001,78.78150939942,78.87892608642001,78.9455490112
R.pitch,141.02773135677998,152.2727554958,151.0021954956,149.58284938460002,150.012954598,150.384784636
R.roll,47.87322538732,78.42170852758,77.33899375792001,74.84946217640001,73.67300715735999,73.55819440810001
R.yaw,-61.573216252399995,-120.22505947580001,-120.5438927098,-120.8861316366,-121.05227462420001,-121.090130265
R.Arm direction_x,-0.5567734286189799,-0.6775083303452001,-0.6741619944574,-0.6635478734972,-0.6566719770432,-0.656627178192
R.Arm direction_y,0.20444213151915996,0.26703646182999996,0.263427221775,0.2643842160702,0.259678632021,0.25425794720600003
R.Arm direction_z,-0.7498014688492001,-0.6853260636330001,-0.6900014400482001,-0.6998463630678,-0.7080544710158001,-0.7100659608840001
R.wrist position_x,44.5945480347,45.87314529417999,45.85680618287999,46.338090515119994,47.378065490720005,47.989109039300004
R.wrist position_y,172.40459136972,194.5649871828,195.09881286620003,195.4857421876,195.84002380360002,196.176727295
R.wrist position_z,60.7808418274,54.75895919802,55.06679077146,55.141916656499994,55.11836395264,55.132804870600005
R.elbow position_x,175.02757034304,204.5902343748,203.7899658202,201.7847229002,201.21391601559998,201.814453125
R.elbow position_y,124.51077117922,132.0074523924,133.3868011474,133.549533081,135.0061767578,136.612762451
R.elbow position_z,236.43375244140003,215.30747985839997,216.71059570320003,219.09205017080004,220.991381836,221.47705078099997
R.Thumb_M_s_x,45.18072433472,41.958958435060005,42.43161468505999,43.59539108276,44.67507247924,45.1974067688
R.Thumb_M_s_y,196.84577026354,222.75102233880003,223.1743408204,223.37336425760003,223.57094726559998,223.832443237
R.Thumb_M_s_z,64.04889526368001,58.181021118160004,58.43115921019999,58.61815872192,58.748284912120006,58.8046646118
R.Thumb_M_e_x,45.18072433472,41.958958435060005,42.43161468505999,43.59539108276,44.67507247924,45.1974067688
R.Thumb_M_e_y,196.84577026354,222.75102233880003,223.1743408204,223.37336425760003,223.57094726559998,223.832443237
R.Thumb_M_e_z,64.04889526368001,58.181021118160004,58.43115921019999,58.61815872192,58.748284912120006,58.8046646118
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,45.18072433472,41.958958435060005,42.43161468505999,43.59539108276,44.67507247924,45.1974067688
R.Thumb_P_s_y,196.84577026354,222.75102233880003,223.1743408204,223.37336425760003,223.57094726559998,223.832443237
R.Thumb_P_s_z,64.04889526368001,58.181021118160004,58.43115921019999,58.61815872192,58.748284912120006,58.8046646118
R.Thumb_P_e_x,30.53082160948,21.595839691160002,22.794540405279996,24.66082458496,25.810122299199996,26.476345062300002
R.Thumb_P_e_y,224.80022888160002,249.1459991454,250.3086273192,251.4874603272,251.9686553952,252.321456909
R.Thumb_P_e_z,90.34804992679999,85.82963867188,85.88477325438001,85.57887268068,85.46026763918,85.52072143550001
R.Thumb_P_d_x,0.3382483720778,0.4701595723625999,0.453396129608,0.4371760547161999,0.43556871414180004,0.432246476412
R.Thumb_P_d_y,-0.6454343676568001,-0.6094278097151999,-0.6264976263046,-0.6491201877596,-0.6556684613228,-0.657776534557
R.Thumb_P_d_z,-0.6072154164314,-0.638372838497,-0.6338705182076,-0.6224900126456001,-0.6167471408841999,-0.616841137409
R.Thumb_I_s_x,30.53082160948,21.595839691160002,22.794540405279996,24.66082458496,25.810122299199996,26.476345062300002
R.Thumb_I_s_y,224.80022888160002,249.1459991454,250.3086273192,251.4874603272,251.9686553952,252.321456909
R.Thumb_I_s_z,90.34804992679999,85.82963867188,85.88477325438001,85.57887268068,85.46026763918,85.52072143550001
R.Thumb_I_e_x,16.486327171332,5.85528202057,7.338769912719999,9.460520744326,10.70503673554,11.5450029373
R.Thumb_I_e_y,235.5564025878,257.06102294920004,259.07258300800004,261.858630371,263.2827636718,264.13873291
R.Thumb_I_e_z,111.70575561540002,108.996385193,108.9342834472,108.12684173579999,107.6169677734,107.533599854
R.Thumb_I_d_x,0.4825289309026,0.5408009052275999,0.5310163974762,0.5222392916678,0.5189678668978,0.512998580933
R.Thumb_I_d_y,-0.36955154538159996,-0.27193776369120004,-0.301104635,-0.356323957443,-0.38872063755999997,-0.40600809454899994
R.Thumb_I_d_z,-0.7337900757787998,-0.7959436774254,-0.7919157266616,-0.7746842145922,-0.7612413167952,-0.756300091743
R.Thumb_D_s_x,16.486327171332,5.85528202057,7.338769912719999,9.460520744326,10.70503673554,11.5450029373
R.Thumb_D_s_y,235.5564025878,257.06102294920004,259.07258300800004,261.858630371,263.2827636718,264.13873291
R.Thumb_D_s_z,111.70575561540002,108.996385193,108.9342834472,108.12684173579999,107.6169677734,107.533599854
R.Thumb_D_e_x,8.703323173525998,-4.754325485230001,-3.3182812690740002,-1.425611329079,-0.30156659558405996,0.577109098434
R.Thumb_D_e_y,236.54600830099997,254.55709533700002,257.2219970704,261.304168701,263.8982238770001,265.526550293
R.Thumb_D_e_z,126.99797210700001,125.7379943848,125.72949371320001,124.86623077419999,124.2751541138,124.174736023
R.Thumb_D_d_x,0.38956527709940003,0.5310461997986,0.5334208965303999,0.5448871135714,0.5509171605108,0.548979580402
R.Thumb_D_d_y,-0.04953300356859998,0.1253299206496,0.09262798726548,0.027752651181093997,-0.030805830750628,-0.06946487724780001
R.Thumb_D_d_z,-0.7654263198374001,-0.8379733443259999,-0.8406561851504002,-0.837862074375,-0.8337977051734,-0.832944273949
R.Index_M_s_x,30.72417755128,24.191733169539997,24.589906692519996,25.701743316659996,26.7790222168,27.3023719788
R.Index_M_s_y,196.6340164184,220.05854187020003,220.82404174820005,221.59694213839998,221.94366455059998,222.18586731
R.Index_M_s_z,52.52646102906,48.17755737304,48.47582092284,48.63594970704,48.744309997580004,48.802017211899994
R.Index_M_e_x,-3.6061950683600004,-20.3882713318,-19.399290084820002,-17.59814796448,-16.46457519534,-15.999217033399999
R.Index_M_e_y,228.78159790019998,245.24235839840003,246.81765441859997,248.39124755839998,248.43087463359998,248.444595337
R.Index_M_e_z,86.24053649904002,86.29572448732,86.73339385986,87.12985992431999,87.51297302248,87.6616897583
R.Index_M_d_x,0.5378173425791999,0.6983874082563999,0.6891318321230001,0.6783331871034001,0.677451336384,0.678359806538
R.Index_M_d_y,-0.5036218762396001,-0.3945280134678,-0.4072142124176,-0.41975780129419993,-0.4149468660356,-0.411367475986
R.Index_M_d_z,-0.5281624734402001,-0.5971566915512,-0.5993406057358,-0.6030430197716001,-0.6073472857476,-0.608773052692
R.Index_P_s_x,-3.6061950683600004,-20.3882713318,-19.399290084820002,-17.59814796448,-16.46457519534,-15.999217033399999
R.Index_P_s_y,228.78159790019998,245.24235839840003,246.81765441859997,248.39124755839998,248.43087463359998,248.444595337
R.Index_P_s_z,86.24053649904002,86.29572448732,86.73339385986,87.12985992431999,87.51297302248,87.6616897583
R.Index_P_e_x,-25.37625350952,-45.93249816894,-44.50998687744,-42.86890792845999,-41.72374954222,-40.9913635254
R.Index_P_e_y,239.1171386718,251.2271453858,253.1857391358,255.2724670408,255.08078002940002,254.97593689
R.Index_P_e_z,111.0286437988,111.92108764660001,112.69318389899999,112.8028030394,113.2578567504,113.69641876200001
R.Index_P_d_x,0.5935901552438,0.6964979290962001,0.68467720747,0.6890415549278,0.6887256503104,0.681444704533
R.Index_P_d_y,-0.28181250393400004,-0.1631833195684,-0.1736344724894,-0.1876257866622,-0.181318691373,-0.17808587849100002
R.Index_P_d_z,-0.6758813381194,-0.6987102150918,-0.7078288912774,-0.7000076293946,-0.7019691705704,-0.7098721861839999
R.Index_I_s_x,-25.37625350952,-45.93249816894,-44.50998687744,-42.86890792845999,-41.72374954222,-40.9913635254
R.Index_I_s_y,239.1171386718,251.2271453858,253.1857391358,255.2724670408,255.08078002940002,254.97593689
R.Index_I_s_z,111.0286437988,111.92108764660001,112.69318389899999,112.8028030394,113.2578567504,113.69641876200001
R.Index_I_e_x,-38.35399246216,-60.3035331726,-58.637120819079996,-57.08609313966,-55.934416198739996,-55.0518035889
R.Index_I_e_y,242.21366882319998,254.5941436768,256.7683898926,259.1438049314,258.8219848632,258.650421143
R.Index_I_e_z,126.240635681,126.3377716064,127.2980163574,127.24625549340001,127.74178161619997,128.34339904799998
R.Index_I_d_x,0.6289712727068,0.696497952938,0.6846771001814,0.6890415072442001,0.6887255907058,0.68144506216
R.Index_I_d_y,-0.15007456243036002,-0.163182914257,-0.1736345738172,-0.1876259237528,-0.1813189744952,-0.178085401654
R.Index_I_d_z,-0.7372551918029999,-0.6987103343009999,-0.7078289508818,-0.7000076532364,-0.7019691705702,-0.70987200737
R.Index_D_s_x,-38.35399246216,-60.3035331726,-58.637120819079996,-57.08609313966,-55.934416198739996,-55.0518035889
R.Index_D_s_y,242.21366882319998,254.5941436768,256.7683898926,259.1438049314,258.8219848632,258.650421143
R.Index_D_s_z,126.240635681,126.3377716064,127.2980163574,127.24625549340001,127.74178161619997,128.34339904799998
R.Index_D_e_x,-46.20842285156,-68.38073120118,-66.21965026856,-65.32938842772,-63.830938720720006,-62.5417098999
R.Index_D_e_y,242.891189575,256.4281433106,258.6260375976,261.3024658202,260.754608154,260.438903809
R.Index_D_e_z,138.110321045,138.33139648440002,139.6165740964,139.08247375460002,139.8484680176,140.730209351
R.Index_D_d_x,0.538517791033,0.5537911772726,0.5198756694794,0.5651793122294,0.541403770447,0.513524949551
R.Index_D_d_y,-0.046452328562599995,-0.1257432103158,-0.1273646041752,-0.14800276458260003,-0.1325051054358,-0.122622430325
R.Index_D_d_z,-0.8138129711150001,-0.8223103642462,-0.8445886731148,-0.811518394947,-0.8300623416901999,-0.8492678403849999
R.Middle_M_s_x,24.50120811462,18.660670852659997,18.88909721374,19.76103096008,20.8169681549,21.3642654419
R.Middle_M_s_y,189.8656814576,210.9277770994,211.7993499758,212.7240325928,213.08176879900003,213.307235718
R.Middle_M_s_z,52.03090667724,48.59728927612,48.905568695039996,48.97736740112001,48.990186309820004,49.0242996216
R.Middle_M_e_x,-11.907309341420001,-26.542320632939997,-25.8968109131,-24.576144790660003,-23.485170364380004,-22.972202301
R.Middle_M_e_y,214.35696716299998,227.0726165772,228.76857910159998,230.5304870606,230.59813537579998,230.596420288
R.Middle_M_e_z,84.12051391601999,85.48108215332,85.92512664796,86.14632720948,86.33816070558001,86.4377288818
R.Middle_M_d_x,0.6014525938777661,0.7467334508896,0.7398434400556,0.7324305534362001,0.7318517565728001,0.7324188351629999
R.Middle_M_d_y,-0.40458520054819996,-0.2667056143284,-0.28032417893399997,-0.2941547572612,-0.2893626332282,-0.285609692335
R.Middle_M_d_z,-0.5301061362027999,-0.6093039631844,-0.6115467667580001,-0.6140147924422,-0.6169720292092,-0.61805331707
R.Middle_P_s_x,-11.907309341420001,-26.542320632939997,-25.8968109131,-24.576144790660003,-23.485170364380004,-22.972202301
R.Middle_P_s_y,214.35696716299998,227.0726165772,228.76857910159998,230.5304870606,230.59813537579998,230.596420288
R.Middle_P_s_z,84.12051391601999,85.48108215332,85.92512664796,86.14632720948,86.33816070558001,86.4377288818
R.Middle_P_e_x,1.2555456161380003,-9.477280807498001,-9.034307289126,-7.593832778927999,-6.067784023284,-5.397968769069999
R.Middle_P_e_y,222.2897918702,229.53777160660002,231.015963745,231.9793548582,231.5270629882,231.30140686
R.Middle_P_e_z,119.66985168459999,122.840826416,123.38992156980001,123.5964279172,123.6046875,123.63584899899999
R.Middle_P_d_x,-0.3199006319048,-0.4147365689278,-0.40981423258780003,-0.41272597312899995,-0.4232997357844,-0.427111655474
R.Middle_P_d_y,-0.19279371351005997,-0.05991136953236,-0.0546188287437,-0.03521224707364,-0.022575994208459998,-0.017133491113799998
R.Middle_P_d_z,-0.8639657616613998,-0.9079645872118001,-0.9105175971986,-0.9101604819296,-0.9056990981102,-0.9040365815160001
R.Middle_I_s_x,1.2555456161380003,-9.477280807498001,-9.034307289126,-7.593832778927999,-6.067784023284,-5.397968769069999
R.Middle_I_s_y,222.2897918702,229.53777160660002,231.015963745,231.9793548582,231.5270629882,231.30140686
R.Middle_I_s_z,119.66985168459999,122.840826416,123.38992156980001,123.5964279172,123.6046875,123.63584899899999
R.Middle_I_e_x,18.54014835358,13.28687477112,13.64017848968,14.865884590139999,16.21438999174,16.9168395996
R.Middle_I_e_y,217.56477966300002,224.8687805176,225.8493225098,226.19004821799996,225.6615844726,225.767456055
R.Middle_I_e_z,118.5831665038,115.82175903320001,116.4344100952,116.4366729738,115.9664123534,115.844841003
R.Middle_I_d_x,-0.7120334565640001,-0.9377618908880001,-0.9340678930281999,-0.9252206325529999,-0.9179067969320002,-0.919251084328
R.Middle_I_d_y,0.19464531540860003,0.19233755171280004,0.2128380656242,0.23848857283600006,0.24162645041960001,0.22796925902399998
R.Middle_I_d_z,0.04476557970020003,0.289148169756,0.2865299761296,0.2949437320232,0.31465622186659997,0.32094797492
R.Middle_D_s_x,18.54014835358,13.28687477112,13.64017848968,14.865884590139999,16.21438999174,16.9168395996
R.Middle_D_s_y,217.56477966300002,224.8687805176,225.8493225098,226.19004821799996,225.6615844726,225.767456055
R.Middle_D_s_z,118.5831665038,115.82175903320001,116.4344100952,116.4366729738,115.9664123534,115.844841003
R.Middle_D_e_x,23.71288528442,20.587990570059997,20.86318130496,21.869646835319998,22.98818855286,23.6757621765
