,0,1,2,3,4,5,6
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,6.315300750700002,51.00066299442001,52.4510536194,51.64940490722,51.16418991088,51.09125442506,51.19252586365
R.hand.palm_position_y,183.32943420420003,181.70401916499998,183.03952331559998,182.8434478758,182.44086608899997,182.16722717279998,182.111869812
R.hand.palm_position_z,24.799324417119998,26.834571456920003,27.114537048340004,27.01675186158,26.667437744159997,26.702361679080003,26.678500175449997
R.pitch,10.994359950386002,10.543620564628,11.80165792536,10.826236549539999,10.65131301232,10.60741128786,10.5050325567
R.roll,-14.150338966339998,-20.15841735356,-20.28230537522,-20.565856242299997,-20.690933399920002,-20.532842181040003,-20.4654710726
R.yaw,12.668904081850801,0.7770540730694001,1.7306159778040002,0.2610294866312,-0.829556686624,-0.9010015867544,-0.8274460781045001
R.Arm direction_x,0.10784991700202,0.0159663470462,0.01884032152594,0.021760313957920004,0.0224213462323,0.022589001432040002,0.0232148487121
R.Arm direction_y,0.6422123014929999,0.7163936018944,0.715080666542,0.7160879850388001,0.7245704650879999,0.7265484094622,0.7262753248215
R.Arm direction_z,-0.7259221315384,-0.6974901676178,-0.6987831354141999,-0.697659647465,-0.6888324975967999,-0.68674377203,-0.6870117783545
R.wrist position_x,2.19586639402,57.218412780760005,57.771411132820006,58.29546890258,58.8078781128,58.79594116209999,58.8228816986
R.wrist position_y,171.0671813966,166.4263519288,166.62095031720003,167.2759063722,166.94012756360002,166.70362548819998,166.7490234375
R.wrist position_z,79.83560180662,86.26306152344,86.3985748291,86.33197021484,85.83151702882,85.85709533692,85.86583709715
R.elbow position_x,-21.674542236420002,53.684596252460004,53.60149993896,53.47928085328001,53.8453819275,53.79633789062001,53.68476104735
R.elbow position_y,28.926859474080004,7.8676275253300005,8.35281610489,8.784823131562,6.571628475189999,5.89734582901,6.00318837166
R.elbow position_z,240.50340881340003,240.6379058838,241.059588623,240.7443237306,238.2901702882,237.85344848640003,237.92150878899997
R.Thumb_M_s_x,-17.557786178679994,32.46980094912,33.16056671143999,33.53914108276,33.93722381592,33.919820404039996,33.9605808258
R.Thumb_M_s_y,176.2946807862,173.93493347140003,174.32620544440002,174.9360656738,174.6616302488,174.37324829119999,174.3860931395
R.Thumb_M_s_z,62.92596321103999,73.01444244386002,72.81939697264,73.34356689454,73.35474853516,73.40774230958,73.37294387815
R.Thumb_M_e_x,-17.557786178679994,32.46980094912,33.16056671143999,33.53914108276,33.93722381592,33.919820404039996,33.9605808258
R.Thumb_M_e_y,176.2946807862,173.93493347140003,174.32620544440002,174.9360656738,174.6616302488,174.37324829119999,174.3860931395
R.Thumb_M_e_z,62.92596321103999,73.01444244386002,72.81939697264,73.34356689454,73.35474853516,73.40774230958,73.37294387815
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,-17.557786178679994,32.46980094912,33.16056671143999,33.53914108276,33.93722381592,33.919820404039996,33.9605808258
R.Thumb_P_s_y,176.2946807862,173.93493347140003,174.32620544440002,174.9360656738,174.6616302488,174.37324829119999,174.3860931395
R.Thumb_P_s_z,62.92596321103999,73.01444244386002,72.81939697264,73.34356689454,73.35474853516,73.40774230958,73.37294387815
R.Thumb_P_e_x,-20.19512023935999,27.42430419922,29.002646636959998,28.6737110138,28.544511795059996,28.48161354066,28.4646348953
R.Thumb_P_e_y,168.23489990240003,162.8676086428,164.1436157226,163.8874694822,163.28108825700002,162.9537750242,162.962310791
R.Thumb_P_e_z,24.49837989806,33.952894592300005,33.40637893676001,34.247975158719996,34.421575927739994,34.49231414794,34.46687316895
R.Thumb_P_d_x,0.0644522234798,0.123303540051,0.10161264240735998,0.1189030140638,0.1317889124154,0.1329007327556,0.134311772883
R.Thumb_P_d_y,0.1969678759574,0.270466989279,0.248845538497,0.2700093090534,0.2781215190886,0.2790729343892,0.279178231955
R.Thumb_P_d_z,0.9391054034233999,0.9545991778376,0.9631885528564,0.9554312229156,0.951461982727,0.9510283350944,0.950799614191
R.Thumb_I_s_x,-20.19512023935999,27.42430419922,29.002646636959998,28.6737110138,28.544511795059996,28.48161354066,28.4646348953
R.Thumb_I_s_y,168.23489990240003,162.8676086428,164.1436157226,163.8874694822,163.28108825700002,162.9537750242,162.962310791
R.Thumb_I_s_z,24.49837989806,33.952894592300005,33.40637893676001,34.247975158719996,34.421575927739994,34.49231414794,34.46687316895
R.Thumb_I_e_x,-12.354928588799996,37.04408569336,38.93257522582,38.14988937375999,37.73581695556,37.68717346193999,37.690530777
R.Thumb_I_e_y,157.7800964356,148.1759735106,149.9401031492,149.252227783,148.51984252940002,148.20003662099998,148.18411254900002
R.Thumb_I_e_z,2.431052780139999,12.5052137375,11.769454956059999,12.69686260224,12.83154563906,12.903217697139999,12.90319871905
R.Thumb_I_d_x,-0.28281564116488,-0.3470100045204,-0.35819780230520004,-0.3418298482896,-0.33155374526979997,-0.3320679545404,-0.3328015208245
R.Thumb_I_d_y,0.37713145613659993,0.5299646854397999,0.5123568534849999,0.5279303789138,0.5324756622314,0.532204866409,0.5330871939655
R.Thumb_I_d_z,0.7960243225097999,0.7736724495888001,0.7804989099502,0.7774034261701999,0.7788072943688,0.7787736296654,0.7778565883640001
R.Thumb_D_s_x,-12.354928588799996,37.04408569336,38.93257522582,38.14988937375999,37.73581695556,37.68717346193999,37.690530777
R.Thumb_D_s_y,157.7800964356,148.1759735106,149.9401031492,149.252227783,148.51984252940002,148.20003662099998,148.18411254900002
R.Thumb_D_s_z,2.431052780139999,12.5052137375,11.769454956059999,12.69686260224,12.83154563906,12.903217697139999,12.90319871905
R.Thumb_D_e_x,-3.7267517090199918,49.25323867798,51.31008300781999,50.43483200071999,49.9729118347,49.94119644168,49.94198989864999
R.Thumb_D_e_y,149.93720703139996,136.44545898439998,138.34115600579997,137.47097167980002,136.71376037600004,136.4242919922,136.4061050415
R.Thumb_D_e_z,-7.764219188699999,3.8210358619680003,3.147010517118,4.190359830856001,4.29002532959,4.344047069548,4.343467712405
R.Thumb_D_d_x,-0.45343136191359995,-0.6416201353073999,-0.6504675388336001,-0.6456030726433999,-0.6430885314942,-0.643978226185,-0.643843472004
R.Thumb_D_d_y,0.41216266751279995,0.6164665460588,0.6095523357392001,0.6191331386565999,0.6204377770424,0.6188435435295999,0.6189624667164999
R.Thumb_D_d_z,0.5357856810093999,0.45637427568440003,0.45313000679000004,0.447037023306,0.4488772571088,0.44980489611620006,0.449834346771
R.Index_M_s_x,-6.605331420920004,44.24071044922,45.077040863040004,45.32254333493999,45.59167480472,45.52956314088,45.5676364899
R.Index_M_s_y,190.8322967528,188.12697753880002,188.6079406738,189.10072326640002,188.81645202619998,188.55632629379997,188.56752777099996
R.Index_M_s_z,58.441526031479995,66.8933746338,67.1985900879,67.17542419434,66.92192382812,66.95621643065999,66.9129676819
R.Index_M_e_x,-7.056619644240001,32.5702480316,34.36365661618,33.09698486328,32.2536911011,32.132618713380005,32.249752044649995
R.Index_M_e_y,193.84421691899996,193.98034973140003,195.7954528808,195.3094940186,194.835925293,194.4954498292,194.391784668
R.Index_M_e_z,4.315043544770001,8.027788639068,8.287232971192001,8.450583457946001,8.416532707212,8.456057167053999,8.383187294005
R.Index_M_d_x,0.007483786344400006,0.19351516068000002,0.1776452541352,0.2027195483446,0.2211653620002,0.2221430182454,0.2208320870995
R.Index_M_d_y,-0.04994246885182,-0.09705838710078,-0.1191805884244,-0.10295147001736,-0.09981261193751999,-0.09848027974370001,-0.09657561033965001
R.Index_M_d_z,0.8975041985512,0.9760866999626,0.9768456578254,0.9737529277804,0.9701140761374001,0.9700273394586001,0.9705185592175001
R.Index_P_s_x,-7.056619644240001,32.5702480316,34.36365661618,33.09698486328,32.2536911011,32.132618713380005,32.249752044649995
R.Index_P_s_y,193.84421691899996,193.98034973140003,195.7954528808,195.3094940186,194.835925293,194.4954498292,194.391784668
R.Index_P_s_z,4.315043544770001,8.027788639068,8.287232971192001,8.450583457946001,8.416532707212,8.456057167053999,8.383187294005
R.Index_P_e_x,-2.3795715332799987,31.876143264759996,34.18596115112,32.334694290179996,31.7424007416,31.80722389222,31.8920259476
R.Index_P_e_y,184.4776916502,186.80861511220002,188.72130432119997,188.08710327139997,188.87830810539998,188.78919372580003,188.56327819800003
R.Index_P_e_z,-25.53587303164,-26.146880340579997,-25.91871871948,-25.71564941406,-25.9978012085,-26.00434875488,-26.05644130705
R.Index_P_d_x,-0.13389293551444,0.019870628602794004,0.005087013496084,0.021822630614040002,0.014637070521719999,0.009315307624636,0.010240877978499999
R.Index_P_d_y,0.26814208030700004,0.20531032085399997,0.20251664817339998,0.20676048398040003,0.170552915335,0.1633570313452,0.166856780648
R.Index_P_d_z,0.8545632064344,0.9783424019814,0.9792379617692,0.9781008958818,0.9852034687996,0.9865224242212001,0.9859275817869999
R.Index_I_s_x,-2.3795715332799987,31.876143264759996,34.18596115112,32.334694290179996,31.7424007416,31.80722389222,31.8920259476
R.Index_I_s_y,184.4776916502,186.80861511220002,188.72130432119997,188.08710327139997,188.87830810539998,188.78919372580003,188.56327819800003
R.Index_I_s_z,-25.53587303164,-26.146880340579997,-25.91871871948,-25.71564941406,-25.9978012085,-26.00434875488,-26.05644130705
R.Index_I_e_x,-1.0329998015799986,29.787311553939997,32.157987594619996,30.14641876222,29.97779579164,30.260390853859995,30.3467655182
R.Index_I_e_y,175.28066711440002,177.9406951902,179.435546875,179.105090332,181.3243621824,181.66106262219998,181.4132156375
R.Index_I_e_z,-40.57682113648,-43.557920837379996,-43.11891250612,-43.05275726318,-44.05078735351999,-44.2526550293,-44.29631233215
R.Index_I_d_x,-0.06852030009060002,0.1062905773522,0.10319378674020001,0.11135079860699999,0.08979224413644,0.0787108704448,0.0786308534443
R.Index_I_d_y,0.4679921090602,0.45124570131299996,0.472507381439,0.4570513665678,0.38438391685480006,0.3627162039280001,0.363832205534
R.Index_I_d_z,0.7653611421584,0.8859639286996,0.8752348542213999,0.8822018861769999,0.91862950325,0.928568279743,0.928139090538
R.Index_D_s_x,-1.0329998015799986,29.787311553939997,32.157987594619996,30.14641876222,29.97779579164,30.260390853859995,30.3467655182
R.Index_D_s_y,175.28066711440002,177.9406951902,179.435546875,179.105090332,181.3243621824,181.66106262219998,181.4132156375
R.Index_D_s_z,-40.57682113648,-43.557920837379996,-43.11891250612,-43.05275726318,-44.05078735351999,-44.2526550293,-44.29631233215
R.Index_D_e_x,-0.46211280823999845,27.7717453003,30.118466568000002,28.01254806518,28.223489761359996,28.72624435424,28.8391647339
R.Index_D_e_y,167.6533050534,170.1941802978,171.2899902346,171.17729187,174.5808227538,175.3881164552,175.192337036
R.Index_D_e_z,-50.41543273926,-54.91065521239999,-54.18463973998,-54.253469848639995,-56.0641082764,-56.55188217162,-56.62541770935
R.Index_D_d_x,-0.041095378995,0.145091444254,0.146815919876,0.1536076962948,0.12628454417,0.1104362517594,0.108525343239
R.Index_D_d_y,0.5490592002868,0.5576363682746,0.5863618731498,0.5706863403318,0.4854368507864,0.4515609622004,0.4478128403425
R.Index_D_d_z,0.708237028122,0.8172316789625999,0.7965718030929999,0.8062886476516,0.8647845506668,0.8853656053542001,0.8875163793565
R.Middle_M_s_x,2.334181976260004,53.8661003113,54.73680267334,54.91325836182,55.132122802720005,55.07266693115999,55.116199493399996
R.Middle_M_s_y,189.6427764892,186.49905090320001,187.0009216308,187.4364562988,187.1513153076,186.91611938479997,186.93033599850003
R.Middle_M_s_z,57.89367599486,64.32810440064,64.75148620604001,64.50723114012001,64.07781982420002,64.10645141602001,64.0798110962
R.Middle_M_e_x,8.637034606880002,50.15313796995999,51.940622711180005,50.64896011354,49.79055099488,49.68128814698,49.803855896
R.Middle_M_e_y,190.3903533938,189.57033691400002,191.3358184814,190.81281738299998,190.34993591339997,190.058230591,189.9672546385
R.Middle_M_e_z,6.945414352416,7.350472736358,7.793456268311999,7.578440570831999,7.226349163056,7.256506633758001,7.216685533525
