,0,1,2,3,4,5,6
L.Thumb_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,26.20539169312,26.621020507820003,27.11381034852,26.79602355958,27.74363899228,27.397378921519998,26.4650249481
R.hand.palm_position_y,190.3671783448,202.146746826,204.50729675320002,201.1043182374,199.64123840320002,199.9046630858,198.58265686049998
R.hand.palm_position_z,8.908334422115399,-0.17020420581047999,-2.393562602996,-1.686299681664,-2.8054748535160003,-5.90806903839,-5.696724653245001
R.pitch,-11.957112264282,-12.31788550718,-11.306732850059998,-12.503760740619999,-12.749194370560001,-12.356593384939998,-12.9227863624
R.roll,3.4912066680200007,5.13783057065,4.140242157136,4.5658739379719995,4.364429885768,3.5235235803899996,3.9028160276350006
R.yaw,-20.115085715132,-25.654105103160003,-25.34077666,-25.51215464602,-25.4454291612,-25.3390913108,-25.5809857074
R.Arm direction_x,0.1936162203548,0.14689891636379998,0.1379995405674,0.128901964426,0.1252962097526,0.11084695309399999,0.11145795881750001
R.Arm direction_y,-0.9325308918952,-0.9335618972778,-0.9410142064094,-0.9485819101334,-0.9498716115952,-0.9546945929526001,-0.9580972492695001
R.Arm direction_z,-0.26955214180056003,-0.32691399455080006,-0.30876756906520003,-0.2890886545182,-0.2864156246186,-0.2761030137542,-0.2638575285675
R.wrist position_x,49.08862533568,55.25566558839999,55.75056152343999,55.5631401062,56.48742980958,56.3115814209,55.51506996155
R.wrist position_y,215.64053955079999,227.49324340820004,229.0963623048,226.8088012696,225.53471679679996,225.46104736339998,224.69293975850002
R.wrist position_z,61.78972473143999,51.287715911860005,49.337590026840004,49.46812515258,48.28222427366,45.23097457886,45.07736778255
R.elbow position_x,3.7309505462599994,20.8422592163,23.42197608946,25.36580657962,27.1348007202,30.343920135499996,29.4042720795
R.elbow position_y,434.1007263184,446.1949584962,449.5438903806,449.02918701159996,448.0572387694,449.11342773440003,449.14245605450003
R.elbow position_z,124.9365997314,127.8725112914,121.67130126939999,117.19173584,115.37963714600001,109.91249237059999,106.89018631
R.Thumb_M_s_x,26.392623043087998,31.953837203979997,32.113731002819996,31.91257972716,32.7555152893,32.2430454254,31.52980804445
R.Thumb_M_s_y,194.52065734859997,206.16199035639997,207.9303558348,205.491281128,204.32705993639996,204.5144744872,203.5826797485
R.Thumb_M_s_z,61.12721557616,52.72187805178,50.57351455688,51.1972328186,50.06347885132,46.98336334227999,47.13879776
R.Thumb_M_e_x,26.392623043087998,31.953837203979997,32.113731002819996,31.91257972716,32.7555152893,32.2430454254,31.52980804445
R.Thumb_M_e_y,194.52065734859997,206.16199035639997,207.9303558348,205.491281128,204.32705993639996,204.5144744872,203.5826797485
R.Thumb_M_e_z,61.12721557616,52.72187805178,50.57351455688,51.1972328186,50.06347885132,46.98336334227999,47.13879776
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,26.392623043087998,31.953837203979997,32.113731002819996,31.91257972716,32.7555152893,32.2430454254,31.52980804445
R.Thumb_P_s_y,194.52065734859997,206.16199035639997,207.9303558348,205.491281128,204.32705993639996,204.5144744872,203.5826797485
R.Thumb_P_s_z,61.12721557616,52.72187805178,50.57351455688,51.1972328186,50.06347885132,46.98336334227999,47.13879776
R.Thumb_P_e_x,-8.328265762333999,-5.5404652595499995,-5.387318897246,-5.264702796938,-4.5308038711559995,-5.112980270385999,-5.625093221665001
R.Thumb_P_e_y,177.9852142334,188.2384643554,190.4106750488,186.98393554679998,186.0047973632,186.50089111340003,184.9527053835
R.Thumb_P_e_z,44.588277435319995,40.5318069458,37.824536895760005,38.90427398682,37.8234199524,34.49864883422,34.9618148804
R.Thumb_P_d_x,0.8016629695892,0.8656977653504001,0.8658534884451999,0.8583781242367999,0.860895586014,0.8625050663946,0.8578613102435
R.Thumb_P_d_y,0.3817832112312,0.4138323903082,0.40450805425659997,0.4273120462894,0.4230386674404,0.41591166257839995,0.4301433712245
R.Thumb_P_d_z,0.381863898039,0.2814538896084,0.294358342886,0.2838294327258,0.2826080143452,0.2882568240166,0.281151667237
R.Thumb_I_s_x,-8.328265762333999,-5.5404652595499995,-5.387318897246,-5.264702796938,-4.5308038711559995,-5.112980270385999,-5.625093221665001
R.Thumb_I_s_y,177.9852142334,188.2384643554,190.4106750488,186.98393554679998,186.0047973632,186.50089111340003,184.9527053835
R.Thumb_I_s_z,44.588277435319995,40.5318069458,37.824536895760005,38.90427398682,37.8234199524,34.49864883422,34.9618148804
R.Thumb_I_e_x,-33.00127487184,-32.29595642092001,-32.17824020386,-31.821401977519997,-31.1404712677,-31.741818237300002,-32.0917453766
R.Thumb_I_e_y,168.6567474364,178.3343505858,180.8052520752,176.65202331519998,175.8058197022,176.4831207274,174.4474487305
R.Thumb_I_e_z,35.43973999022,34.776404571520004,31.73207435608,32.976966094960005,31.904030609120003,28.35900154116,28.935995101899998
R.Thumb_I_d_x,0.8476946473122,0.9192427158356,0.9204600334168,0.912412762642,0.9142327189446,0.9148913383484001,0.909319102764
R.Thumb_I_d_y,0.3204996645452,0.340277224779,0.3300150752068,0.3549751579764,0.3504079520704,0.3441821813584,0.36093080043799997
R.Thumb_I_d_z,0.3143178015946,0.1977392822504,0.20931972563259998,0.20364546179780002,0.2033734321594,0.2109408676622,0.20703006535750001
R.Thumb_D_s_x,-33.00127487184,-32.29595642092001,-32.17824020386,-31.821401977519997,-31.1404712677,-31.741818237300002,-32.0917453766
R.Thumb_D_s_y,168.6567474364,178.3343505858,180.8052520752,176.65202331519998,175.8058197022,176.4831207274,174.4474487305
R.Thumb_D_s_z,35.43973999022,34.776404571520004,31.73207435608,32.976966094960005,31.904030609120003,28.35900154116,28.935995101899998
R.Thumb_D_e_x,-51.300199127199996,-51.52745590210001,-51.4488052368,-50.91970291138,-50.27369155886,-50.87609252928,-51.099374771149996
R.Thumb_D_e_y,164.2901550294,173.310144043,176.01164855960002,171.24270019559998,170.5172180176,171.28771972660002,168.8214416505
R.Thumb_D_e_z,31.188063430780005,32.77601509094,29.541533660880003,30.711236190799998,29.649234008759997,25.905563735959998,26.445655822750002
R.Thumb_D_d_x,0.915922045708,0.9626006007194,0.964555966854,0.9559335827826001,0.9576813459398,0.9577340602876001,0.951395153999
R.Thumb_D_d_y,0.21856248229738,0.2514782726764,0.2399358212948,0.27075464129439997,0.2647121191024,0.2600470900536,0.2816003859045
R.Thumb_D_d_z,0.21281056702127996,0.10012615621086,0.1096438571812,0.113407330215,0.11286007314919999,0.1228027209638,0.124649774283
R.Index_M_s_x,28.745279312119997,32.81836471556,33.322217559820004,32.982746124260004,33.904766082760005,33.65811691283999,32.7953720093
R.Index_M_s_y,209.31251525880003,221.0489013674,222.93699645999996,220.2567260742,219.00399475119997,219.1758697508,218.152870178
R.Index_M_s_z,47.45147323608,38.55876235962,36.56170654298,36.921067810080004,35.70202865598,32.62938308716001,32.678434371950004
R.Index_M_e_x,-1.1256765365599999,-2.329390120506,-1.7967123985320002,-2.1283436775219995,-1.1645775079720002,-1.4943673491482,-2.4636660814299995
R.Index_M_e_y,188.3101867674,199.687460327,202.609436035,198.83179626459997,197.3996734618,198.0648559572,196.5092086795
R.Index_M_e_z,-3.6962394714360003,-10.253703308082,-12.713390159600001,-11.891487121579999,-13.06235752106,-16.29126644136,-15.9319434166
R.Index_M_d_x,0.4679564356804001,0.5506223797798,0.5501708149910001,0.5500480055808,0.5493940353392001,0.5506964683532001,0.5523658096790001
R.Index_M_d_y,0.3290210932494,0.3346469104290001,0.3184502065182,0.33564153909680006,0.33845186829560003,0.33072373867039995,0.3390682041645
R.Index_M_d_z,0.8012767076492,0.7646928429605999,0.771940410137,0.7646942853926,0.7639396548271999,0.7663876533508001,0.7615270316599999
R.Index_P_s_x,-1.1256765365599999,-2.329390120506,-1.7967123985320002,-2.1283436775219995,-1.1645775079720002,-1.4943673491482,-2.4636660814299995
R.Index_P_s_y,188.3101867674,199.687460327,202.609436035,198.83179626459997,197.3996734618,198.0648559572,196.5092086795
R.Index_P_s_z,-3.6962394714360003,-10.253703308082,-12.713390159600001,-11.891487121579999,-13.06235752106,-16.29126644136,-15.9319434166
R.Index_P_e_x,-14.364555644980001,-18.91518936156,-18.346993637079997,-18.75130195618,-17.427474594120003,-17.68632698058,-19.12346458435
R.Index_P_e_y,189.9940612796,203.2685485842,206.3632720946,202.1507751466,200.614138794,201.3538146974,199.499984741
R.Index_P_e_z,-37.03248023986,-42.7670211792,-45.225654602060004,-44.413986968980005,-45.77674179078,-49.0333908081,-48.46765327455
R.Index_P_d_x,0.36097598951323995,0.452234303951,0.45126585960379995,0.4532474935054,0.44342994093899996,0.44149573445319995,0.4542520046235
R.Index_P_d_y,-0.045913124084379996,-0.09764322936526,-0.10235343277459999,-0.09049645960327998,-0.08764675706624,-0.08967792093753998,-0.08154756575825
R.Index_P_d_z,0.9089577674864001,0.8865197181701999,0.8864909887316001,0.8867700576782,0.8920020341872,0.8927584052084001,0.887130230665
R.Index_I_s_x,-14.364555644980001,-18.91518936156,-18.346993637079997,-18.75130195618,-17.427474594120003,-17.68632698058,-19.12346458435
R.Index_I_s_y,189.9940612796,203.2685485842,206.3632720946,202.1507751466,200.614138794,201.3538146974,199.499984741
R.Index_I_s_z,-37.03248023986,-42.7670211792,-45.225654602060004,-44.413986968980005,-45.77674179078,-49.0333908081,-48.46765327455
R.Index_I_e_x,-21.841039991368,-28.20068778992,-27.659829330459996,-28.100212478600003,-26.57704925536,-26.834135437000004,-28.52779006955
R.Index_I_e_y,187.19271545399997,201.9631195068,205.22328796359997,200.98258056640003,199.4219818114,200.15092468280002,198.1386871335
R.Index_I_e_z,-55.519553375220006,-61.14617004396,-63.602289581280004,-62.77051620484001,-64.23178329466,-67.48852233886001,-66.78255844115
R.Index_I_d_x,0.36235080137833997,0.4500253796578001,0.45135027766219993,0.45309867858880004,0.4434377908708,0.44335215091700003,0.455784365535
R.Index_I_d_y,0.13576834499836002,0.06326813921334,0.05524978414177999,0.05661701709032,0.05777836441994,0.05829854011533999,0.0659758299589
R.Index_I_d_z,0.8959833979608,0.8907527685163998,0.8906309008600001,0.8896565198897999,0.8944309711457998,0.8944352388382001,0.887639164925
R.Index_D_s_x,-21.841039991368,-28.20068778992,-27.659829330459996,-28.100212478600003,-26.57704925536,-26.834135437000004,-28.52779006955
R.Index_D_s_y,187.19271545399997,201.9631195068,205.22328796359997,200.98258056640003,199.4219818114,200.15092468280002,198.1386871335
R.Index_D_s_z,-55.519553375220006,-61.14617004396,-63.602289581280004,-62.77051620484001,-64.23178329466,-67.48852233886001,-66.78255844115
R.Index_D_e_x,-26.9552883625,-34.493972778300005,-34.013836669919996,-34.39837799072,-32.733311843879996,-33.08809967038,-34.9632358551
R.Index_D_e_y,182.243563843,198.20449829120003,201.573336792,196.7100952148,195.051171875,196.2125793458,194.201324463
R.Index_D_e_z,-67.80316925049999,-73.7554824829,-76.21300811766,-75.20973052976,-76.70973052977999,-80.06212768554,-79.2650260925
R.Index_D_d_x,0.3506446458399,0.43148208856580006,0.4356454133986,0.4318167030814,0.42208753824240003,0.42878627181039997,0.4412289112805
R.Index_D_d_y,0.33932521939279997,0.2576997101308,0.2502490818502,0.2929314136502,0.2996727883814,0.2700220763684,0.2699546068905
R.Index_D_d_z,0.8421929836272,0.86452344656,0.8646199703215999,0.8528611183168,0.8555167913438,0.8620754957199999,0.855826586485
R.Middle_M_s_x,37.32344207764,40.91614990234,41.485606384280004,41.12207412718,42.06191177368,41.85455856323999,40.9564228058
R.Middle_M_s_y,210.0876922606,221.97840271,223.8024993896,221.05654296859998,219.7370269776,219.7966674804,218.772872925
R.Middle_M_s_z,41.4722984314,31.652376556380005,29.724338531479997,30.04732208254,28.841887664799998,25.80492706298,25.811642646750002
R.Middle_M_e_x,16.337118339539998,14.680714797959999,15.30706424712,14.940852737419998,15.929051208499999,15.65707798004,14.640132427200001
R.Middle_M_e_y,189.9264984132,201.6031341554,204.3350860596,200.5213043212,198.98360595699995,199.4129180908,197.8951034545
