,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,43.29878540038,44.50118789672,44.47132263184,44.597266387939996,45.35065383909999,42.662783050559995,10.024673974515599,-14.46157684325,-13.868450736999998,2.0088116407400003,17.56078701018,22.88771018984,23.466589736959996,23.007188796980003,22.994678497339997,23.02167828876667
R.hand.palm_position_y,149.2328521728,143.2263854984,143.6439697266,144.4554168702,143.0321258546,136.6518157962,119.25615234360001,125.60900268539999,147.522052002,160.6274780274,161.17552185059998,160.3724884034,160.3074768068,160.426144409,161.009225464,161.21508280433332
R.hand.palm_position_z,33.53267211914,33.48257141114,34.15555038452,34.214923858640006,34.36235046386,38.712890625019995,45.678608703600005,37.379234695440005,3.9798335552276,-9.996819305402001,-11.068800926200002,-9.388268852226002,-7.8497520446780005,-5.813407230378,-4.8737991332999995,-4.595992247263333
R.pitch,13.852954148594,14.445630843359998,14.589731273339998,14.85016843848,14.909428184940001,11.143297349612,-3.3948796339118004,-1.5436547656100001,11.958977503581998,11.97137702918,10.049547213928,10.43285828838,10.4087086175,10.2227664482,10.37275313526,10.380448197233333
R.roll,-14.362502317539997,-12.526850195360002,-13.69955800182,-14.034687384540002,-13.4724321819,-5.0559888965188,-5.425175895996199,-13.509758397752,-20.426832521260003,-20.67637587606,-20.24785970628,-19.47930529684,-19.63338582858,-20.3177421046,-20.5316820734,-20.288046376966665
R.yaw,-6.522146092407999,-5.732846946762,-5.346191726258,-5.226554814382,-5.061541710972,-5.63700095008,-14.680757888457999,-25.981507834280002,-19.356270365800004,-13.52140480956,-10.182044006134001,-9.710842056384,-10.10488574874,-10.570170364019997,-10.663138460439999,-10.5857007914
R.Arm direction_x,-0.20049352049842,-0.10117184221738,-0.09913775026798,-0.09875202924011998,-0.09544571638107999,-0.10257127135996,-0.2047762542962,-0.25951882302760004,-0.2051113426684,-0.125718100369,-0.11880190968520002,-0.132506299019,-0.13155320584759997,-0.131227824092,-0.12917152345199998,-0.12832408150033334
R.Arm direction_y,0.6235715806484,0.6386140227316,0.6348786592484,0.644488942623,0.6402720093726,0.6297918677328,0.5964954972268,0.5919907212258,0.5738108038904001,0.6029030323028001,0.6178510427476,0.6579643368721999,0.6799842238428,0.6886677980424001,0.6912396669388,0.690871457259
R.Arm direction_z,-0.7213912367820001,-0.7627869486809999,-0.7662158846856,-0.7582058548928,-0.7621852993966001,-0.7697842359543999,-0.7754087448122,-0.7629236817358,-0.792528951168,-0.7876311659812,-0.7771300911904,-0.7411823630334,-0.7213132977486,-0.7130993723869999,-0.710986483097,-0.7114980220796667
R.wrist position_x,57.920695495619995,57.406517028799996,57.05153579710001,57.0745628357,57.629365539540004,55.2334587097,31.727839279180007,17.572021675099997,12.032280158999999,22.27143554684,34.92772521974,39.9525039673,40.887747192380004,40.86312332154,40.913957214380005,40.859405517566664
R.wrist position_y,132.86556701659998,126.41871643059999,126.59715881339999,127.03865051279999,125.6633850096,123.68660278320002,119.35823669419999,123.037434387,133.3147552492,145.7568969728,147.69073486300002,146.2134674072,145.93102111820002,146.050265503,146.4533599852,146.683629354
R.wrist position_z,91.3049697876,91.7054901123,92.40655975342,92.36898803712,92.57865905762,97.75753326411999,102.7074737548,89.47113037106001,58.3792892456,46.5652870178,46.78074264528,48.32568817138001,49.6398010254,51.511950683580004,52.38287734984,52.69123586016667
R.elbow position_x,102.29573822017998,79.79878540038001,78.99360198974,78.93125762938,78.75427551272,77.93545989992,77.05077667238,75.01107940672001,57.429380798340006,50.09650573732,61.22204055786,69.28000030516,70.00429534912,69.90765533445999,69.50337219238,69.26125335693332
R.elbow position_y,-5.1489425659,-14.92512760164,-13.91993865966,-15.605484581000002,-16.04741573334,-15.704643058760002,-12.663552474979998,-7.987317085262001,6.313747000684001,12.31693668366,10.942337894446,0.5868380308154,-4.5692513942719994,-6.3719329834,-6.538067817688,-6.226307233173333
R.elbow position_z,250.96982116700002,260.5324096682,261.99240112300004,260.181976318,261.2724121094,268.13315429679994,274.32795410159997,258.3283111572,233.7889801024,220.8909606934,218.78222351059998,212.3708892822,209.28739929199998,209.34156799299998,209.7448486326,210.16642252600002
R.Thumb_M_s_x,30.714833831780005,31.281690216060003,30.904400634799998,30.920982742299998,31.550550079340002,29.80613861084,5.01473522187,-9.847018146489999,-15.46671543122,-4.624088835718,8.134584999088,13.03822422026,13.95495033266,13.908129119860002,13.974622535700002,13.930789947533333
R.Thumb_M_s_y,136.6521209718,129.6028320314,130.2673858642,130.96829528799998,129.33755493179999,123.55332183839998,118.6541015624,126.2261322022,138.44028015159998,151.4668945312,153.5361724854,152.16353149399998,152.16494750980002,152.657272339,153.1776428222,153.300374349
R.Thumb_M_s_z,80.54441986082,80.13641967772,80.78172760008002,80.77730102538001,80.82745971679999,85.5890548706,95.26514282226,87.46211242668001,53.431762695299994,39.062771606439995,37.81500701902,39.320897674579996,40.93750762938,43.11351089476,44.0578102112,44.30913543703334
R.Thumb_M_e_x,30.714833831780005,31.281690216060003,30.904400634799998,30.920982742299998,31.550550079340002,29.80613861084,5.01473522187,-9.847018146489999,-15.46671543122,-4.624088835718,8.134584999088,13.03822422026,13.95495033266,13.908129119860002,13.974622535700002,13.930789947533333
R.Thumb_M_e_y,136.6521209718,129.6028320314,130.2673858642,130.96829528799998,129.33755493179999,123.55332183839998,118.6541015624,126.2261322022,138.44028015159998,151.4668945312,153.5361724854,152.16353149399998,152.16494750980002,152.657272339,153.1776428222,153.300374349
R.Thumb_M_e_z,80.54441986082,80.13641967772,80.78172760008002,80.77730102538001,80.82745971679999,85.5890548706,95.26514282226,87.46211242668001,53.431762695299994,39.062771606439995,37.81500701902,39.320897674579996,40.93750762938,43.11351089476,44.0578102112,44.30913543703334
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,30.714833831780005,31.281690216060003,30.904400634799998,30.920982742299998,31.550550079340002,29.80613861084,5.01473522187,-9.847018146489999,-15.46671543122,-4.624088835718,8.134584999088,13.03822422026,13.95495033266,13.908129119860002,13.974622535700002,13.930789947533333
R.Thumb_P_s_y,136.6521209718,129.6028320314,130.2673858642,130.96829528799998,129.33755493179999,123.55332183839998,118.6541015624,126.2261322022,138.44028015159998,151.4668945312,153.5361724854,152.16353149399998,152.16494750980002,152.657272339,153.1776428222,153.300374349
R.Thumb_P_s_z,80.54441986082,80.13641967772,80.78172760008002,80.77730102538001,80.82745971679999,85.5890548706,95.26514282226,87.46211242668001,53.431762695299994,39.062771606439995,37.81500701902,39.320897674579996,40.93750762938,43.11351089476,44.0578102112,44.30913543703334
R.Thumb_P_e_x,23.659037399259997,24.904592895500002,24.489389801020003,24.69958190916,25.7092693329,24.871744155880002,-7.092610406864,-26.8175628662,-28.54122200012,-14.114074039454001,0.7693189263332001,6.0600996971139995,6.369069194793999,5.541860580444,5.403515720365999,5.498181025186668
R.Thumb_P_e_y,126.53821258539999,119.304122925,120.42849121100001,121.5066329954,119.7211288452,110.42321624740002,97.28177642818,110.03576354980001,129.2152389526,141.3338317872,142.07895202640003,140.7078460694,140.841345215,141.70711364739998,142.56658935540003,142.64619445766667
R.Thumb_P_e_z,41.60815811158,41.05157928466,41.58477020266,41.4560836792,41.48639144898,47.21657791138,62.92405471802,54.16106872558,15.813700675978001,0.5855219736669801,-0.7695524394518,0.66264375150126,2.3557918787,4.584738826752,5.478938579559999,5.711631615956666
R.Thumb_P_d_x,0.1724319308998,0.15584564506999998,0.1567721962928,0.15204067826280002,0.1427511751652,0.12058839052899999,0.295883372426,0.4147318661214,0.3195191800594,0.23191944658740002,0.1799948364494,0.1705337524416,0.18538631200800001,0.20445768237120002,0.2094635784626,0.206078921755
R.Thumb_P_d_y,0.24716708958140005,0.2516833066942,0.2404462188482,0.23122727274899998,0.23500944972060003,0.3208779335022,0.522304034233,0.3956656575204,0.22544465363020003,0.24763519465940004,0.27999539375300003,0.27995789051059994,0.27672999501219997,0.2676036477088,0.25931648612040004,0.2603704134623333
R.Thumb_P_d_z,0.9515374541282,0.9551684260367999,0.9579084157943999,0.9609450817106,0.9614302158356001,0.9377594828608,0.7903623580934,0.813822066784,0.9193228244782,0.9403199553488001,0.942942368984,0.9447433948516,0.9428729295731999,0.9415790438652,0.9428034186364,0.9432587226233333
R.Thumb_I_s_x,23.659037399259997,24.904592895500002,24.489389801020003,24.69958190916,25.7092693329,24.871744155880002,-7.092610406864,-26.8175628662,-28.54122200012,-14.114074039454001,0.7693189263332001,6.0600996971139995,6.369069194793999,5.541860580444,5.403515720365999,5.498181025186668
R.Thumb_I_s_y,126.53821258539999,119.304122925,120.42849121100001,121.5066329954,119.7211288452,110.42321624740002,97.28177642818,110.03576354980001,129.2152389526,141.3338317872,142.07895202640003,140.7078460694,140.841345215,141.70711364739998,142.56658935540003,142.64619445766667
R.Thumb_I_s_z,41.60815811158,41.05157928466,41.58477020266,41.4560836792,41.48639144898,47.21657791138,62.92405471802,54.16106872558,15.813700675978001,0.5855219736669801,-0.7695524394518,0.66264375150126,2.3557918787,4.584738826752,5.478938579559999,5.711631615956666
R.Thumb_I_e_x,32.11827201842,33.61758117676,32.98401107788,33.30666503906,34.44292144776,34.69736785888,-2.868204307556,-28.501534271260006,-26.236239242560004,-8.459182924037801,7.355004405984,12.601366043099999,12.50857925416,11.282739257820001,11.25017910004,11.419401486700002
R.Thumb_I_e_y,114.44634399419999,107.7130599976,108.79273071300001,109.96252899180001,108.28374481199998,98.8087844849,80.30227508546001,94.24415130614,116.5325897218,127.793824768,127.9408294676,126.95346832279999,127.1271286012,127.90133514400002,128.7483093262,128.87706502266667
R.Thumb_I_e_z,18.200566864019997,17.42531585694,17.90038871766,17.7673931122,17.79266166684,24.04977531432,41.86116256716,31.499932289120004,-8.677238559726,-22.910774230980003,-23.687306976320002,-22.500366210939998,-20.94028244018,-18.75928611756,-17.83133010864,-17.6090183258
R.Thumb_I_d_x,-0.3051461100576,-0.314299672842,-0.30642259717020004,-0.3104793965816,-0.3150450587272,-0.3544352412224,-0.15238506644974398,0.060745137184959996,-0.08314658887698,-0.2039863228796,-0.23756245076640004,-0.2359601140024,-0.22146775126460003,-0.2070881068706,-0.2109040290116,-0.21359348297133332
R.Thumb_I_d_y,0.4361844480038,0.41811915636079994,0.4197314620018,0.41642522215840005,0.41257556080800006,0.4189621031284,0.6124937534332,0.5696436285974,0.4574954152108,0.4884225249288,0.5099980831145999,0.49615539908399997,0.49470669627200003,0.4980095803736,0.498460537195,0.4966875314713333
R.Thumb_I_d_z,0.8443713426588,0.8522594690322001,0.8543558716774001,0.8545113682746,0.8546931624414,0.8356855154036001,0.7597920298578,0.8174448609352,0.8834504723547999,0.8475712060928,0.8267017602919999,0.8355486869812001,0.8403486728667999,0.8420783996583999,0.840860724449,0.8412351608276666
R.Thumb_D_s_x,32.11827201842,33.61758117676,32.98401107788,33.30666503906,34.44292144776,34.69736785888,-2.868204307556,-28.501534271260006,-26.236239242560004,-8.459182924037801,7.355004405984,12.601366043099999,12.50857925416,11.282739257820001,11.25017910004,11.419401486700002
R.Thumb_D_s_y,114.44634399419999,107.7130599976,108.79273071300001,109.96252899180001,108.28374481199998,98.8087844849,80.30227508546001,94.24415130614,116.5325897218,127.793824768,127.9408294676,126.95346832279999,127.1271286012,127.90133514400002,128.7483093262,128.87706502266667
R.Thumb_D_s_z,18.200566864019997,17.42531585694,17.90038871766,17.7673931122,17.79266166684,24.04977531432,41.86116256716,31.499932289120004,-8.677238559726,-22.910774230980003,-23.687306976320002,-22.500366210939998,-20.94028244018,-18.75928611756,-17.83133010864,-17.6090183258
R.Thumb_D_e_x,44.42638778688,46.02672500608001,45.1717514038,45.54108276366,46.78967666626,48.12018280028,7.667816352850001,-21.62615032196,-18.08373279572,1.317769408226,17.44329566956,22.72789955138,22.48351325988,21.2533203125,21.32655830384,21.546707153333333
R.Thumb_D_e_y,104.89740905779999,98.67061767568,99.50498352055999,100.64122772179999,99.09438781736,90.83074798582001,69.31451416018,81.75559234622,105.46363525376,116.54137573240003,116.40309906019999,115.69480590819998,115.84658355699999,116.3975219726,117.19576110839998,117.38075764966668
R.Thumb_D_e_z,7.330255126951999,6.186150932312,6.6184579849239995,6.5638186454779985,6.604566192627999,13.188026618958,30.867392349219994,18.9615812182564,-21.804254341124,-34.712507629380006,-34.96408004760001,-34.02339706424,-32.57356262208,-30.1757232666,-29.10483589172,-28.894413630166667
R.Thumb_D_d_x,-0.6468208789826,-0.6521300911904,-0.6404948472976001,-0.6429478645326,-0.6488514542578,-0.7054009795188,-0.5536930441858,-0.3613178431986,-0.4284337103366,-0.5138021767140001,-0.5301637887954,-0.5321735262870001,-0.5242066264152,-0.5239778161050002,-0.5295377612116,-0.532214065393
R.Thumb_D_d_y,0.5018193364144,0.47520189881319996,0.4880932867528,0.48985663652440004,0.4829226374628,0.41926486492160003,0.5774330973624,0.6563035845756,0.5817000389097999,0.5913430690766,0.6063352465628,0.5916695952416,0.5928196072578,0.6045528411865999,0.607113945484,0.604158381621
R.Thumb_D_d_z,0.5712608516215999,0.5906449198722,0.59289239645,0.5887745857238,0.5879611492156,0.5708108305928,0.5777489066124,0.6589202880859999,0.6898560762404,0.6202092647552,0.5926213264464,0.6055628061293999,0.6113566875456,0.5999610185624,0.5924496173860001,0.5930744409563333
R.Index_M_s_x,40.000893402079996,40.2515083313,40.217434692379996,40.33052215578,40.849438476559996,36.87843437194,10.596092176453999,-4.316644549369999,-6.935197353364001,4.99327495098,18.223931694039997,23.032499313340004,23.918615341179997,23.94795265196,24.04604988098,23.960995356233337
R.Index_M_s_y,152.495611572,145.82651062,146.3053955078,146.975656128,145.4367584228,140.4459197996,133.109210205,139.5324157714,153.14855346700003,166.10003967300003,167.9130126952,166.742617798,166.7166809082,167.0524200442,167.55410766580002,167.72567749033334
R.Index_M_s_z,74.32223358154,74.31486663818,74.98379669190001,75.05081481932,75.17969665525999,79.2405380249,83.89384613038,74.62754592896,44.0800201416,30.64676895142,29.504153442400003,31.25062332154,32.78056640626,34.773886108380005,35.72405242917999,36.01012802123333
R.Index_M_e_x,21.6981485367,22.932170105,23.14862823488,23.349620819100004,24.092951202400002,20.53489017486,-14.531227016451998,-40.63534088134001,-37.942087554939995,-20.68832035066,-4.3321373581892,1.0105090498928,1.501622748376,1.0169705986974003,1.0126792192446001,1.0230395396566667
R.Index_M_e_y,160.1384246826,153.736380005,154.610058594,155.6110839844,154.0330383302,143.6785491946,122.25213470460001,132.2924682614,159.3127624512,172.72933044459998,172.8289550782,171.8885772706,171.8514556884,172.1308135988,172.8184173584,172.948679606
R.Index_M_e_z,17.45601921082,17.09189910888,17.7413520813,17.83106765748,17.888677215579996,21.38239822386,30.635912323000003,27.40739574434,-7.212908220299999,-23.48794059754,-26.207953643779994,-24.65614891052,-22.96983985902,-20.77241935732,-19.7626361847,-19.519989649466666
R.Index_M_d_x,0.3034891426564,0.2871826589108,0.2830284416676,0.28157082200039996,0.27784967422499995,0.2710024178028,0.41665162444099996,0.6022227883339999,0.5141444265842001,0.4258424222468,0.3740161240102,0.36516025662400003,0.37171002626440003,0.38023281097420003,0.3819305837156,0.3803484141826667
R.Index_M_d_y,-0.12673021480438001,-0.1311584413052,-0.13770475983640001,-0.1431893676518,-0.14254023432720003,-0.05360223054881998,0.1800278797746,0.12005005273967602,-0.10221256166688,-0.10992437005046,-0.0815142840147,-0.08532833904029999,-0.08514287769794,-0.08420798629524,-0.08729077875616001,-0.08660582453013332
R.Index_M_d_z,0.9429338932038,0.9488494157790001,0.9491724014284,0.9487960100174,0.9499778389934,0.9593816041946,0.8831027507782,0.7829865574836001,0.8505198001862,0.8976410865786001,0.9237969160082,0.9270248055458001,0.9244319796564,0.9210476994516,0.9200591325759999,0.9207791884740001
R.Index_P_s_x,21.6981485367,22.932170105,23.14862823488,23.349620819100004,24.092951202400002,20.53489017486,-14.531227016451998,-40.63534088134001,-37.942087554939995,-20.68832035066,-4.3321373581892,1.0105090498928,1.501622748376,1.0169705986974003,1.0126792192446001,1.0230395396566667
R.Index_P_s_y,160.1384246826,153.736380005,154.610058594,155.6110839844,154.0330383302,143.6785491946,122.25213470460001,132.2924682614,159.3127624512,172.72933044459998,172.8289550782,171.8885772706,171.8514556884,172.1308135988,172.8184173584,172.948679606
R.Index_P_s_z,17.45601921082,17.09189910888,17.7413520813,17.83106765748,17.888677215579996,21.38239822386,30.635912323000003,27.40739574434,-7.212908220299999,-23.48794059754,-26.207953643779994,-24.65614891052,-22.96983985902,-20.77241935732,-19.7626361847,-19.519989649466666
R.Index_P_e_x,22.465332603460002,24.500277709959995,24.843970870979998,25.02439842226,25.833379364019997,22.75764122008,-18.72607326509,-51.31269912719999,-47.925520324720004,-27.376415634140006,-8.096993637089998,-1.78577096462,-1.233517885206,-1.8880127668380002,-2.04532184601,-2.0944955348966667
R.Index_P_e_y,163.9647460936,156.886203003,157.952346802,159.423980713,157.6376739502,142.72586059580004,111.84040527340001,129.2726531984,168.63599853520003,183.01399230940004,181.3142120362,179.53306579600002,179.079071045,179.5170135498,180.42868347179996,180.455388387
R.Index_P_e_z,-17.209503173799998,-17.66078643798,-16.9877155304,-16.850930404659998,-16.81132278444,-13.34855117798,-2.1944668293019998,-5.350402641294001,-39.3073085785,-56.16905822753999,-59.876486969000005,-58.62513961792,-57.03543701174,-54.78969421386,-53.717305755619996,-53.49228668213334
R.Index_P_d_x,-0.02196272015572,-0.04489132389428,-0.048533775657380006,-0.04794504642488,-0.04982446581126,-0.06363226547838,0.12008883263921799,0.3056682765484,0.28580279350279997,0.1914648294452,0.10777920335534,0.0800510853529,0.07830080240966,0.08316301852464,0.08754356056452,0.08924789230029999
R.Index_P_d_y,-0.10953880473975999,-0.09017220735542,-0.09568205326792,-0.10915449857700002,-0.103192450106,0.027273289114260003,0.2980639487506,0.08645038977269999,-0.2669028818608,-0.2944262802602,-0.24291344881040003,-0.21884417533899997,-0.2069100558756,-0.21144998073559998,-0.21786447465439998,-0.21489988267399998
R.Index_P_d_z,0.9923943996432001,0.99488966465,0.9942136406900002,0.9928661346434,0.9933814287185999,0.994267439842,0.9398584723474,0.9377806544304,0.9187891125676,0.9355854511262001,0.9638528943061999,0.9724543094636001,0.9752199530604001,0.9738366246226,0.9720443487170002,0.972549100717
R.Index_I_s_x,22.465332603460002,24.500277709959995,24.843970870979998,25.02439842226,25.833379364019997,22.75764122008,-18.72607326509,-51.31269912719999,-47.925520324720004,-27.376415634140006,-8.096993637089998,-1.78577096462,-1.233517885206,-1.8880127668380002,-2.04532184601,-2.0944955348966667
R.Index_I_s_y,163.9647460936,156.886203003,157.952346802,159.423980713,157.6376739502,142.72586059580004,111.84040527340001,129.2726531984,168.63599853520003,183.01399230940004,181.3142120362,179.53306579600002,179.079071045,179.5170135498,180.42868347179996,180.455388387
R.Index_I_s_z,-17.209503173799998,-17.66078643798,-16.9877155304,-16.850930404659998,-16.81132278444,-13.34855117798,-2.1944668293019998,-5.350402641294001,-39.3073085785,-56.16905822753999,-59.876486969000005,-58.62513961792,-57.03543701174,-54.78969421386,-53.717305755619996,-53.49228668213334
R.Index_I_e_x,22.243567276,24.96081504822,25.275325775140004,25.35994491576,26.33071899414,23.8794986725,-21.125405502325997,-57.741748046880005,-54.634896850580006,-32.2245738983,-11.068076992034,-4.2119374275200006,-3.677520132064,-4.479994678496,-4.707405662538,-4.75021457672
R.Index_I_e_y,162.9715393068,156.2505828856,157.1795135498,158.573724365,157.17442321779998,139.848283386,103.65373535147998,125.34566802980001,170.67766418460002,185.7410522462,183.57033996579997,181.10968322760002,180.24802551279998,180.7426727296,181.8789062498,181.92733764666664
R.Index_I_e_z,-36.7823577881,-37.297150421139996,-36.61943740842,-36.481338501,-36.45130233766,-32.69062042236,-19.72986278532,-23.31567535401,-57.64159469604,-75.00434417724,-79.16735839844,-78.06227722167999,-76.49974670409999,-74.23128204348001,-73.13415374756,-72.90838877360001
R.Index_I_d_x,0.0112845679570602,-0.02343452386558,-0.02194957025348,-0.017074342072,-0.02530721500516,-0.057085916399940005,0.12209044210608,0.3271432816984,0.341407799721,0.2466993838548,0.15118409693239998,0.12345590889440002,0.124363479018,0.131893453002,0.1354606062172,0.13513673841966667
R.Index_I_d_y,0.050539503432826004,0.0323436424136,0.03932575620709999,0.04326544255016,0.02357259579004,0.14642602801308,0.41658014655120007,0.19982533305896,-0.10389051437372002,-0.1387669205666,-0.11480346471080001,-0.08022645860908,-0.059482451528320004,-0.06236788183452,-0.07379484325645999,-0.0749004011353
R.Index_I_d_z,0.9959681630134,0.9991998434068,0.9989636301996001,0.9988967418669998,0.9993838310244,0.9842246055604,0.892291712761,0.9141660571098,0.9329433679582,0.958436822891,0.9816193819048001,0.9890621900558001,0.9904447793961999,0.9892885804178,0.9880297303200001,0.9879918297130001
R.Index_D_s_x,22.243567276,24.96081504822,25.275325775140004,25.35994491576,26.33071899414,23.8794986725,-21.125405502325997,-57.741748046880005,-54.634896850580006,-32.2245738983,-11.068076992034,-4.2119374275200006,-3.677520132064,-4.479994678496,-4.707405662538,-4.75021457672
R.Index_D_s_y,162.9715393068,156.2505828856,157.1795135498,158.573724365,157.17442321779998,139.848283386,103.65373535147998,125.34566802980001,170.67766418460002,185.7410522462,183.57033996579997,181.10968322760002,180.24802551279998,180.7426727296,181.8789062498,181.92733764666664
R.Index_D_s_z,-36.7823577881,-37.297150421139996,-36.61943740842,-36.481338501,-36.45130233766,-32.69062042236,-19.72986278532,-23.31567535401,-57.64159469604,-75.00434417724,-79.16735839844,-78.06227722167999,-76.49974670409999,-74.23128204348001,-73.13415374756,-72.90838877360001
R.Index_D_e_x,21.788705825794,25.052944564820002,25.31462860106,25.316384506219997,26.42384910582,24.59124794006,-22.827921581258,-62.44394989012001,-59.73650665284,-36.02403602598,-13.529072380066001,-6.288499546052001,-5.769824123382,-6.680191802977999,-6.952956390381999,-6.9819297790500015
R.Index_D_e_y,160.82565918,154.49403381359997,155.3074829102,156.6095001218,155.5321594238,136.60867004380003,97.0152755737,121.67299957284001,170.8769531248,186.4863891602,184.0251953124,180.997351074,179.8334075926,180.41080932620002,181.7396270752,181.817565918
R.Index_D_e_z,-50.44273300171999,-51.0770050049,-50.3838218689,-50.232930755619996,-50.244947814940005,-46.14138259887999,-31.67873649598,-35.748979186979994,-70.5455078125,-88.33655700682,-92.82887725829998,-91.796723938,-90.22661743166,-87.94338989257999,-86.84242248538001,-86.61920674643333
R.Index_D_d_x,0.03274341505428978,-0.006631987448782001,-0.0028292325732776,0.0031357169151300006,-0.0067040155292416,-0.05123560875655999,0.122556423396,0.3384902536868,0.36724181771260006,0.2735060811042,0.1771559357644,0.14948230981820002,0.150615516305,0.1583822488786,0.16164703071119998,0.16065105299166668
R.Index_D_d_y,0.15447220057240002,0.1264460250736,0.1347590193152,0.1413956195114,0.11821913719200002,0.23320510387420001,0.4778726637364,0.26437880396860003,-0.014345914125440002,-0.053653432428840006,-0.03274297900498,0.008086282503796,0.029846472665659995,0.02388934604824,0.010026077181084,0.007901968900113333
R.Index_D_d_z,0.9833486080172001,0.9919494271278001,0.9908357858656001,0.989914941788,0.9929420828819999,0.9682594895362,0.8601453185082001,0.8950173377990002,0.928894340992,0.9597256422042001,0.9834309816361999,0.9886806488036,0.9881354689596,0.9870726943016,0.9867962121963998,0.9869796037676667
R.Middle_M_s_x,49.429249572779995,49.76231460572,49.73232574462,49.8467979431,50.38395233154,46.388951110840004,19.40651454924,3.3167544484156,1.3033468604096001,13.744764995564001,27.23986511232,32.11172332764001,32.964449310320006,32.93421478272,33.017845916759995,32.9478848775
R.Middle_M_s_y,152.22648620619998,145.88370666500003,146.16738281240004,146.79633483900002,145.34687194820003,141.530593872,133.126098633,138.12691650399998,151.929763794,164.79413452160003,166.46637268060002,165.4494934082,165.4017547608,165.6135101318,166.0926208496,166.30494689966667
R.Middle_M_s_z,70.75978088378,70.93539428710001,71.61781005857999,71.69068298340001,71.86892852781999,76.08308563232,79.26297302246,68.25292816164,38.3964122772,25.79851112366,25.203583145139998,27.03436660766,28.499848937979998,30.40828475954,31.33621826172,31.6398270925
R.Middle_M_e_x,39.507310104380004,40.85664138794,41.03988342286,41.230907440180005,42.002340698240005,38.53979568482,2.830530786507999,-24.75538864136,-21.49371814728,-3.7003817558290004,12.917246818550002,18.35095672608,18.8069328308,18.238242721539997,18.2112060547,18.246609369899996
R.Middle_M_e_y,158.00128173820002,152.1562408444,152.65973205560002,153.56665954599998,152.1490539552,144.22856140140001,121.875679016,129.15827636720002,155.59964599620002,168.8327789306,168.7967010498,168.1102508546,168.0356506348,168.10152587880003,168.7375427246,168.94181823733334
R.Middle_M_e_z,14.825961303700002,14.791234779360002,15.464986038180001,15.55881500242,15.705932807919998,19.56884040834,26.197533416740004,19.494316196441996,-13.861464405064002,-28.492412185680003,-30.11429748534,-28.413013076779997,-26.848654556279996,-24.80663223268,-23.84190750124,-23.566863377866667
R.Middle_M_d_x,0.17348647117600002,0.155716919899,0.1519885510206,0.1506500333548,0.14655362963680002,0.1372435659172,0.28983334600940003,0.49084529280660005,0.39860979318600004,0.3050307869912,0.250432947278,0.2406088858844,0.2475461244582,0.2569610893726,0.2588961243628,0.257053822279
