,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,29.31154441834,23.22052574158,22.93279647828,21.404449844379997,15.64103507996,12.573985671980001,11.6965904236,11.817955017100001,12.103321456900002,12.14550132752,12.30201358794,13.23277435302,13.92752838134,14.94644031526,16.26837196348,16.37127075192,15.11163482666,12.52892932892,9.460022544855999,7.812711048126002,5.98613882065,4.43592700958,3.6693857193020003,2.9807649135619996,2.566263246538,2.8360912799799998
R.hand.palm_position_y,203.5591339112,205.55784912099998,203.13302917480001,197.70706787120002,187.40238037119997,184.412765503,184.4163635256,185.88225402860002,186.89474487299998,185.70098876959997,184.5027435302,184.9072265626,185.5623382568,184.75057067859998,182.73101196279998,181.7237335206,180.20171813979997,176.3884094236,172.6529571534,175.0745086668,179.92207946800002,183.9432525634,185.9319885254,186.650112915,186.3591278076,186.681030273
R.hand.palm_position_z,-63.949130439760005,-74.28576965334,-71.27065124512,-67.51739196778,-62.41436920168,-59.791597747820006,-57.256341552740004,-55.86924209594,-54.0641067505,-52.95080337524,-52.06138839722,-51.60432510378,-49.46256256104,-47.8080177307,-46.33536987304,-45.45048599242,-45.019616699219995,-44.26439971922001,-43.7943977356,-45.05112838746,-46.79315414428,-47.14575958252,-47.562664032,-47.427717590339995,-47.202857971200004,-47.2615356445
R.pitch,78.98185721445199,96.81311050148,96.4856302477,98.99594609512,99.6974802971,101.5304858918,103.66930637980002,106.82213812980001,108.54529242480001,108.5108027012,108.9467873414,109.7932267402,110.85382399120002,113.6391218918,117.8429298882,119.77222339279999,119.8066011012,122.0950751338,124.37943192840001,123.0275243742,124.55537213939999,125.5024352522,125.6558795522,126.1587481374,126.2577203118,126.405533803
R.roll,103.56072643445,121.5736612188,122.0308631588,120.5846552792,125.641549815,127.0860747354,122.5801223894,115.6598019622,110.43814003940001,109.27851733900002,109.99443728520001,107.88237201439999,102.78586921159999,103.64399506460002,106.67515928719999,108.82260493839999,111.49700105619999,115.8063272804,118.70563743179999,118.400344365,118.1282624102,117.052168826,116.95630575380001,116.638573546,116.89448161279999,117.039677776
R.yaw,-79.634798120418,-97.95015532848,-97.52901951973999,-99.57392627176,-98.96000973738,-100.02185964473999,-102.4289522084,-105.741544817,-107.8284722592,-107.82794906679999,-107.89520867219998,-108.87311555419998,-110.4078577126,-111.6295367804,-112.73904911480001,-112.48951088240001,-111.46700423120001,-111.358833158,-111.8041451046,-111.72210087120001,-112.74387122839998,-113.59915025820001,-113.63093795879999,-113.90727375579999,-113.81104458559999,-113.772374786
R.Arm direction_x,-0.46625644564620006,-0.4853930592536,-0.4667855978014,-0.4543837428092,-0.4684085428714001,-0.4980427682398,-0.503131186962,-0.49996441006680004,-0.5074158072472,-0.5214534044264,-0.5362996459007999,-0.5315417885779999,-0.519709420204,-0.537822842598,-0.5700405836106001,-0.58311034441,-0.5902951598168,-0.6068213820457999,-0.617149555683,-0.6197545051576,-0.6264803528788001,-0.6289047956466,-0.6283216357232,-0.631097948551,-0.6300436496735999,-0.627507984638
R.Arm direction_y,-0.018005010485599982,-0.04376369307273,0.0287303060293,0.022634345618998,-0.05471530519426,-0.10040605515242,-0.058472982794060005,-0.0335219092667,-0.02365871816874,-0.03823107853532,-0.059284967929139995,-0.03825319334864,0.001586921775017,-0.024103061016656,-0.12260410636663999,-0.20800945460800002,-0.2401805698874,-0.2680502414702,-0.2882154226304,-0.264465266466,-0.2544066905976,-0.24336413741120003,-0.24001384377499999,-0.2430368989708,-0.2444503486156,-0.244505494833
R.Arm direction_z,-0.7816831469538,-0.8716134428978,-0.8838608860968,-0.8904423832894001,-0.8813697814939999,-0.8612678885462,-0.8621559143067999,-0.8653401017190001,-0.8613613486287999,-0.8523644804953999,-0.8419353604318001,-0.846056342125,-0.8543264508246,-0.8423148870467999,-0.8117581367492,-0.7851758003234,-0.7705601692202,-0.7481691479684001,-0.7321351170538,-0.7388591051099999,-0.73674479723,-0.7384012937546001,-0.7399975538254001,-0.7366458654404001,-0.7370799303052,-0.739223122597
R.wrist position_x,72.64019470216,64.07285690308001,63.385832977259994,63.90287246706,62.09597396849999,60.89957733152001,58.834120178240006,58.03787231445999,57.555099487300005,57.70628280638,58.53559799195999,59.04744186402,58.711241149900005,61.45086212158001,65.9926589966,68.2091873169,68.13774414064,67.26439514162001,65.21321258544,62.888676452620004,61.0100982666,59.19622421266,58.463061523440004,57.81325073244001,57.528712463379996,57.8927307129
R.wrist position_y,166.9440338134,153.3009246824,150.1563934326,146.3892211914,139.809249878,138.71088562020003,137.4231719972,138.2947631838,138.8585205078,137.85550537100002,137.3624908448,137.4379852296,137.2905029296,138.4908996584,140.71023559580001,142.8028656008,142.7174346926,141.3338012694,139.301501465,140.37102050779998,145.386224365,149.2709136962,151.3155487062,152.24269714360003,152.1307739256,152.601593018
R.wrist position_z,-46.79374160764,-68.71222686768,-65.47613830566,-63.64107971192001,-58.34610671998,-56.650943756100006,-56.06810989380001,-57.56093826294,-57.5868988037,-56.73805999753999,-56.12289733886,-56.41414947512,-55.48722915649999,-55.38600997924,-55.91555862428,-55.71521072388,-54.867140960659995,-54.6177482605,-54.846150970459995,-55.655080413840004,-58.30897064209999,-59.39080429077999,-59.85795898436,-60.06572036744001,-59.79119720461999,-59.8246078491
R.elbow position_x,189.2043060304,185.4211181642,180.08223266599998,177.49880371080002,179.1981079102,185.41026611339998,184.61692199700002,183.0289733888,184.40905151360002,188.06963806159996,192.610507202,191.9328857422,188.63860473640003,195.9065704346,208.50280151360002,213.98677673319997,215.71153259279998,218.9697387694,219.5006072998,217.827304077,217.6301879884,216.42242736819998,215.54346923839998,215.5877380372,215.0396240234,214.76972961400003
R.elbow position_y,171.44528808581998,164.2418457032,142.973815918,140.7306365966,153.48807678240001,163.81240234380002,152.04141540519998,146.675238037,144.7731964112,147.41327819840004,152.183734131,147.00128173840002,136.893777466,144.5166687012,171.36125793460002,194.80522766119998,202.7625762938,208.3463653564,211.35535888639998,206.48734130860004,208.98789367679996,210.1119476318,211.319012451,213.0019226074,213.24335632359998,213.727966309
R.elbow position_z,148.62704467780003,149.19113769540002,155.4890808106,158.96951904300002,161.99634094220002,158.66603088380003,159.4708740232,158.77408752440002,157.753439331,156.3530578614,154.36094360340002,155.09993286139996,158.0943847656,155.192718506,147.0239807128,140.5787445072,137.77290039079998,132.42453918439998,128.1876312256,129.059692383,125.87722930920002,125.20951690679999,125.1414276122,124.09574584960001,124.47878875760003,124.981170654
R.Thumb_M_s_x,69.2494178772,72.42364959718,72.23088836669999,71.77172698976001,67.53789672852,64.7190963745,63.23824386596001,62.97725906372,62.91223297117999,63.03550186156,63.34264526367999,64.09704132078,64.49987792968,65.85631561276001,67.73464813231999,68.35890655518,67.51914672852001,65.03432998654,61.74747161864,59.95821151732,57.75818405154,55.94756469728001,55.19938812256,54.45496215818,54.08523101806001,54.3843421936
R.Thumb_M_s_y,187.0125823976,178.52414550780003,176.15095520000003,173.0843597412,166.4899383544,165.1600097656,164.2791412352,165.45602417,165.96424560539998,164.695880127,164.07207336419998,164.3350524904,164.387084961,165.7581054688,167.538208008,168.91113586420002,168.58465270979997,167.17085876459998,165.0782806396,166.3633850098,171.5499816894,175.5788940428,177.673538208,178.57198181159998,178.4579620362,178.944625854
R.Thumb_M_s_z,-60.718080139159994,-83.43164215088,-80.10820922852001,-77.12577362062,-72.6854156494,-71.9000930786,-70.47502441406,-70.088482666,-68.79529266358,-67.29594726564001,-66.69952850339999,-66.65248870852,-64.65693511964,-64.59077835081999,-65.21513977051998,-64.6816177368,-63.86583709716,-64.11296463011999,-64.8994140625,-66.06795806886001,-68.84379882814,-69.80402526856001,-70.21827087402,-70.27505035398,-70.01118621826,-70.0602645874
R.Thumb_M_e_x,69.2494178772,72.42364959718,72.23088836669999,71.77172698976001,67.53789672852,64.7190963745,63.23824386596001,62.97725906372,62.91223297117999,63.03550186156,63.34264526367999,64.09704132078,64.49987792968,65.85631561276001,67.73464813231999,68.35890655518,67.51914672852001,65.03432998654,61.74747161864,59.95821151732,57.75818405154,55.94756469728001,55.19938812256,54.45496215818,54.08523101806001,54.3843421936
R.Thumb_M_e_y,187.0125823976,178.52414550780003,176.15095520000003,173.0843597412,166.4899383544,165.1600097656,164.2791412352,165.45602417,165.96424560539998,164.695880127,164.07207336419998,164.3350524904,164.387084961,165.7581054688,167.538208008,168.91113586420002,168.58465270979997,167.17085876459998,165.0782806396,166.3633850098,171.5499816894,175.5788940428,177.673538208,178.57198181159998,178.4579620362,178.944625854
R.Thumb_M_e_z,-60.718080139159994,-83.43164215088,-80.10820922852001,-77.12577362062,-72.6854156494,-71.9000930786,-70.47502441406,-70.088482666,-68.79529266358,-67.29594726564001,-66.69952850339999,-66.65248870852,-64.65693511964,-64.59077835081999,-65.21513977051998,-64.6816177368,-63.86583709716,-64.11296463011999,-64.8994140625,-66.06795806886001,-68.84379882814,-69.80402526856001,-70.21827087402,-70.27505035398,-70.01118621826,-70.0602645874
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
