,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,105.66003723124,117.33215789799999,106.3524169922,90.29652252198,81.05422515868,69.41315460204001,42.12121276856,14.645484447462,-3.4169399261479994,-11.287571334836,-10.375802707666,-0.3213901281338002,10.972798919659999,15.694500923159998,17.918423461899998,17.947979354860003,17.4120010376,17.5106201172
R.hand.palm_position_y,171.8571350098,176.94339904780003,178.4358581546,181.664147949,184.7452911376,185.8614501952,185.4514801026,184.9486297608,185.0329956054,183.7985015868,181.56741943379998,179.8325164794,176.5865936278,172.6694976808,172.65130920400003,172.73264160160002,172.02444152820004,172.00885772750001
R.hand.palm_position_z,3.4259344473538804,-17.426341629019998,-33.19703483582,-41.11601867678,-38.6565361023,-35.02636260984001,-22.71679458618,-4.6728456020294,12.658264923086,28.306955719,40.99072036746,52.42357482909999,62.19411468506,66.33334960938,66.52907562256,65.64253997802,65.28169403078,64.80792236325
R.pitch,-0.7020685575778,3.4102894586679993,0.70257275961626,-0.7727103341754,-0.029004326611800035,2.4004774823400004,4.568606782064,5.447486335666,7.637106270912,9.268763862856002,3.399629390205999,-6.562035336776001,-7.491649621498,-6.467213868478001,-6.380158069230001,-5.46567248294,-5.752129851677999,-5.778828463809999
R.roll,-13.14855007182,-15.154192456319999,-18.639143524759998,-19.06633702836,-19.888208578159997,-19.241564850579998,-18.14045808878,-17.458760805420003,-19.43823161226,-17.342890059920002,-14.02858631798,-14.99532157134,-20.06665137042,-22.237851053660002,-21.543204756019996,-20.10240023944,-20.48743747348,-20.89690595295
R.yaw,12.419325386142,15.735231020880002,7.584578956618,1.6890456927933797,-0.5498730887065999,-3.767959341018,-12.887204320730001,-22.81287273376,-30.11929180628,-34.681824757200005,-35.53151532628,-29.76000882534,-20.345056031400002,-17.242456908100003,-16.73741939612,-16.95088091018,-17.347023348940002,-17.48385440845
R.Arm direction_x,0.16653310656540002,0.3232137262822,0.2860544860362,0.2644263207914,0.284160554409,0.2569274574518,0.13572068661443998,0.009071315824977999,-0.06813917234539998,-0.08716103136537999,-0.07357350587844,-0.06675213128326,-0.06899696439502,-0.0619327954948,-0.0393607929349,-0.03509681820872,-0.035665475577099995,-0.03605934791265
R.Arm direction_y,0.6235739469528,0.6444635391236,0.6387493491172,0.6444602966308001,0.6548994183542,0.6792924642564,0.7046141266824002,0.6967892050744,0.6692205905913999,0.6373899698255999,0.650173783302,0.74352132082,0.794659113884,0.7844292759893999,0.7591691255567999,0.7514520645142001,0.7504022240638,0.753924369812
R.Arm direction_z,-0.6873920917511999,-0.6928510785102,-0.714129948616,-0.7174333453178001,-0.7001497745514,-0.6869611620903999,-0.695245885849,-0.7165885686874,-0.7396305799484001,-0.7655387759207999,-0.7558833360673999,-0.6640224575996,-0.603079664707,-0.6168882727624001,-0.6496735811234,-0.6588487386704001,-0.6600157380104,-0.655970156193
R.wrist position_x,99.24633026106001,106.50276184100001,103.55509490979998,93.24113159177999,85.92005615235999,77.52722320558001,59.644291687,41.8334663391,30.18144569398,25.68689155578,27.293816757219997,33.2602203369,37.14700546264,39.17631301877999,40.69210968018,40.8427810669,40.65943069456,40.891960144
R.wrist position_y,168.55877075200002,169.4541992186,173.0726409912,177.53599243180003,179.68258666979997,178.38295898439998,175.9955810546,175.151074219,173.8534332274,172.31819763180002,174.4947631836,178.9231903074,175.85953063979997,171.1681030276,171.50789794920001,171.077508545,170.554751587,170.45892334
R.wrist position_z,63.06374282840001,42.550566101079994,27.702191543599998,19.71073646544,21.87405204774,24.8517929077,34.78377037048,48.96633453368,62.420072937,75.51928710939998,88.0656265259,102.4496490479,116.5381729126,122.0876693726,122.6617218016,121.7575531006,121.24638671880003,120.702789307
R.elbow position_x,62.38771362310001,34.9661705017,40.242923736579996,34.71590080262,23.02706604006,20.66171073914,29.60536003112,39.82572021482,45.262624359120004,44.978160858139994,43.57777175900001,48.0344062805,52.418038940420004,52.883840179459995,49.40379638672,48.61072769168,48.553236389160006,48.87294197085
R.elbow position_y,30.54373283386,26.81568260194,31.698845291140003,34.898200988780005,34.73431243896,28.03579902652,20.043997573840002,20.9313697815,25.73546676638,31.245275115960006,30.592417907699996,14.360315608974,-0.021625679731139956,-2.4488994181165995,3.4817033290859998,4.759327602386,4.468929576873999,3.593544483185
R.elbow position_z,215.20359191899996,195.8986480712,185.759906006,178.4995880128,176.8375457764,176.89626464840003,188.6618957522,207.5682098388,226.121813965,244.9552642822,255.36458129880003,249.4171173098,250.017236328,258.622970581,266.4533691406,267.5799316404,267.3270446778,265.888046265
R.Thumb_M_s_x,78.26103820799999,87.34990081785999,82.39897613524,71.00783843994,63.60152282718,54.63390960696,35.12446174622,16.2987182617,4.567724466324001,0.4903387457142,2.3091427803064,7.336516571046,10.424100875836,12.515987014779999,14.28235340118,14.491361808779999,14.30209426878,14.528425693500001
R.Thumb_M_s_y,170.907156372,174.0290008544,178.39389038079997,182.86867980979997,185.5974853514,184.4812286378,181.9201782228,180.72320251460002,180.072817993,177.1128875734,178.6748199464,185.3565948488,184.2437591552,180.0365509034,179.7121032712,178.5780426026,178.24668884279998,178.38655853299997
R.Thumb_M_s_z,44.74791870116,22.91711044312,11.057031822202001,5.3798742294299995,8.58015651703,13.075302314779998,26.968260192880003,45.44442596436,62.1219444275,76.81179351808001,89.57917785648,101.81310729971999,111.9538330078,116.05676574700001,116.26543884259999,115.55103607180001,115.1673828124,114.68201828
R.Thumb_M_e_x,78.26103820799999,87.34990081785999,82.39897613524,71.00783843994,63.60152282718,54.63390960696,35.12446174622,16.2987182617,4.567724466324001,0.4903387457142,2.3091427803064,7.336516571046,10.424100875836,12.515987014779999,14.28235340118,14.491361808779999,14.30209426878,14.528425693500001
R.Thumb_M_e_y,170.907156372,174.0290008544,178.39389038079997,182.86867980979997,185.5974853514,184.4812286378,181.9201782228,180.72320251460002,180.072817993,177.1128875734,178.6748199464,185.3565948488,184.2437591552,180.0365509034,179.7121032712,178.5780426026,178.24668884279998,178.38655853299997
R.Thumb_M_e_z,44.74791870116,22.91711044312,11.057031822202001,5.3798742294299995,8.58015651703,13.075302314779998,26.968260192880003,45.44442596436,62.1219444275,76.81179351808001,89.57917785648,101.81310729971999,111.9538330078,116.05676574700001,116.26543884259999,115.55103607180001,115.1673828124,114.68201828
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,78.26103820799999,87.34990081785999,82.39897613524,71.00783843994,63.60152282718,54.63390960696,35.12446174622,16.2987182617,4.567724466324001,0.4903387457142,2.3091427803064,7.336516571046,10.424100875836,12.515987014779999,14.28235340118,14.491361808779999,14.30209426878,14.528425693500001
R.Thumb_P_s_y,170.907156372,174.0290008544,178.39389038079997,182.86867980979997,185.5974853514,184.4812286378,181.9201782228,180.72320251460002,180.072817993,177.1128875734,178.6748199464,185.3565948488,184.2437591552,180.0365509034,179.7121032712,178.5780426026,178.24668884279998,178.38655853299997
R.Thumb_P_s_z,44.74791870116,22.91711044312,11.057031822202001,5.3798742294299995,8.58015651703,13.075302314779998,26.968260192880003,45.44442596436,62.1219444275,76.81179351808001,89.57917785648,101.81310729971999,111.9538330078,116.05676574700001,116.26543884259999,115.55103607180001,115.1673828124,114.68201828
R.Thumb_P_e_x,83.48904876707999,97.13793640134,86.45135192872002,70.8661331177,62.19768600463999,51.389057922359996,26.28385887146,1.485016059882,-15.07315998076,-21.18695220946,-18.83268947602,-10.53050546646,-3.792457628252001,-1.6922577857980001,0.37116244882460003,1.351207733156,1.310421347618,1.56951367855
R.Thumb_P_e_y,153.47929992660002,159.28358764659998,161.7426513672,165.37464599620003,168.62286376959997,168.85680847179998,167.1900634764,166.0048645018,166.5420135498,164.1778198242,162.7981597902,165.09475097639998,163.5231140138,159.1792785646,158.81971435539998,157.96996459940002,157.5408294678,157.796798706
R.Thumb_P_e_z,8.673694634445999,-13.968374538431998,-26.056926727279993,-31.597927093500005,-28.623805236840003,-24.584221267700002,-10.12811303138,10.294679045674,28.889164733900003,44.6094848633,58.41667099002001,71.10096588134,79.66220092774,83.8474594116,83.94993743895999,82.73322601320001,82.35164337159999,81.78049087525
R.Thumb_P_d_x,-0.12776386886814,-0.23920329809179997,-0.09903332367553999,0.0034630406647999995,0.0343074362725,0.07929877340802,0.21604962348959997,0.3620222210884,0.4799905359744,0.5297569274902,0.516671192646,0.436640280485,0.34742901921279995,0.3472258508206,0.3399663388728,0.32112347483639997,0.31749485135079997,0.31669425964349995
R.Thumb_P_d_y,0.42590777873979996,0.3603533566,0.40692858696,0.42752504944840003,0.4148315131664,0.38183481693259996,0.3599794924258001,0.3596916794776,0.3306703269482,0.3161115348338,0.3879991471768,0.4951657533646,0.5063780665400001,0.5097169995308001,0.5105751991272,0.5036270976066,0.5060167312620001,0.503179490566
R.Thumb_P_d_z,0.8815939426422,0.9014198422433999,0.9070034265516,0.9036758899688,0.9092029333115998,0.9203360676764,0.9065736413,0.859001326561,0.8121538400649999,0.7869708538054,0.7615597844122,0.7505536317824,0.7891537070274001,0.7871418237685999,0.7897370219232,0.8020126342772,0.801962029934,0.8040585815910001
R.Thumb_I_s_x,83.48904876707999,97.13793640134,86.45135192872002,70.8661331177,62.19768600463999,51.389057922359996,26.28385887146,1.485016059882,-15.07315998076,-21.18695220946,-18.83268947602,-10.53050546646,-3.792457628252001,-1.6922577857980001,0.37116244882460003,1.351207733156,1.310421347618,1.56951367855
R.Thumb_I_s_y,153.47929992660002,159.28358764659998,161.7426513672,165.37464599620003,168.62286376959997,168.85680847179998,167.1900634764,166.0048645018,166.5420135498,164.1778198242,162.7981597902,165.09475097639998,163.5231140138,159.1792785646,158.81971435539998,157.96996459940002,157.5408294678,157.796798706
R.Thumb_I_s_z,8.673694634445999,-13.968374538431998,-26.056926727279993,-31.597927093500005,-28.623805236840003,-24.584221267700002,-10.12811303138,10.294679045674,28.889164733900003,44.6094848633,58.41667099002001,71.10096588134,79.66220092774,83.8474594116,83.94993743895999,82.73322601320001,82.35164337159999,81.78049087525
R.Thumb_I_e_x,96.9821372986,111.6785095214,97.4729339599,80.42105712890002,71.2137298584,59.83793029786,31.89617118836,4.3879708170876,-13.877297782900001,-20.27346801758,-17.57823867798,-8.00596704483,-0.51392490491202,0.5363655626766001,2.648710799218,3.6701279640199997,3.4762703895560003,3.7537432908999997
R.Thumb_I_e_y,137.2983032228,144.22391662599998,145.3987609862,148.1694000244,151.4409606932,152.4344604494,151.5364288332,150.2824645996,150.48987731920002,148.84408264159998,146.2404663086,145.44178161620002,143.1772949218,138.92071228039998,138.7524383544,138.53914794920001,138.03590393079998,138.24382781949998
R.Thumb_I_e_z,-8.940089321154002,-32.12345886232,-45.52510604857999,-51.11627197263999,-48.421669006340004,-45.24569015502,-32.28853645326,-12.341070461262001,6.320747065544801,21.53359718322,36.24844932556,51.74548797606,61.124797058080006,65.05718841554,64.96243591307999,63.097687530500004,62.77190093994001,62.2507209778
R.Thumb_I_d_x,-0.48673006296140003,-0.5245154440404001,-0.3975764930248,-0.3446704387664,-0.3252315878868,-0.30477228760740005,-0.20245038270959997,-0.10471695810566,-0.04313778951764,-0.03295169770718,-0.045251234993339995,-0.09106651097535999,-0.11826502531749998,-0.08039212077855999,-0.08215695023536,-0.08364935964344002,-0.07812769412994,-0.07879072800279999
R.Thumb_I_d_y,0.5836897730826001,0.5432406187055999,0.5895656943322,0.6206370234490001,0.6197948813436,0.5923958063126,0.5646664142608,0.5671469569206,0.5790413618085999,0.5531268835066,0.5972781777382,0.7089325547218,0.7339255094525999,0.7307780861856,0.7238775730136,0.7009190559386,0.7035923719406,0.7053254842755
R.Thumb_I_d_z,0.6353740572928,0.6549000501633999,0.7022667288778001,0.7040763974188,0.7141591906548,0.7453116536141999,0.7993828296662,0.8165290474892,0.814100205898,0.8324059367176,0.7996642231941999,0.6982012867926,0.6686913490297999,0.6778129458427999,0.6849273800852,0.7083038926124001,0.7062912106514,0.7044885754585
R.Thumb_D_s_x,96.9821372986,111.6785095214,97.4729339599,80.42105712890002,71.2137298584,59.83793029786,31.89617118836,4.3879708170876,-13.877297782900001,-20.27346801758,-17.57823867798,-8.00596704483,-0.51392490491202,0.5363655626766001,2.648710799218,3.6701279640199997,3.4762703895560003,3.7537432908999997
R.Thumb_D_s_y,137.2983032228,144.22391662599998,145.3987609862,148.1694000244,151.4409606932,152.4344604494,151.5364288332,150.2824645996,150.48987731920002,148.84408264159998,146.2404663086,145.44178161620002,143.1772949218,138.92071228039998,138.7524383544,138.53914794920001,138.03590393079998,138.24382781949998
R.Thumb_D_s_z,-8.940089321154002,-32.12345886232,-45.52510604857999,-51.11627197263999,-48.421669006340004,-45.24569015502,-32.28853645326,-12.341070461262001,6.320747065544801,21.53359718322,36.24844932556,51.74548797606,61.124797058080006,65.05718841554,64.96243591307999,63.097687530500004,62.77190093994001,62.2507209778
R.Thumb_D_e_x,110.62292327897998,124.8146499636,108.83285522460001,91.59072113038,82.11071777342002,70.75474090576,41.73111076354,13.672228336328,-4.6541639328016,-10.839471626298,-8.112217617023997,2.090009629725,10.138905525214,10.6389493942,12.76107444764,13.409787559519998,12.72542762758,12.926112651850001
R.Thumb_D_e_y,125.509082031,132.3784423828,132.68918762200002,135.06721496580002,138.26935424799998,139.72422485340002,139.4098083496,138.3490142822,138.3348297118,137.5344482424,134.635043335,132.00750122079998,128.87760467540002,124.3445281986,124.3046081542,124.3645935058,123.67837524420001,123.79613113399999
R.Thumb_D_e_z,-14.711666703216,-39.10369911196,-53.97111206056,-59.213940429679994,-56.77860031128,-54.24989166258,-43.152786254880006,-23.8932264328,-5.046179437632,9.491135406494,24.525329971300003,42.92313308716,54.48763809206,58.163008117640004,57.8195701599,54.96006927492001,54.38168334961999,53.930862426750004
R.Thumb_D_d_x,-0.7168558478356001,-0.6903356194493999,-0.5969910144808,-0.5869925737380001,-0.5726627826692,-0.5737045407296,-0.5168496131896,-0.487909901142,-0.48469769954680003,-0.495779031515,-0.4974619865418,-0.5305677056314,-0.5598316788672,-0.5309148192405999,-0.5314289212227999,-0.5118423938751999,-0.4860652089118,-0.4820297509435
R.Thumb_D_d_y,0.6195516824722,0.6225080251694,0.6679184794426,0.6885511517524001,0.6921994209288,0.6679533362387999,0.6372829318046,0.6271312952042001,0.6387767672540001,0.5943482875824,0.6098926663400001,0.7060035467146001,0.7514828562736,0.7660131931304,0.7592680573462,0.7449067473412001,0.7545222640038,0.759260714054
R.Thumb_D_d_z,0.30331016182900006,0.3668283402922,0.4438578128815999,0.425551843643,0.43917672038079997,0.4731923580168,0.5709423303606,0.6070933818816,0.5973591208458,0.6328601241114,0.6160778880118001,0.46363583207119996,0.34879856109620005,0.36230558753000003,0.37537469863899997,0.4276512980462,0.44092588424660006,0.437228292227
R.Index_M_s_x,89.98555755608,100.00526275625998,94.86809692380001,82.74475250245999,75.18628540038,65.56367645262,44.26629638674001,23.47994422912,10.811792182907999,5.406316089632,6.225912380218,12.516855812088,18.53169403074,21.67870712282,23.39769706724,23.272605896,23.088220596320003,23.37500953675
R.Index_M_s_y,184.83538208,187.9916870116,191.5160125732,195.7391204832,198.4164276122,197.8156066894,195.836679077,194.8557403564,194.05730895980003,191.7665649416,192.7957336428,197.2276947022,195.16814880360002,190.8329437256,190.69790954579997,190.0620697022,189.57372131360003,189.614479065
R.Index_M_s_z,38.34194450378,18.18857669832,4.033647662401799,-3.223058462142,-0.30955952704019996,4.1239928722400006,16.97926597594,34.21898727418,50.167214202880004,65.04531173704001,76.84549255369998,87.37221679688,98.09527282718,102.75227355939998,103.08489685060002,102.56755371079998,102.05005340560001,101.519981384
R.Index_M_e_x,91.02164001446,104.3186676024,90.37652435304,72.09904632568,62.16346969606,49.33224029542,19.188864135736,-10.6143993616058,-29.468630981439997,-38.11957015992,-37.79717330934,-27.048868942260004,-13.504723358180001,-7.776519012452001,-5.5442100524899995,-5.782663249970001,-6.3537811279300005,-6.2242202758800005
R.Index_M_e_y,177.7277465822,185.64398498539998,187.0094909668,189.76203308100003,193.38039855940002,195.0996673582,194.9104919434,194.3650512694,195.5913513184,193.7720397948,189.6184753416,186.39233398419998,183.776647949,180.5743530274,180.32638244620003,180.2303131104,179.59132080080002,179.708641052
R.Index_M_e_z,-20.450776577,-41.89257278442,-55.88116226196,-62.26205368042,-58.97334136962,-53.862847900400006,-37.77247848512,-15.453354930854,5.341718196867999,23.36355667114,35.86350708008,43.25570983886,48.31910247802,51.13822250368,51.202413177480004,50.64322280884,50.372882080059995,49.91786384585
R.Index_M_d_x,-0.017179924249679995,-0.07152323350304,0.07447754200546,0.1765230417252,0.2159393668176,0.2691434919836,0.415824431181,0.5653394222261999,0.6679146289826,0.721729648113,0.7299740314482002,0.6560637950896,0.5312156796454,0.48841534852980006,0.4799036562444,0.48178339004520004,0.4881960391998,0.49080316722399997
R.Index_M_d_y,0.11785610318176001,0.03892869874836,0.07472542300822,0.09910978674886,0.08350551575422001,0.045034671202299995,0.01535768210888,0.008136419486244,-0.02543690614402,-0.03325401879846,0.052684087492519995,0.1796678245068,0.188889530301,0.17010404467580004,0.1719767034056,0.1630264401436,0.1655243515966,0.16425482928750001
R.Index_M_d_z,0.9748784899712,0.9962427020074,0.9934845209123999,0.9789621353149999,0.972740483284,0.9615157127382,0.907872581482,0.8236478686329999,0.7432793021202,0.6911509633064,0.6795476675032,0.7315231204036001,0.825369501114,0.8558445453644001,0.8602955341338001,0.8609894633292001,0.8568911433222001,0.855646669865
R.Index_P_s_x,91.02164001446,104.3186676024,90.37652435304,72.09904632568,62.16346969606,49.33224029542,19.188864135736,-10.6143993616058,-29.468630981439997,-38.11957015992,-37.79717330934,-27.048868942260004,-13.504723358180001,-7.776519012452001,-5.5442100524899995,-5.782663249970001,-6.3537811279300005,-6.2242202758800005
R.Index_P_s_y,177.7277465822,185.64398498539998,187.0094909668,189.76203308100003,193.38039855940002,195.0996673582,194.9104919434,194.3650512694,195.5913513184,193.7720397948,189.6184753416,186.39233398419998,183.776647949,180.5743530274,180.32638244620003,180.2303131104,179.59132080080002,179.708641052
R.Index_P_s_z,-20.450776577,-41.89257278442,-55.88116226196,-62.26205368042,-58.97334136962,-53.862847900400006,-37.77247848512,-15.453354930854,5.341718196867999,23.36355667114,35.86350708008,43.25570983886,48.31910247802,51.13822250368,51.202413177480004,50.64322280884,50.372882080059995,49.91786384585
R.Index_P_e_x,94.216786957,112.41490936279999,94.92424011236,74.09682922362,63.12929763794,48.2458984375,12.854503297808,-23.054475212099998,-46.97984237671999,-58.61727447512,-58.38038024902001,-43.18156661988,-23.536669158960002,-16.2468898773,-13.287970542920002,-13.437130165100001,-14.241698837280001,-14.1978111267
R.Index_P_e_y,162.62267150859998,174.79294433599998,178.64814758299994,184.5782714842,189.9689849852,193.329296875,194.1019104004,193.891836548,196.71669006340002,195.13407897960002,187.2494689942,180.29522705059998,177.751446533,174.2881896972,173.5676879884,174.127786255,173.48755188,173.84673309349998
R.Index_P_e_z,-49.62214965818,-74.06175384524,-89.47211151124002,-96.72738952636,-93.72134399414,-88.71326751710001,-72.0681503296,-48.04151916502,-24.838131141639998,-4.8749338865239995,7.8226333618120005,12.944516563439999,15.4200176239,17.84147834778,17.818677902220003,17.11195678712,16.89584884644,16.4180250168
R.Index_P_d_x,-0.0914697438478,-0.23177683949459996,-0.1301906749606,-0.057191943377279994,-0.027649438381199997,0.031099473871302,0.18133824020619999,0.35613084435459996,0.5013058364392,0.5868022799492,0.5892500042914001,0.4618421316146001,0.2871915876868,0.242487284541,0.221686115861,0.21912983953960002,0.2258130013942,0.2282656133175
R.Index_P_d_y,0.43242367431538,0.31064041852939994,0.23936609029759998,0.1483992099762,0.0976609453559,0.05068164840338,0.0231478370726,0.013547052629296,-0.032215867936599994,-0.038992059603319994,0.067819217033724,0.174546188116,0.1724876910448,0.179958435893,0.19348593056199997,0.1747013539078,0.174736908078,0.167812973261
R.Index_P_d_z,0.8351095438004,0.9209298968314,0.9616318583488,0.986663544178,0.9947556257246,0.9976875782014,0.9818065166473999,0.9329244136811999,0.8639798998834,0.8084032654764,0.8027459025381999,0.8677399516104,0.9418253302574,0.9532094120978,0.9556998133660001,0.9599232673648,0.9583707213402001,0.959023565054
R.Index_I_s_x,94.216786957,112.41490936279999,94.92424011236,74.09682922362,63.12929763794,48.2458984375,12.854503297808,-23.054475212099998,-46.97984237671999,-58.61727447512,-58.38038024902001,-43.18156661988,-23.536669158960002,-16.2468898773,-13.287970542920002,-13.437130165100001,-14.241698837280001,-14.1978111267
R.Index_I_s_y,162.62267150859998,174.79294433599998,178.64814758299994,184.5782714842,189.9689849852,193.329296875,194.1019104004,193.891836548,196.71669006340002,195.13407897960002,187.2494689942,180.29522705059998,177.751446533,174.2881896972,173.5676879884,174.127786255,173.48755188,173.84673309349998
R.Index_I_s_z,-49.62214965818,-74.06175384524,-89.47211151124002,-96.72738952636,-93.72134399414,-88.71326751710001,-72.0681503296,-48.04151916502,-24.838131141639998,-4.8749338865239995,7.8226333618120005,12.944516563439999,15.4200176239,17.84147834778,17.818677902220003,17.11195678712,16.89584884644,16.4180250168
R.Index_I_e_x,93.90165214538,114.96346282980001,96.57935180658001,74.63531341552,62.96293258668,46.83510742186,8.4437955975632,-30.933670806880002,-57.904586791999996,-70.89140472413999,-70.33404998777999,-52.96453475954,-30.358626174920005,-22.00845680236,-18.5238254547,-18.603516006459998,-19.59609222414,-19.6549539566
R.Index_I_e_y,148.7938446046,163.95696105960002,171.51188659680003,179.8714752198,185.9100982668,189.7406768798,190.3448272704,189.3410003664,192.1882232666,190.91998596180002,180.7790466308,171.75278015140003,170.2306488038,167.8276062012,167.08150024399998,167.81148986800002,167.0512939454,167.45535278300002
R.Index_I_e_z,-62.29547424316,-90.19452819824001,-107.6834594728,-115.78740844720001,-112.9476730348,-107.9734207154,-90.81754913329999,-65.42421875,-40.517269897460004,-19.62873992922,-6.3102567672720005,-1.776110911368,-1.385441410542,0.20028678178783998,0.022462411969820007,-0.7658055782316,-0.8835385799405999,-1.3463308811199999
