,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
L.Ring_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,-15.365001678459999,-33.54265136718,-32.5150932312,-31.258056259139998,-29.07718658448,-26.967673873900004,-26.092739486700005,-25.71532478332,-24.92898368836,-24.47133750916,-23.884289169320002,-23.45356407166,-22.72660713196,-22.03926429748,-22.61739730832,-23.36586265564,-24.445562362660002,-24.822359848020003,-24.758319854699998
R.hand.palm_position_y,258.75519409159995,259.4196716308,260.68463745139996,262.8659667968,263.9830200194,262.971575928,262.5863586426,261.90541992199996,263.59240722659996,267.00870971700004,268.188140869,267.90989990240007,266.0886413574,264.5263244628,264.8959472656,267.7378784178,271.9894958498,271.4027221678,270.579528809
R.hand.palm_position_z,-138.24305419933998,-153.9207244874,-153.05690917980002,-152.346444702,-151.2846221926,-149.75519104,-149.730731201,-149.4934295654,-149.2566101074,-149.5115142822,-149.60939941400002,-149.912689209,-150.27774658200002,-150.89057922359999,-150.99144897460002,-151.2290710448,-151.6031341552,-151.5149566648,-151.43963623
R.pitch,-6.653402778369999,-6.239534077528,-3.443022841826,-3.132567645846,-4.438585762716,-7.7527517909479995,-9.239309354736,-9.475148959341999,-7.786003201273999,-8.15484639812,-9.232876170236,-9.424613925873999,-8.954831801727998,-8.49097742808,-8.970752289852001,-9.150928242637999,-8.005696238494,-7.637743698326,-7.618454560860001
R.roll,-6.457196456792,-4.272511290590001,-2.136141132904,-1.7795544758780004,-0.35507070452498,0.2662749732578,-2.1170696436935996,-3.3642269185000004,-4.143518342786,-4.219512735927999,-3.6134664579499995,-3.2555821290000004,-3.071416748052,-3.370461344492,-1.8844122456039998,-0.7952250711973999,-0.9015437436984,-1.44158343562,-1.5154200652599998
R.yaw,-18.06106985996,-23.2283920779,-21.4900853497,-20.86263240484,-20.532136281,-20.27070122522,-19.7551766406,-19.841126034600002,-20.146568341219997,-20.14694707524,-19.74386379818,-19.5151562772,-19.31750699274,-19.21629895598,-19.72510195132,-19.893814797500003,-19.782654491960002,-19.771346772140003,-19.7664532831
R.Arm direction_x,-0.5123310565947999,-0.5354274392130001,-0.5533728718758001,-0.5791364550588,-0.5895999431610001,-0.5713141918182,-0.5450625777246001,-0.536761188507,-0.534104025364,-0.5324645042418,-0.5225356698038,-0.5151193857194,-0.5106993794442,-0.506309270859,-0.514446079731,-0.5190723776818,-0.5201341271400001,-0.5221828937532,-0.523032784462
R.Arm direction_y,0.27538584172720004,0.1841500133276,0.08588425293555998,0.032337507978059996,0.058427284657940004,0.13831064552060002,0.192517900467,0.1910136163234,0.1864301949738,0.18008304834359998,0.1763547033072,0.18091961443420002,0.1851353883746,0.1936510324478,0.2026597917078,0.21330755054939998,0.21880118250859998,0.2068819731474,0.20395284891100002
R.Arm direction_z,-0.799453365803,-0.8240431785584,-0.8279403209687999,-0.8145487308501999,-0.8054185986518,-0.8085376381875999,-0.8159611105918,-0.8218183398248,-0.8246062755584,-0.8270615220072,-0.8341711640357999,-0.8378048062324,-0.8395807266234001,-0.8403213858604,-0.8332236766814001,-0.8276751399042,-0.8255718111992,-0.8273579835891999,-0.827550590038
R.wrist position_x,14.709993410120003,1.9015887975680001,1.43686220646,2.3598878622040003,4.239860391616,5.829406261444,6.095293521882001,6.53047466278,7.6690762519839994,8.097515296936,8.13164653778,8.247312545777998,8.753137779236,9.339865684509999,9.218392944334,8.607195472715999,7.484793090824001,7.1557157516480006,7.22729635239
R.wrist position_y,264.6771759032,266.56690673860004,266.67025146480006,269.1682739258,271.42947387699996,272.7669372556,272.9244750978,272.30487670900004,272.3558654784,276.16629638679996,278.4878601074,278.405456543,276.1461364746,274.0350952148,274.91716308580004,277.94732055680004,281.0813598632,280.2059753416,279.385284424
R.wrist position_z,-77.84801788328,-94.39606933592,-92.31248016358,-91.37863464354,-90.34008636474,-89.042628479,-88.8984069824,-88.69703674316,-88.33191833498,-88.62767944336,-88.64328155516,-88.83427429198,-89.010647583,-89.48677368166001,-89.94686889648,-90.3229873657,-90.47417755128001,-90.32860717774,-90.2504653931
R.elbow position_x,141.6066589356,134.5188842774,138.4989593504,145.80323486319998,150.27485961919996,147.3353057862,141.0990600586,139.47811279299998,139.95857543940002,139.98093261740001,137.5558410644,135.8345977784,135.2456604004,134.74502258299998,136.6389160156,137.1735870362,136.3141601562,136.4925323486,136.774612427
R.elbow position_y,196.4682647706,220.955734253,245.39801635759994,261.1587646485999,256.9579162598,238.5094818116,225.2406951902,224.99369812000003,226.17991943379997,231.5624511718,234.80746765140003,233.59440002440002,230.29089965820003,226.0706634522,224.72139892579997,225.11426696779995,226.88760681179997,228.9644317626,228.869262695
R.elbow position_z,120.16450500499998,109.70698242199998,112.75583343500003,110.3727844236,109.14994049059999,111.21993560799999,113.20283966059999,114.85495300300002,115.9106033324,116.22296752920002,117.9683181762,118.67731933580001,118.94082183820001,118.64814147959999,116.43005065920002,114.6796401978,114.00749053959998,114.5954711914,114.72131347700001
R.Thumb_M_s_x,-17.86093826292,-30.88824996952,-31.286061477660002,-30.603815460219998,-28.63754005432,-26.830662918079998,-26.75141258238,-26.4119495392,-25.312331390399997,-24.87595939634,-24.68283195496,-24.45409049988,-23.88079948422,-23.2941631317,-23.273250961319995,-23.7653553009,-24.90986518862,-25.33368034364,-25.2805175781
R.Thumb_M_s_y,261.81171875,261.15085449200006,258.8896606448,260.634295654,262.52196044920004,264.5481872558,266.46408691380003,266.45512695300005,266.7721801758,270.57612915040005,272.58869018539997,272.36890869139995,270.021875,268.1107849122001,268.4286132814,271.0633850096,274.22819213879995,273.47150878900004,272.655578613
R.Thumb_M_s_z,-83.65787620543999,-97.72124633786,-96.73326263428001,-96.02823181154001,-94.94437255860001,-93.41609649658,-93.50453033443998,-93.31593475342,-92.98186340333999,-93.26018066408001,-93.42081604004,-93.73181610105999,-94.06096801758,-94.65294036864,-94.73985748292,-94.9624710083,-95.28324432374,-95.18874816894001,-95.1137924194
R.Thumb_M_e_x,-17.86093826292,-30.88824996952,-31.286061477660002,-30.603815460219998,-28.63754005432,-26.830662918079998,-26.75141258238,-26.4119495392,-25.312331390399997,-24.87595939634,-24.68283195496,-24.45409049988,-23.88079948422,-23.2941631317,-23.273250961319995,-23.7653553009,-24.90986518862,-25.33368034364,-25.2805175781
R.Thumb_M_e_y,261.81171875,261.15085449200006,258.8896606448,260.634295654,262.52196044920004,264.5481872558,266.46408691380003,266.45512695300005,266.7721801758,270.57612915040005,272.58869018539997,272.36890869139995,270.021875,268.1107849122001,268.4286132814,271.0633850096,274.22819213879995,273.47150878900004,272.655578613
R.Thumb_M_e_z,-83.65787620543999,-97.72124633786,-96.73326263428001,-96.02823181154001,-94.94437255860001,-93.41609649658,-93.50453033443998,-93.31593475342,-92.98186340333999,-93.26018066408001,-93.42081604004,-93.73181610105999,-94.06096801758,-94.65294036864,-94.73985748292,-94.9624710083,-95.28324432374,-95.18874816894001,-95.1137924194
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,-17.86093826292,-30.88824996952,-31.286061477660002,-30.603815460219998,-28.63754005432,-26.830662918079998,-26.75141258238,-26.4119495392,-25.312331390399997,-24.87595939634,-24.68283195496,-24.45409049988,-23.88079948422,-23.2941631317,-23.273250961319995,-23.7653553009,-24.90986518862,-25.33368034364,-25.2805175781
R.Thumb_P_s_y,261.81171875,261.15085449200006,258.8896606448,260.634295654,262.52196044920004,264.5481872558,266.46408691380003,266.45512695300005,266.7721801758,270.57612915040005,272.58869018539997,272.36890869139995,270.021875,268.1107849122001,268.4286132814,271.0633850096,274.22819213879995,273.47150878900004,272.655578613
R.Thumb_P_s_z,-83.65787620543999,-97.72124633786,-96.73326263428001,-96.02823181154001,-94.94437255860001,-93.41609649658,-93.50453033443998,-93.31593475342,-92.98186340333999,-93.26018066408001,-93.42081604004,-93.73181610105999,-94.06096801758,-94.65294036864,-94.73985748292,-94.9624710083,-95.28324432374,-95.18874816894001,-95.1137924194
R.Thumb_P_e_x,-51.89800758362001,-73.10466766357999,-73.82140045167998,-73.42347869874,-71.31466674805999,-68.86758880615999,-67.9529373169,-67.09118957518001,-66.03291625976,-65.4125076294,-64.96134490965999,-64.60686187746,-63.91997070312,-63.28393402100001,-63.09515457154,-63.601458740220004,-64.90578308106001,-65.35360870362,-65.1430130005
R.Thumb_P_e_y,254.14223022480002,253.941366577,252.53583984360003,254.87591857900003,255.68304138160002,255.436831665,256.1124786378,254.96749267579997,256.0716156006,259.5168334962,260.0102905276,259.3424377442,256.875466919,255.35977478019998,255.5815063478,258.15359497080004,261.9485839842,261.25204467780003,260.068939209
R.Thumb_P_e_z,-105.34187774632001,-113.92572326659999,-112.4535324096,-111.20122680680001,-110.05209198,-109.11167144779999,-110.5903778074,-110.925567627,-110.98285064680002,-111.455744934,-111.2042343138,-111.47909851079999,-111.9747268676,-112.9574386596,-113.34122314460001,-113.491152954,-113.894897461,-113.788798523,-113.807731628
R.Thumb_P_d_x,0.7432975307106799,0.9219172120092001,0.928881776333,0.9350908160210001,0.9319781303408,0.9179975390436,0.8997540593145998,0.8883484959604001,0.8892514109612,0.8852324128152,0.8795974373816,0.8768515348433998,0.874370777607,0.8732919573783999,0.8696261167526,0.8699362158774001,0.8734261870386,0.8739505529403999,0.8705126643179999
R.Thumb_P_d_y,0.167485395074,0.15743995308880002,0.1387539923192,0.1257507652044,0.1493475168944,0.1989727318286,0.226057204604,0.2508656203748,0.23367768526079996,0.2415116071702,0.2746856272224,0.28447055220580003,0.28708974123,0.2784550726412,0.28055363893499996,0.28192249536520003,0.268160647154,0.2668472468852,0.274865597486
R.Thumb_P_d_z,0.473532688618,0.3538714766502,0.34329741597179997,0.3313460946086,0.3299206197262,0.3427581489086,0.373118722439,0.38455711603160003,0.39310346245760003,0.3973526120188,0.3883522093296,0.3875630855562,0.3911985933782,0.3997315049172,0.4062144696714,0.4046272099018,0.4064391016964001,0.4061857402326,0.40823611617100003
R.Thumb_I_s_x,-51.89800758362001,-73.10466766357999,-73.82140045167998,-73.42347869874,-71.31466674805999,-68.86758880615999,-67.9529373169,-67.09118957518001,-66.03291625976,-65.4125076294,-64.96134490965999,-64.60686187746,-63.91997070312,-63.28393402100001,-63.09515457154,-63.601458740220004,-64.90578308106001,-65.35360870362,-65.1430130005
R.Thumb_I_s_y,254.14223022480002,253.941366577,252.53583984360003,254.87591857900003,255.68304138160002,255.436831665,256.1124786378,254.96749267579997,256.0716156006,259.5168334962,260.0102905276,259.3424377442,256.875466919,255.35977478019998,255.5815063478,258.15359497080004,261.9485839842,261.25204467780003,260.068939209
R.Thumb_I_s_z,-105.34187774632001,-113.92572326659999,-112.4535324096,-111.20122680680001,-110.05209198,-109.11167144779999,-110.5903778074,-110.925567627,-110.98285064680002,-111.455744934,-111.2042343138,-111.47909851079999,-111.9747268676,-112.9574386596,-113.34122314460001,-113.491152954,-113.894897461,-113.788798523,-113.807731628
R.Thumb_I_e_x,-74.24855804458001,-102.6934417724,-103.7062713624,-103.51922607440001,-101.19416809072001,-98.30152893068,-97.60109405518,-97.52693939208,-96.37821655273999,-95.40377502439999,-94.95507659911999,-94.67805480958,-92.12926177978001,-90.98816070554,-90.87985534666,-91.47309265136,-92.92636566159999,-93.30483551025999,-92.8913116455
R.Thumb_I_e_y,246.845187378,247.2254180908,246.61076660140003,249.34543457019998,249.25788269039998,247.43433837860002,248.43629150400002,248.1964904784,249.658065796,252.46572875980002,252.1267456054,251.37713317860002,246.45753479,244.61463623059998,245.04395141599997,247.67647094720002,251.96770629859998,251.2130493166,249.685012817
R.Thumb_I_e_z,-121.36043243400002,-127.2805419922,-125.5226211548,-123.9589538574,-122.88739013659999,-122.09497985840001,-123.1721817016,-122.19099578859998,-122.6852127074,-123.693411255,-122.9218643188,-122.94128417979998,-125.7965164184,-127.65706481959998,-128.03928222680003,-128.0684692384,-128.53428649900002,-128.52025146479997,-128.684295654
R.Thumb_I_d_x,0.6741683721542,0.8924978256225998,0.9014290809632,0.9077897787093999,0.9012670397756001,0.8878273963926,0.8942889332771999,0.9180455207826,0.9153171420095999,0.9046383142472001,0.9047127962112,0.9070491075514001,0.8508878588676,0.8356534600258,0.8380807518961999,0.8407030224798,0.8451958179471999,0.8431037545203999,0.836982786655
R.Thumb_I_d_y,0.2201035648584,0.20257579088219999,0.1787203073504,0.16681815087799998,0.193804565072,0.2413823217154,0.23153983354559995,0.2042364090682,0.19345440566560002,0.212685227394,0.23779448568820002,0.2402605861428,0.31424014866360006,0.3241098344328,0.3178483664988,0.3160255908968,0.3010571300984,0.3028101325036,0.313214421272
R.Thumb_I_d_z,0.48317394256600005,0.40282663702980004,0.394208049774,0.38481630086880003,0.38715609908079995,0.39162058830240004,0.3795098662376,0.33980355262760004,0.3529829144478,0.369129514694,0.35344351530080004,0.34573837518699996,0.41691202521320003,0.44339059591300006,0.44334327578540006,0.43970130085940007,0.44157362580279996,0.44435055255879996,0.448727607727
R.Thumb_D_s_x,-74.24855804458001,-102.6934417724,-103.7062713624,-103.51922607440001,-101.19416809072001,-98.30152893068,-97.60109405518,-97.52693939208,-96.37821655273999,-95.40377502439999,-94.95507659911999,-94.67805480958,-92.12926177978001,-90.98816070554,-90.87985534666,-91.47309265136,-92.92636566159999,-93.30483551025999,-92.8913116455
R.Thumb_D_s_y,246.845187378,247.2254180908,246.61076660140003,249.34543457019998,249.25788269039998,247.43433837860002,248.43629150400002,248.1964904784,249.658065796,252.46572875980002,252.1267456054,251.37713317860002,246.45753479,244.61463623059998,245.04395141599997,247.67647094720002,251.96770629859998,251.2130493166,249.685012817
R.Thumb_D_s_z,-121.36043243400002,-127.2805419922,-125.5226211548,-123.9589538574,-122.88739013659999,-122.09497985840001,-123.1721817016,-122.19099578859998,-122.6852127074,-123.693411255,-122.9218643188,-122.94128417979998,-125.7965164184,-127.65706481959998,-128.03928222680003,-128.0684692384,-128.53428649900002,-128.52025146479997,-128.684295654
R.Thumb_D_e_x,-88.73167037966,-122.536364746,-123.58116912839998,-123.675643921,-121.0811157226,-118.05493164040001,-118.22552185079999,-118.9230621338,-117.6575347902,-116.53331909180001,-116.05977783200001,-115.72008972159999,-111.80830383320001,-110.2864105226,-110.1882919312,-110.9038757324,-112.3694839476,-112.449649048,-111.720375061
R.Thumb_D_e_y,242.17961120620004,242.0819793704,241.755819702,244.9050476076,244.08958435060003,241.3897735594,243.62988586419996,244.49692382819998,246.06457214359997,248.54963684080002,247.59294433579998,246.5870361328,239.7045745848,237.56313781720002,238.0787384032,240.82232971180002,245.3508422852,244.281097412,242.32913208
R.Thumb_D_e_z,-130.70124053959998,-137.0809753418,-135.4803283688,-133.54273681639998,-132.6605834962,-131.6391143802,-131.3510528566,-129.0004302978,-129.8991149902,-131.17715148940002,-130.1244171144,-130.16171875,-134.90491333,-137.43875732420003,-137.8626190184,-137.72844543460002,-138.3338287356,-138.67475891099997,-139.134780884
R.Thumb_D_d_x,0.6364404320718,0.8719699144362,0.8733749389650001,0.8857459187508001,0.8739043951035999,0.8680360436439999,0.9063121438028,0.9402231574058,0.9350902676583999,0.9285087585447999,0.9274168133735999,0.9246632099152,0.8647683978080002,0.8480349063874,0.8484826803205999,0.853858923912,0.8544010043146001,0.8412924289702,0.8274171352390001
R.Thumb_D_d_y,0.2050223350524,0.2260213315488,0.21334393918520003,0.195126670599,0.22711372077479997,0.265620070696,0.21121088862440002,0.1625723659992,0.157911118865,0.172087275982,0.1992316097022,0.21049420833600002,0.29674954116339997,0.3098683476448,0.30607670545579996,0.30119577050220003,0.2907689630986,0.304615074396,0.323244005442
R.Thumb_D_d_z,0.41046896576860004,0.4306665480138,0.4375776946546,0.4211461007594,0.429469460249,0.41940382719040004,0.3594092547892,0.2992312312126,0.3170049726962,0.3288626730442,0.3165061950684,0.3172920405866,0.4002559602262,0.4298429489136001,0.4316730201246,0.4244943022728,0.43062736392019996,0.44622583389299997,0.459232121706
R.Index_M_s_x,-12.006663131699998,-26.63761215212,-27.32928390502,-26.62810096738,-25.02893867492,-23.3384803772,-22.411650085460003,-21.71140098572,-20.45294418334,-19.99202384948,-19.89011383056,-19.720374679579997,-19.16556053162,-18.472425460840004,-18.9988960266,-19.85557632448,-20.955287933339996,-21.21409378052,-21.1374874115
R.Index_M_s_y,276.91007080059995,276.9509155274,275.75815429680006,277.63333740240006,279.4386108398,280.7735412598,281.95173950199995,281.6768920898,282.28204345700004,285.98045654300006,287.83169555660004,287.6275085448,285.43336792,283.5900634766,284.024157715,286.7843017578,290.21951293940003,289.46953735339997,288.646789551
R.Index_M_s_z,-97.38072662354,-111.9871505736,-109.8721435548,-108.992347717,-108.117805481,-107.46258850079998,-108.132940674,-108.1157531736,-107.4271621704,-107.8097335814,-108.169468689,-108.48334350600001,-108.6582702638,-109.14188232440002,-109.2765716552,-109.467767334,-109.477404785,-109.32860412599999,-109.25453949
R.Index_M_e_x,-43.27648773192,-63.44106521606001,-62.18788070678001,-60.80670852661999,-58.60106506346,-56.42578811643999,-55.310912323000004,-54.88762817384001,-54.1449241638,-53.67873077392001,-53.02142639157999,-52.554113006600005,-51.79465103148,-51.06934432984,-51.84490585326,-52.6803894043,-53.742053222660005,-54.09716262818,-54.028827667200005
R.Index_M_e_y,262.3650329592,261.88619995119996,262.797314453,264.8771606446,265.0681884764,262.9818054198,263.1701171876,262.94454956059997,265.4090820312,268.76194458019995,269.3823242188,268.8888305664,267.09882812480004,265.7709106444,265.4524841308,267.8159851072,272.389807129,272.1179748536,271.329833984
R.Index_M_e_z,-153.06815948499997,-166.46615295400002,-166.1886444092,-165.77115783660003,-164.8618164064,-163.524432373,-163.9868652344,-163.82117309560002,-163.4158966062,-163.6960723876,-163.9964782714,-164.39034423820002,-164.8173065186,-165.4847198488,-165.231201172,-165.3021453858,-165.7075225834,-165.6528045654,-165.584579468
R.Index_M_d_x,0.46333096325400003,0.545323729515,0.5165064334868,0.5064309358596,0.49744457602520004,0.4902609169484,0.4874745726584,0.4915784716604,0.4992204844952,0.4991423010826,0.4909129381178,0.48650370836259993,0.48347139954580004,0.48299472928040005,0.48668558597600003,0.48637148141860004,0.485807710886,0.4872346937655999,0.48735719919200005
R.Index_M_d_y,0.2155165962875,0.2232167422772,0.19204322397700002,0.1890106946232,0.21292927563220002,0.263623532653,0.27829083800300003,0.2775606870652,0.25000988543040004,0.25512996315959996,0.27336782217019995,0.2776545345782,0.27166634201999995,0.26402977108959996,0.27518002986900003,0.2810571372508,0.26418613195419993,0.2571014106274,0.256588578224
R.Index_M_d_z,0.825131332874,0.8072256922722,0.8344522833826,0.8413024067880001,0.8407867789268,0.8306789875032001,0.8275981307028,0.8253978252408001,0.8295957446098001,0.8280784964562,0.8271993517874,0.8283846020700001,0.8321190357206,0.8348425269124,0.8290904045106,0.8273085474969999,0.8331723093986,0.8345664143564001,0.834652781487
R.Index_P_s_x,-43.27648773192,-63.44106521606001,-62.18788070678001,-60.80670852661999,-58.60106506346,-56.42578811643999,-55.310912323000004,-54.88762817384001,-54.1449241638,-53.67873077392001,-53.02142639157999,-52.554113006600005,-51.79465103148,-51.06934432984,-51.84490585326,-52.6803894043,-53.742053222660005,-54.09716262818,-54.028827667200005
R.Index_P_s_y,262.3650329592,261.88619995119996,262.797314453,264.8771606446,265.0681884764,262.9818054198,263.1701171876,262.94454956059997,265.4090820312,268.76194458019995,269.3823242188,268.8888305664,267.09882812480004,265.7709106444,265.4524841308,267.8159851072,272.389807129,272.1179748536,271.329833984
R.Index_P_s_z,-153.06815948499997,-166.46615295400002,-166.1886444092,-165.77115783660003,-164.8618164064,-163.524432373,-163.9868652344,-163.82117309560002,-163.4158966062,-163.6960723876,-163.9964782714,-164.39034423820002,-164.8173065186,-165.4847198488,-165.231201172,-165.3021453858,-165.7075225834,-165.6528045654,-165.584579468
R.Index_P_e_x,-57.67280120849999,-78.83407592774002,-74.85683135986,-72.72658081056,-70.60653076172,-68.43696136471999,-66.84927215578,-66.50938110352001,-66.98272399902001,-67.12356262206,-65.44216308594,-64.38099822998001,-63.48025054932,-63.267136383060006,-65.24203338622,-66.19765319826,-67.20777893068,-67.63614196777999,-67.6195831299
R.Index_P_e_y,261.74198608399996,263.8483520508,265.23520507800004,267.3875854492,267.5879394532,265.1885253906,264.75029296860004,264.13377075200003,266.9159790036,270.00250244140005,270.6126220704,270.202038574,268.4215881348,266.69487915039997,266.7720214842,269.8721740724,275.40399169899996,275.2681701662,274.51852417
